company_name,high,low,last_price,prev_close,change,percent_gain
Hind Copper,278.80,239.55,270.25,235.25,35.00,14.88
HUDCO,136.80,115.50,128.00,114.00,14.00,12.28
HINDPETRO,436.40,382.35,417.65,381.85,35.80,9.38
NALCO,129.60,119.05,128.60,117.85,10.75,9.12
Suprajit Eng,411.25,380.10,401.75,371.70,30.05,8.08
BLS Internation,334.95,307.25,330.45,308.75,21.70,7.03
Emami,543.80,496.00,533.00,499.15,33.85,6.78
Greenpanel Ind,443.50,396.05,418.15,392.20,25.95,6.62
SAIL,123.85,116.10,122.85,115.45,7.40,6.41
Engineers India,175.25,162.05,172.50,162.45,10.05,6.19
GSFC,246.85,228.00,245.40,231.50,13.90,6
BHEL,193.95,182.00,192.60,181.95,10.65,5.85
IOC,133.95,126.50,133.25,126.60,6.65,5.25
KEI Industries,"3,308.00","3,126.15","3,286.70","3,123.30",163.40,5.23
Rainbow Child,"1,215.90","1,143.00","1,193.35","1,135.35",58.00,5.11
360 ONE WAM,715.60,671.45,708.80,674.45,34.35,5.09
360 ONE WAM,715.60,671.45,708.80,674.45,34.35,5.09
Endurance Techn,"1,880.00","1,790.05","1,870.45","1,786.40",84.05,4.7
Guj State Petro,315.50,294.40,308.60,294.80,13.80,4.68
Honeywell Autom,"37,150.00","35,483.05","36,931.80","35,323.40","1,608.40",4.55
IEX,162.75,154.15,161.50,154.75,6.75,4.36
Tata Comm,"1,830.00","1,726.45","1,807.45","1,731.95",75.50,4.36
Coal India,382.50,365.80,380.95,365.60,15.35,4.2
Chambal Fert,384.25,366.85,381.45,366.45,15.00,4.09
GMR Airports,77.10,72.95,76.30,73.30,3.00,4.09
Lupin,"1,345.75","1,295.00","1,339.95","1,288.00",51.95,4.03
PNB,97.70,92.80,95.50,91.80,3.70,4.03
MRF,"126,630.60","121,000.00","125,861.35","121,038.55","4,822.80",3.98
L&T Finance,163.00,156.50,162.15,156.05,6.10,3.91
Quess Corp,531.95,504.35,523.15,503.60,19.55,3.88
Ipca Labs,"1,113.40","1,056.55","1,099.75","1,059.05",40.70,3.84
NBCC (India),84.65,79.55,82.85,79.95,2.90,3.63
GAIL,158.85,151.65,157.10,151.85,5.25,3.46
Apar Ind,"6,048.00","5,750.55","5,993.30","5,796.35",196.95,3.4
GMM Pfaudler,"1,663.40","1,586.30","1,639.65","1,586.25",53.40,3.37
TeamLease Ser.,"3,247.00","3,088.00","3,202.50","3,100.00",102.50,3.31
Gujarat Pipavav,152.50,144.95,150.40,145.70,4.70,3.23
Borosil Renew,450.45,424.00,437.25,423.70,13.55,3.2
Five-Star Busin,732.50,708.00,727.10,704.75,22.35,3.17
Angel One,"3,444.95","3,303.30","3,419.10","3,316.55",102.55,3.09
MTAR Tech,"2,205.00","2,129.95","2,200.75","2,135.75",65.00,3.04
Chalet Hotels,684.50,647.40,679.00,659.20,19.80,3
Suzlon Energy,38.50,37.10,38.15,37.05,1.10,2.97
Triveni Engg,349.00,334.80,346.30,336.45,9.85,2.93
Colgate,"2,544.00","2,455.05","2,528.85","2,458.45",70.40,2.86
Affle India,"1,265.00","1,203.85","1,252.45","1,217.70",34.75,2.85
NMDC,207.45,201.20,207.15,201.45,5.70,2.83
CESC,132.80,128.70,129.60,126.05,3.55,2.82
Petronet LNG,223.85,217.70,222.40,216.30,6.10,2.82
Sona BLW,636.85,608.00,631.80,614.50,17.30,2.82
M&M,"1,739.95","1,688.40","1,734.45","1,687.95",46.50,2.75
