company_name,high,low,last_price,prev_close,change,percent_gain
Triveni Turbine,395.65,358.00,391.70,358.85,32.85,9.15
Hitachi Energy,"4,520.00","4,116.40","4,471.25","4,154.15",317.10,7.63
Delta Corp,136.00,126.25,134.70,125.15,9.55,7.63
Vodafone Idea,13.85,12.80,13.75,12.80,0.95,7.42
REC,307.40,287.10,302.40,282.85,19.55,6.91
Power Finance,259.80,245.00,257.65,242.20,15.45,6.38
KRBL,381.95,357.20,378.25,357.00,21.25,5.95
Raymond,"1,819.95","1,725.05","1,813.40","1,712.70",100.70,5.88
Macrotech Dev,868.50,803.70,850.25,803.95,46.30,5.76
SJVN,75.40,71.45,74.90,71.05,3.85,5.42
BHEL,128.50,122.35,128.05,121.55,6.50,5.35
INDUS TOWERS,190.90,179.90,190.15,180.60,9.55,5.29
NLC India,143.50,135.50,141.65,135.05,6.60,4.89
KEI Industries,"2,622.00","2,500.00","2,585.70","2,470.10",115.60,4.68
Radico Khaitan,"1,284.90","1,219.45","1,279.25","1,223.40",55.85,4.57
Sonata,"1,225.95","1,151.95","1,196.35","1,144.20",52.15,4.56
JSW Energy,396.75,380.00,394.10,376.95,17.15,4.55
Guj Amb Exports,328.90,309.10,326.05,312.15,13.90,4.45
Phoenix Mills,"1,990.00","1,870.60","1,977.60","1,894.80",82.80,4.37
Suzlon Energy,32.85,31.35,32.65,31.30,1.35,4.31
India Cements,209.65,200.15,208.20,199.80,8.40,4.2
360 ONE WAM,555.00,529.80,551.55,529.45,22.10,4.17
360 ONE WAM,555.00,529.80,551.55,529.45,22.10,4.17
NMDC,160.50,154.10,159.90,153.65,6.25,4.07
Oberoi Realty,"1,217.10","1,166.50","1,210.50","1,164.70",45.80,3.93
IDBI Bank,62.75,60.90,62.50,60.15,2.35,3.91
NCC,147.50,143.00,146.60,141.15,5.45,3.86
Poly Medicure,"1,467.00","1,391.05","1,454.70","1,401.40",53.30,3.8
GAIL,122.30,118.75,122.05,117.60,4.45,3.78
Zomato,108.00,104.90,107.55,103.70,3.85,3.71
Infibeam Avenue,20.30,18.80,19.65,18.95,0.70,3.69
Sun Pharma Adv,247.15,232.45,237.90,229.55,8.35,3.64
Linde India,"6,284.85","5,935.85","6,164.55","5,956.15",208.40,3.5
Hind Copper,146.35,142.20,145.70,140.80,4.90,3.48
Dr Lal PathLab,"2,479.95","2,382.55","2,463.15","2,380.70",82.45,3.46
Sobha,752.00,729.00,747.75,722.95,24.80,3.43
Equitas Bank,98.00,95.00,97.80,94.60,3.20,3.38
Tata Power,245.05,238.00,244.80,236.90,7.90,3.33
3M India,"31,450.00","30,320.90","31,325.25","30,320.90","1,004.35",3.31
Bank of Mah,42.90,41.90,42.70,41.35,1.35,3.26
GMR Airports,56.50,54.50,56.00,54.25,1.75,3.23
Lupin,"1,184.10","1,135.00","1,169.20","1,132.75",36.45,3.22
BLS Internation,266.00,257.75,263.95,255.75,8.20,3.21
Ambuja Cements,423.40,410.15,419.70,406.65,13.05,3.21
Easy Trip,42.55,40.90,42.10,40.80,1.30,3.19
Easy Trip,42.55,40.90,42.10,40.80,1.30,3.19
Godrej Prop,"1,726.60","1,675.00","1,716.00","1,664.25",51.75,3.11
CESC,87.25,84.50,86.70,84.10,2.60,3.09
Polycab,"5,064.00","4,926.00","5,051.60","4,900.65",150.95,3.08
Mahanagar Gas,"1,035.95","1,009.15","1,034.70","1,004.00",30.70,3.06
CIEINDIA,469.50,455.25,468.30,454.65,13.65,3
Interglobe Avi,"2,498.45","2,422.60","2,490.90","2,418.80",72.10,2.98
Britannia,"4,568.80","4,454.25","4,527.25","4,397.30",129.95,2.96
Indiabulls Hsg,166.90,162.20,165.80,161.15,4.65,2.89
ZFCVINDIA,"15,987.95","15,391.05","15,898.35","15,452.35",446.00,2.89
Dixon Technolog,"5,397.00","5,212.50","5,330.00","5,181.30",148.70,2.87
Metropolis,"1,462.00","1,412.15","1,456.80","1,416.75",40.05,2.83
IOC,96.50,93.30,95.05,92.45,2.60,2.81
Shriram Finance,"1,965.00","1,902.80","1,954.85","1,902.25",52.60,2.77
