company_name,high,low,last_price,prev_close,change,percent_gain
ITI,271.10,224.85,271.10,225.95,45.15,19.98
GSFC,191.00,173.80,186.85,175.15,11.7,6.68
MMTC Ltd,79.95,70.60,74.60,70.55,4.05,5.74
RITES,506.30,479.90,498.45,473.35,25.1,5.3
360 ONE WAM,540.00,511.20,537.85,511.20,26.65,5.21
360 ONE WAM,540.00,511.20,537.85,511.20,26.65,5.21
Guj Alkali,770.00,724.90,766.25,729.15,37.1,5.09
Welspun Corp,443.00,416.50,440.60,420.15,20.45,4.87
Mahindra Logist,379.95,353.10,371.40,354.55,16.85,4.75
Tata Motors,669.00,633.00,667.10,636.95,30.15,4.73
Tata Motors,669.00,633.00,667.10,636.95,30.15,4.73
Rashtriya Chem,133.15,124.00,130.30,124.90,5.4,4.32
TMB,576.00,549.30,572.65,549.30,23.35,4.25
ZFCVINDIA,"16,493.10","15,423.45","16,077.20","15,423.45",653.75,4.24
Nippon,398.00,375.30,394.30,379.15,15.15,4
Jamna Auto,121.60,115.20,120.25,115.65,4.6,3.98
Phoenix Mills,"2,060.00","1,861.95","2,014.60","1,939.65",74.95,3.86
TML - D,443.60,422.60,441.85,425.65,16.2,3.81
TML - D,443.60,422.60,441.85,425.65,16.2,3.81
HDFC AMC,"2,910.00","2,776.55","2,855.50","2,755.45",100.05,3.63
Metropolis,"1,582.00","1,494.10","1,558.40","1,506.70",51.7,3.43
FDC,396.75,370.10,385.35,373.10,12.25,3.28
Mahindra Holida,465.00,437.00,458.35,444.05,14.3,3.22
SJVN,74.75,71.55,73.05,70.80,2.25,3.18
Hitachi Energy,"4,481.00","4,289.95","4,450.50","4,317.10",133.4,3.09
Castrol,150.20,142.60,147.30,143.20,4.1,2.86
IndusInd Bank,"1,466.30","1,420.00","1,463.70","1,424.25",39.45,2.77
HCL Tech,"1,266.50","1,208.55","1,255.90","1,223.75",32.15,2.63
UTI AMC,829.00,800.15,818.85,798.30,20.55,2.57
Cera Sanitary,"8,898.70","8,560.00","8,836.65","8,626.70",209.95,2.43
TATA Cons. Prod,918.00,888.85,913.35,892.35,21,2.35
V-Guard Ind,302.95,293.00,299.90,293.00,6.9,2.35
Sobha,768.80,740.55,762.50,745.40,17.1,2.29
HFCL,76.15,72.35,74.55,72.90,1.65,2.26
APL Apollo,"1,723.00","1,657.55","1,712.15","1,676.05",36.1,2.15
Fert and Chem,574.45,532.25,548.20,536.65,11.55,2.15
Nestle,"23,599.85","22,955.40","23,554.35","23,075.15",479.2,2.08
IRFC,78.35,74.50,76.60,75.10,1.5,2
Avenue Supermar,"3,941.00","3,836.05","3,935.85","3,862.75",73.1,1.89
CCL Products,661.00,640.00,658.70,646.45,12.25,1.89
Rail Vikas,170.80,163.25,168.00,164.90,3.1,1.88
Sterling Wilson,315.00,303.00,310.55,304.85,5.7,1.87
Global Health,780.95,756.80,778.15,764.20,13.95,1.83
Container Corp,715.40,695.95,713.15,701.05,12.1,1.73
Tube Investment,"2,974.80","2,890.60","2,966.70","2,916.45",50.25,1.72
Ingersoll Rand,"2,960.00","2,852.05","2,926.85","2,878.15",48.7,1.69
Brigade Ent,623.50,606.00,621.40,611.25,10.15,1.66
Narayana Hruda,"1,099.80","1,066.70","1,083.95","1,066.70",17.25,1.62
Rainbow Child,"1,087.80","1,048.05","1,080.10","1,063.00",17.1,1.61
Polycab,"5,344.00","5,214.30","5,323.30","5,241.10",82.2,1.57
Patanjali Foods,"1,359.90","1,317.30","1,351.60","1,331.10",20.5,1.54
EPL,197.25,192.35,195.85,192.95,2.9,1.5
Ipca Labs,962.55,942.00,959.15,945.55,13.6,1.44
Gujarat Fluoro,"2,887.00","2,812.55","2,861.15","2,820.75",40.4,1.43
United Spirits,"1,087.80","1,046.20","1,068.25","1,053.25",15,1.42
Bank of Mah,47.45,45.90,46.80,46.15,0.65,1.41
Maruti Suzuki,"10,745.05","10,529.80","10,727.55","10,580.90",146.65,1.39
