company_name,high,low,last_price,prev_close,change,percent_gain
Torrent Power,"1,908.00","1,669.00","1,866.45","1,601.30",265.15,16.56
CCL Products,688.35,614.95,675.00,614.95,60.05,9.77
Network 18,98.75,91.05,98.20,90.97,7.23,7.95
Granules India,632.70,590.25,630.10,588.95,41.15,6.99
Ajanta Pharma,"2,717.55","2,506.30","2,695.10","2,530.55",164.55,6.5
KFin Tech,898.00,826.80,874.70,821.95,52.75,6.42
BSE Limited,"2,607.70","2,374.00","2,556.45","2,412.30",144.15,5.98
NCC,364.50,337.55,357.95,338.55,19.40,5.73
Suven Pharma,"1,070.70",947.00,997.20,943.95,53.25,5.64
Jubilant Pharmo,780.00,735.70,773.25,734.25,39.00,5.31
Swan Energy,759.30,714.10,757.75,723.15,34.60,4.78
KEC Intl,929.00,885.00,925.35,885.05,40.30,4.55
Inox Wind,190.00,174.73,183.62,175.91,7.71,4.38
Tata Comm,"2,004.50","1,910.00","1,990.75","1,907.50",83.25,4.36
Blue Dart,"8,290.00","7,816.00","8,175.55","7,846.65",328.90,4.19
Gland,"2,183.85","2,066.00","2,141.60","2,058.65",82.95,4.03
General Insuran,440.00,409.65,429.95,413.60,16.35,3.95
Trent,"5,919.30","5,625.05","5,839.00","5,620.50",218.50,3.89
SRF,"2,659.00","2,557.30","2,644.90","2,552.35",92.55,3.63
Gujarat Fluoro,"3,440.00","3,268.55","3,385.35","3,273.90",111.45,3.4
KPIL,"1,379.70","1,315.00","1,370.95","1,325.95",45.00,3.39
SAIL,154.01,147.66,153.04,148.10,4.94,3.34
PNB Housing Fin,812.00,779.50,805.50,779.95,25.55,3.28
Shyam Metalics,744.10,707.60,740.15,716.85,23.30,3.25
Jubilant Food,604.45,580.00,598.80,580.00,18.80,3.24
Yes Bank,27.20,25.91,26.51,25.71,0.80,3.11
Motilal Oswal,667.00,636.45,658.45,638.65,19.80,3.1
GAIL,246.30,238.46,240.97,233.75,7.22,3.09
Vaibhav Global,350.50,332.00,341.05,331.15,9.90,2.99
JSW Steel,936.35,902.70,928.25,902.10,26.15,2.9
Sapphire Foods,"1,676.00","1,584.00","1,651.85","1,605.45",46.40,2.89
SBFC Finance,85.95,82.53,84.73,82.42,2.31,2.8
360 ONE WAM,"1,139.10","1,095.35","1,132.30","1,102.55",29.75,2.7
360 ONE WAM,"1,139.10","1,095.35","1,132.30","1,102.55",29.75,2.7
Vedant Fashions,"1,160.80","1,102.40","1,150.55","1,120.45",30.10,2.69
Lupin,"1,925.65","1,862.50","1,911.85","1,862.50",49.35,2.65
Asian Paints,"3,098.00","3,005.05","3,084.45","3,005.05",79.40,2.64
Polycab,"6,882.00","6,681.75","6,858.20","6,681.75",176.45,2.64
Tanla Platforms,"1,012.80",970.00,993.15,967.70,25.45,2.63
HDFC Life,719.00,693.10,715.50,697.20,18.30,2.62
Lemon Tree,152.00,145.81,150.57,146.79,3.78,2.58
Emami,822.95,799.00,816.95,796.50,20.45,2.57
New India Assur,302.90,283.55,292.88,285.64,7.24,2.53
Glenmark,"1,474.00","1,434.50","1,468.75","1,432.70",36.05,2.52
Aurobindo Pharm,"1,440.70","1,399.45","1,434.15","1,399.45",34.70,2.48
Sun TV Network,905.45,875.80,901.20,879.35,21.85,2.48
Clean Science,"1,655.85","1,568.35","1,621.60","1,583.30",38.30,2.42
Zee Entertain,153.45,145.35,148.67,145.16,3.51,2.42
Zydus Life,"1,250.70","1,225.00","1,247.20","1,219.40",27.80,2.28
