company_name,high,low,last_price,prev_close,change,percent_gain
Olectra Greente,"1,249.00","1,041.05","1,231.95","1,044.40",187.55,17.96
Sunteck Realty,341.95,300.25,334.55,298.50,36.05,12.08
Zee Entertain,208.25,186.10,206.15,189.35,16.8,8.87
Praj Industries,405.95,378.00,397.35,370.60,26.75,7.22
Kalyan Jeweller,166.50,157.70,162.55,153.85,8.7,5.65
PVR INOX,"1,445.00","1,370.00","1,439.85","1,375.10",64.75,4.71
JBM Auto,"1,367.55","1,271.05","1,348.75","1,299.95",48.8,3.75
Sobha,586.50,563.35,576.20,555.40,20.8,3.75
Granules India,315.40,300.00,311.90,300.90,11,3.66
TML - D,326.80,309.60,324.35,314.00,10.35,3.3
TML - D,326.80,309.60,324.35,314.00,10.35,3.3
Glenmark,693.80,664.15,689.25,668.25,21,3.14
Jamna Auto,114.00,107.15,112.10,108.80,3.3,3.03
Orient Electric,254.40,242.75,252.30,245.15,7.15,2.92
Phoenix Mills,"1,647.70","1,579.95","1,614.55","1,569.05",45.5,2.9
Tata Motors,624.80,592.20,618.20,600.80,17.4,2.9
Tata Motors,624.80,592.20,618.20,600.80,17.4,2.9
Campus Active,322.80,310.05,319.40,311.55,7.85,2.52
Castrol,128.65,124.90,128.05,124.90,3.15,2.52
Canara Bank,336.70,320.65,333.70,325.85,7.85,2.41
PNB,61.00,57.55,60.40,59.00,1.4,2.37
Mazagon Dock,"1,348.00","1,280.00","1,322.60","1,292.55",30.05,2.32
Eris Life,734.30,715.05,721.85,706.00,15.85,2.25
Triveni Turbine,405.50,395.60,404.25,395.60,8.65,2.19
Sona BLW,540.00,524.05,535.30,523.95,11.35,2.17
V-Guard Ind,290.00,283.55,287.45,281.55,5.9,2.1
Deepak Fert,616.65,597.25,614.35,602.35,12,1.99
UNO Minda,572.90,557.50,568.55,557.80,10.75,1.93
Capri Global,788.00,764.95,781.85,767.90,13.95,1.82
Apollo Tyres,422.25,410.85,418.15,410.90,7.25,1.76
Bank of Baroda,210.50,202.40,209.00,205.45,3.55,1.73
AAVAS Financier,"1,573.95","1,521.65","1,563.90","1,537.65",26.25,1.71
Engineers India,124.40,119.35,121.75,119.70,2.05,1.71
Aether Ind,"1,081.75","1,061.05","1,077.30","1,059.50",17.8,1.68
Indiabulls Hsg,132.45,125.00,130.40,128.25,2.15,1.68
Chalet Hotels,452.50,437.00,449.85,442.70,7.15,1.62
Metro Brands,"1,018.10",987.95,"1,014.15",998.05,16.1,1.61
Rainbow Child,"1,049.00",981.10,"1,011.25",995.40,15.85,1.59
Thermax,"2,284.00","2,240.10","2,273.90","2,240.10",33.8,1.51
RITES,385.90,373.50,377.90,372.55,5.35,1.44
Welspun Corp,293.60,283.05,290.80,286.70,4.1,1.43
Mahindra Holida,302.50,295.00,299.80,295.70,4.1,1.39
Hind Zinc,344.00,337.55,340.60,335.95,4.65,1.38
HINDPETRO,308.00,299.50,305.95,301.95,4,1.32
Rossari,874.95,840.30,868.25,857.15,11.1,1.29
Oil India,253.90,250.50,253.20,250.00,3.2,1.28
FDC,341.95,331.00,338.80,334.65,4.15,1.24
IGL,501.00,488.05,495.30,489.30,6,1.23
TCI Express,"1,540.95","1,507.00","1,523.40","1,505.15",18.25,1.21
Titan Company,"3,210.00","3,126.40","3,144.00","3,106.40",37.6,1.21
Aster DM Health,328.00,311.25,314.40,310.80,3.6,1.16
Brightcom Group,31.45,29.30,30.55,30.20,0.35,1.16
Bosch,"19,990.00","19,515.00","19,740.75","19,514.85",225.9,1.16
SJVN,48.50,45.60,47.90,47.35,0.55,1.16
Fortis Health,328.25,321.50,325.80,322.15,3.65,1.13
Poly Medicure,"1,154.85","1,121.15","1,147.90","1,135.10",12.8,1.13
Suzlon Energy,18.30,17.45,17.85,17.65,0.2,1.13
Timken,"3,332.00","3,255.00","3,318.20","3,283.10",35.1,1.07
Indian Bank,310.05,301.50,308.30,305.15,3.15,1.03
Sundram,"1,264.80","1,241.95","1,254.60","1,241.95",12.65,1.02
GMR Airports,45.45,44.45,45.15,44.70,0.45,1.01
M&M,"1,591.95","1,539.30","1,564.15","1,548.80",15.35,0.99
Chola Invest.,"1,190.00","1,160.50","1,176.75","1,165.50",11.25,0.97
Star Health,610.35,586.00,602.70,597.05,5.65,0.95
Network 18,64.80,63.05,64.15,63.55,0.6,0.94
Delhivery,399.95,390.10,393.60,390.10,3.5,0.9
Varun Beverages,829.75,812.85,821.15,813.85,7.3,0.9
Varun Beverages,829.75,812.85,821.15,813.85,7.3,0.9
eClerx Services,"1,699.85","1,625.00","1,692.45","1,677.45",15,0.89
Dr Lal PathLab,"2,379.95","2,318.35","2,359.60","2,339.30",20.3,0.87
Varroc Engineer,358.00,344.05,351.05,348.05,3,0.86
Tata Comm,"1,568.20","1,525.05","1,549.70","1,536.45",13.25,0.86
P and G,"14,999.00","14,706.70","14,921.15","14,806.55",114.6,0.77
Hindustan Aeron,"3,784.80","3,710.00","3,759.50","3,731.05",28.45,0.76
Ratnamani Metal,"2,434.20","2,352.00","2,411.45","2,393.35",18.1,0.76
Cera Sanitary,"7,671.00","7,390.00","7,593.15","7,537.55",55.6,0.74
Can Fin Homes,791.00,762.55,774.05,768.60,5.45,0.71
CIEINDIA,537.65,526.20,532.90,529.30,3.6,0.68
Mahanagar Gas,"1,124.35","1,105.25","1,111.65","1,104.10",7.55,0.68
Equitas Bank,94.15,92.00,93.95,93.35,0.6,0.64
Indiabulls Real,63.75,61.50,62.75,62.35,0.4,0.64
Muthoot Finance,"1,275.40","1,246.85","1,268.25","1,260.40",7.85,0.62
Honeywell Autom,"42,869.40","42,368.65","42,746.55","42,484.80",261.75,0.62
IOC,101.25,98.80,99.20,98.60,0.6,0.61
Petronet LNG,231.45,227.15,229.80,228.40,1.4,0.61
Raymond,"1,764.65","1,735.10","1,747.65","1,737.65",10,0.58
PNB Housing Fin,590.20,580.00,583.15,579.85,3.3,0.57
TVS Motor,"1,342.90","1,310.90","1,322.00","1,314.45",7.55,0.57
Pfizer,"3,820.00","3,781.65","3,800.35","3,781.65",18.7,0.49
Cochin Shipyard,589.95,574.05,579.60,576.85,2.75,0.48
Patanjali Foods,"1,204.00","1,169.55","1,197.15","1,191.45",5.7,0.48
360 ONE WAM,490.25,473.75,481.95,479.75,2.2,0.46
360 ONE WAM,490.25,473.75,481.95,479.75,2.2,0.46
Shree Renuka,45.25,43.30,43.70,43.50,0.2,0.46
HLE Glascoat,683.00,673.50,677.05,674.15,2.9,0.43
HLE Glascoat,683.00,673.50,677.05,674.15,2.9,0.43
Balaji Amines,"2,327.00","2,268.25","2,299.60","2,290.00",9.6,0.42
Century,950.00,891.00,917.55,913.70,3.85,0.42
Grindwell Norto,"2,212.80","2,180.00","2,200.05","2,191.25",8.8,0.4
TMB,437.00,431.55,435.20,433.50,1.7,0.39
Union Bank,80.60,77.75,80.00,79.70,0.3,0.38
IFB Industries,833.00,817.00,823.40,820.35,3.05,0.37
Krishna Inst.,"1,810.00","1,775.50","1,788.55","1,781.90",6.65,0.37
Motherson SWI,58.75,57.60,58.35,58.15,0.2,0.34
