company_name,high,low,last_price,prev_close,change,percent_gain
Laxmi Organic,306.00,275.40,302.20,271.20,31,11.43
Vodafone Idea,12.00,11.15,11.85,11.05,0.8,7.24
Tanla Platforms,"1,119.90","1,031.05","1,104.10","1,030.95",73.15,7.1
Welspun India,125.20,118.25,124.35,117.25,7.1,6.06
Alembic Pharma,820.40,767.05,810.30,766.95,43.35,5.65
Sharda Crop,459.10,419.00,441.70,418.10,23.6,5.64
Welspun Corp,419.00,392.00,410.30,390.60,19.7,5.04
KPIT Tech,"1,233.90","1,174.35","1,223.70","1,165.05",58.65,5.03
Suzlon Energy,27.65,26.45,27.65,26.35,1.3,4.93
City Union Bank,141.50,135.50,140.80,134.75,6.05,4.49
Sunteck Realty,481.90,460.60,470.45,450.50,19.95,4.43
Hero Motocorp,"3,111.00","2,987.55","3,100.85","2,976.80",124.05,4.17
eClerx Services,"2,250.00","2,080.70","2,168.00","2,086.35",81.65,3.91
Ramco Cements,994.80,948.20,983.40,947.30,36.1,3.81
JK Paper,408.70,388.60,400.30,386.60,13.7,3.54
ITI,233.25,223.05,229.50,221.70,7.8,3.52
Kalyan Jeweller,272.90,265.90,271.20,262.05,9.15,3.49
Max Healthcare,586.85,562.60,573.95,555.00,18.95,3.41
APL Apollo,"1,676.95","1,619.15","1,669.35","1,614.90",54.45,3.37
Nippon,354.50,343.00,350.65,339.25,11.4,3.36
BSE Limited,"1,506.00","1,449.00","1,481.75","1,434.40",47.35,3.3
Wipro,423.95,409.00,421.15,407.75,13.4,3.29
Archean Chem,657.30,633.35,648.95,628.35,20.6,3.28
Indian Bank,424.85,412.70,423.15,409.80,13.35,3.26
Rattanindia Ent,59.25,56.05,57.55,55.75,1.8,3.23
Grasim,"1,982.40","1,923.60","1,980.10","1,918.90",61.2,3.19
Torrent Power,760.80,728.00,748.20,725.15,23.05,3.18
RHI Magnesita,739.00,713.00,733.10,710.60,22.5,3.17
Phoenix Mills,"1,941.00","1,885.60","1,924.30","1,865.10",59.2,3.17
Nuvoco Vistas,366.50,357.10,365.65,354.80,10.85,3.06
Bikaji Foods,488.90,472.55,484.85,470.65,14.2,3.02
Ceat,"2,185.00","2,085.00","2,148.55","2,085.95",62.6,3
Gujarat Fluoro,"2,889.00","2,795.00","2,879.70","2,798.30",81.4,2.91
INDUS TOWERS,193.50,186.65,192.80,187.45,5.35,2.85
Apar Ind,"5,375.00","5,180.40","5,323.80","5,179.65",144.15,2.78
Zomato,109.80,106.55,109.00,106.05,2.95,2.78
