company_name,high,low,last_price,prev_close,change,percent_gain
Route,"1,930.00","1,620.25","1,879.55","1,645.00",234.55,14.26
India Cements,298.80,275.10,293.23,262.62,30.61,11.66
Mazagon Dock,"4,584.00","4,025.00","4,416.35","4,081.00",335.35,8.22
Whirlpool,"2,199.00","1,952.55","1,984.35","1,837.05",147.3,8.02
Suven Pharma,807.50,729.30,787.35,729.25,58.1,7.97
Manappuram Fin,214.00,195.84,210.97,196.27,14.7,7.49
Macrotech Dev,"1,550.00","1,438.55","1,538.50","1,434.85",103.65,7.22
Caplin Labs,"1,485.00","1,378.45","1,478.20","1,380.35",97.85,7.09
UltraTechCement,"11,874.95","11,269.00","11,716.70","11,143.10",573.6,5.15
360 ONE WAM,944.90,885.95,934.70,889.20,45.5,5.12
360 ONE WAM,944.90,885.95,934.70,889.20,45.5,5.12
P and G,"16,897.95","15,964.60","16,817.35","16,039.00",778.35,4.85
Max Healthcare,945.00,878.35,920.75,879.45,41.3,4.7
CenturyPlyboard,753.00,720.00,747.65,715.75,31.9,4.46
Kalyan Jeweller,480.00,454.05,476.30,456.65,19.65,4.3
Prism Johnson,184.50,168.50,175.64,168.78,6.86,4.06
Concord Biotech,"1,585.00","1,481.15","1,561.25","1,501.15",60.1,4
Thermax,"5,475.00","5,076.95","5,348.30","5,147.15",201.15,3.91
LTIMindtree,"5,389.95","5,125.00","5,377.05","5,177.50",199.55,3.85
Oracle Fin Serv,"9,909.20","9,449.00","9,854.80","9,492.10",362.7,3.82
Hind Zinc,679.45,646.25,673.25,650.00,23.25,3.58
KEC Intl,950.00,883.50,893.60,863.40,30.2,3.5
Grasim,"2,654.65","2,552.25","2,637.60","2,552.25",85.35,3.34
NTPC,381.10,364.10,377.15,365.05,12.1,3.31
JSW Energy,740.95,717.45,735.55,712.30,23.25,3.26
Aegis Logistics,876.00,830.75,854.10,827.45,26.65,3.22
Dixon Technolog,"11,948.50","11,372.15","11,760.80","11,398.05",362.75,3.18
Ceat,"2,688.40","2,499.45","2,599.00","2,519.15",79.85,3.17
Wipro,511.95,489.20,510.80,495.20,15.6,3.15
Siemens,"7,934.30","7,540.10","7,832.20","7,597.10",235.1,3.09
TITAGARH,"1,896.95","1,775.00","1,817.75","1,764.00",53.75,3.05
Muthoot Finance,"1,848.80","1,765.45","1,829.30","1,775.40",53.9,3.04
ABB India,"8,690.85","8,327.55","8,643.05","8,390.85",252.2,3.01
GlaxoSmithKline,"2,691.00","2,593.90","2,677.55","2,601.20",76.35,2.94
JK Lakshmi Cem,935.00,866.95,892.30,866.95,25.35,2.92
PB Fintech,"1,415.00","1,360.25","1,384.10","1,345.20",38.9,2.89
Vodafone Idea,18.70,18.00,18.52,18.02,0.5,2.77
CSB Bank,382.50,362.25,365.65,355.95,9.7,2.73
Dr Reddys Labs,"6,249.45","5,995.00","6,235.90","6,070.05",165.85,2.73
EPL,204.25,193.01,199.27,193.98,5.29,2.73
Tejas Networks,"1,495.00","1,386.65","1,432.15","1,394.30",37.85,2.71
Cummins,"4,154.35","3,945.35","4,104.15","3,999.30",104.85,2.62
JSW Steel,945.60,915.30,943.15,919.20,23.95,2.61
INDUS TOWERS,369.20,351.30,365.15,356.10,9.05,2.54
SRF,"2,474.65","2,395.00","2,458.85","2,398.80",60.05,2.5
MOTHERSON,200.20,192.58,198.55,193.75,4.8,2.48
J. K. Cement,"4,599.95","4,400.25","4,508.20","4,400.25",107.95,2.45
Alkyl Amines,"2,168.80","2,071.00","2,130.10","2,081.70",48.4,2.33
BPCL,307.00,296.05,304.85,298.40,6.45,2.16
Tata Motors DVR,654.90,634.20,652.90,639.20,13.7,2.14
Tata Motors DVR,654.90,634.20,652.90,639.20,13.7,2.14
COFORGE LTD.,"5,454.95","5,300.00","5,439.00","5,325.35",113.65,2.13
Tata Motors,974.85,948.05,972.10,951.85,20.25,2.13
Tata Motors,974.85,948.05,972.10,951.85,20.25,2.13
GAIL,218.46,213.45,217.95,213.43,4.52,2.12
Infosys,"1,578.40","1,532.05","1,573.35","1,540.70",32.65,2.12
SJVN,133.41,129.70,132.36,129.67,2.69,2.07
Avenue Supermar,"4,960.00","4,738.00","4,900.10","4,801.00",99.1,2.06
RBL Bank,263.90,256.62,262.96,257.65,5.31,2.06
Persistent,"4,057.00","3,902.85","4,031.60","3,950.90",80.7,2.04
Persistent,"4,057.00","3,902.85","4,031.60","3,950.90",80.7,2.04
TCS,"3,942.00","3,818.10","3,934.15","3,855.85",78.3,2.03
Varun Beverages,"1,649.50","1,599.05","1,639.45","1,607.55",31.9,1.98
Varun Beverages,"1,649.50","1,599.05","1,639.45","1,607.55",31.9,1.98
Adani Green Ene,"1,817.95","1,755.05","1,808.45","1,774.30",34.15,1.92
Minda Corp,489.95,475.10,486.80,478.05,8.75,1.83
CG Power ,701.00,680.30,697.75,685.30,12.45,1.82
