company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,471.85,419.15,462.35,418.50,43.85,10.48
Greenpanel Ind,346.50,317.00,338.25,312.65,25.6,8.19
AB Capital,193.30,179.80,192.30,181.25,11.05,6.1
HDFC Life,674.00,637.10,667.20,630.25,36.95,5.86
Can Fin Homes,786.60,743.00,780.10,742.40,37.7,5.08
Metropolis,"1,511.95","1,441.00","1,505.15","1,433.35",71.8,5.01
RBL Bank,175.00,166.00,174.20,165.95,8.25,4.97
Shyam Metalics,368.70,352.00,366.05,349.45,16.6,4.75
Godrej Ind,505.45,481.30,501.55,479.80,21.75,4.53
Chola Fin Hold,928.95,880.00,919.95,882.35,37.6,4.26
Sharda Crop,566.80,536.65,554.50,532.05,22.45,4.22
Kalyan Jeweller,136.95,130.00,135.65,130.20,5.45,4.19
Star Health,562.75,540.30,559.60,537.10,22.5,4.19
Gujarat Pipavav,127.85,116.60,121.75,116.90,4.85,4.15
Max Financial,799.00,748.75,776.40,745.80,30.6,4.1
Power Finance,208.95,200.90,207.85,199.85,8,4
Data Patterns,"1,891.95","1,810.10","1,878.05","1,806.65",71.4,3.95
Delta Corp,252.00,242.00,249.85,240.45,9.4,3.91
L&T Finance,124.15,116.05,123.10,118.65,4.45,3.75
Birlasoft,356.40,340.00,352.85,340.15,12.7,3.73
ICICI Lombard ,"1,333.00","1,274.05","1,328.35","1,281.50",46.85,3.66
Alembic Pharma,663.85,630.05,656.90,634.40,22.5,3.55
V-Guard Ind,288.25,275.50,284.35,274.70,9.65,3.51
Prince Pipes,668.65,643.95,665.00,642.70,22.3,3.47
Central Bank,28.80,27.70,28.65,27.70,0.95,3.43
Craftsman,"4,100.00","3,959.85","4,091.05","3,959.85",131.2,3.31
NLC India,101.70,98.20,101.35,98.20,3.15,3.21
Macrotech Dev,673.40,649.50,665.90,645.75,20.15,3.12
AAVAS Financier,"1,537.00","1,450.55","1,508.75","1,463.20",45.55,3.11
LTIMindtree,"5,194.40","4,979.45","5,163.05","5,007.30",155.75,3.11
GE Shipping,752.00,727.10,749.30,727.10,22.2,3.05
REC,161.60,156.60,161.00,156.25,4.75,3.04
Balaji Amines,"2,329.00","2,259.35","2,321.00","2,252.85",68.15,3.03
PNC Infratech,339.10,326.00,336.35,326.75,9.6,2.94
ICICI Prudentia,582.00,558.00,580.10,564.05,16.05,2.85
KPIL,541.00,524.10,538.00,523.30,14.7,2.81
M&M Financial,317.85,308.90,317.35,308.75,8.6,2.79
Krishna Inst.,"1,807.80","1,762.00","1,801.05","1,752.80",48.25,2.75
Piramal Enter,924.00,880.00,907.70,883.95,23.75,2.69
Angel One,"1,727.00","1,687.15","1,722.95","1,678.00",44.95,2.68
Interglobe Avi,"2,544.45","2,469.00","2,529.75","2,464.85",64.9,2.63
Timken,"3,452.00","3,342.45","3,432.15","3,344.55",87.6,2.62
Union Bank,70.65,68.50,70.45,68.65,1.8,2.62
Laxmi Organic,264.60,256.35,263.40,256.70,6.7,2.61
PB Fintech,731.90,697.00,716.65,698.50,18.15,2.6
IIFL Finance,506.50,485.00,496.50,484.10,12.4,2.56
Jindal Steel,583.10,572.00,581.95,567.70,14.25,2.51
Dr Lal PathLab,"2,229.45","2,165.00","2,220.05","2,166.60",53.45,2.47
HDFC AMC,"2,058.50","1,999.00","2,052.90","2,006.50",46.4,2.31
Bikaji Foods,440.00,414.00,429.10,419.50,9.6,2.29
MRPL,80.80,77.20,78.70,77.00,1.7,2.21
Sun TV Network,440.25,429.00,437.90,428.55,9.35,2.18
APL Apollo,"1,354.00","1,315.00","1,337.80","1,309.95",27.85,2.13
Apollo Hospital,"5,150.00","5,036.95","5,142.80","5,036.95",105.85,2.1
IDFC,103.30,100.65,102.10,100.00,2.1,2.1
City Union Bank,124.95,122.25,124.70,122.15,2.55,2.09
Capri Global,773.95,750.20,761.75,746.45,15.3,2.05
Granules India,300.70,291.70,297.20,291.25,5.95,2.04
CreditAccess Gr,"1,378.35","1,329.15","1,353.90","1,327.10",26.8,2.02
Olectra Greente,969.90,938.50,952.30,933.40,18.9,2.02
Nazara,699.00,681.00,697.50,683.90,13.6,1.99
Ajanta Pharma,"1,509.95","1,472.00","1,501.15","1,472.00",29.15,1.98
CDSL,"1,074.40","1,048.05","1,070.80","1,050.00",20.8,1.98
Jubilant Ing.,428.65,417.10,427.10,418.80,8.3,1.98
Bank of India,72.60,70.50,72.35,70.95,1.4,1.97
Metro Brands,"1,000.00",958.50,978.25,959.75,18.5,1.93
COFORGE LTD.,"4,714.40","4,616.00","4,695.45","4,606.70",88.75,1.93
Grindwell Norto,"2,298.80","2,223.15","2,286.60","2,243.50",43.1,1.92
Eris Life,683.25,665.75,679.30,666.60,12.7,1.91
SBI Card,863.40,848.05,860.90,844.85,16.05,1.9
Radico Khaitan,"1,231.45","1,199.55","1,225.30","1,202.85",22.45,1.87
JSW Steel,765.00,749.05,762.50,748.80,13.7,1.83
NCC,122.50,119.05,120.95,118.80,2.15,1.81
Godrej Prop,"1,566.00","1,534.55","1,563.30","1,535.65",27.65,1.8
Home First,773.50,757.15,768.35,754.75,13.6,1.8
BLS Internation,203.00,196.25,197.15,193.70,3.45,1.78
Zomato,76.95,74.85,76.15,74.85,1.3,1.74
One 97 Paytm,857.90,838.55,852.50,838.10,14.4,1.72
Equitas Bank,89.45,85.25,86.25,84.80,1.45,1.71
Karur Vysya,122.90,119.50,121.70,119.70,2,1.67
SBI,567.95,555.65,566.10,557.05,9.05,1.62
Vijaya Diagnost,486.60,462.20,482.05,474.35,7.7,1.62
Glenmark,671.65,644.95,655.70,645.40,10.3,1.6
Mahanagar Gas,"1,062.35","1,032.05","1,045.65","1,029.30",16.35,1.59
Zydus Life,574.65,561.00,570.70,561.80,8.9,1.58
SBI Life Insura,"1,290.00","1,258.15","1,286.40","1,266.35",20.05,1.58
TML - D,307.45,302.00,305.50,300.85,4.65,1.55
TML - D,307.45,302.00,305.50,300.85,4.65,1.55
Biocon,245.40,240.15,243.65,239.95,3.7,1.54
Jubilant Food,496.25,480.35,494.20,486.70,7.5,1.54
HDFC,"2,781.55","2,721.85","2,761.85","2,720.30",41.55,1.53
Bharti Airtel,871.35,853.60,864.90,851.95,12.95,1.52
Ceat,"2,098.90","2,054.35","2,081.75","2,050.55",31.2,1.52
Chola Invest.,"1,098.00","1,071.45","1,093.85","1,077.60",16.25,1.51
Colgate,"1,695.50","1,668.45","1,692.50","1,667.45",25.05,1.5
JBM Auto,"1,087.50","1,057.35","1,081.80","1,065.80",16,1.5
New India Assur,119.25,116.55,118.30,116.55,1.75,1.5
Federal Bank,123.60,121.45,123.05,121.30,1.75,1.44
Apar Ind,"3,420.00","3,350.90","3,398.10","3,350.85",47.25,1.41
HDFC Bank,"1,672.90","1,638.55","1,658.60","1,635.55",23.05,1.41
KNR Construct,241.80,238.35,241.15,237.80,3.35,1.41
DLF,486.95,478.70,483.85,477.15,6.7,1.4
MphasiS,"1,842.00","1,813.40","1,839.25","1,814.00",25.25,1.39
Sapphire Foods,"1,449.00","1,395.85","1,410.35","1,391.00",19.35,1.39
Divis Labs,"3,594.00","3,534.95","3,583.30","3,534.35",48.95,1.38
General Insuran,184.65,180.75,182.45,180.00,2.45,1.36
Amber Enterpris,"2,384.95","2,206.20","2,257.80","2,228.25",29.55,1.33
Shree Cements,"24,276.50","23,640.30","24,018.15","23,702.15",316,1.33
Axis Bank,976.00,960.80,973.25,960.55,12.7,1.32
Laurus Labs,371.20,362.20,366.70,361.95,4.75,1.31
V-Mart Retail,"2,140.00","2,101.25","2,139.00","2,111.25",27.75,1.31
Bank of Mah,27.55,27.20,27.45,27.10,0.35,1.29
Rashtriya Chem,111.35,108.85,110.00,108.60,1.4,1.29
Vardhman Text,373.45,364.00,371.35,366.70,4.65,1.27
Archean Chem,541.95,529.05,540.10,533.40,6.7,1.26
Aditya Birla F,213.30,207.50,210.90,208.30,2.6,1.25
Prestige Estate,589.40,573.20,585.55,578.35,7.2,1.24
Tata Chemicals,"1,020.00",993.95,"1,006.25",993.95,12.3,1.24
Brigade Ent,588.90,568.90,584.90,577.80,7.1,1.23
Chalet Hotels,425.80,415.60,420.00,414.95,5.05,1.22
JK Paper,321.15,316.95,320.00,316.15,3.85,1.22
Poonawalla Fin,343.30,337.90,341.30,337.20,4.1,1.22
