company_name,high,low,last_price,prev_close,change,percent_gain
HEG,"1,687.00","1,422.10","1,639.30","1,419.50",219.8,15.48
Poly Medicure,"1,150.00","1,005.00","1,126.45",997.35,129.1,12.94
Capri Global,876.00,735.05,817.10,736.80,80.3,10.9
Rajesh Exports,614.00,566.65,606.10,565.50,40.6,7.18
Graphite India,419.00,388.40,415.15,389.95,25.2,6.46
Avenue Supermar,"3,960.00","3,723.25","3,917.70","3,704.85",212.85,5.75
Narayana Hruda,"1,057.90",988.00,"1,036.55",986.25,50.3,5.1
Tube Investment,"3,064.40","2,805.05","2,978.50","2,834.20",144.3,5.09
Brightcom Group,28.65,28.40,28.65,27.30,1.35,4.95
Godrej Ind,512.30,484.20,508.60,484.80,23.8,4.91
KEI Industries,"2,375.00","2,182.05","2,312.55","2,205.70",106.85,4.84
L&T Finance,121.45,111.80,117.50,112.20,5.3,4.72
Dixon Technolog,"4,650.00","4,335.10","4,577.00","4,373.10",203.9,4.66
GE Shipping,769.00,720.60,753.75,721.65,32.1,4.45
Olectra Greente,965.10,903.25,954.30,914.35,39.95,4.37
Fortis Health,309.00,295.25,305.95,293.45,12.5,4.26
One 97 Paytm,898.50,848.20,892.90,856.85,36.05,4.21
Apollo Hospital,"5,259.80","5,018.00","5,218.75","5,009.00",209.75,4.19
Godrej Prop,"1,589.00","1,495.00","1,569.65","1,506.55",63.1,4.19
TataTeleservice,80.80,76.10,78.95,75.90,3.05,4.02
Jubilant Ing.,462.40,442.50,458.45,442.40,16.05,3.63
JBM Auto,"1,012.00",949.85,987.35,954.55,32.8,3.44
Jubilant Pharmo,393.00,374.50,386.80,373.95,12.85,3.44
Edelweiss,52.30,49.00,51.80,50.10,1.7,3.39
Karur Vysya,121.30,114.70,119.15,115.25,3.9,3.38
Alembic Pharma,622.00,588.20,610.80,591.10,19.7,3.33
Fert and Chem,409.75,377.15,389.25,376.75,12.5,3.32
Zydus Life,550.00,533.05,549.15,532.35,16.8,3.16
