company_name,high,low,last_price,prev_close,change,percent_gain
Rattanindia Ent,75.50,64.80,74.20,66.07,8.13,12.31
Elgi Equipments,678.00,603.55,662.55,603.10,59.45,9.86
Cipla,"1,565.95","1,518.05","1,551.75","1,418.25",133.50,9.41
Rainbow Child,"1,637.95","1,482.00","1,614.20","1,480.20",134.00,9.05
DOMS Industries,"2,817.35","2,579.80","2,785.10","2,576.55",208.55,8.09
Tejas Networks,"1,348.80","1,242.30","1,341.85","1,253.25",88.60,7.07
Jubilant Pharmo,"1,223.85","1,124.75","1,211.75","1,132.05",79.70,7.04
Apar Ind,"10,180.00","9,407.35","10,062.35","9,430.25",632.10,6.7
Asahi India,755.00,700.70,750.30,703.85,46.45,6.6
Network 18,87.45,80.56,86.40,81.11,5.29,6.52
Redington,196.00,182.77,194.46,182.77,11.69,6.4
Piramal Pharma,274.74,250.05,268.47,252.49,15.98,6.33
Larsen,"3,654.95","3,508.35","3,622.30","3,408.35",213.95,6.28
Jupiter Wagons,522.00,490.00,515.75,486.65,29.10,5.98
Anand Rathi,"4,144.30","3,900.00","4,125.95","3,898.70",227.25,5.83
Vodafone Idea,8.17,7.71,8.12,7.68,0.44,5.73
Saregama India,551.90,504.55,538.30,510.20,28.10,5.51
Emami,710.90,666.40,703.35,667.70,35.65,5.34
KEI Industries,"4,082.40","3,850.00","4,051.75","3,866.05",185.70,4.8
PNB Housing Fin,977.50,917.15,967.05,923.00,44.05,4.77
FDC,550.85,517.00,546.55,522.30,24.25,4.64
CCL Products,683.30,645.00,678.15,648.25,29.90,4.61
Central Bank,58.45,54.81,57.83,55.36,2.47,4.46
BLS Internation,401.00,377.05,397.85,380.90,16.95,4.45
KFin Tech,"1,006.00",947.40,"1,000.10",957.95,42.15,4.4
Medplus Health,678.85,637.50,666.85,638.75,28.10,4.4
CHEMPLAST SANMA,496.30,453.60,479.00,459.30,19.70,4.29
Godfrey Phillip,"6,688.95","6,349.05","6,625.15","6,352.80",272.35,4.29
Nuvama Wealth,"7,025.00","6,680.00","6,990.15","6,702.80",287.35,4.29
Elecon Eng,579.15,547.55,574.70,551.10,23.60,4.28
Elecon Eng,579.15,547.55,574.70,551.10,23.60,4.28
Vedant Fashions,"1,410.00","1,344.00","1,401.65","1,344.60",57.05,4.24
Engineers India,195.75,186.90,194.74,186.83,7.91,4.23
Alembic Pharma,"1,134.70","1,083.55","1,128.85","1,083.55",45.30,4.18
3M India,"36,147.70","34,525.50","36,047.60","34,601.65","1,445.95",4.18
JB Chemicals,"1,979.00","1,865.60","1,961.05","1,882.55",78.50,4.17
JB Chemicals,"1,979.00","1,865.60","1,961.05","1,882.55",78.50,4.17
Narayana Hruda,"1,284.55","1,225.00","1,272.80","1,222.55",50.25,4.11
Vijaya Diagnost,"1,011.20",959.80,998.65,959.60,39.05,4.07
