company_name,high,low,last_price,prev_close,change,percent_gain
Vardhman Text,373.00,338.05,366.15,339.25,26.90,7.93
Adani Green Ene,"1,024.95",938.15,994.75,933.50,61.25,6.56
Lemon Tree Hote,103.30,95.50,102.15,96.00,6.15,6.41
Adani Power,321.65,286.25,304.60,286.55,18.05,6.3
Adani Trans,894.00,824.75,871.90,822.20,49.70,6.04
TV18 Broadcast,46.10,42.85,45.55,43.05,2.50,5.81
Godfrey Phillip,"2,219.00","2,086.10","2,195.95","2,090.95",105.00,5.02
Aster DM Health,321.00,302.50,319.40,304.45,14.95,4.91
Eris Life,838.00,792.55,830.25,794.15,36.10,4.55
Alembic Pharma,786.45,743.00,780.70,746.80,33.90,4.54
CSB Bank,329.20,301.25,315.70,302.25,13.45,4.45
HUDCO,74.30,69.65,73.65,70.60,3.05,4.32
Campus Active,310.95,290.55,306.25,293.60,12.65,4.31
EIH,225.90,213.85,224.20,214.95,9.25,4.3
KPR Mill,700.00,657.40,684.95,657.10,27.85,4.24
JM Financial,83.90,78.60,81.55,78.25,3.30,4.22
Jyothy Labs,341.00,316.00,336.05,322.55,13.50,4.19
CG Power ,432.00,414.00,429.65,412.40,17.25,4.18
Network 18,64.30,61.00,63.50,60.95,2.55,4.18
Adani Enterpris,"2,665.95","2,461.30","2,577.40","2,479.70",97.70,3.94
Emami,533.95,507.55,528.60,509.10,19.50,3.83
Adani Wilmar,393.55,367.00,381.95,368.10,13.85,3.76
Finolex Cables,"1,122.60","1,031.50","1,064.95","1,028.20",36.75,3.57
SKF India,"5,128.00","4,895.00","5,101.35","4,932.40",168.95,3.43
Adani Total Gas,676.80,632.50,654.50,633.70,20.80,3.28
Adani Ports,849.60,804.30,835.90,809.65,26.25,3.24
Apar Ind,"4,969.75","4,551.00","4,862.70","4,715.90",146.80,3.11
Sterling Wilson,375.00,345.00,372.20,361.05,11.15,3.09
JB Chemicals,"2,688.00","2,555.00","2,668.15","2,594.80",73.35,2.83
JSW Energy,364.75,348.80,362.35,352.55,9.80,2.78
Jindal Stainles,420.00,403.15,418.60,408.25,10.35,2.54
AIA Engineering,"3,660.00","3,517.45","3,623.45","3,534.45",89.00,2.52
