company_name,high,low,last_price,prev_close,change,percent_gain
Godrej Ind,721.25,598.85,719.10,601.05,118.05,19.64
Kalyan Jeweller,261.00,239.70,258.15,234.40,23.75,10.13
Mahindra Holida,439.40,402.10,433.80,403.00,30.8,7.64
PCBL,198.35,184.50,197.30,183.45,13.85,7.55
Godrej Agrovet,522.00,477.30,515.00,479.70,35.3,7.36
eClerx Services,"2,168.70","1,980.00","2,147.85","2,022.25",125.6,6.21
Bajaj Finserv,"1,640.70","1,551.05","1,634.65","1,542.55",92.1,5.97
Bajaj Finserv,"1,640.70","1,551.05","1,634.65","1,542.55",92.1,5.97
NBCC (India),61.85,57.60,61.05,57.75,3.3,5.71
BSE Limited,"1,419.00","1,332.00","1,401.50","1,326.10",75.4,5.69
NLC India,141.20,131.35,139.20,132.30,6.9,5.22
General Insuran,227.80,215.25,225.30,214.20,11.1,5.18
IRB Infra,32.70,30.95,32.50,31.00,1.5,4.84
IRB Infra,32.70,30.95,32.50,31.00,1.5,4.84
Swan Energy,299.50,283.05,297.55,283.95,13.6,4.79
Godrej Prop,"1,686.95","1,599.05","1,675.00","1,599.35",75.65,4.73
MCX India,"2,050.00","1,948.60","2,039.60","1,949.25",90.35,4.64
L&T Finance,138.45,131.20,137.55,131.50,6.05,4.6
Century,"1,134.45","1,068.15","1,123.75","1,074.75",49,4.56
DLF,550.50,525.25,548.70,525.00,23.7,4.51
C. E. Info Syst,"2,237.90","2,110.15","2,213.45","2,124.00",89.45,4.21
Bajaj Finance,"8,192.00","7,845.00","8,168.55","7,850.90",317.65,4.05
Macrotech Dev,782.40,748.00,779.05,749.10,29.95,4
Gujarat Pipavav,128.40,121.70,127.10,122.30,4.8,3.92
IIFL Finance,640.00,613.80,636.00,612.10,23.9,3.9
One 97 Paytm,936.70,902.00,928.30,895.10,33.2,3.71
GMR Airports,61.85,59.30,61.60,59.40,2.2,3.7
Solar Ind,"5,177.00","5,010.30","5,147.95","4,977.35",170.6,3.43
DCM Shriram,"1,100.00","1,047.05","1,088.95","1,053.50",35.45,3.36
AB Capital,182.15,175.75,181.50,175.75,5.75,3.27
City Union Bank,129.80,125.20,128.90,125.15,3.75,3
HDFC AMC,"2,737.00","2,648.55","2,726.15","2,647.95",78.2,2.95
Titan Company,"3,319.80","3,221.10","3,309.75","3,216.50",93.25,2.9
Poonawalla Fin,392.30,380.00,388.95,378.20,10.75,2.84
Go Fashion,"1,297.00","1,252.00","1,292.65","1,257.15",35.5,2.82
Infibeam Avenue,20.90,19.15,20.25,19.70,0.55,2.79
360 ONE WAM,509.80,496.40,507.70,493.95,13.75,2.78
360 ONE WAM,509.80,496.40,507.70,493.95,13.75,2.78
Aurobindo Pharm,903.50,877.10,900.85,877.25,23.6,2.69
Trident,38.70,37.30,38.50,37.50,1,2.67
Vardhman Text,384.20,370.20,380.35,370.45,9.9,2.67
Chalet Hotels,621.00,589.00,609.05,593.30,15.75,2.65
