company_name,high,low,last_price,prev_close,change,percent_gain
ITI,225.90,184.20,215.00,192.00,23,11.98
Oil India,318.40,297.60,311.25,295.75,15.5,5.24
Angel One,"2,069.35","1,934.90","2,040.35","1,977.65",62.7,3.17
Metro Brands,"1,198.55","1,117.50","1,176.20","1,140.55",35.65,3.13
Delta Corp,144.85,135.65,141.65,137.75,3.9,2.83
Supreme Ind,"4,048.00","3,882.05","4,011.80","3,912.50",99.3,2.54
Archean Chem,639.80,589.00,602.25,587.50,14.75,2.51
AAVAS Financier,"1,817.60","1,703.05","1,764.70","1,725.60",39.1,2.27
Hind Zinc,314.50,302.80,311.80,305.55,6.25,2.05
Metropolis,"1,519.95","1,457.70","1,501.10","1,471.05",30.05,2.04
Bayer CropScien,"5,424.00","5,225.55","5,390.95","5,284.35",106.6,2.02
L&T Technology,"4,764.00","4,601.20","4,746.95","4,655.00",91.95,1.98
MCX India,"2,150.00","2,051.05","2,078.95","2,039.60",39.35,1.93
Medplus Health,779.90,747.70,774.55,760.75,13.8,1.81
Vardhman Text,395.00,370.30,386.45,380.35,6.1,1.6
Gujarat Pipavav,131.50,125.05,129.00,127.10,1.9,1.49
Vijaya Diagnost,544.00,487.85,502.60,495.30,7.3,1.47
CRISIL,"3,972.05","3,815.00","3,897.60","3,842.95",54.65,1.42
TVS Motor,"1,533.85","1,495.05","1,522.50","1,501.25",21.25,1.42
Max Healthcare,575.10,553.25,568.60,560.70,7.9,1.41
GE Shipping,856.25,816.10,847.85,836.60,11.25,1.34
360 ONE WAM,517.25,502.75,514.40,507.70,6.7,1.32
360 ONE WAM,517.25,502.75,514.40,507.70,6.7,1.32
Dr Reddys Labs,"5,527.35","5,400.15","5,494.85","5,424.90",69.95,1.29
Aurobindo Pharm,915.70,887.85,911.15,900.85,10.3,1.14
Mahindra Holida,440.00,418.05,438.70,433.80,4.9,1.13
Brigade Ent,612.45,584.00,599.80,593.30,6.5,1.1
HCL Tech,"1,266.65","1,231.15","1,249.60","1,237.70",11.9,0.96
PCBL,201.65,193.45,199.20,197.30,1.9,0.96
VIP Industries,685.00,662.25,673.35,667.70,5.65,0.85
Alkem Lab,"3,558.65","3,490.05","3,551.55","3,522.50",29.05,0.82
Fortis Health,333.70,326.80,330.55,327.90,2.65,0.81
Guj Amb Exports,347.70,325.95,345.40,342.70,2.7,0.79
Bharat Dynamics,"1,024.90",976.90,"1,003.65",995.90,7.75,0.78
Jubilant Food,539.95,525.65,536.90,532.90,4,0.75
Infibeam Avenue,21.40,19.25,20.40,20.25,0.15,0.74
Nippon,346.70,328.30,336.95,334.55,2.4,0.72
TATA Cons. Prod,883.85,866.80,880.65,874.75,5.9,0.67
Relaxo Footwear,915.00,897.50,911.15,905.40,5.75,0.64
Birlasoft,524.70,506.10,515.75,512.70,3.05,0.59
Elgi Equipments,514.00,475.50,497.50,494.75,2.75,0.56
Indiabulls Hsg,177.95,168.40,173.00,172.05,0.95,0.55
BASF,"2,526.80","2,484.00","2,520.05","2,506.75",13.3,0.53
HUL,"2,516.50","2,481.00","2,511.30","2,499.40",11.9,0.48
TCS,"3,679.00","3,631.00","3,638.35","3,621.40",16.95,0.47
Prestige Estate,700.95,663.85,670.50,667.70,2.8,0.42
Rainbow Child,"1,052.80","1,029.20","1,045.65","1,041.30",4.35,0.42
Colgate,"2,012.40","1,972.00","2,000.45","1,992.55",7.9,0.4
Trent,"2,089.45","2,032.40","2,079.05","2,072.10",6.95,0.34
CCL Products,659.00,636.50,648.80,646.75,2.05,0.32
Solar Ind,"5,320.40","5,112.00","5,163.50","5,147.95",15.55,0.3
UNO Minda,599.00,585.40,596.40,594.75,1.65,0.28
Suprajit Eng,396.85,384.25,391.35,390.30,1.05,0.27
Nazara,877.00,819.05,870.35,868.20,2.15,0.25
Siemens,"3,557.35","3,468.65","3,541.95","3,533.00",8.95,0.25
Ipca Labs,956.35,925.25,936.10,933.90,2.2,0.24
Escorts Kubota,"3,223.00","3,145.00","3,201.05","3,194.20",6.85,0.21
Global Health,751.75,728.85,749.95,748.40,1.55,0.21
United Brewerie,"1,595.00","1,553.95","1,564.00","1,560.75",3.25,0.21
Varun Beverages,932.00,911.10,928.95,927.05,1.9,0.2
Varun Beverages,932.00,911.10,928.95,927.05,1.9,0.2
Sonata,"1,051.05","1,025.60","1,042.90","1,040.95",1.95,0.19
Laurus Labs,402.00,393.00,399.15,398.45,0.7,0.18
Oberoi Realty,"1,125.55","1,098.15","1,113.60","1,111.60",2,0.18
ONGC,184.70,181.25,181.70,181.45,0.25,0.14
Page Industries,"39,680.00","38,900.00","39,463.85","39,413.85",50,0.13
Sundram,"1,265.95","1,227.05","1,235.95","1,234.45",1.5,0.12
Marico,540.55,532.45,538.05,537.45,0.6,0.11
Suven Pharma,568.70,545.10,565.90,565.25,0.65,0.11
Sobha,732.85,686.60,713.55,712.90,0.65,0.09
TMB,568.00,548.00,557.45,557.05,0.4,0.07
PI Industries,"3,440.55","3,365.10","3,422.85","3,420.70",2.15,0.06
Mastek,"2,405.90","2,350.00","2,393.30","2,392.20",1.1,0.05
Cera Sanitary,"8,267.45","8,122.55","8,180.05","8,176.30",3.75,0.05
Bombay Burmah,"1,264.70","1,220.00","1,243.65","1,243.30",0.35,0.03
Navin Fluorine,"3,735.00","3,674.00","3,719.90","3,718.65",1.25,0.03
Info Edge,"4,230.00","4,130.35","4,213.60","4,212.90",0.7,0.02
KPIL,667.45,626.00,636.40,636.30,0.1,0.02
Tanla Platforms,"1,026.00",985.25,"1,021.40","1,021.30",0.1,0.01
