company_name,high,low,last_price,prev_close,change,percent_gain
Hitachi Energy,"9,890.00","8,695.95","9,578.75","8,666.00",912.75,10.53
REC,511.65,463.20,507.15,463.00,44.15,9.54
JM Financial,90.35,82.30,88.90,81.50,7.40,9.08
Gillette India,"6,859.00","6,305.00","6,667.90","6,207.20",460.70,7.42
KFin Tech,765.65,726.20,749.95,705.70,44.25,6.27
Power Finance,447.45,416.50,441.55,415.50,26.05,6.27
Just Dial,"1,162.00","1,085.80","1,153.20","1,085.80",67.40,6.21
Schaeffler Ind,"3,879.00","3,485.00","3,689.85","3,477.90",211.95,6.09
Godrej Ind,968.00,914.00,960.60,909.00,51.60,5.68
Jubilant Food,467.75,439.00,463.20,439.05,24.15,5.5
Usha Martin,394.50,355.50,377.05,357.60,19.45,5.44
Raymond,"2,135.00","2,002.30","2,103.35","2,002.30",101.05,5.05
Sapphire Foods,"1,435.60","1,365.10","1,422.80","1,354.45",68.35,5.05
Thermax,"4,718.35","4,480.00","4,669.60","4,454.50",215.10,4.83
KPIL,"1,298.80","1,200.00","1,225.65","1,170.45",55.20,4.72
M&M,"2,169.00","2,073.05","2,156.35","2,062.05",94.30,4.57
Timken,"3,354.00","3,184.60","3,340.45","3,200.05",140.40,4.39
JSW Energy,632.00,604.05,629.55,603.30,26.25,4.35
Adani Wilmar,359.50,345.10,357.60,343.15,14.45,4.21
Prestige Estate,"1,390.00","1,318.60","1,380.25","1,327.05",53.20,4.01
Five-Star Busin,771.95,720.15,758.30,729.20,29.10,3.99
Karur Vysya,209.30,192.70,203.95,196.20,7.75,3.95
Ashok Leyland,194.25,185.65,192.65,185.35,7.30,3.94
KEI Industries,"4,030.00","3,870.00","3,995.60","3,846.10",149.50,3.89
Exide Ind,481.65,457.00,472.40,455.55,16.85,3.7
Max Financial,"1,019.60",969.05,"1,010.90",975.85,35.05,3.59
Phoenix Mills,"3,202.00","3,044.30","3,151.65","3,042.85",108.80,3.58
CHEMPLAST SANMA,527.00,481.15,499.50,483.50,16.00,3.31
HDFC AMC,"3,943.95","3,781.00","3,894.65","3,770.85",123.80,3.28
Bank of Baroda,284.80,272.60,281.50,272.60,8.90,3.26
Amber Enterpris,"3,939.00","3,752.00","3,846.65","3,726.95",119.70,3.21
Apollo Tyres,517.00,495.10,510.10,494.65,15.45,3.12
Home First,916.50,879.90,912.55,885.20,27.35,3.09
Astral Ltd,"2,149.40","2,023.00","2,118.10","2,055.50",62.60,3.05
NHPC,96.70,93.35,96.20,93.40,2.80,3
Grindwell Norto,"2,135.00","2,071.25","2,126.65","2,066.35",60.30,2.92
Medplus Health,707.80,674.95,696.90,677.30,19.60,2.89
Power Grid Corp,304.35,293.05,301.85,293.70,8.15,2.77
PNB,142.90,136.40,141.05,137.25,3.80,2.77
Adani Power,622.80,594.25,612.45,596.10,16.35,2.74
Avenue Supermar,"4,650.00","4,455.15","4,603.80","4,483.80",120.00,2.68
HFCL,103.80,98.00,100.50,97.95,2.55,2.6
RHI Magnesita,688.00,635.85,650.25,633.85,16.40,2.59
Engineers India,250.25,237.95,244.60,238.50,6.10,2.56
Tejas Networks,"1,183.35","1,100.15","1,144.35","1,117.45",26.90,2.41
Bandhan Bank,190.10,183.70,188.30,183.90,4.40,2.39
Shriram Finance,"2,578.80","2,484.00","2,551.70","2,492.20",59.50,2.39
KEC Intl,779.70,745.00,748.80,731.50,17.30,2.37
ICICI Prudentia,579.80,560.40,572.90,559.90,13.00,2.32
Trent,"4,670.00","4,380.05","4,409.90","4,314.10",95.80,2.22
Can Fin Homes,782.00,752.75,762.65,746.30,16.35,2.19
Escorts Kubota,"3,410.00","3,291.10","3,358.55","3,287.35",71.20,2.17
Lemon Tree,154.50,148.70,152.80,149.55,3.25,2.17
Supreme Ind,"5,124.90","4,854.85","5,062.10","4,955.15",106.95,2.16
PB Fintech,"1,277.95","1,240.30","1,264.90","1,238.60",26.30,2.12
