company_name,high,low,last_price,prev_close,change,percent_gain
Jyothy Labs,290.90,243.55,290.90,242.45,48.45,19.98
Adani Green Ene,"1,088.05",990.00,"1,088.05",989.15,98.9,10
Adani Power,262.90,238.00,260.15,238.00,22.15,9.31
Adani Trans,843.00,770.55,834.85,773.25,61.6,7.97
Thermax,"2,728.50","2,447.00","2,623.95","2,447.25",176.7,7.22
Motherson SWI,62.65,58.15,61.90,57.95,3.95,6.82
Zee Entertain,241.00,219.20,235.65,221.75,13.9,6.27
Ajanta Pharma,"1,567.75","1,420.45","1,511.75","1,425.00",86.75,6.09
TVS Motor,"1,388.45","1,313.65","1,384.00","1,307.10",76.9,5.88
Jindal Steel,667.95,633.65,664.70,629.35,35.35,5.62
Hind Copper,125.15,118.50,124.55,118.15,6.4,5.42
Motilal Oswal,785.00,736.10,782.40,742.75,39.65,5.34
Adani Total Gas,662.65,628.00,662.65,631.10,31.55,5
ACC,"1,895.00","1,810.00","1,891.75","1,804.60",87.15,4.83
Engineers India,149.80,142.00,148.25,141.45,6.8,4.81
SJVN,62.70,59.00,59.80,57.10,2.7,4.73
Varroc Engineer,358.90,323.85,338.85,323.55,15.3,4.73
TML - D,382.80,359.15,374.40,357.90,16.5,4.61
TML - D,382.80,359.15,374.40,357.90,16.5,4.61
Adani Wilmar,419.65,398.00,416.75,398.55,18.2,4.57
Alkem Lab,"3,987.30","3,781.90","3,950.65","3,781.80",168.85,4.46
JBM Auto,"1,449.00","1,354.90","1,414.50","1,354.90",59.6,4.4
HEG,"1,738.00","1,607.00","1,677.75","1,609.35",68.4,4.25
Sobha,582.90,556.00,579.10,555.65,23.45,4.22
Ambuja Cements,441.90,423.15,440.10,422.75,17.35,4.1
JK Paper,336.00,322.70,326.00,313.30,12.7,4.05
GAIL,117.00,112.20,116.40,112.05,4.35,3.88
Mahanagar Gas,"1,092.00","1,043.25","1,089.30","1,048.80",40.5,3.86
Hindalco,450.50,435.00,449.50,432.95,16.55,3.82
Kennametal,"2,702.00","2,572.70","2,677.60","2,580.00",97.6,3.78
GMR Airports,48.80,46.70,48.25,46.50,1.75,3.76
Delhivery,414.35,400.10,412.95,398.35,14.6,3.67
Triveni Engg,333.00,320.00,328.80,317.35,11.45,3.61
Bikaji Foods,491.90,469.75,487.80,470.95,16.85,3.58
TataTeleservice,84.40,79.00,82.40,79.60,2.8,3.52
Krishna Inst.,"2,075.00","1,917.85","1,973.65","1,906.50",67.15,3.52
Zensar Tech,494.50,471.20,485.20,469.05,16.15,3.44
HUDCO,65.40,61.85,64.75,62.60,2.15,3.43
KPIL,603.35,574.95,594.70,575.15,19.55,3.4
Jindal Stainles,375.50,362.50,372.15,360.15,12,3.33
EPL,236.15,222.00,228.80,221.60,7.2,3.25
Tata Steel,119.90,114.35,119.25,115.50,3.75,3.25
Tata Steel,119.90,114.35,119.25,115.50,3.75,3.25
J. K. Cement,"3,278.50","3,139.95","3,249.10","3,147.90",101.2,3.21
JSW Steel,805.50,777.00,800.55,775.65,24.9,3.21
Manappuram Fin,130.60,126.20,130.10,126.10,4,3.17
APL Apollo,"1,505.00","1,459.55","1,479.00","1,434.80",44.2,3.08
Poonawalla Fin,380.95,370.25,379.70,368.45,11.25,3.05
