company_name,high,low,last_price,prev_close,change,percent_gain
Aegis Logistics,455.00,394.70,446.65,394.65,52.00,13.18
VIP Industries,539.50,481.95,525.50,465.50,60.00,12.89
Latent View,520.00,459.35,507.75,462.10,45.65,9.88
Century,"1,684.90","1,494.50","1,629.90","1,505.95",123.95,8.23
Suven Pharma,693.95,641.20,677.10,639.95,37.15,5.81
Bank of Mah,63.10,59.30,62.35,59.15,3.20,5.41
IOB,62.00,57.20,59.95,56.90,3.05,5.36
Piramal Pharma,129.40,123.20,128.90,122.35,6.55,5.35
UCO Bank,53.35,49.90,52.20,49.55,2.65,5.35
Tata Inv Corp,"6,243.95","6,065.00","6,243.95","5,946.65",297.30,5
Suzlon Energy,40.40,38.60,40.40,38.50,1.90,4.94
NBCC (India),119.05,114.40,118.90,113.40,5.50,4.85
Central Bank,61.65,57.75,59.80,57.25,2.55,4.45
Indian Bank,531.25,504.95,520.70,499.80,20.90,4.18
Caplin Labs,"1,329.95","1,257.15","1,315.35","1,263.10",52.25,4.14
Bank of India,137.85,132.80,137.05,131.90,5.15,3.9
Mahindra Life,596.00,564.05,586.90,564.90,22.00,3.89
Bajaj Finserv,"1,669.00","1,588.00","1,643.85","1,582.65",61.20,3.87
Bajaj Finserv,"1,669.00","1,588.00","1,643.85","1,582.65",61.20,3.87
Elgi Equipments,605.00,578.15,601.70,579.40,22.30,3.85
Grasim,"2,309.20","2,210.00","2,287.30","2,207.35",79.95,3.62
Sona BLW,711.90,671.95,705.95,681.45,24.50,3.6
Deepak Fert,514.90,492.45,504.10,486.70,17.40,3.58
GlaxoSmithKline,"1,962.35","1,890.45","1,946.60","1,879.80",66.80,3.55
Rainbow Child,"1,325.00","1,244.05","1,297.55","1,253.85",43.70,3.49
Radico Khaitan,"1,742.00","1,656.30","1,727.75","1,670.45",57.30,3.43
Indiabulls Hsg,173.95,164.80,168.30,162.80,5.50,3.38
Schneider Infra,752.00,715.00,741.05,716.80,24.25,3.38
Godawari Power,774.45,731.05,757.30,732.70,24.60,3.36
Adani Power,538.85,518.55,533.80,516.55,17.25,3.34
LIC Housing Fin,614.50,591.80,610.95,591.40,19.55,3.31
Hero Motocorp,"4,750.00","4,583.20","4,722.30","4,572.55",149.75,3.27
Bajaj Finance,"7,349.30","7,032.10","7,245.25","7,022.75",222.50,3.17
Kalyan Jeweller,439.00,416.30,427.80,415.15,12.65,3.05
Kaynes Tech,"2,900.00","2,791.00","2,871.95","2,787.35",84.60,3.04
Canara Bank,587.80,568.10,581.05,564.25,16.80,2.98
Sundram,"1,108.85","1,042.95","1,093.60","1,062.25",31.35,2.95
Biocon,266.75,259.20,264.15,256.60,7.55,2.94
SignatureGlobal,"1,375.30","1,305.00","1,359.20","1,320.50",38.70,2.93
ZFCVINDIA,"15,251.00","14,740.00","15,180.95","14,754.85",426.10,2.89
P and G,"17,050.90","16,371.05","16,928.45","16,464.20",464.25,2.82
Anand Rathi,"3,720.00","3,610.05","3,694.35","3,594.00",100.35,2.79
Cyient,"2,025.00","1,960.00","1,996.35","1,942.85",53.50,2.75
Finolex Cables,"1,005.00",961.80,"1,001.00",974.50,26.50,2.72
Eicher Motors,"4,075.00","3,891.75","4,019.30","3,913.80",105.50,2.7
INDUS TOWERS,292.75,283.25,291.15,283.60,7.55,2.66
Ipca Labs,"1,245.00","1,202.35","1,237.40","1,205.30",32.10,2.66
LIC India,928.00,901.75,916.15,892.50,23.65,2.65
Blue Dart,"6,195.00","6,048.65","6,183.95","6,025.60",158.35,2.63
SBI,759.55,736.90,752.35,733.30,19.05,2.6
Westlife Food,824.30,780.00,804.45,784.50,19.95,2.54
Power Grid Corp,279.50,271.65,276.90,270.25,6.65,2.46
Angel One,"3,115.00","2,975.10","3,045.00","2,973.05",71.95,2.42
ONGC,271.00,261.95,268.05,261.75,6.30,2.41
Adani Enterpris,"3,237.00","3,096.75","3,197.10","3,122.10",75.00,2.4
Archean Chem,676.95,655.85,669.00,653.45,15.55,2.38
Avenue Supermar,"4,560.00","4,397.05","4,525.60","4,420.55",105.05,2.38
C. E. Info Syst,"1,877.00","1,811.10","1,863.90","1,820.70",43.20,2.37
JSW Energy,533.50,521.60,528.90,516.65,12.25,2.37
Chola Invest.,"1,168.60","1,130.20","1,156.60","1,130.20",26.40,2.34
Cipla,"1,514.20","1,461.15","1,496.95","1,463.35",33.60,2.3
Divis Labs,"3,469.70","3,367.05","3,445.30","3,367.85",77.45,2.3
GMR Airports,82.25,80.25,81.60,79.80,1.80,2.26
United Brewerie,"1,744.60","1,688.70","1,735.95","1,697.55",38.40,2.26
Honeywell Autom,"38,948.95","37,674.05","38,687.25","37,840.50",846.75,2.24
CenturyPlyboard,658.90,625.95,640.05,626.10,13.95,2.23
EIH,473.90,441.00,449.50,439.80,9.70,2.21
JK Bank,136.00,132.00,134.20,131.30,2.90,2.21
Max Healthcare,827.00,797.30,819.90,802.30,17.60,2.19
Bajaj Holdings,"8,344.05","8,065.10","8,272.75","8,096.30",176.45,2.18
Nestle,"2,638.70","2,567.05","2,622.35","2,566.45",55.90,2.18
Nestle,"2,638.70","2,567.05","2,622.35","2,566.45",55.90,2.18
KEC Intl,699.20,675.00,694.25,679.60,14.65,2.16
M&M,"1,962.95","1,870.35","1,921.35","1,881.15",40.20,2.14
Jindal Saw,439.20,428.80,432.70,423.65,9.05,2.14
Info Edge,"5,631.80","5,415.00","5,592.00","5,475.55",116.45,2.13
BSE Limited,"2,570.00","2,415.75","2,515.90","2,463.60",52.30,2.12
KSB Pumps,"3,889.95","3,780.60","3,855.90","3,776.85",79.05,2.09
Tata Steel,157.00,152.70,155.85,152.70,3.15,2.06
Tata Steel,157.00,152.70,155.85,152.70,3.15,2.06
Bank of Baroda,266.40,258.75,264.05,258.75,5.30,2.05
IDBI Bank,82.80,79.85,81.00,79.40,1.60,2.02
Apollo Hospital,"6,425.60","6,112.50","6,356.80","6,231.45",125.35,2.01
Phoenix Mills,"2,826.75","2,703.00","2,782.80","2,727.95",54.85,2.01
Vardhman Text,446.00,429.35,442.30,433.65,8.65,1.99
TMB,490.00,474.55,485.60,476.25,9.35,1.96
Colgate,"2,738.80","2,630.15","2,710.35","2,658.80",51.55,1.94
Jindal Steel,854.00,836.00,849.15,833.10,16.05,1.93
CIEINDIA,467.00,452.75,461.80,453.05,8.75,1.93
Sanofi India,"8,200.00","7,970.00","8,113.95","7,960.80",153.15,1.92
JBM Auto,"1,862.95","1,795.65","1,804.15","1,770.60",33.55,1.89
Tata Comm,"2,017.70","1,957.65","2,010.40","1,973.15",37.25,1.89
Dr Reddys Labs,"6,209.80","6,078.00","6,157.90","6,044.10",113.80,1.88
Trent,"3,975.00","3,875.20","3,948.00","3,875.20",72.80,1.88
DLF,907.00,882.70,897.00,880.50,16.50,1.87
Container Corp,891.70,864.60,882.10,866.20,15.90,1.84
Ambuja Cements,617.00,602.25,612.35,601.50,10.85,1.8
Havells India,"1,525.00","1,480.60","1,515.00","1,488.40",26.60,1.79
CRISIL,"5,078.00","4,955.15","5,068.00","4,979.20",88.80,1.78
GMM Pfaudler,"1,256.95","1,217.65","1,235.90","1,214.30",21.60,1.78
Redington,211.35,205.00,208.45,204.80,3.65,1.78
BHEL,253.70,245.60,247.30,243.10,4.20,1.73
Aurobindo Pharm,"1,099.25","1,064.05","1,088.75","1,070.35",18.40,1.72
Ratnamani Metal,"2,837.50","2,751.00","2,794.20","2,746.95",47.25,1.72
Ajanta Pharma,"2,247.95","2,173.60","2,230.85","2,193.50",37.35,1.7
Fortis Health,421.95,410.20,420.20,413.20,7.00,1.69
Honasa Consumer,404.95,388.05,402.40,395.70,6.70,1.69
Bharat Forge,"1,135.20","1,103.50","1,129.60","1,111.20",18.40,1.66
Wipro,483.05,475.30,480.10,472.30,7.80,1.65
Siemens,"5,405.00","5,236.50","5,374.05","5,288.65",85.40,1.61
Carborundum,"1,277.00","1,229.15","1,268.35","1,248.35",20.00,1.6
ICICI Prudentia,614.00,596.60,608.65,599.10,9.55,1.59
M&M Financial,280.00,274.55,278.80,274.45,4.35,1.58
Timken,"2,868.00","2,815.20","2,859.50","2,815.35",44.15,1.57
KFin Tech,624.40,605.30,613.65,604.30,9.35,1.55
Larsen,"3,813.35","3,697.55","3,763.90","3,706.40",57.50,1.55
CDSL,"1,729.70","1,705.00","1,711.95","1,686.05",25.90,1.54
PB Fintech,"1,131.55","1,102.20","1,124.25","1,107.25",17.00,1.54
ACC,"2,505.00","2,453.20","2,491.70","2,454.10",37.60,1.53
Abbott India,"27,229.90","26,715.00","27,120.80","26,711.05",409.75,1.53
Union Bank,154.20,151.25,153.50,151.20,2.30,1.52
Concord Biotech,"1,559.75","1,491.00","1,520.80","1,498.25",22.55,1.51
Power Finance,394.20,384.55,390.25,384.50,5.75,1.5
Supreme Ind,"4,265.00","4,050.00","4,232.20","4,169.65",62.55,1.5
JSW Steel,840.85,820.00,830.20,818.05,12.15,1.49
SRF,"2,574.90","2,503.30","2,560.25","2,522.75",37.50,1.49
Tata Power,398.90,391.00,394.20,388.40,5.80,1.49
Zomato,184.70,176.00,182.10,179.45,2.65,1.48
One 97 Paytm,404.95,399.00,402.65,396.80,5.85,1.47
Tata Motors DVR,661.10,646.60,657.20,647.75,9.45,1.46
Tata Motors DVR,661.10,646.60,657.20,647.75,9.45,1.46
Tata Motors,999.90,979.00,992.80,978.65,14.15,1.45
Tata Motors,999.90,979.00,992.80,978.65,14.15,1.45
Bombay Burmah,"1,589.30","1,550.05","1,567.75","1,545.50",22.25,1.44
Adani Ports,"1,358.70","1,314.00","1,341.85","1,322.80",19.05,1.44
Tata Elxsi,"7,870.00","7,704.00","7,785.15","7,674.80",110.35,1.44
APL Apollo,"1,505.00","1,455.55","1,495.95","1,475.05",20.90,1.42
SBFC Finance,83.10,80.75,81.95,80.80,1.15,1.42
Chola Fin Hold,"1,123.00","1,082.80","1,111.50","1,096.05",15.45,1.41
Hindustan Aeron,"3,345.00","3,272.00","3,327.00","3,281.05",45.95,1.4
Hindustan Aeron,"3,345.00","3,272.00","3,327.00","3,281.05",45.95,1.4
SBI Life Insura,"1,521.85","1,480.00","1,500.25","1,479.55",20.70,1.4
NMDC,203.65,200.05,201.75,199.00,2.75,1.38
Godrej Consumer,"1,259.50","1,220.25","1,251.80","1,235.05",16.75,1.36
Gland,"1,851.00","1,803.25","1,845.25","1,820.50",24.75,1.36
Nippon,476.00,459.50,471.15,464.85,6.30,1.36
TVS Motor,"2,165.00","2,104.40","2,151.85","2,123.15",28.70,1.35
PNB,125.10,122.90,124.40,122.75,1.65,1.34
Ashok Leyland,172.60,169.55,171.25,169.00,2.25,1.33
CreditAccess Gr,"1,460.10","1,400.45","1,441.40","1,422.55",18.85,1.33
Chalet Hotels,958.00,875.05,883.30,871.75,11.55,1.32
ICICI Lombard ,"1,693.00","1,652.55","1,684.50","1,662.65",21.85,1.31
UltraTechCement,"9,853.95","9,641.55","9,749.15","9,623.45",125.70,1.31
ABB India,"6,471.95","6,222.80","6,360.85","6,279.35",81.50,1.3
Godrej Ind,786.65,755.50,782.45,772.50,9.95,1.29
Cummins,"3,025.00","2,939.15","3,006.25","2,968.35",37.90,1.28
IndusInd Bank,"1,564.50","1,533.60","1,553.00","1,533.55",19.45,1.27
NTPC,340.00,330.30,335.80,331.60,4.20,1.27
Action Const,"1,472.90","1,416.10","1,426.65","1,408.90",17.75,1.26
Brigade Ent,944.05,908.25,935.30,923.70,11.60,1.26
IGL,432.95,425.35,430.80,425.45,5.35,1.26
Sobha,"1,464.00","1,431.00","1,448.75","1,431.00",17.75,1.24
Jupiter Wagons,378.55,367.55,374.15,369.60,4.55,1.23
