company_name,high,low,last_price,prev_close,change,percent_gain
Swan Energy,273.00,250.00,266.35,246.40,19.95,8.1
Aether Ind,"1,209.00","1,112.80","1,165.95","1,099.80",66.15,6.01
Krishna Inst.,"1,857.75","1,730.60","1,824.30","1,729.00",95.3,5.51
BSE Limited,611.30,585.25,603.25,572.15,31.1,5.44
KEI Industries,"2,392.00","2,242.60","2,353.60","2,240.50",113.1,5.05
APL Apollo,"1,398.00","1,330.30","1,391.40","1,334.85",56.55,4.24
Supreme Ind,"3,189.95","3,040.70","3,174.45","3,050.40",124.05,4.07
Rattanindia Ent,41.00,37.55,39.45,38.15,1.3,3.41
ZFCVINDIA,"12,599.00","11,866.30","12,301.00","11,894.80",406.2,3.41
Max Financial,792.35,743.85,762.95,738.90,24.05,3.25
Rajesh Exports,579.00,548.00,572.95,555.25,17.7,3.19
Shree Renuka,46.00,43.85,45.55,44.15,1.4,3.17
Bikaji Foods,425.00,406.40,422.30,409.95,12.35,3.01
360 ONE WAM,462.50,441.15,452.45,439.95,12.5,2.84
360 ONE WAM,462.50,441.15,452.45,439.95,12.5,2.84
Fert and Chem,431.50,406.00,423.90,413.70,10.2,2.47
Trident,35.40,33.45,34.15,33.40,0.75,2.25
HLE Glascoat,673.75,658.45,671.90,657.70,14.2,2.16
HLE Glascoat,673.75,658.45,671.90,657.70,14.2,2.16
ICICI Securitie,544.50,521.00,526.00,515.15,10.85,2.11
JBM Auto,"1,064.00","1,021.25","1,040.10","1,020.45",19.65,1.93
Polycab,"3,555.00","3,441.10","3,483.95","3,418.35",65.6,1.92
Balrampur Chini,416.00,398.50,407.00,399.80,7.2,1.8
APTUS VALUE,247.70,241.65,246.65,242.50,4.15,1.71
Cyient,"1,504.10","1,442.25","1,490.80","1,465.75",25.05,1.71
Endurance Techn,"1,611.20","1,565.00","1,592.55","1,567.00",25.55,1.63
CreditAccess Gr,"1,344.95","1,290.15","1,335.40","1,314.35",21.05,1.6
NOCIL,224.00,217.05,222.60,219.20,3.4,1.55
Tube Investment,"3,248.70","3,146.35","3,220.45","3,171.55",48.9,1.54
Redington,195.40,188.05,190.65,187.80,2.85,1.52
PNB Housing Fin,615.00,597.15,611.10,602.30,8.8,1.46
JB Chemicals,"2,415.80","2,338.00","2,392.90","2,358.95",33.95,1.44
United Brewerie,"1,513.55","1,473.60","1,508.10","1,487.15",20.95,1.41
Meghmani Finech,"1,166.80","1,115.95","1,131.20","1,115.75",15.45,1.38
Birlasoft,346.00,335.10,344.20,339.55,4.65,1.37
CIEINDIA,525.00,508.00,520.25,513.20,7.05,1.37
IRB Infra,27.15,26.40,26.85,26.50,0.35,1.32
IRB Infra,27.15,26.40,26.85,26.50,0.35,1.32
KRBL,354.50,346.30,350.80,346.35,4.45,1.28
BLS Internation,205.70,198.00,199.90,197.40,2.5,1.27
IGL,497.90,480.80,486.10,480.40,5.7,1.19
Mahindra Logist,396.75,384.85,386.15,381.75,4.4,1.15
EID Parry,488.40,476.10,482.45,477.15,5.3,1.11
KPR Mill,680.00,665.00,676.10,668.70,7.4,1.11
TCNS Clothing C,421.85,414.55,420.00,415.40,4.6,1.11
V-Mart Retail,"2,134.80","2,095.30","2,116.00","2,093.05",22.95,1.1
eClerx Services,"1,775.00","1,717.05","1,752.30","1,733.45",18.85,1.09
CDSL,"1,074.00","1,044.10","1,050.45","1,040.00",10.45,1
PNC Infratech,338.00,330.50,332.75,329.45,3.3,1
Divis Labs,"3,560.00","3,501.10","3,543.85","3,509.55",34.3,0.98
Fine Organics,"4,865.00","4,807.55","4,843.05","4,797.05",46,0.96
Triveni Engg,296.50,285.60,288.85,286.20,2.65,0.93
Hind Zinc,311.45,306.95,310.70,307.90,2.8,0.91
Larsen,"2,424.00","2,380.00","2,416.25","2,394.45",21.8,0.91
LIC India,654.00,636.65,641.75,636.05,5.7,0.9
Coromandel Int,968.85,946.00,950.35,942.25,8.1,0.86
Blue Dart,"7,349.40","7,180.00","7,287.35","7,227.10",60.25,0.83
TataTeleservice,76.50,72.80,73.85,73.25,0.6,0.82
Mazagon Dock,"1,257.00","1,184.00","1,229.85","1,220.10",9.75,0.8
Avanti Feeds,398.75,388.00,391.45,388.40,3.05,0.79
Deepak Fert,594.30,578.00,583.80,579.25,4.55,0.79
Motherson SWI,58.00,56.90,57.85,57.40,0.45,0.78
CSB Bank,272.20,267.20,270.20,268.20,2,0.75
Tata Chemicals,"1,009.80",992.20,"1,004.55",997.20,7.35,0.74
P and G,"14,062.90","13,880.05","14,033.10","13,933.95",99.15,0.71
JK Lakshmi Cem,730.00,716.05,723.00,718.00,5,0.7
KSB Pumps,"2,199.55","2,169.75","2,184.95","2,170.15",14.8,0.68
CenturyPlyboard,636.85,617.00,634.55,630.40,4.15,0.66
Emami,424.25,415.45,417.75,415.10,2.65,0.64
Natco Pharma,631.80,624.00,627.00,623.20,3.8,0.61
Trent,"1,719.50","1,696.25","1,710.70","1,700.80",9.9,0.58
Alkyl Amines,"2,717.65","2,633.10","2,652.50","2,637.45",15.05,0.57
CCL Products,669.70,650.25,655.10,651.50,3.6,0.55
TCI Express,"1,643.80","1,628.70","1,635.30","1,626.35",8.95,0.55
Bharat Elec,127.35,122.80,123.45,122.80,0.65,0.53
HDFC,"2,738.95","2,708.55","2,715.90","2,702.00",13.9,0.51
LTIMindtree,"5,037.60","4,971.00","5,026.05","5,000.50",25.55,0.51
Macrotech Dev,651.50,630.55,646.60,643.35,3.25,0.51
HDFC Bank,"1,657.55","1,639.05","1,643.60","1,635.60",8,0.49
Archean Chem,547.55,531.35,539.90,537.35,2.55,0.47
Kansai Nerolac,469.90,460.80,463.55,461.40,2.15,0.47
Kennametal,"2,694.80","2,641.00","2,658.15","2,645.85",12.3,0.46
Bharti Airtel,843.50,834.70,842.80,839.00,3.8,0.45
MCX India,"1,644.00","1,591.00","1,622.10","1,614.85",7.25,0.45
Jindal Worldwid,337.10,325.20,329.50,328.05,1.45,0.44
Vinati Organics,"1,863.00","1,844.55","1,854.40","1,846.35",8.05,0.44
V-Guard Ind,272.50,261.95,264.20,263.10,1.1,0.42
Pfizer,"3,835.00","3,799.95","3,809.25","3,794.25",15,0.4
Patanjali Foods,"1,187.60","1,145.00","1,182.80","1,178.45",4.35,0.37
HINDPETRO,276.00,270.60,275.00,274.00,1,0.36
Deepak Nitrite,"2,278.00","2,228.65","2,268.00","2,260.25",7.75,0.34
Ajanta Pharma,"1,550.00","1,491.20","1,514.90","1,509.95",4.95,0.33
GlaxoSmithKline,"1,448.75","1,432.45","1,437.75","1,433.00",4.75,0.33
M&M,"1,392.00","1,374.65","1,378.70","1,374.25",4.45,0.32
Prism Johnson,131.90,127.15,128.90,128.50,0.4,0.31
Alembic Pharma,622.15,615.65,617.30,615.45,1.85,0.3
Federal Bank,124.40,123.10,123.80,123.45,0.35,0.28
Rallis India,199.30,194.95,195.30,194.75,0.55,0.28
Interglobe Avi,"2,482.50","2,455.65","2,476.95","2,470.30",6.65,0.27
RUSTOMJEE,552.40,542.00,548.95,547.45,1.5,0.27
Max Healthcare,586.95,571.25,580.95,579.40,1.55,0.27
NCC,124.50,121.10,122.45,122.15,0.3,0.25
NMDC Steel,44.00,43.25,43.80,43.70,0.1,0.23
Westlife Food,869.00,842.15,852.35,850.50,1.85,0.22
Sona BLW,521.00,512.35,514.00,512.85,1.15,0.22
Atul,"7,115.00","7,002.65","7,074.90","7,059.90",15,0.21
Sharda Crop,550.00,535.05,539.00,537.90,1.1,0.2
Guj Alkali,692.50,675.50,683.65,682.35,1.3,0.19
BPCL,378.70,371.15,373.40,372.80,0.6,0.16
Bharat Forge,827.65,811.30,814.95,813.80,1.15,0.14
Godrej Agrovet,457.95,453.10,454.40,453.75,0.65,0.14
ITC,449.65,445.85,447.65,447.05,0.6,0.13
Mahindra Life,460.00,448.20,457.05,456.50,0.55,0.12
Ceat,"2,113.50","2,051.00","2,060.65","2,058.45",2.2,0.11
ICICI Bank,935.55,920.70,925.75,924.70,1.05,0.11
Jindal Steel,586.75,573.55,584.10,583.50,0.6,0.1
TeamLease Ser.,"2,436.00","2,393.50","2,421.60","2,419.10",2.5,0.1
Welspun Corp,276.00,267.00,268.00,267.80,0.2,0.07
Ashok Leyland,166.20,163.20,164.00,163.90,0.1,0.06
Anupam Rasayan,"1,056.25","1,045.00","1,047.85","1,047.20",0.65,0.06
Axis Bank,973.45,958.70,966.60,966.00,0.6,0.06
