company_name,high,low,last_price,prev_close,change,percent_gain
JM Financial,102.00,89.35,101.15,89.10,12.05,13.52
Zensar Tech,606.10,537.95,593.60,534.95,58.65,10.96
Jubilant Pharmo,522.85,462.85,509.95,460.45,49.5,10.75
HFCL,76.30,67.90,74.10,67.75,6.35,9.37
Aether Ind,922.80,850.00,910.10,845.95,64.15,7.58
Amber Enterpris,"3,388.00","3,177.35","3,321.30","3,115.45",205.85,6.61
NMDC Steel,52.70,49.70,52.40,49.30,3.1,6.29
Mastek,"2,760.00","2,563.55","2,736.60","2,576.00",160.6,6.23
NALCO,113.70,106.70,110.70,104.25,6.45,6.19
Balaji Amines,"2,390.00","2,224.95","2,345.35","2,224.30",121.05,5.44
HCL Tech,"1,497.00","1,422.00","1,491.30","1,414.60",76.7,5.42
Chalet Hotels,686.70,636.50,677.25,642.50,34.75,5.41
Persistent,"7,400.25","6,865.80","7,224.85","6,859.30",365.55,5.33
TCS,"3,895.95","3,666.70","3,861.00","3,667.25",193.75,5.28
Infosys,"1,588.55","1,521.00","1,578.40","1,501.45",76.95,5.13
TeamLease Ser.,"2,797.00","2,581.00","2,708.55","2,580.70",127.85,4.95
GE Shipping,911.00,857.75,899.20,857.75,41.45,4.83
Graphite India,546.60,522.00,543.05,518.40,24.65,4.76
Oracle Fin Serv,"4,374.95","4,178.25","4,360.75","4,166.00",194.75,4.67
COFORGE LTD.,"6,530.00","6,175.05","6,439.85","6,156.70",283.15,4.6
Rajesh Exports,374.20,351.15,366.10,350.40,15.7,4.48
Bandhan Bank,255.70,244.50,253.80,243.05,10.75,4.42
HEG,"1,867.00","1,742.50","1,818.10","1,742.50",75.6,4.34
Thermax,"2,834.70","2,708.20","2,821.70","2,705.00",116.7,4.31
BASF,"3,120.00","2,962.35","3,082.50","2,956.70",125.8,4.25
SBI,650.00,619.85,648.25,623.65,24.6,3.94
TMB,535.00,505.10,526.65,506.70,19.95,3.94
Cyient,"2,248.00","2,100.00","2,198.50","2,118.00",80.5,3.8
Infibeam Avenue,24.25,22.70,23.25,22.40,0.85,3.79
Suven Pharma,718.10,671.55,698.60,673.25,25.35,3.77
Union Bank,129.40,122.70,128.30,123.65,4.65,3.76
Firstsource Sol,192.90,181.25,187.90,181.20,6.7,3.7
Indiabulls Hsg,223.30,214.25,221.30,213.40,7.9,3.7
RBL Bank,293.70,280.35,292.45,282.10,10.35,3.67
Tata Comm,"1,820.00","1,753.05","1,813.35","1,749.65",63.7,3.64
Ratnamani Metal,"3,578.60","3,381.95","3,487.95","3,373.40",114.55,3.4
Godrej Agrovet,566.85,537.05,559.15,540.80,18.35,3.39
Adani Enterpris,"3,000.00","2,893.90","2,991.80","2,894.05",97.75,3.38
Tata Steel,136.75,133.00,136.45,132.00,4.45,3.37
Tata Steel,136.75,133.00,136.45,132.00,4.45,3.37
Guj Amb Exports,405.50,388.80,402.75,389.70,13.05,3.35
Laxmi Organic,286.55,274.85,282.55,273.45,9.1,3.33
NTPC,307.00,295.00,305.10,295.40,9.7,3.28
Tech Mahindra,"1,324.80","1,262.50","1,306.10","1,264.70",41.4,3.27
IOB,45.00,43.00,44.55,43.15,1.4,3.24
L&T Technology,"5,294.00","5,161.00","5,263.45","5,098.35",165.1,3.24
Archean Chem,633.90,611.00,630.40,610.80,19.6,3.21
Suzlon Energy,39.20,36.00,38.55,37.35,1.2,3.21
SKF India,"4,625.00","4,479.75","4,590.90","4,451.05",139.85,3.14
LTIMindtree,"6,215.00","5,936.00","6,129.30","5,944.30",185,3.11
Bharat Elec,170.20,165.25,169.05,164.00,5.05,3.08
IOC,124.95,119.65,123.80,120.10,3.7,3.08
Alkyl Amines,"2,364.90","2,251.60","2,318.20","2,249.10",69.1,3.07
IDFC,127.45,123.80,126.95,123.20,3.75,3.04
Aarti Ind,596.00,576.20,591.20,573.95,17.25,3.01
Sundaram Fin,"3,693.95","3,536.80","3,674.25","3,566.80",107.45,3.01
Federal Bank,158.05,153.10,157.05,152.65,4.4,2.88
GMM Pfaudler,"1,571.90","1,499.10","1,533.60","1,491.10",42.5,2.85
Intellect Desig,817.00,783.00,800.35,778.35,22,2.83
Endurance Techn,"1,745.45","1,691.00","1,736.55","1,688.85",47.7,2.82
Fert and Chem,861.15,780.10,801.05,779.10,21.95,2.82
Home First,"1,052.00","1,005.85","1,036.65","1,008.35",28.3,2.81
Piramal Enter,976.65,952.35,969.30,942.85,26.45,2.81
Wipro,449.50,433.50,446.55,434.40,12.15,2.8
Birlasoft,731.05,699.00,719.60,700.40,19.2,2.74
Asahi India,565.00,554.00,563.75,548.75,15,2.73
Five-Star Busin,734.90,707.40,725.30,706.20,19.1,2.7
Hindalco,559.05,548.20,557.25,543.10,14.15,2.61
ONGC,201.95,196.85,201.05,195.95,5.1,2.6
Yes Bank,22.10,21.40,21.95,21.40,0.55,2.57
Swan Energy,518.50,497.05,514.10,501.35,12.75,2.54
Linde India,"5,770.95","5,611.00","5,745.20","5,604.50",140.7,2.51
PNB Housing Fin,815.00,786.00,803.40,784.30,19.1,2.44
Medplus Health,753.95,739.25,752.45,734.65,17.8,2.42
Happiest Minds ,954.85,917.00,935.20,913.20,22,2.41
KPIT Tech,"1,549.90","1,468.70","1,518.60","1,482.95",35.65,2.4
C. E. Info Syst,"2,171.80","2,107.05","2,152.05","2,102.05",50,2.38
JSW Steel,870.55,851.60,867.20,847.40,19.8,2.34
Olectra Greente,"1,345.70","1,232.60","1,280.95","1,252.10",28.85,2.3
Power Grid Corp,238.10,227.15,237.35,232.10,5.25,2.26
Asian Paints,"3,326.35","3,242.00","3,313.90","3,241.35",72.55,2.24
MphasiS,"2,677.80","2,577.00","2,658.90","2,601.00",57.9,2.23
GNFC,763.00,731.25,747.40,731.25,16.15,2.21
IRFC,100.80,94.10,94.70,92.65,2.05,2.21
Rain Industries,152.70,147.65,150.05,146.80,3.25,2.21
HINDPETRO,392.75,366.55,383.90,375.70,8.2,2.18
Rattanindia Ent,85.60,79.45,81.85,80.10,1.75,2.18
Jubilant Ing.,471.10,450.00,468.45,458.50,9.95,2.17
Tata Chemicals,"1,044.90","1,012.25","1,030.00","1,008.40",21.6,2.14
Angel One,"3,304.25","3,160.20","3,261.30","3,193.55",67.75,2.12
IDFC First Bank,90.25,88.40,90.00,88.15,1.85,2.1
Tanla Platforms,"1,119.90","1,051.00","1,095.55","1,073.00",22.55,2.1
Bank of Baroda,226.40,218.65,224.70,220.10,4.6,2.09
TCNS Clothing C,390.00,377.40,384.70,376.85,7.85,2.08
Ingersoll Rand,"3,150.00","3,087.40","3,139.55","3,078.30",61.25,1.99
Praj Industries,546.90,534.10,542.75,532.20,10.55,1.98
KPR Mill,847.90,818.15,838.70,822.50,16.2,1.97
Route,"1,621.00","1,586.15","1,613.05","1,581.90",31.15,1.97
UPL,612.80,601.45,610.85,599.15,11.7,1.95
Westlife Food,855.00,835.20,851.15,835.20,15.95,1.91
Sharda Crop,435.15,424.00,430.80,422.85,7.95,1.88
Adani Power,546.50,519.60,538.85,528.95,9.9,1.87
P and G,"17,555.45","17,187.05","17,478.95","17,159.10",319.85,1.86
Gujarat Fluoro,"3,264.00","3,159.25","3,252.25","3,194.25",58,1.82
V-Mart Retail,"1,840.15","1,801.60","1,832.55","1,800.05",32.5,1.81
Vardhman Text,403.80,393.50,403.05,396.05,7,1.77
EID Parry,555.80,541.05,551.55,542.00,9.55,1.76
Tata Motors,734.00,721.25,732.40,719.75,12.65,1.76
Tata Motors,734.00,721.25,732.40,719.75,12.65,1.76
General Insuran,325.95,311.90,318.30,313.00,5.3,1.69
