company_name,high,low,last_price,prev_close,change,percent_gain
GlaxoSmithKline,"2,364.00","1,992.00","2,260.65","1,999.35",261.30,13.07
Castrol,215.00,193.95,210.10,194.04,16.06,8.28
JK Lakshmi Cem,869.00,780.15,839.45,783.70,55.75,7.11
Redington,231.70,213.01,228.00,214.34,13.66,6.37
Mah Seamless,660.50,618.95,654.30,618.80,35.50,5.74
Sammaan Capital,149.80,141.47,147.86,140.89,6.97,4.95
Abbott India,"29,439.95","27,926.95","29,081.10","27,802.10","1,279.00",4.6
Eris Life,"1,498.40","1,162.00","1,453.75","1,390.20",63.55,4.57
Rajesh Exports,198.58,185.59,193.53,185.38,8.15,4.4
Ujjivan Small,38.79,36.68,38.65,37.02,1.63,4.4
KNR Construct,300.75,284.05,292.80,280.75,12.05,4.29
Kansai Nerolac,260.00,250.55,254.22,245.16,9.06,3.7
Sona BLW,535.00,511.50,533.25,515.00,18.25,3.54
Natco Pharma,"1,335.00","1,277.20","1,328.00","1,283.60",44.40,3.46
Jindal Saw,268.30,258.20,267.55,258.60,8.95,3.46
Jindal Saw,268.30,258.20,267.55,258.60,8.95,3.46
Deepak Fert,"1,175.00","1,134.50","1,166.90","1,130.30",36.60,3.24
Zydus Life,"1,026.55",976.00,"1,008.20",977.00,31.20,3.19
Elecon Eng,519.00,498.95,516.10,500.40,15.70,3.14
Elecon Eng,519.00,498.95,516.10,500.40,15.70,3.14
Suven Pharma,"1,179.35","1,114.00","1,165.65","1,130.40",35.25,3.12
Torrent Power,"1,382.00","1,335.00","1,374.75","1,333.65",41.10,3.08
Concord Biotech,"2,347.05","2,245.00","2,342.20","2,272.80",69.40,3.05
Hitachi Energy,"12,625.50","11,950.00","12,283.95","11,925.35",358.60,3.01
Emcure Pharmace,"1,309.00","1,244.60","1,285.25","1,249.80",35.45,2.84
Elgi Equipments,564.00,544.05,561.45,546.15,15.30,2.8
Zensar Tech,952.10,902.60,919.85,895.45,24.40,2.72
Nuvoco Vistas,368.00,351.95,365.05,355.40,9.65,2.72
Alkem Lab,"5,271.95","5,095.00","5,255.70","5,117.95",137.75,2.69
Endurance Techn,"2,030.00","1,950.75","2,002.60","1,950.15",52.45,2.69
Five-Star Busin,766.00,735.95,760.75,741.45,19.30,2.6
Indegene,628.80,601.00,623.95,608.15,15.80,2.6
Metropolis,"1,875.00","1,811.25","1,851.95","1,805.00",46.95,2.6
EID Parry,869.00,838.55,862.20,840.90,21.30,2.53
Birla Corp,"1,207.95","1,158.00","1,189.90","1,160.60",29.30,2.52
Triveni Engg,398.80,375.30,389.40,379.90,9.50,2.5
Netweb,"1,877.90","1,755.35","1,794.55","1,751.55",43.00,2.45
Sundram,"1,053.95","1,025.00","1,045.80","1,020.80",25.00,2.45
Gillette India,"9,030.85","8,602.10","8,905.70","8,694.10",211.60,2.43
Cipla,"1,475.30","1,438.15","1,471.50","1,436.80",34.70,2.42
Syrma SGS,542.80,525.50,537.25,524.75,12.50,2.38
Vardhman Text,453.20,439.80,450.75,440.50,10.25,2.33
SUMITOMO,549.00,523.35,535.45,523.90,11.55,2.2
Welspun Corp,750.00,710.00,748.30,732.40,15.90,2.17
Aegis Logistics,821.95,783.85,811.80,794.75,17.05,2.15
Godawari Power,189.00,184.08,187.80,184.04,3.76,2.04
Godawari Power,189.00,184.08,187.80,184.04,3.76,2.04
Anant Raj,619.20,583.20,596.20,584.35,11.85,2.03
KFin Tech,"1,210.00","1,155.75","1,170.30","1,148.00",22.30,1.94
General Insuran,421.50,408.80,415.60,408.10,7.50,1.84
IEX,183.75,179.95,182.83,179.67,3.16,1.76
Biocon,399.60,390.25,396.95,390.25,6.70,1.72
Adani Ports,"1,169.40","1,140.10","1,164.05","1,144.35",19.70,1.72
SBFC Finance,85.32,82.10,84.99,83.55,1.44,1.72
EIH,385.00,376.15,383.75,377.35,6.40,1.7
Alkyl Amines,"1,831.85","1,775.45","1,819.35","1,789.55",29.80,1.67
Jyoti CNC Auto,"1,153.30","1,100.00","1,126.95","1,109.45",17.50,1.58
Ipca Labs,"1,524.45","1,460.00","1,514.90","1,491.45",23.45,1.57
Just Dial,934.00,873.00,884.10,870.45,13.65,1.57
Mastek,"2,795.00","2,730.00","2,775.05","2,732.60",42.45,1.55
Cummins,"3,090.00","2,924.15","2,965.10","2,921.15",43.95,1.5
