company_name,high,low,last_price,prev_close,change,percent_gain
BHEL,275.85,237.10,264.55,235.90,28.65,12.14
Triveni Engg,357.05,326.65,353.85,329.35,24.5,7.44
Solar Ind,"7,399.90","6,855.25","7,288.40","6,847.35",441.05,6.44
KEI Industries,"3,444.95","3,206.40","3,420.40","3,214.15",206.25,6.42
PNC Infratech,467.00,430.50,463.20,436.25,26.95,6.18
Oil India,639.20,593.90,624.90,592.75,32.15,5.42
Tata Inv Corp,"8,428.40","8,300.00","8,428.40","8,027.05",401.35,5
KNR Construct,284.55,270.60,282.05,272.05,10,3.68
Tata Comm,"2,014.00","1,925.00","1,984.55","1,914.45",70.1,3.66
Graphite India,646.30,610.15,631.15,609.30,21.85,3.59
NTPC,358.30,345.75,353.85,341.75,12.1,3.54
Data Patterns,"3,080.00","2,799.00","2,894.10","2,796.05",98.05,3.51
GAIL,192.90,185.00,190.85,184.40,6.45,3.5
Piramal Enter,974.70,937.35,966.85,934.85,32,3.42
Petronet LNG,292.40,282.00,291.20,281.85,9.35,3.32
Tata Power,394.00,380.20,391.75,379.15,12.6,3.32
Kaynes Tech,"3,115.00","3,012.20","3,104.25","3,008.95",95.3,3.17
Max Financial,"1,005.10",959.25,"1,000.60",970.25,30.35,3.13
Tata Chemicals,"1,009.20",969.30,"1,003.00",973.05,29.95,3.08
Engineers India,226.50,213.00,222.30,215.70,6.6,3.06
HDFC Life,620.50,587.60,610.30,592.30,18,3.04
FDC,466.20,448.40,459.60,446.25,13.35,2.99
SAIL,145.00,133.00,141.65,137.65,4,2.91
Jindal Stainles,685.45,658.00,681.90,662.90,19,2.87
Motilal Oswal,"1,735.00","1,641.55","1,718.75","1,672.55",46.2,2.76
Mahanagar Gas,"1,552.00","1,503.00","1,541.65","1,500.60",41.05,2.74
Sundaram Fin,"4,259.95","4,105.00","4,186.70","4,075.15",111.55,2.74
Power Grid Corp,297.00,288.00,294.65,286.85,7.8,2.72
ONGC,280.55,272.50,279.20,271.90,7.3,2.68
Zydus Life,952.05,921.70,946.25,921.70,24.55,2.66
IGL,455.30,436.20,446.60,435.05,11.55,2.65
BPCL,643.25,620.85,640.45,625.20,15.25,2.44
ABB India,"5,665.00","5,488.85","5,631.55","5,499.55",132,2.4
JSW Energy,520.70,506.00,516.90,504.95,11.95,2.37
HDFC AMC,"3,876.30","3,770.00","3,856.50","3,767.45",89.05,2.36
Gujarat Gas,595.75,576.05,590.00,576.80,13.2,2.29
NMDC,241.90,233.85,240.05,234.70,5.35,2.28
AB Capital,194.40,186.60,190.95,186.75,4.2,2.25
EIH,428.35,407.00,413.65,404.60,9.05,2.24
Galaxy Surfacta,"2,542.55","2,470.00","2,521.50","2,466.25",55.25,2.24
Lupin,"1,700.00","1,634.40","1,669.85","1,634.40",35.45,2.17
General Insuran,409.00,382.40,399.30,390.95,8.35,2.14
Laurus Labs,418.65,408.95,417.55,408.90,8.65,2.12
Colgate,"2,585.40","2,524.90","2,577.15","2,524.05",53.1,2.1
Godrej Prop,"2,541.30","2,467.05","2,492.05","2,441.50",50.55,2.07
Bajaj Auto,"8,225.00","8,046.65","8,207.30","8,041.30",166,2.06
HFCL,112.30,106.40,110.55,108.50,2.05,1.89
Hindustan Aeron,"3,226.85","3,133.00","3,214.95","3,157.15",57.8,1.83
Hindustan Aeron,"3,226.85","3,133.00","3,214.95","3,157.15",57.8,1.83
HEG,"1,729.80","1,660.10","1,687.50","1,657.50",30,1.81
V-Guard Ind,350.35,339.40,348.00,341.85,6.15,1.8
JB Chemicals,"1,579.45","1,509.05","1,567.45","1,539.90",27.55,1.79
JB Chemicals,"1,579.45","1,509.05","1,567.45","1,539.90",27.55,1.79
IOC,176.45,170.50,175.25,172.20,3.05,1.77
KPIL,"1,038.20",962.00,998.95,981.85,17.1,1.74
Sun TV Network,640.30,620.00,639.05,628.15,10.9,1.74
Cummins,"2,809.00","2,703.00","2,782.90","2,736.65",46.25,1.69
Dixon Technolog,"7,180.80","7,005.15","7,162.50","7,043.20",119.3,1.69
L&T Finance,175.55,171.20,174.30,171.40,2.9,1.69
Amber Enterpris,"3,778.00","3,563.10","3,719.50","3,658.00",61.5,1.68
ICICI Prudentia,558.70,533.95,546.95,538.00,8.95,1.66
Ceat,"2,905.00","2,828.00","2,893.65","2,847.20",46.45,1.63
Angel One,"2,955.40","2,800.00","2,878.70","2,833.15",45.55,1.61
Manappuram Fin,184.95,181.45,183.95,181.05,2.9,1.6
Coal India,458.00,448.05,455.40,448.50,6.9,1.54
Dr Reddys Labs,"6,439.35","6,239.00","6,335.10","6,238.90",96.2,1.54
Pfizer,"4,637.75","4,499.60","4,591.75","4,522.30",69.45,1.54
CRISIL,"5,070.00","4,911.00","5,014.10","4,939.70",74.4,1.51
Guj State Petro,377.00,361.70,372.45,366.95,5.5,1.5
CESC,133.60,128.10,129.75,127.85,1.9,1.49
Power Finance,422.60,410.55,421.55,415.50,6.05,1.46
Balrampur Chini,386.10,374.30,380.35,374.95,5.4,1.44
LIC Housing Fin,661.15,648.75,657.75,648.40,9.35,1.44
Bank of India,139.95,135.90,139.45,137.50,1.95,1.42
Muthoot Finance,"1,350.00","1,312.10","1,337.90","1,319.45",18.45,1.4
Bharat Elec,212.95,206.35,209.60,206.75,2.85,1.38
Intellect Desig,"1,134.60","1,096.00","1,112.70","1,097.55",15.15,1.38
Lemon Tree,146.35,140.50,143.25,141.35,1.9,1.34
Zensar Tech,565.00,545.50,557.20,549.95,7.25,1.32
IEX,158.40,152.75,153.55,151.55,2,1.32
Aurobindo Pharm,"1,114.00","1,072.00","1,090.90","1,076.95",13.95,1.3
Honeywell Autom,"38,900.10","37,711.05","38,454.05","37,961.25",492.8,1.3
New India Assur,283.95,263.45,275.80,272.30,3.5,1.29
Union Bank,150.40,147.25,148.85,146.95,1.9,1.29
Varroc Engineer,521.00,505.80,516.75,510.15,6.6,1.29
Eris Life,898.00,880.00,889.25,878.05,11.2,1.28
Zomato,175.60,168.00,169.80,167.65,2.15,1.28
KEC Intl,737.00,705.05,730.10,720.95,9.15,1.27
Macrotech Dev,"1,193.90","1,165.40","1,185.00","1,170.15",14.85,1.27
Borosil Renew,583.60,558.00,570.35,563.30,7.05,1.25
HINDPETRO,527.90,515.55,525.10,518.80,6.3,1.21
Vedanta,279.00,272.75,276.35,273.05,3.3,1.21
CIEINDIA,461.85,439.30,452.90,447.65,5.25,1.17
City Union Bank,139.95,137.95,139.80,138.20,1.6,1.16
Oberoi Realty,"1,398.80","1,374.00","1,386.70","1,371.10",15.6,1.14
SJVN,125.80,121.75,122.30,120.95,1.35,1.12
Firstsource Sol,206.90,200.40,205.85,203.60,2.25,1.11
