company_name,high,low,last_price,prev_close,change,percent_gain
IIFL Finance,411.00,355.25,401.25,355.10,46.15,13
AAVAS Financier,"1,620.00","1,490.00","1,598.55","1,452.15",146.40,10.08
NBCC (India),138.95,125.25,138.35,126.60,11.75,9.28
NCC,278.05,254.00,272.70,255.10,17.60,6.9
IRB Infra,67.90,63.00,67.20,63.15,4.05,6.41
IRB Infra,67.90,63.00,67.20,63.15,4.05,6.41
Safari Ind,"2,065.00","1,918.00","2,042.00","1,924.40",117.60,6.11
IGL,469.00,436.05,460.10,437.10,23.00,5.26
SBI Card,731.85,693.10,730.35,694.15,36.20,5.22
Jai Balaji Ind,999.15,945.00,999.15,951.60,47.55,5
Sun Pharma Adv,433.65,410.00,433.65,413.00,20.65,5
Asahi India,617.00,572.45,595.55,567.60,27.95,4.92
ICICI Lombard ,"1,728.00","1,647.00","1,717.80","1,638.30",79.50,4.85
SUMITOMO,382.40,364.55,380.15,365.50,14.65,4.01
Supreme Ind,"4,385.95","4,161.00","4,356.35","4,193.15",163.20,3.89
JM Financial,82.20,78.15,81.05,78.05,3.00,3.84
PB Fintech,"1,287.70","1,223.95","1,278.30","1,231.20",47.10,3.83
Godrej Prop,"2,515.00","2,400.00","2,500.35","2,409.60",90.75,3.77
Marico,510.85,493.05,509.50,491.50,18.00,3.66
Hitachi Energy,"7,222.15","6,814.40","7,123.25","6,876.85",246.40,3.58
Tata Chemicals,"1,160.00","1,088.10","1,132.55","1,093.65",38.90,3.56
UTI AMC,929.40,895.00,927.10,895.75,31.35,3.5
Apar Ind,"7,447.00","7,010.00","7,346.15","7,099.40",246.75,3.48
Jio Financial,374.85,359.05,373.20,361.30,11.90,3.29
Mahanagar Gas,"1,470.80","1,390.00","1,440.20","1,394.95",45.25,3.24
Redington,225.80,216.15,222.80,215.90,6.90,3.2
Honeywell Autom,"42,449.00","40,500.00","42,169.05","40,886.20","1,282.85",3.14
Piramal Pharma,141.45,133.55,140.35,136.10,4.25,3.12
TVS Supply,177.40,169.10,175.95,170.65,5.30,3.11
Chambal Fert,381.95,369.30,380.75,369.30,11.45,3.1
CHEMPLAST SANMA,490.00,470.10,485.65,471.15,14.50,3.08
Ipca Labs,"1,321.60","1,272.40","1,314.55","1,276.15",38.40,3.01
Ujjivan Small,56.00,53.60,55.90,54.30,1.60,2.95
Vedanta,322.40,305.95,318.95,309.95,9.00,2.9
IRFC,149.40,142.80,147.85,143.75,4.10,2.85
Anand Rathi,"3,643.95","3,490.00","3,630.85","3,531.20",99.65,2.82
KPIL,"1,175.80","1,104.25","1,157.25","1,125.60",31.65,2.81
SJVN,137.50,128.70,135.40,131.70,3.70,2.81
Guj State Petro,379.90,364.05,374.50,364.30,10.20,2.8
Godrej Consumer,"1,216.10","1,175.35","1,210.10","1,177.55",32.55,2.76
JSW Energy,600.00,582.50,599.10,583.05,16.05,2.75
Mahindra Life,669.50,627.35,641.70,624.80,16.90,2.7
Swan Energy,683.00,648.25,674.90,657.15,17.75,2.7
Fortis Health,442.60,424.55,436.85,425.40,11.45,2.69
Hind Copper,326.40,307.00,322.40,313.95,8.45,2.69
Balkrishna Ind,"2,417.00","2,312.00","2,404.50","2,342.75",61.75,2.64
Railtel,401.80,380.55,395.55,385.55,10.00,2.59
ABB India,"6,683.70","6,515.00","6,669.85","6,501.80",168.05,2.58
Easy Trip,46.45,45.00,46.40,45.25,1.15,2.54
Easy Trip,46.45,45.00,46.40,45.25,1.15,2.54
MMTC Ltd,78.35,72.55,77.35,75.45,1.90,2.52
Karur Vysya,202.55,190.55,194.85,190.15,4.70,2.47
City Union Bank,158.80,152.50,157.75,154.00,3.75,2.44
INDUS TOWERS,321.55,302.10,314.00,306.60,7.40,2.41
Zydus Life,"1,008.65",983.75,"1,006.50",983.20,23.30,2.37
FSN E-Co Nykaa,170.50,163.00,168.45,164.55,3.90,2.37
ICICI Prudentia,630.00,606.00,620.00,605.75,14.25,2.35
GAIL,191.45,184.30,190.75,186.50,4.25,2.28
Elecon Eng,"1,015.45",973.00,"1,005.25",983.30,21.95,2.23
AU Small Financ,637.00,614.40,634.75,620.95,13.80,2.22
Container Corp,942.20,905.45,933.50,913.65,19.85,2.17
GSFC,242.80,235.00,241.65,236.55,5.10,2.16
Jubilant Ing.,502.50,477.50,493.55,483.55,10.00,2.07
Kotak Mahindra,"1,787.20","1,740.10","1,785.15","1,749.15",36.00,2.06
GNFC,713.65,684.40,707.65,693.60,14.05,2.03
Godawari Power,768.00,730.05,759.60,744.55,15.05,2.02
Nippon,533.45,515.00,531.95,521.50,10.45,2
Sapphire Foods,"1,545.85","1,497.95","1,525.50","1,495.65",29.85,2
DLF,909.80,883.60,905.85,888.20,17.65,1.99
Ircon Internati,237.50,227.70,235.45,230.85,4.60,1.99
Ircon Internati,237.50,227.70,235.45,230.85,4.60,1.99
Jyothy Labs,447.00,435.35,444.35,435.70,8.65,1.99
Ratnamani Metal,"3,056.00","2,894.75","3,040.40","2,981.25",59.15,1.98
Bharat Elec,226.00,218.75,224.50,220.30,4.20,1.91
Macrotech Dev,"1,164.95","1,136.35","1,159.70","1,138.25",21.45,1.88
Apollo Tyres,469.95,452.80,468.45,459.85,8.60,1.87
Metropolis,"1,731.00","1,675.00","1,714.75","1,683.35",31.40,1.87
Zomato,191.80,187.25,190.50,187.00,3.50,1.87
ITI,277.90,268.80,275.65,270.75,4.90,1.81
Granules India,453.40,442.10,452.50,444.55,7.95,1.79
Chola Invest.,"1,220.55","1,185.30","1,217.65","1,196.35",21.30,1.78
Polycab,"5,323.30","5,220.00","5,316.60","5,224.95",91.65,1.75
Ashok Leyland,176.50,171.40,176.00,173.00,3.00,1.73
HFCL,99.60,96.80,99.05,97.40,1.65,1.69
EIH,496.90,471.55,479.25,471.45,7.80,1.65
One 97 Paytm,422.65,410.00,417.55,410.80,6.75,1.64
GE Shipping,"1,051.00","1,016.45","1,041.05","1,024.55",16.50,1.61
Indian Bank,539.55,520.50,534.95,526.50,8.45,1.6
UCO Bank,57.50,55.45,57.05,56.15,0.90,1.6
DOMS Industries,"1,728.00","1,688.10","1,711.35","1,684.65",26.70,1.58
FDC,453.25,444.95,452.15,445.20,6.95,1.56
Torrent Pharma,"2,619.30","2,544.10","2,577.10","2,537.55",39.55,1.56
BEML,"3,391.90","3,315.50","3,356.55","3,305.65",50.90,1.54
IDFC First Bank,80.95,79.05,80.65,79.45,1.20,1.51
Concord Biotech,"1,550.00","1,485.35","1,536.35","1,513.65",22.70,1.5
Grindwell Norto,"2,080.00","1,976.15","2,067.75","2,037.25",30.50,1.5
M&M Financial,300.75,292.05,298.50,294.10,4.40,1.5
GMR Airports,86.70,83.85,85.65,84.40,1.25,1.48
SBI Life Insura,"1,489.90","1,460.15","1,485.30","1,463.75",21.55,1.47
Balrampur Chini,391.00,381.50,388.90,383.30,5.60,1.46
Latent View,560.80,538.05,549.75,541.90,7.85,1.45
United Brewerie,"1,820.45","1,769.00","1,806.85","1,781.00",25.85,1.45
HDFC Bank,"1,554.50","1,530.15","1,549.55","1,527.60",21.95,1.44
PI Industries,"3,894.00","3,803.00","3,869.80","3,815.05",54.75,1.44
Coromandel Int,"1,163.00","1,141.80","1,161.40","1,145.05",16.35,1.43
Cello World,826.00,806.05,821.95,810.35,11.60,1.43
KFin Tech,663.80,640.00,647.95,638.80,9.15,1.43
MRPL,242.60,230.05,238.25,234.95,3.30,1.4
Eris Life,855.40,838.95,851.35,839.70,11.65,1.39
Federal Bank,154.85,151.25,154.55,152.45,2.10,1.38
BHEL,255.90,247.75,254.95,251.50,3.45,1.37
Godrej Ind,819.90,797.95,814.35,803.35,11.00,1.37
Jindal Steel,921.50,888.05,915.75,903.35,12.40,1.37
Vijaya Diagnost,671.30,655.80,665.00,656.05,8.95,1.36
Bajaj Finserv,"1,681.50","1,651.95","1,677.95","1,655.80",22.15,1.34
Bajaj Finserv,"1,681.50","1,651.95","1,677.95","1,655.80",22.15,1.34
Minda Corp,429.75,420.50,424.45,418.90,5.55,1.32
AstraZeneca,"5,199.00","5,073.25","5,146.75","5,080.50",66.25,1.3
IDFC,117.85,115.00,117.50,116.00,1.50,1.29
Hindustan Aeron,"3,595.00","3,507.85","3,586.05","3,540.95",45.10,1.27
Hindustan Aeron,"3,595.00","3,507.85","3,586.05","3,540.95",45.10,1.27
Canara Bank,618.80,606.30,615.00,607.40,7.60,1.25
Whirlpool,"1,369.00","1,339.30","1,354.25","1,337.65",16.60,1.24
NALCO,180.40,171.15,177.50,175.35,2.15,1.23
RITES,706.00,685.85,700.75,692.40,8.35,1.21
Jubilant Pharmo,649.80,631.30,644.55,636.90,7.65,1.2
Yes Bank,25.35,24.75,25.20,24.90,0.30,1.2
BLS Internation,354.95,343.90,352.85,348.70,4.15,1.19
Kajaria Ceramic,"1,259.40","1,235.95","1,254.90","1,240.10",14.80,1.19
Voltas,"1,240.70","1,216.05","1,232.30","1,217.95",14.35,1.18
Garden Reach Sh,929.80,880.10,898.15,887.95,10.20,1.15
ITC,431.70,419.95,427.55,422.75,4.80,1.14
Glenmark,"1,019.00",999.30,"1,017.40","1,006.00",11.40,1.13
Blue Star,"1,370.00","1,321.35","1,363.35","1,348.30",15.05,1.12
HDFC Life,630.45,616.30,629.40,622.40,7.00,1.12
Cochin Shipyard,"1,117.50","1,055.00","1,081.20","1,069.30",11.90,1.11
Cochin Shipyard,"1,117.50","1,055.00","1,081.20","1,069.30",11.90,1.11
UNO Minda,739.40,727.70,737.35,729.30,8.05,1.1
Sundaram Fin,"4,394.90","4,249.95","4,296.15","4,249.40",46.75,1.1
Radico Khaitan,"1,717.00","1,680.60","1,700.90","1,682.65",18.25,1.08
Star Health,570.40,555.15,563.75,557.70,6.05,1.08
Oil India,648.60,622.20,628.40,621.75,6.65,1.07
PNB,137.50,134.30,136.55,135.10,1.45,1.07
