company_name,high,low,last_price,prev_close,change,percent_gain
One 97 Paytm,631.45,543.00,621.90,554.50,67.4,12.16
Triveni Engg,484.00,459.30,476.85,439.10,37.75,8.6
Jindal Stainles,800.00,728.40,793.40,736.15,57.25,7.78
AU Small Financ,697.00,641.50,688.70,640.35,48.35,7.55
Sundaram Fin,"5,166.00","4,685.05","5,050.60","4,723.20",327.4,6.93
Radico Khaitan,"1,975.75","1,812.50","1,942.05","1,817.60",124.45,6.85
Godfrey Phillip,"6,570.00","6,018.00","6,508.40","6,129.95",378.45,6.17
Caplin Labs,"1,919.60","1,810.30","1,905.00","1,794.45",110.55,6.16
Guj State Petro,447.00,398.00,442.60,419.30,23.3,5.56
Shree Renuka,52.00,49.66,49.97,47.41,2.56,5.4
Safari Ind,"2,524.00","2,363.05","2,476.20","2,351.45",124.75,5.31
Praj Industries,804.25,760.20,766.90,728.95,37.95,5.21
KEC Intl,969.00,890.30,947.35,900.75,46.6,5.17
Prestige Estate,"1,871.65","1,738.80","1,813.15","1,725.55",87.6,5.08
Torrent Power,"1,770.00","1,658.05","1,743.50","1,659.35",84.15,5.07
Rail Vikas,615.00,580.65,607.40,579.80,27.6,4.76
Schneider Infra,835.00,787.50,829.65,792.95,36.7,4.63
Glenmark Life,"1,095.00","1,006.90","1,052.65","1,006.15",46.5,4.62
DOMS Industries,"2,650.00","2,485.35","2,607.25","2,493.65",113.6,4.56
Sapphire Foods,"1,694.00","1,583.70","1,667.65","1,599.45",68.2,4.26
UNO Minda,"1,186.00","1,118.00","1,173.90","1,126.85",47.05,4.18
Chalet Hotels,840.00,802.00,835.15,801.90,33.25,4.15
Star Health,640.70,603.00,628.65,604.15,24.5,4.06
Timken,"3,875.00","3,715.00","3,846.35","3,698.80",147.55,3.99
Home First,"1,170.00","1,104.05","1,153.00","1,109.10",43.9,3.96
Varroc Engineer,574.40,550.50,568.85,548.05,20.8,3.8
MCX India,"5,234.60","4,990.00","5,182.80","5,004.75",178.05,3.56
Max Financial,"1,088.00","1,032.00","1,074.85","1,037.90",36.95,3.56
UPL,604.00,582.00,598.35,577.80,20.55,3.56
Piramal Pharma,191.00,182.30,188.98,182.51,6.47,3.55
Phoenix Mills,"3,837.95","3,603.35","3,769.40","3,642.25",127.15,3.49
Balrampur Chini,625.00,595.05,598.65,578.80,19.85,3.43
Eris Life,"1,396.20","1,323.00","1,388.20","1,342.60",45.6,3.4
Bandhan Bank,201.92,195.04,200.30,193.93,6.37,3.28
Cello World,909.95,875.30,903.25,875.00,28.25,3.23
PNB Housing Fin,995.00,936.75,977.45,946.90,30.55,3.23
Solar Ind,"10,935.00","10,407.65","10,729.00","10,407.65",321.35,3.09
Jupiter Wagons,579.40,560.50,575.65,558.45,17.2,3.08
Garden Reach Sh,"1,877.95","1,733.35","1,811.00","1,757.05",53.95,3.07
Ajanta Pharma,"3,275.00","3,112.00","3,243.55","3,151.05",92.5,2.94
Metropolis,"2,145.20","2,071.35","2,139.80","2,078.85",60.95,2.93
DCM Shriram,"1,187.05","1,126.00","1,152.65","1,120.35",32.3,2.88
Oberoi Realty,"1,789.00","1,728.40","1,772.35","1,723.15",49.2,2.86
Alkem Lab,"6,199.90","5,998.50","6,170.35","5,999.30",171.05,2.85
UTI AMC,"1,170.00","1,106.65","1,146.85","1,115.15",31.7,2.84
Hitachi Energy,"12,211.65","11,640.00","12,095.05","11,770.00",325.05,2.76
FDC,550.00,525.65,543.15,528.55,14.6,2.76
Krishna Inst.,"2,596.95","2,455.10","2,531.00","2,463.85",67.15,2.73
Laurus Labs,472.00,455.35,470.15,457.80,12.35,2.7
INDUS TOWERS,460.35,445.25,458.50,446.55,11.95,2.68
Shree Cements,"25,561.90","24,810.00","25,482.00","24,821.35",660.65,2.66
PB Fintech,"1,810.00","1,698.00","1,772.25","1,726.55",45.7,2.65
Avanti Feeds,682.00,657.70,678.30,661.05,17.25,2.61
CG Consumer,481.00,465.70,477.05,465.00,12.05,2.59
Natco Pharma,"1,569.90","1,510.00","1,537.55","1,499.15",38.4,2.56
Mankind Pharma,"2,506.10","2,393.50","2,487.75","2,425.95",61.8,2.55
GAIL,239.33,232.51,237.69,231.91,5.78,2.49
MTAR Tech,"1,860.00","1,782.50","1,826.30","1,781.95",44.35,2.49
Dalmia Bharat,"1,894.80","1,855.15","1,891.05","1,845.65",45.4,2.46
Five-Star Busin,764.00,729.30,758.85,740.75,18.1,2.44
Apar Ind,"9,495.00","9,060.00","9,163.50","8,947.10",216.4,2.42
Fortis Health,563.00,537.20,551.80,538.80,13,2.41
Glenmark,"1,750.00","1,683.15","1,731.75","1,691.30",40.45,2.39
eClerx Services,"2,925.00","2,817.40","2,903.80","2,836.25",67.55,2.38
CreditAccess Gr,"1,224.00","1,195.05","1,221.05","1,192.75",28.3,2.37
GE Shipping,"1,345.00","1,293.10","1,331.95","1,301.50",30.45,2.34
Godawari Power,959.90,922.40,949.65,927.90,21.75,2.34
Vijaya Diagnost,919.90,888.60,912.60,891.90,20.7,2.32
Rainbow Child,"1,275.00","1,235.00","1,267.50","1,239.25",28.25,2.28
Cipla,"1,663.70","1,615.00","1,654.90","1,618.55",36.35,2.25
KRBL,311.00,300.55,306.10,299.35,6.75,2.25
TVS Motor,"2,824.00","2,757.85","2,813.30","2,751.55",61.75,2.24
Chambal Fert,528.15,514.00,520.20,508.90,11.3,2.22
Jubilant Ing.,660.90,639.50,657.20,643.20,14,2.18
Shyam Metalics,800.00,778.00,797.35,780.40,16.95,2.17
