company_name,high,low,last_price,prev_close,change,percent_gain
TataTeleservice,111.40,93.40,102.14,97.31,4.83,4.96
Rail Vikas,637.90,570.30,613.75,586.15,27.6,4.71
Jubilant Pharmo,800.00,701.80,749.55,727.00,22.55,3.1
One 97 Paytm,471.95,425.60,458.75,445.30,13.45,3.02
TITAGARH,"1,688.00","1,575.00","1,655.55","1,609.30",46.25,2.87
Infosys,"1,844.00","1,786.45","1,792.95","1,758.05",34.9,1.99
Karur Vysya,214.80,207.75,210.13,206.31,3.82,1.85
Kalyan Jeweller,536.00,514.50,528.95,519.45,9.5,1.83
Prestige Estate,"1,795.00","1,712.45","1,787.50","1,756.60",30.9,1.76
KPIL,"1,427.85","1,304.60","1,336.30","1,316.70",19.6,1.49
MphasiS,"2,915.00","2,827.75","2,873.55","2,833.25",40.3,1.42
AIA Engineering,"4,699.95","4,232.30","4,272.70","4,226.80",45.9,1.09
Supreme Ind,"5,889.40","5,705.80","5,783.80","5,721.25",62.55,1.09
Ircon Internati,329.50,304.65,316.10,312.80,3.3,1.05
Ircon Internati,329.50,304.65,316.10,312.80,3.3,1.05
Astral Ltd,"2,315.90","2,219.50","2,272.10","2,249.70",22.4,1
Emami,814.00,785.10,799.80,791.90,7.9,1
ITC,479.40,469.40,474.55,470.25,4.3,0.91
Page Industries,"40,724.90","39,800.00","40,505.10","40,143.05",362.05,0.9
Just Dial,"1,304.60","1,194.00","1,252.45","1,242.10",10.35,0.83
India Cements,354.00,336.15,347.05,344.75,2.3,0.67
Kajaria Ceramic,"1,385.00","1,340.45","1,373.80","1,365.20",8.6,0.63
L&T Technology,"4,972.50","4,744.80","4,880.10","4,849.95",30.15,0.62
Jio Financial,342.00,332.05,338.75,337.00,1.75,0.52
Asian Paints,"2,980.00","2,917.25","2,946.05","2,931.55",14.5,0.49
Berger Paints,528.80,520.45,523.75,521.25,2.5,0.48
Data Patterns,"3,266.00","3,132.45","3,166.85","3,152.45",14.4,0.46
Anupam Rasayan,789.00,779.00,784.90,782.00,2.9,0.37
GlaxoSmithKline,"2,587.00","2,541.00","2,573.15","2,563.65",9.5,0.37
Alembic Pharma,"1,114.10","1,039.55","1,080.40","1,076.95",3.45,0.32
Aether Ind,909.85,859.00,881.10,879.35,1.75,0.2
Five-Star Busin,774.25,745.45,767.65,766.10,1.55,0.2
Thermax,"5,020.00","4,840.00","4,972.35","4,962.35",10,0.2
Dr Lal PathLab,"3,019.80","2,960.05","2,993.85","2,988.95",4.9,0.16
Coromandel Int,"1,608.95","1,558.20","1,595.40","1,593.25",2.15,0.13
Ajanta Pharma,"2,317.05","2,225.00","2,287.60","2,285.10",2.5,0.11
Britannia,"5,978.00","5,846.65","5,877.95","5,871.50",6.45,0.11
Elecon Eng,716.75,632.80,641.00,640.35,0.65,0.1
Elecon Eng,716.75,632.80,641.00,640.35,0.65,0.1
LTIMindtree,"5,879.15","5,732.30","5,762.75","5,756.90",5.85,0.1
AU Small Financ,635.35,625.15,633.65,633.05,0.6,0.09
Sanofi India,"6,415.00","6,340.05","6,349.80","6,345.15",4.65,0.07
Radico Khaitan,"1,697.00","1,645.80","1,688.50","1,687.60",0.9,0.05
Star Health,600.00,583.10,586.50,586.20,0.3,0.05
Adani Energy,"1,020.25","1,001.55","1,010.70","1,010.45",0.25,0.02
Global Health,"1,214.40","1,199.95","1,204.30","1,204.10",0.2,0.02
SBFC Finance,82.04,79.82,81.12,81.10,0.02,0.02
