company_name,high,low,last_price,prev_close,change,percent_gain
Data Patterns,"2,625.00","2,350.00","2,572.30","2,362.15",210.15,8.9
Adani Energy,"1,190.60","1,081.00","1,176.15","1,081.80",94.35,8.72
Sobha,"1,635.00","1,465.05","1,584.20","1,460.20",124,8.49
PB Fintech,"1,135.00","1,017.55","1,098.85","1,024.95",73.9,7.21
360 ONE WAM,775.00,717.80,769.60,721.70,47.9,6.64
360 ONE WAM,775.00,717.80,769.60,721.70,47.9,6.64
Infibeam Avenue,37.90,35.50,36.75,34.50,2.25,6.52
Bharat Dynamics,"1,918.95","1,774.55","1,886.25","1,787.25",99,5.54
Mahindra Holida,436.95,418.05,431.90,409.35,22.55,5.51
PNC Infratech,452.90,425.35,447.00,424.40,22.6,5.33
Jubilant Ing.,495.20,462.00,486.90,463.45,23.45,5.06
One 97 Paytm,428.10,420.00,428.10,407.75,20.35,4.99
Adani Total Gas,"1,095.00","1,036.40","1,075.55","1,029.40",46.15,4.48
KPR Mill,785.00,750.00,779.35,746.15,33.2,4.45
Archean Chem,833.85,775.00,822.75,789.95,32.8,4.15
Century,"1,507.90","1,427.00","1,491.60","1,432.80",58.8,4.1
Chola Fin Hold,"1,096.00","1,033.55","1,087.95","1,045.20",42.75,4.09
Tata Inv Corp,"7,306.50","6,850.00","7,080.65","6,807.10",273.55,4.02
Epigral,"1,284.40","1,240.00","1,272.75","1,225.55",47.2,3.85
Bharat Forge,"1,181.85","1,119.40","1,175.60","1,132.10",43.5,3.84
Capri Global,"1,029.90",970.05,999.10,963.05,36.05,3.74
Nippon,528.00,502.00,521.60,504.15,17.45,3.46
JSW Energy,537.95,510.25,523.70,506.85,16.85,3.32
Intellect Desig,995.00,952.85,983.20,952.80,30.4,3.19
Motherson SWI,72.85,70.55,72.45,70.25,2.2,3.13
Glenmark,942.00,907.00,927.65,900.10,27.55,3.06
Jindal Stainles,669.40,636.15,662.25,642.80,19.45,3.03
PNB Housing Fin,748.10,710.00,723.95,702.75,21.2,3.02
Gujarat Fluoro,"3,716.40","3,601.10","3,698.25","3,591.65",106.6,2.97
KFin Tech,731.65,707.05,723.45,703.05,20.4,2.9
Poonawalla Fin,476.10,460.60,472.85,459.80,13.05,2.84
Birla Corp,"1,745.00","1,705.45","1,742.80","1,695.20",47.6,2.81
Vaibhav Global,459.70,440.50,452.60,440.70,11.9,2.7
HINDPETRO,543.50,511.00,541.65,527.60,14.05,2.66
LIC Housing Fin,661.45,643.00,659.15,642.30,16.85,2.62
Tata Comm,"1,890.00","1,813.40","1,870.35","1,824.55",45.8,2.51
HFCL,117.40,110.00,115.10,112.30,2.8,2.49
Adani Green Ene,"2,000.00","1,925.00","1,970.45","1,923.30",47.15,2.45
Emami,473.75,460.00,469.60,458.35,11.25,2.45
Larsen,"3,491.65","3,393.00","3,470.15","3,387.95",82.2,2.43
RITES,807.40,765.35,777.95,759.60,18.35,2.42
Saregama India,423.50,402.70,415.35,405.70,9.65,2.38
Sona BLW,669.85,643.05,664.10,649.25,14.85,2.29
Star Health,582.00,569.60,576.20,563.50,12.7,2.25
Adani Wilmar,408.95,386.10,398.70,389.95,8.75,2.24
