company_name,high,low,last_price,prev_close,change,percent_gain
Adani Green Ene,"1,368.00","1,138.50","1,323.90","1,087.20",236.70,21.77
Adani Energy,869.75,742.00,840.50,726.85,113.65,15.64
Fert and Chem,"1,027.00",887.15,"1,003.10",894.95,108.15,12.08
Easy Trip,19.00,17.04,17.99,16.33,1.66,10.17
Easy Trip,19.00,17.04,17.99,16.33,1.66,10.17
Piramal Pharma,275.00,247.00,268.75,245.45,23.30,9.49
Sun Pharma Adv,220.00,203.64,216.47,204.15,12.32,6.03
Jubilant Ing.,789.95,738.40,784.65,741.70,42.95,5.79
Bharti Hexacom,"1,397.00","1,311.05","1,376.20","1,310.00",66.20,5.05
LIC India,992.15,945.00,985.50,938.60,46.90,5
Zee Entertain,132.69,127.50,129.16,123.11,6.05,4.91
GSFC,226.00,211.87,224.13,213.86,10.27,4.8
HUDCO,242.50,222.00,238.61,227.69,10.92,4.8
Concord Biotech,"2,145.00","2,031.05","2,127.50","2,033.70",93.80,4.61
Honasa Consumer,277.00,258.00,263.95,252.65,11.30,4.47
Newgen Software,"1,187.05","1,150.00","1,180.50","1,130.05",50.45,4.46
Balrampur Chini,588.00,560.75,585.10,561.10,24.00,4.28
Bharti Airtel,"1,648.90","1,551.15","1,627.15","1,560.40",66.75,4.28
Rainbow Child,"1,600.00","1,518.55","1,589.40","1,524.15",65.25,4.28
Caplin Labs,"2,200.00","2,099.90","2,196.35","2,107.35",89.00,4.22
Aegis Logistics,920.00,880.00,907.95,872.20,35.75,4.1
Ramco Cements,"1,022.25",970.95,"1,014.80",974.90,39.90,4.09
GNFC,640.85,610.10,638.80,614.25,24.55,4
Rashtriya Chem,180.50,170.65,179.04,172.36,6.68,3.88
Jubilant Pharmo,"1,239.50","1,172.35","1,234.25","1,188.35",45.90,3.86
Torrent Pharma,"3,333.10","3,200.00","3,324.20","3,202.95",121.25,3.79
Divis Labs,"6,208.30","6,000.00","6,172.70","5,951.80",220.90,3.71
KPR Mill,985.00,940.00,978.80,944.35,34.45,3.65
Ambuja Cements,535.70,513.50,531.50,513.00,18.50,3.61
Bata India,"1,418.15","1,358.50","1,410.85","1,362.25",48.60,3.57
Ceat,"3,090.00","2,948.00","3,078.15","2,972.85",105.30,3.54
Aadhar Housing ,435.00,418.15,432.75,418.05,14.70,3.52
Praj Industries,850.00,794.15,823.75,795.80,27.95,3.51
Chambal Fert,516.55,497.05,515.30,498.00,17.30,3.47
Archean Chem,719.90,688.20,712.45,688.70,23.75,3.45
Graphite India,524.70,496.55,521.50,504.30,17.20,3.41
Alkem Lab,"5,650.00","5,457.15","5,642.45","5,457.15",185.30,3.4
APL Apollo,"1,545.00","1,445.25","1,516.40","1,468.00",48.40,3.3
J. K. Cement,"4,300.20","4,145.05","4,278.25","4,144.00",134.25,3.24
Sanofi India,"6,585.00","6,170.30","6,390.50","6,190.95",199.55,3.22
SUMITOMO,554.40,531.65,551.65,534.65,17.00,3.18
Ajanta Pharma,"3,060.00","2,930.35","3,022.55","2,930.35",92.20,3.15
Cello World,797.00,763.05,790.15,767.30,22.85,2.98
VIP Industries,520.80,495.00,514.85,500.20,14.65,2.93
Supreme Ind,"4,781.00","4,455.00","4,651.10","4,520.20",130.90,2.9
Natco Pharma,"1,384.00","1,340.10","1,375.50","1,337.45",38.05,2.84
Laurus Labs,570.00,548.25,567.15,551.70,15.45,2.8
Cipla,"1,547.70","1,490.00","1,533.90","1,492.75",41.15,2.76
Krishna Inst.,596.40,570.25,589.55,574.10,15.45,2.69
Krishna Inst.,596.40,570.25,589.55,574.10,15.45,2.69
Sun Pharma,"1,795.80","1,739.20","1,780.90","1,734.25",46.65,2.69
Trident,34.12,33.00,33.95,33.07,0.88,2.66
Carborundum,"1,465.80","1,417.50","1,459.15","1,421.95",37.20,2.62
Lupin,"2,059.55","1,999.00","2,050.75","1,998.40",52.35,2.62
Syngene Intl,943.55,916.90,940.80,916.90,23.90,2.61
CDSL,"1,663.90","1,600.00","1,639.45","1,598.25",41.20,2.58
Kaynes Tech,"6,029.90","5,860.00","5,987.45","5,838.25",149.20,2.56
Birla Corp,"1,248.00","1,188.45","1,242.55","1,211.65",30.90,2.55
Suven Pharma,"1,328.65","1,274.90","1,305.80","1,274.90",30.90,2.42
Vedant Fashions,"1,455.00","1,401.70","1,434.20","1,400.35",33.85,2.42
Radico Khaitan,"2,479.90","2,365.00","2,457.85","2,400.20",57.65,2.4
TBO Tek,"1,635.00","1,534.80","1,586.60","1,549.60",37.00,2.39
IGL,331.65,313.45,327.05,319.45,7.60,2.38
Kalyan Jeweller,728.00,705.60,724.45,707.65,16.80,2.37
Kansai Nerolac,281.90,271.65,280.95,274.50,6.45,2.35
M&M,"2,991.65","2,903.00","2,966.10","2,898.70",67.40,2.33
Aster DM Health,510.00,490.10,499.95,488.70,11.25,2.3
Balkrishna Ind,"2,794.95","2,709.00","2,780.15","2,717.95",62.20,2.29
