company_name,high,low,last_price,prev_close,change,percent_gain
Sobha,"1,343.35","1,121.00","1,295.25","1,119.50",175.75,15.7
Century,"1,425.00","1,212.20","1,398.25","1,246.05",152.2,12.21
DCM Shriram,"1,175.00","1,026.60","1,141.45","1,038.35",103.1,9.93
Macrotech Dev,"1,124.95","1,012.00","1,097.10","1,004.05",93.05,9.27
MMTC Ltd,65.45,59.70,64.70,59.60,5.1,8.56
Godrej Prop,"2,236.80","2,055.00","2,216.15","2,052.35",163.8,7.98
Sunteck Realty,473.70,437.60,471.15,437.00,34.15,7.81
Prestige Estate,"1,416.90","1,240.00","1,355.35","1,258.25",97.1,7.72
Rattanindia Ent,82.40,75.70,81.60,75.90,5.7,7.51
Torrent Power,"1,071.95",983.00,"1,014.60",944.30,70.3,7.44
Keystone Real,696.30,624.55,676.50,633.00,43.5,6.87
Bombay Burmah,"1,665.15","1,492.85","1,592.95","1,491.35",101.6,6.81
Max Healthcare,745.95,692.05,737.75,690.90,46.85,6.78
Indiabulls Real,96.45,88.60,94.35,88.40,5.95,6.73
DLF,764.75,717.50,761.40,715.65,45.75,6.39
Brigade Ent,984.90,870.10,922.90,869.35,53.55,6.16
Vodafone Idea,17.20,15.70,16.80,15.85,0.95,5.99
Oberoi Realty,"1,547.35","1,456.20","1,533.30","1,459.00",74.3,5.09
Swan Energy,532.90,500.95,524.40,499.40,25,5.01
Hind Copper,283.75,266.25,278.05,265.55,12.5,4.71
Mahindra Life,575.90,548.10,571.75,546.15,25.6,4.69
Chola Invest.,"1,300.75","1,243.75","1,297.25","1,240.50",56.75,4.57
IIFL Finance,637.50,603.00,634.65,607.00,27.65,4.56
Poonawalla Fin,454.00,433.80,450.40,431.10,19.3,4.48
Bajaj Finance,"7,733.95","7,560.00","7,705.55","7,384.80",320.75,4.34
New India Assur,231.50,218.00,227.95,218.50,9.45,4.32
Borosil Renew,493.45,471.05,485.90,466.00,19.9,4.27
EIH,288.00,269.40,280.50,269.05,11.45,4.26
INDUS TOWERS,219.80,208.00,216.45,207.70,8.75,4.21
Greenpanel Ind,442.80,413.40,439.85,422.30,17.55,4.16
Rossari,836.00,785.40,820.45,789.80,30.65,3.88
India Cements,277.00,263.25,273.10,262.95,10.15,3.86
IRB Infra,43.60,41.55,43.15,41.55,1.6,3.85
IRB Infra,43.60,41.55,43.15,41.55,1.6,3.85
KPIL,753.85,706.05,738.80,711.55,27.25,3.83
TATA Cons. Prod,"1,128.60","1,086.15","1,125.55","1,084.95",40.6,3.74
Jyothy Labs,505.05,486.55,502.50,484.50,18,3.72
KEI Industries,"3,415.00","3,240.45","3,345.90","3,226.45",119.45,3.7
United Brewerie,"1,898.10","1,829.25","1,892.40","1,824.95",67.45,3.7
Godrej Ind,832.55,788.10,823.20,794.00,29.2,3.68
JSW Energy,428.05,411.05,426.30,411.25,15.05,3.66
