company_name,high,low,last_price,prev_close,change,percent_gain
Dilip Buildcon,202.95,168.70,202.95,169.15,33.8,19.98
Hikal,319.00,303.00,307.80,283.25,24.55,8.67
Birla Corp,"1,099.00","1,015.05","1,092.20","1,020.25",71.95,7.05
AIA Engineering,"3,033.90","2,791.35","2,971.75","2,789.75",182,6.52
Aurobindo Pharm,655.00,612.75,650.75,611.30,39.45,6.45
RBL Bank,163.70,152.95,163.00,153.75,9.25,6.02
Sapphire Foods,"1,400.00","1,310.00","1,389.90","1,317.10",72.8,5.53
TCI Express,"1,647.40","1,521.00","1,595.60","1,518.45",77.15,5.08
Brightcom Group,17.85,17.05,17.85,17.00,0.85,5
Tanla Platforms,768.00,728.10,763.40,727.95,35.45,4.87
Sterling Wilson,296.00,277.05,290.85,278.60,12.25,4.4
Dhani Services,36.20,33.85,35.55,34.10,1.45,4.25
HDFC AMC,"1,958.00","1,879.95","1,951.10","1,873.75",77.35,4.13
UTI AMC,708.60,674.75,705.10,677.15,27.95,4.13
MCX India,"1,454.45","1,395.00","1,447.35","1,392.20",55.15,3.96
Power Finance,181.65,173.75,181.15,174.30,6.85,3.93
Ramco Cements,922.80,885.00,919.30,886.90,32.4,3.65
Aditya Birla F,204.50,196.25,204.15,197.10,7.05,3.58
India Cements,202.35,193.20,199.75,193.20,6.55,3.39
JSW Energy,269.30,251.55,261.15,252.70,8.45,3.34
REC,141.00,135.20,140.35,135.85,4.5,3.31
AB Capital,171.65,166.00,171.10,165.65,5.45,3.29
Mazagon Dock,815.00,767.05,799.75,774.50,25.25,3.26
Thermax,"2,347.50","2,255.75","2,329.30","2,255.75",73.55,3.26
Orient Electric,245.30,231.80,241.35,233.75,7.6,3.25
Mahindra Holida,309.80,294.25,304.70,295.20,9.5,3.22
G R Infra,"1,184.50","1,122.30","1,157.85","1,122.30",35.55,3.17
HLE Glascoat,630.00,602.90,615.90,596.95,18.95,3.17
HLE Glascoat,630.00,602.90,615.90,596.95,18.95,3.17
Privi Special,"1,110.00","1,042.15","1,105.90","1,072.00",33.9,3.16
Olectra Greente,719.50,687.50,713.25,691.75,21.5,3.11
Hindustan Aeron,"3,116.15","3,015.00","3,102.15","3,013.70",88.45,2.93
Suzlon Energy,10.75,10.20,10.65,10.35,0.3,2.9
Equitas Bank,89.40,85.00,87.85,85.40,2.45,2.87
Kalpataru Power,529.95,485.80,520.90,506.35,14.55,2.87
AstraZeneca,"3,370.00","3,241.60","3,343.80","3,251.80",92,2.83
Kansai Nerolac,425.95,414.40,425.25,413.65,11.6,2.8
3M India,"25,077.95","23,805.00","24,817.45","24,147.25",670.2,2.78
IDFC,99.45,96.30,99.15,96.50,2.65,2.75
Page Industries,"39,490.45","37,910.70","38,893.65","37,895.50",998.15,2.63
Relaxo Footwear,900.00,870.45,897.40,875.45,21.95,2.51
Phoenix Mills,"1,506.00","1,462.80","1,498.70","1,463.50",35.2,2.41
J. K. Cement,"3,290.00","3,098.00","3,177.70","3,103.55",74.15,2.39
JK Lakshmi Cem,692.40,669.00,682.95,667.75,15.2,2.28
KEC Intl,542.70,523.35,534.80,523.10,11.7,2.24
Interglobe Avi,"2,413.75","2,323.00","2,371.40","2,321.20",50.2,2.16
IDFC First Bank,71.85,70.00,71.65,70.15,1.5,2.14
NHPC,45.20,43.25,43.80,42.90,0.9,2.1
Prism Johnson,125.50,119.75,122.45,119.95,2.5,2.08
Vedant Fashions,"1,297.95","1,263.80","1,293.80","1,267.60",26.2,2.07
HUDCO,59.75,55.90,57.10,55.95,1.15,2.06
Polycab,"3,495.00","3,379.50","3,482.70","3,412.30",70.4,2.06
ZFCVINDIA,"10,719.95","10,335.85","10,634.35","10,422.65",211.7,2.03
Hind Copper,112.85,108.15,111.10,108.90,2.2,2.02
Torrent Power,568.50,546.00,566.50,555.35,11.15,2.01
Guj State Petro,304.45,295.25,303.35,297.40,5.95,2
General Insuran,182.45,176.95,181.50,178.00,3.5,1.97
Aegis Logistics,372.10,360.55,368.45,361.35,7.1,1.96
Avanti Feeds,396.50,374.95,392.15,384.65,7.5,1.95
Home First,721.00,695.05,710.00,697.10,12.9,1.85
Sobha,558.00,512.30,516.05,506.95,9.1,1.8
Vaibhav Global,302.90,296.70,301.80,296.50,5.3,1.79
KPIT Tech,"1,018.00",994.00,"1,011.00",993.75,17.25,1.74
FDC,301.00,292.85,299.95,295.00,4.95,1.68
Nuvoco Vistas,341.90,331.40,338.40,332.85,5.55,1.67
Dalmia Bharat,"2,160.00","2,100.25","2,128.05","2,093.05",35,1.67
Sharda Crop,486.50,471.30,482.40,474.55,7.85,1.65
IRB Infra,28.45,27.65,28.15,27.70,0.45,1.62
IRB Infra,28.45,27.65,28.15,27.70,0.45,1.62
Cochin Shipyard,496.80,484.15,494.80,486.95,7.85,1.61
ABSL AMC,356.75,350.45,355.45,349.95,5.5,1.57
Suprajit Eng,396.00,384.00,390.45,384.50,5.95,1.55
Sundram,"1,099.80","1,070.00","1,097.55","1,080.90",16.65,1.54
Aether Ind,920.00,895.00,913.00,899.45,13.55,1.51
BASF,"2,569.00","2,496.55","2,538.80","2,502.60",36.2,1.45
MTAR Tech,"1,935.00","1,885.00","1,912.15","1,885.00",27.15,1.44
Indian Hotels,386.00,379.25,385.45,380.00,5.45,1.43
Medplus Health,815.00,778.05,811.25,799.80,11.45,1.43
Varroc Engineer,305.90,298.05,304.40,300.10,4.3,1.43
GMM Pfaudler,"1,463.25","1,434.00","1,455.45","1,435.40",20.05,1.4
Zee Entertain,196.60,191.25,195.10,192.45,2.65,1.38
Vijaya Diagnost,394.50,379.65,385.45,380.30,5.15,1.35
Bandhan Bank,268.25,261.50,267.70,264.15,3.55,1.34
Bosch,"18,624.95","18,290.00","18,540.90","18,296.00",244.9,1.34
Siemens,"3,605.00","3,520.15","3,559.70","3,512.70",47,1.34
Trent,"1,561.90","1,528.65","1,558.35","1,537.90",20.45,1.33
Honeywell Autom,"40,479.00","39,700.00","40,287.15","39,757.75",529.4,1.33
Shree Cements,"25,885.00","25,116.05","25,586.95","25,261.35",325.6,1.29
Sun Pharma Adv,184.55,181.80,184.15,181.80,2.35,1.29
PNB,51.55,50.65,51.45,50.80,0.65,1.28
Gujarat Gas,504.80,496.00,503.10,496.90,6.2,1.25
ICICI Prudentia,471.15,455.95,467.55,461.80,5.75,1.25
PVR INOX,"1,420.00","1,393.00","1,415.80","1,398.35",17.45,1.25
SBI Card,923.55,906.15,917.05,905.70,11.35,1.25
Berger Paints,650.70,637.65,648.85,640.95,7.9,1.23
Motherson SWI,58.90,57.00,57.65,56.95,0.7,1.23
Bank of Mah,29.60,29.00,29.50,29.15,0.35,1.2
Supreme Ind,"2,878.85","2,799.95","2,847.95","2,814.45",33.5,1.19
Endurance Techn,"1,435.00","1,405.00","1,428.15","1,411.60",16.55,1.17
Saregama India,315.50,309.05,314.20,310.60,3.6,1.16
TML - D,270.00,266.30,269.80,266.70,3.1,1.16
TML - D,270.00,266.30,269.80,266.70,3.1,1.16
Jubilant Food,488.90,480.35,487.95,482.40,5.55,1.15
KPR Mill,587.00,577.00,583.75,577.15,6.6,1.14
Timken,"3,230.00","3,173.15","3,222.45","3,186.15",36.3,1.14
Garware Technic,"3,073.60","2,998.10","3,063.05","3,028.80",34.25,1.13
Bajaj Finserv,"1,467.20","1,439.50","1,465.85","1,449.55",16.3,1.12
Bajaj Finserv,"1,467.20","1,439.50","1,465.85","1,449.55",16.3,1.12
Kotak Mahindra,"1,979.10","1,952.35","1,974.70","1,953.20",21.5,1.1
Metro Brands,991.10,950.00,968.65,958.20,10.45,1.09
Sundaram Fin,"2,570.00","2,510.00","2,558.60","2,530.90",27.7,1.09
L&T Finance,104.70,103.10,104.35,103.25,1.1,1.07
NBCC (India),44.20,42.35,42.60,42.15,0.45,1.07
Radico Khaitan,"1,178.00","1,142.25","1,171.90","1,159.45",12.45,1.07
Bajaj Finance,"7,018.75","6,930.05","7,005.80","6,932.05",73.75,1.06
HDFC Life,589.00,571.00,585.15,579.05,6.1,1.05
UNO Minda,565.50,551.35,559.45,553.70,5.75,1.04
Coromandel Int,965.95,949.20,958.85,949.15,9.7,1.02
Caplin Labs,750.85,736.05,743.40,735.90,7.5,1.02
Blue Dart,"6,173.00","6,043.40","6,152.90","6,091.15",61.75,1.01
Sonata,990.00,952.85,972.45,962.90,9.55,0.99
Star Health,546.70,540.65,544.45,539.25,5.2,0.96
SKF India,"4,459.25","4,380.05","4,447.70","4,406.10",41.6,0.94
Bayer CropScien,"4,181.65","4,100.10","4,157.10","4,118.65",38.45,0.93
Ambuja Cements,432.95,425.35,430.90,427.00,3.9,0.91
TataTeleservice,62.25,61.00,61.75,61.20,0.55,0.9
Amber Enterpris,"2,190.00","2,126.65","2,137.45","2,118.70",18.75,0.88
TV18 Broadcast,35.60,34.70,35.20,34.90,0.3,0.86
HCL Tech,"1,144.00","1,128.05","1,135.85","1,126.20",9.65,0.86
EIH,207.90,203.00,207.00,205.30,1.7,0.83
Mahanagar Gas,"1,061.35","1,042.20","1,053.85","1,045.20",8.65,0.83
MMTC Ltd,30.55,29.95,30.20,29.95,0.25,0.83
Patanjali Foods,"1,026.95","1,003.30","1,021.55","1,013.15",8.4,0.83
Schaeffler Ind,"2,866.00","2,811.80","2,856.50","2,833.15",23.35,0.82
Axis Bank,939.70,928.05,937.45,929.80,7.65,0.82
Westlife Food,775.00,765.05,771.25,765.05,6.2,0.81
Godrej Prop,"1,392.60","1,376.00","1,385.95","1,374.90",11.05,0.8
UltraTechCement,"7,970.00","7,840.60","7,901.95","7,840.55",61.4,0.78
Mahindra CIE,466.60,452.55,462.25,458.75,3.5,0.76
GMR Airports,41.55,40.40,40.85,40.55,0.3,0.74
Abbott India,"22,084.80","21,879.35","22,054.60","21,893.80",160.8,0.73
