company_name,high,low,last_price,prev_close,change,percent_gain
ZFCVINDIA,"16,261.50","13,300.00","16,261.50","13,600.00","2,661.50",19.57
Finolex Cables,"1,506.90","1,290.00","1,455.95","1,282.60",173.35,13.52
IOB,75.35,67.20,74.50,67.20,7.30,10.86
JBM Auto,"2,142.60","1,967.40","2,117.20","1,962.20",155.00,7.9
Glenmark,"1,124.50","1,031.25","1,119.45","1,038.35",81.10,7.81
Ashok Leyland,228.30,212.60,226.70,210.70,16.00,7.59
Jupiter Wagons,577.85,527.50,564.50,525.20,39.30,7.48
UCO Bank,61.90,56.70,61.00,57.00,4.00,7.02
JB Chemicals,"1,825.00","1,665.85","1,782.05","1,667.60",114.45,6.86
JB Chemicals,"1,825.00","1,665.85","1,782.05","1,667.60",114.45,6.86
AstraZeneca,"6,596.00","6,041.00","6,432.80","6,024.75",408.05,6.77
Sonata,552.00,515.45,548.55,518.05,30.50,5.89
JM Financial,82.60,77.00,82.20,78.10,4.10,5.25
Jubilant Food,501.00,465.20,491.15,466.75,24.40,5.23
Persistent,"3,784.40","3,560.00","3,736.70","3,555.20",181.50,5.11
Persistent,"3,784.40","3,560.00","3,736.70","3,555.20",181.50,5.11
Aegis Logistics,774.80,690.60,744.65,710.25,34.40,4.84
One 97 Paytm,357.95,341.90,356.70,340.80,15.90,4.67
CCL Products,604.65,574.95,597.90,572.10,25.80,4.51
REC,591.40,555.60,579.00,554.05,24.95,4.5
Vardhman Text,462.25,435.55,459.65,440.20,19.45,4.42
Power Finance,521.30,496.00,513.20,491.65,21.55,4.38
Jindal Saw,570.00,540.00,565.75,542.35,23.40,4.31
Rashtriya Chem,169.40,159.00,163.80,157.10,6.70,4.26
Exide Ind,500.45,468.45,494.35,474.75,19.60,4.13
Godrej Prop,"2,889.00","2,740.30","2,843.30","2,737.00",106.30,3.88
Bank of Mah,71.50,68.45,70.60,68.15,2.45,3.6
Central Bank,69.20,65.50,68.15,65.80,2.35,3.57
JSW Energy,623.15,596.05,621.10,600.65,20.45,3.4
Global Health,"1,229.80","1,182.05","1,223.20","1,184.45",38.75,3.27
CAMS,"3,598.00","3,432.30","3,526.35","3,416.30",110.05,3.22
Divis Labs,"4,359.00","4,215.60","4,255.25","4,122.40",132.85,3.22
Cochin Shipyard,"2,100.00","1,952.65","1,971.00","1,912.55",58.45,3.06
Cochin Shipyard,"2,100.00","1,952.65","1,971.00","1,912.55",58.45,3.06
Gillette India,"7,190.00","6,879.65","7,136.05","6,926.60",209.45,3.02
Cyient,"1,820.00","1,756.30","1,808.20","1,755.65",52.55,2.99
R R Kabel,"1,901.95","1,756.00","1,806.90","1,754.40",52.50,2.99
COFORGE LTD.,"5,313.00","5,119.05","5,263.60","5,112.00",151.60,2.97
Thermax,"5,419.95","5,153.95","5,295.70","5,143.60",152.10,2.96
Page Industries,"37,072.65","35,206.50","36,607.90","35,596.80","1,011.10",2.84
Sobha,"2,093.70","1,967.15","1,999.10","1,943.90",55.20,2.84
Voltas,"1,437.85","1,359.85","1,411.15","1,372.35",38.80,2.83
HFCL,108.80,103.50,106.05,103.15,2.90,2.81
Godrej Ind,851.70,828.65,846.70,823.70,23.00,2.79
IDBI Bank,91.15,86.75,89.65,87.25,2.40,2.75
Birlasoft,639.95,622.20,635.15,618.20,16.95,2.74
Tanla Platforms,925.00,892.35,921.00,897.20,23.80,2.65
Godfrey Phillip,"3,988.00","3,797.50","3,955.05","3,855.20",99.85,2.59
Minda Corp,430.90,419.55,428.20,417.40,10.80,2.59
HDFC AMC,"4,020.00","3,792.00","3,919.90","3,821.60",98.30,2.57
DOMS Industries,"1,967.90","1,811.00","1,849.70","1,803.55",46.15,2.56
Aster DM Health,381.80,368.00,375.20,365.90,9.30,2.54
MOTHERSON,145.70,139.90,143.70,140.15,3.55,2.53
HINDPETRO,564.00,532.50,557.15,543.45,13.70,2.52
Mankind Pharma,"2,123.00","2,063.85","2,114.35","2,062.80",51.55,2.5
Cummins,"3,878.70","3,704.70","3,805.25","3,713.85",91.40,2.46
Supreme Ind,"5,839.80","5,478.40","5,604.90","5,470.20",134.70,2.46
PNB,131.00,125.90,129.55,126.45,3.10,2.45
HBL Power,554.90,507.00,528.60,516.10,12.50,2.42
Happy Forgings,"1,119.00","1,081.20","1,100.90","1,075.40",25.50,2.37
Bosch,"32,229.50","30,901.00","31,566.45","30,840.15",726.30,2.36
Restaurant Bran,104.00,100.15,103.40,101.05,2.35,2.33
Polycab,"6,900.00","6,701.50","6,839.45","6,684.15",155.30,2.32
AU Small Financ,641.75,621.00,634.60,620.65,13.95,2.25
Union Bank,161.80,156.15,160.00,156.50,3.50,2.24
Delhivery,415.00,400.75,413.90,404.95,8.95,2.21
India Cements,214.70,208.65,213.50,208.90,4.60,2.2
Granules India,441.35,425.40,438.65,429.30,9.35,2.18
Jindal Stainles,727.95,706.00,722.40,707.15,15.25,2.16
Kajaria Ceramic,"1,316.70","1,286.70","1,301.55","1,274.05",27.50,2.16
MphasiS,"2,481.35","2,383.40","2,441.15","2,390.95",50.20,2.1
Borosil Renew,513.90,497.00,506.50,496.15,10.35,2.09
Indiabulls Hsg,171.90,167.75,168.65,165.20,3.45,2.09
IEX,163.95,158.20,160.80,157.55,3.25,2.06
Nuvama Wealth,"4,881.85","4,715.00","4,860.30","4,762.25",98.05,2.06
Affle India,"1,304.00","1,247.00","1,252.50","1,227.80",24.70,2.01
Indian Hotels,586.50,569.00,581.10,569.85,11.25,1.97
TITAGARH,"1,259.00","1,227.10","1,251.30","1,227.10",24.20,1.97
Bank of India,133.70,129.00,132.45,129.90,2.55,1.96
Tata Chemicals,"1,117.00","1,086.40","1,105.15","1,084.25",20.90,1.93
Indigo Paints,"1,394.00","1,356.05","1,382.45","1,356.40",26.05,1.92
Balkrishna Ind,"3,114.00","2,996.50","3,101.95","3,043.85",58.10,1.91
Max Healthcare,810.00,781.40,804.20,789.40,14.80,1.87
Medplus Health,720.90,692.10,714.30,701.60,12.70,1.81
Home First,830.70,804.95,818.50,804.00,14.50,1.8
Rail Vikas,399.90,374.20,377.00,370.50,6.50,1.75
UPL,529.65,516.85,524.95,516.00,8.95,1.73
Elecon Eng,"1,188.60","1,146.10","1,163.60","1,144.05",19.55,1.71
HUDCO,267.60,254.60,263.10,258.70,4.40,1.7
Dabur India,571.00,559.80,567.40,558.10,9.30,1.67
Ircon Internati,282.30,273.45,276.40,271.95,4.45,1.64
Ircon Internati,282.30,273.45,276.40,271.95,4.45,1.64
Torrent Pharma,"2,795.00","2,645.00","2,655.25","2,612.55",42.70,1.63
IndusInd Bank,"1,475.60","1,439.30","1,465.10","1,441.80",23.30,1.62
