company_name,high,low,last_price,prev_close,change,percent_gain
Glenmark Life,955.00,851.25,933.40,884.00,49.4,5.59
Cera Sanitary,"9,487.00","8,760.00","9,436.70","8,938.90",497.8,5.57
Dr Lal PathLab,"3,185.00","3,050.15","3,160.15","3,096.60",63.55,2.05
PCBL,396.90,355.00,384.35,376.90,7.45,1.98
Devyani Int,188.57,167.00,181.27,177.85,3.42,1.92
Marico,682.00,656.15,672.15,662.40,9.75,1.47
Vijaya Diagnost,806.75,763.70,794.75,786.25,8.5,1.08
Dabur India,640.00,614.05,634.00,627.55,6.45,1.03
HUL,"2,742.00","2,666.20","2,715.90","2,692.55",23.35,0.87
Nestle,"2,528.90","2,475.05","2,510.90","2,495.10",15.8,0.63
Nestle,"2,528.90","2,475.05","2,510.90","2,495.10",15.8,0.63
HDFC Life,713.90,690.05,710.90,707.40,3.5,0.49
TATA Cons. Prod,"1,213.60","1,151.00","1,199.40","1,193.65",5.75,0.48
Ajanta Pharma,"2,873.95","2,716.80","2,841.85","2,828.50",13.35,0.47
Aegis Logistics,768.00,712.00,738.35,735.35,3,0.41
Alkem Lab,"5,368.30","5,164.75","5,314.20","5,295.75",18.45,0.35
Honasa Consumer,461.00,440.05,456.75,455.15,1.6,0.35
Godrej Consumer,"1,479.95","1,426.50","1,462.15","1,459.15",3,0.21
Colgate,"3,401.10","3,302.00","3,368.15","3,365.45",2.7,0.08
Sobha,"1,777.25","1,597.00","1,733.10","1,731.70",1.4,0.08
