company_name,high,low,last_price,prev_close,change,percent_gain
Adani Total Gas,824.30,712.10,803.85,694.05,109.8,15.82
Adani Green Ene,"1,087.20","1,014.00","1,087.20",988.40,98.8,10
Adani Energy,726.85,685.00,726.85,660.80,66.05,10
Honasa Consumer,252.65,232.35,252.65,229.70,22.95,9.99
Jaiprakash Pow,19.33,17.15,18.93,17.37,1.56,8.98
ITI,302.80,273.56,295.67,275.61,20.06,7.28
Adani Power,583.80,530.05,561.00,523.05,37.95,7.26
Ujjivan Small,36.55,33.60,35.84,33.54,2.3,6.86
Aegis Logistics,887.00,816.85,872.20,818.65,53.55,6.54
Solar Ind,"10,960.00","10,261.05","10,893.35","10,291.70",601.65,5.85
Indian Renew,213.00,200.00,208.41,197.19,11.22,5.69
Tube Investment,"3,634.00","3,355.00","3,578.90","3,389.15",189.75,5.6
HEG,445.00,414.95,438.30,416.25,22.05,5.3
HEG,445.00,414.95,438.30,416.25,22.05,5.3
Birla Corp,"1,229.50","1,146.10","1,211.65","1,151.30",60.35,5.24
Cochin Shipyard,"1,579.25","1,530.00","1,579.25","1,504.05",75.2,5
Cochin Shipyard,"1,579.25","1,530.00","1,579.25","1,504.05",75.2,5
Bharat Dynamics,"1,174.95","1,125.00","1,169.95","1,116.75",53.2,4.76
Bharat Dynamics,"1,174.95","1,125.00","1,169.95","1,116.75",53.2,4.76
GSFC,215.00,203.75,213.86,204.44,9.42,4.61
Jupiter Wagons,500.85,471.45,493.70,472.15,21.55,4.56
Jubilant Pharmo,"1,197.00","1,137.05","1,188.35","1,136.60",51.75,4.55
Graphite India,509.00,480.55,504.30,483.35,20.95,4.33
Rashtriya Chem,175.80,165.50,172.36,165.31,7.05,4.26
Chola Fin Hold,"1,600.00","1,537.20","1,597.45","1,536.70",60.75,3.95
SJVN,119.70,113.70,117.96,113.68,4.28,3.76
Karur Vysya,240.00,228.09,238.38,230.05,8.33,3.62
Inox Wind,197.70,187.29,193.66,187.13,6.53,3.49
Campus Active,288.00,274.20,286.45,277.20,9.25,3.34
HUDCO,240.58,222.90,227.69,220.42,7.27,3.3
Garden Reach Sh,"1,736.00","1,680.00","1,721.35","1,666.65",54.7,3.28
NBCC (India),100.50,97.40,98.76,95.68,3.08,3.22
Jyothy Labs,426.50,405.00,420.55,407.65,12.9,3.16
Fert and Chem,918.90,865.90,894.95,867.85,27.1,3.12
Kirloskar Oil,"1,170.00","1,125.00","1,156.95","1,123.90",33.05,2.94
KEC Intl,"1,094.70","1,042.35","1,053.05","1,023.05",30,2.93
IOB,54.97,53.30,54.61,53.06,1.55,2.92
Syrma SGS,590.00,560.05,580.40,564.00,16.4,2.91
Varun Beverages,638.60,605.15,630.70,613.00,17.7,2.89
Varun Beverages,638.60,605.15,630.70,613.00,17.7,2.89
Varun Beverages,638.60,605.15,630.70,613.00,17.7,2.89
Poonawalla Fin,377.00,362.35,372.70,362.65,10.05,2.77
Exide Ind,459.90,442.00,457.05,445.05,12,2.7
IRB Infra,53.82,51.77,53.63,52.27,1.36,2.6
IRB Infra,53.82,51.77,53.63,52.27,1.36,2.6
Prestige Estate,"1,690.25","1,633.05","1,671.55","1,629.45",42.1,2.58
L&T Finance,145.25,139.80,144.32,140.76,3.56,2.53
GNFC,617.40,597.05,614.25,599.55,14.7,2.45
LIC India,952.50,917.25,938.60,916.30,22.3,2.43
Indian Bank,578.70,556.75,573.05,559.50,13.55,2.42
Rattanindia Ent,67.48,64.29,65.47,63.92,1.55,2.42
Patanjali Foods,"1,800.50","1,752.40","1,793.05","1,752.40",40.65,2.32
Whirlpool,"1,853.40","1,782.50","1,839.25","1,798.90",40.35,2.24
Aditya Birla F,319.50,308.60,315.70,308.90,6.8,2.2
FSN E-Co Nykaa,176.00,169.21,174.01,170.28,3.73,2.19
JM Financial,139.45,133.29,136.90,133.96,2.94,2.19
BSE Limited,"4,600.00","4,470.25","4,573.95","4,476.25",97.7,2.18
TITAGARH,"1,249.00","1,194.00","1,227.85","1,201.90",25.95,2.16
Aster DM Health,494.70,475.30,488.70,478.60,10.1,2.11
Interglobe Avi,"4,386.40","4,289.85","4,352.65","4,267.90",84.75,1.99
Shipping Corp,239.13,229.00,235.21,230.64,4.57,1.98
BHEL,253.80,247.66,252.49,247.66,4.83,1.95
IRFC,155.65,150.55,153.40,150.49,2.91,1.93
BEML,"4,339.00","4,185.45","4,268.95","4,188.80",80.15,1.91
Data Patterns,"2,574.65","2,414.20","2,466.80","2,420.85",45.95,1.9
PB Fintech,"1,912.90","1,790.05","1,878.85","1,843.90",34.95,1.9
Five-Star Busin,660.90,644.90,656.50,644.45,12.05,1.87
Valor Estate,174.20,168.25,173.49,170.32,3.17,1.86
IEX,176.50,171.70,174.90,171.71,3.19,1.86
Jindal Saw,314.00,307.00,312.25,306.60,5.65,1.84
Jindal Saw,314.00,307.00,312.25,306.60,5.65,1.84
PNB,107.25,104.31,106.29,104.38,1.91,1.83
Quess Corp,709.95,691.75,704.40,691.75,12.65,1.83
BASF,"6,225.00","5,827.55","5,933.20","5,827.55",105.65,1.81
Chambal Fert,504.80,492.05,498.00,489.15,8.85,1.81
Bank of Mah,57.30,55.55,56.80,55.82,0.98,1.76
Poly Medicure,"2,765.90","2,674.55","2,738.90","2,691.80",47.1,1.75
EID Parry,894.50,849.55,866.70,852.30,14.4,1.69
Sammaan Capital,169.35,163.81,167.14,164.37,2.77,1.69
Chalet Hotels,910.95,878.50,893.40,878.70,14.7,1.67
Schaeffler Ind,"3,592.00","3,485.55","3,552.30","3,494.55",57.75,1.65
Adani Enterpris,"2,526.30","2,400.00","2,437.10","2,397.80",39.3,1.64
ICICI Prudentia,695.50,667.70,691.85,680.80,11.05,1.62
HBL Power,641.85,611.25,626.40,616.40,10,1.62
Gujarat Fluoro,"3,979.00","3,850.35","3,951.10","3,888.45",62.65,1.61
UCO Bank,45.38,44.06,44.96,44.25,0.71,1.6
Godrej Agrovet,764.45,737.25,751.55,739.95,11.6,1.57
DOMS Industries,"3,065.00","2,921.95","2,982.45","2,936.60",45.85,1.56
Easy Trip,33.69,30.76,32.65,32.15,0.5,1.56
Easy Trip,33.69,30.76,32.65,32.15,0.5,1.56
Laurus Labs,555.55,537.20,551.70,543.35,8.35,1.54
Cera Sanitary,"7,362.00","7,174.15","7,329.20","7,217.80",111.4,1.54
Container Corp,825.50,810.05,821.20,808.90,12.3,1.52
Avenue Supermar,"3,757.90","3,651.00","3,716.55","3,661.25",55.3,1.51
Inox India,"1,166.45","1,135.00","1,152.50","1,135.40",17.1,1.51
MMTC Ltd,81.13,78.33,79.34,78.17,1.17,1.5
Polycab,"7,165.25","7,039.30","7,149.20","7,044.00",105.2,1.49
Star Health,465.10,455.85,463.45,456.65,6.8,1.49
Biocon,366.65,358.05,363.95,358.65,5.3,1.48
Guj State Petro,349.80,342.50,347.15,342.15,5,1.46
IFCI,65.97,63.36,64.56,63.64,0.92,1.45
Indegene,694.40,672.00,684.90,675.10,9.8,1.45
Jindal Stainles,702.95,679.00,696.00,686.15,9.85,1.44
Kalyan Jeweller,712.00,692.00,707.65,697.65,10,1.43
Welspun Corp,779.00,753.40,769.95,759.15,10.8,1.42
New India Assur,197.70,191.00,193.66,190.99,2.67,1.4
Vedanta,456.35,448.90,451.85,445.80,6.05,1.36
Oberoi Realty,"2,025.50","1,972.35","2,019.30","1,992.45",26.85,1.35
Canara Bank,103.42,101.86,102.90,101.56,1.34,1.32
