company_name,high,low,last_price,prev_close,change,percent_gain
Gland,"1,850.00","1,600.00","1,832.85","1,610.90",221.95,13.78
MRPL,167.90,145.10,163.84,147.58,16.26,11.02
HFCL,128.98,118.60,127.83,119.36,8.47,7.1
Adani Energy,"1,024.90",956.35,"1,015.00",964.80,50.2,5.2
Jindal Saw,326.85,309.15,325.30,309.90,15.4,4.97
Jindal Saw,326.85,309.15,325.30,309.90,15.4,4.97
Oil India,498.50,467.15,495.60,472.30,23.3,4.93
Himadri Special,594.00,554.00,586.65,559.80,26.85,4.8
JSW Steel,"1,003.00",952.00,999.50,954.90,44.6,4.67
Archean Chem,691.80,649.15,684.00,653.60,30.4,4.65
Jubilant Food,595.50,567.10,591.95,567.10,24.85,4.38
BSE Limited,"4,625.00","4,402.30","4,602.95","4,413.65",189.3,4.29
JM Financial,142.00,135.54,141.22,135.42,5.8,4.28
Redington,198.82,187.08,197.14,189.07,8.07,4.27
Ajanta Pharma,"3,125.35","3,001.35","3,111.70","2,984.50",127.2,4.26
Mazagon Dock,"4,325.00","3,986.60","4,197.80","4,027.00",170.8,4.24
SAIL,118.79,113.75,118.53,113.90,4.63,4.06
Manappuram Fin,159.72,151.72,158.98,152.90,6.08,3.98
Mah Seamless,650.00,618.00,644.15,619.95,24.2,3.9
Shyam Metalics,875.00,835.05,871.60,839.55,32.05,3.82
Bajaj Auto,"10,007.30","9,500.20","9,874.85","9,525.55",349.3,3.67
PNB Housing Fin,992.30,945.00,985.70,951.10,34.6,3.64
NMDC,236.50,226.30,234.73,226.50,8.23,3.63
Tata Steel,152.55,146.95,152.29,146.95,5.34,3.63
Tata Steel,152.55,146.95,152.29,146.95,5.34,3.63
EID Parry,815.50,779.00,810.85,782.60,28.25,3.61
Patanjali Foods,"1,863.00","1,794.80","1,855.95","1,791.40",64.55,3.6
Supreme Ind,"4,450.00","4,185.05","4,362.35","4,214.20",148.15,3.52
Triveni Engg,419.00,400.60,417.15,403.05,14.1,3.5
Hindalco,701.45,674.80,697.55,674.30,23.25,3.45
Deepak Fert,"1,350.00","1,250.00","1,321.45","1,277.60",43.85,3.43
Adani Wilmar,343.45,326.20,342.35,331.35,11,3.32
Vodafone Idea,8.20,7.81,8.14,7.88,0.26,3.3
Minda Corp,524.70,498.55,520.30,503.70,16.6,3.3
Oberoi Realty,"2,010.00","1,917.10","1,998.70","1,936.05",62.65,3.24
Adani Power,607.40,581.00,603.45,585.00,18.45,3.15
Sterlite Techno,122.46,117.10,121.80,118.10,3.7,3.13
TVS Supply,193.50,184.50,191.42,185.61,5.81,3.13
Brigade Ent,"1,225.00","1,170.35","1,218.55","1,182.80",35.75,3.02
Firstsource Sol,373.60,353.35,369.80,359.15,10.65,2.97
Jindal Steel,939.00,905.15,936.05,909.20,26.85,2.95
Hind Zinc,565.00,542.80,559.65,543.80,15.85,2.91
Chennai Petro,645.20,610.00,632.40,614.70,17.7,2.88
Axis Bank,"1,174.90","1,133.45","1,171.70","1,139.25",32.45,2.85
Emami,700.60,674.55,694.80,675.65,19.15,2.83
BLS Internation,414.65,390.75,413.05,402.10,10.95,2.72
Sapphire Foods,334.35,310.55,321.25,312.90,8.35,2.67
Sapphire Foods,334.35,310.55,321.25,312.90,8.35,2.67
Bharat Forge,"1,464.75","1,417.50","1,460.80","1,422.90",37.9,2.66
Vedant Fashions,"1,396.65","1,328.05","1,386.30","1,350.55",35.75,2.65
Caplin Labs,"2,038.05","1,951.05","2,021.70","1,969.80",51.9,2.63
HDFC Bank,"1,762.70","1,697.90","1,757.85","1,714.10",43.75,2.55
Chola Invest.,"1,290.90","1,221.10","1,283.00","1,251.25",31.75,2.54
Schneider Infra,787.95,755.40,776.55,757.55,19,2.51
Shree Renuka,43.50,41.21,43.21,42.16,1.05,2.49
IndusInd Bank,"1,092.40","1,062.00","1,090.10","1,063.80",26.3,2.47
Hind Copper,300.90,288.20,298.55,291.40,7.15,2.45
Happy Forgings,"1,141.90","1,100.00","1,136.05","1,109.15",26.9,2.43
ICICI Lombard ,"1,941.00","1,843.85","1,916.05","1,870.85",45.2,2.42
Vedanta,471.30,457.30,469.80,458.80,11,2.4
Swan Energy,499.00,478.00,495.75,484.15,11.6,2.4
Devyani Int,173.20,167.61,172.10,168.14,3.96,2.36
Grasim,"2,661.40","2,587.60","2,650.95","2,590.60",60.35,2.33
SBI,851.40,826.25,849.20,829.85,19.35,2.33
SRF,"2,305.20","2,235.50","2,299.15","2,246.70",52.45,2.33
Power Finance,464.85,436.65,461.50,451.05,10.45,2.32
Bank of Mah,55.95,53.48,55.65,54.40,1.25,2.3
Sun Pharma Adv,211.60,202.50,209.84,205.13,4.71,2.3
Whirlpool,"2,057.95","1,962.95","2,039.25","1,993.75",45.5,2.28
Capri Global,214.50,206.10,210.74,206.11,4.63,2.25
Capri Global,214.50,206.10,210.74,206.11,4.63,2.25
Central Bank,57.67,55.56,57.20,55.98,1.22,2.18
Metropolis,"2,153.80","2,089.45","2,149.15","2,103.95",45.2,2.15
Coromandel Int,"1,673.95","1,635.05","1,669.15","1,634.55",34.6,2.12
General Insuran,374.50,360.80,370.90,363.25,7.65,2.11
Bank of Baroda,260.00,251.45,257.90,252.65,5.25,2.08
Rashtriya Chem,162.11,156.60,161.34,158.06,3.28,2.08
Nippon,719.95,700.25,717.85,703.20,14.65,2.08
Usha Martin,423.90,406.55,421.60,413.05,8.55,2.07
Fert and Chem,865.50,834.60,854.65,837.45,17.2,2.05
NMDC Steel,48.34,46.80,47.92,46.97,0.95,2.02
