company_name,high,low,last_price,prev_close,change,percent_gain
New India Assur,209.00,175.00,209.00,174.20,34.8,19.98
General Insuran,316.00,263.70,307.10,263.70,43.4,16.46
LIC India,682.00,620.55,677.65,617.70,59.95,9.71
Data Patterns,"1,990.00","1,855.35","1,979.65","1,852.40",127.25,6.87
BHEL,155.40,142.25,152.25,142.75,9.5,6.65
Sun Pharma Adv,278.85,257.85,273.05,257.25,15.8,6.14
GMR Airports,60.90,57.05,60.35,57.10,3.25,5.69
Aegis Logistics,346.55,331.00,344.80,326.65,18.15,5.56
Bharat Dynamics,"1,171.90","1,104.60","1,159.25","1,106.60",52.65,4.76
Granules India,389.95,371.10,387.20,370.10,17.1,4.62
Archean Chem,565.20,537.70,559.75,536.05,23.7,4.42
Hindustan Aeron,"2,251.00","2,145.75","2,240.30","2,146.25",94.05,4.38
Hindustan Aeron,"2,251.00","2,145.75","2,240.30","2,146.25",94.05,4.38
MRPL,121.10,113.50,118.90,114.10,4.8,4.21
V-Mart Retail,"1,859.80","1,773.00","1,849.65","1,775.50",74.15,4.18
DCM Shriram,965.00,902.85,938.55,901.50,37.05,4.11
Phoenix Mills,"2,438.00","2,264.15","2,363.75","2,270.35",93.4,4.11
Vijaya Diagnost,614.60,584.40,607.90,584.00,23.9,4.09
Adani Power,400.80,380.30,397.20,381.70,15.5,4.06
Lupin,"1,245.00","1,211.60","1,243.20","1,198.15",45.05,3.76
Blue Dart,"6,959.95","6,686.50","6,933.60","6,687.95",245.65,3.67
Torrent Power,827.50,785.15,816.00,787.15,28.85,3.67
Jindal Stainles,547.65,514.40,542.55,523.70,18.85,3.6
Suzlon Energy,41.15,39.45,40.60,39.20,1.4,3.57
IRB Infra,39.50,37.35,39.05,37.75,1.3,3.44
IRB Infra,39.50,37.35,39.05,37.75,1.3,3.44
Blue Star,"1,025.00",983.90,"1,009.90",976.85,33.05,3.38
Nuvoco Vistas,371.80,350.40,361.75,350.40,11.35,3.24
Garware Technic,"3,368.15","3,190.00","3,332.15","3,227.85",104.3,3.23
Gujarat Fluoro,"2,887.85","2,771.35","2,867.45","2,781.40",86.05,3.09
Restaurant Bran,118.30,112.35,115.60,112.15,3.45,3.08
Angel One,"3,080.00","2,970.00","3,043.05","2,952.50",90.55,3.07
Vedant Fashions,"1,359.00","1,301.20","1,344.35","1,304.75",39.6,3.04
Dr Lal PathLab,"2,726.95","2,610.00","2,687.50","2,609.80",77.7,2.98
Sterling Wilson,347.00,326.40,340.15,330.50,9.65,2.92
Gland,"1,817.70","1,710.00","1,756.50","1,707.80",48.7,2.85
Castrol,142.50,136.25,140.50,136.65,3.85,2.82
Redington,163.45,158.00,162.25,158.15,4.1,2.59
Mazagon Dock,"2,061.15","1,985.05","2,039.85","1,990.75",49.1,2.47
PB Fintech,825.00,808.00,823.35,803.75,19.6,2.44
