company_name,high,low,last_price,prev_close,change,percent_gain
Cochin Shipyard,"1,146.15",947.00,"1,146.15",955.15,191.00,20
Mazagon Dock,"2,129.95","1,907.00","2,087.90","1,906.00",181.90,9.54
IRB Infra,33.40,30.35,33.00,30.55,2.45,8.02
IRB Infra,33.40,30.35,33.00,30.55,2.45,8.02
Asahi India,606.60,551.00,595.05,550.95,44.10,8
Coal India,274.75,254.80,274.00,255.80,18.20,7.11
IRFC,74.50,68.20,73.15,68.75,4.40,6.4
KRBL,465.00,432.25,461.10,435.30,25.80,5.93
Varroc Engineer,451.95,421.15,442.90,418.35,24.55,5.87
Devyani Int,225.50,213.15,224.50,212.15,12.35,5.82
GE Shipping,850.90,772.95,815.50,771.55,43.95,5.7
Power Finance,273.00,257.00,271.85,257.50,14.35,5.57
Blue Star,800.00,750.00,793.05,751.25,41.80,5.56
United Brewerie,"1,672.25","1,560.00","1,662.35","1,581.55",80.80,5.11
RHI Magnesita,788.00,735.05,762.20,726.45,35.75,4.92
REC,246.50,235.55,245.55,234.65,10.90,4.65
TCI Express,"1,495.00","1,423.10","1,488.00","1,423.05",64.95,4.56
ZFCVINDIA,"15,995.00","15,176.25","15,861.65","15,170.15",691.50,4.56
Deepak Fert,664.80,630.00,659.25,632.00,27.25,4.31
Larsen,"2,855.95","2,730.00","2,846.40","2,730.45",115.95,4.25
Meghmani Finech,"1,108.00","1,033.00","1,083.80","1,039.95",43.85,4.22
FDC,406.10,384.55,401.45,385.40,16.05,4.16
Page Industries,"42,699.00","40,809.00","42,440.75","40,806.40","1,634.35",4.01
Triveni Turbine,414.00,388.80,406.25,390.75,15.50,3.97
CG Power ,449.95,433.00,448.70,431.60,17.10,3.96
BSE Limited,"1,264.00","1,180.05","1,251.50","1,205.35",46.15,3.83
Prism Johnson,143.90,136.95,142.05,136.85,5.20,3.8
TataTeleservice,96.70,91.30,94.25,91.10,3.15,3.46
Piramal Pharma,108.90,103.90,107.15,103.70,3.45,3.33
Adani Power,362.20,345.10,358.80,347.55,11.25,3.24
Tube Investment,"3,258.00","3,136.05","3,246.85","3,146.30",100.55,3.2
Castrol,160.95,156.25,160.15,155.20,4.95,3.19
Bharat Dynamics,"1,218.90","1,154.05","1,185.15","1,149.30",35.85,3.12
Yes Bank,18.85,18.05,18.55,18.00,0.55,3.06
Bank of Mah,42.60,41.10,42.30,41.10,1.20,2.92
Macrotech Dev,746.00,721.00,743.00,722.00,21.00,2.91
CCL Products,665.00,637.60,660.10,641.65,18.45,2.88
Torrent Power,724.50,697.35,719.95,700.15,19.80,2.83
DCM Shriram,"1,015.50",984.90,"1,008.05",981.30,26.75,2.73
Rail Vikas,157.40,148.95,153.90,149.85,4.05,2.7
Swan Energy,304.75,294.00,301.95,294.00,7.95,2.7
HDFC AMC,"2,527.85","2,457.20","2,522.55","2,457.10",65.45,2.66
Welspun Corp,355.00,340.50,352.85,343.70,9.15,2.66
Bata India,"1,748.95","1,685.20","1,731.25","1,686.55",44.70,2.65
Chola Fin Hold,"1,059.00","1,015.55","1,051.25","1,024.25",27.00,2.64
Hitachi Energy,"4,547.90","4,328.50","4,463.30","4,352.00",111.30,2.56
P and G,"16,995.50","16,151.00","16,808.00","16,395.50",412.50,2.52
Sapphire Foods,"1,515.00","1,458.85","1,480.75","1,444.35",36.40,2.52
Max Healthcare,606.15,585.00,602.95,588.60,14.35,2.44
Sobha,618.00,595.40,615.15,600.70,14.45,2.41
Tata Power,266.35,256.30,263.70,257.50,6.20,2.41
Tanla Platforms,"1,070.00","1,027.30","1,057.00","1,032.40",24.60,2.38
AAVAS Financier,"1,696.70","1,654.95","1,670.10","1,632.00",38.10,2.33
Westlife Food,989.00,954.00,977.95,955.85,22.10,2.31
ICICI Securitie,652.00,621.05,635.05,620.75,14.30,2.3
City Union Bank,132.65,128.50,131.90,128.95,2.95,2.29
DLF,532.50,514.55,530.75,519.00,11.75,2.26
SJVN,64.20,62.10,63.45,62.05,1.40,2.26
CHEMPLAST SANMA,531.00,517.50,528.20,516.70,11.50,2.23
Chola Invest.,"1,134.00","1,098.35","1,129.25","1,104.85",24.40,2.21
Supreme Ind,"4,608.90","4,463.10","4,554.10","4,455.55",98.55,2.21
IndusInd Bank,"1,443.20","1,398.00","1,439.60","1,408.65",30.95,2.2
Zee Entertain,284.60,274.50,283.35,277.25,6.10,2.2
IGL,478.40,461.55,477.25,467.15,10.10,2.16
Jubilant Pharmo,468.90,454.05,463.85,454.05,9.80,2.16
GNFC,653.40,636.00,647.85,634.30,13.55,2.14
