company_name,high,low,last_price,prev_close,change,percent_gain
Polycab,"4,924.00","4,270.25","4,717.35","4,308.85",408.5,9.48
Rail Vikas,129.80,119.15,128.70,119.90,8.8,7.34
Alembic Pharma,720.00,662.05,711.50,662.90,48.6,7.33
Borosil Renew,505.00,473.35,499.80,471.25,28.55,6.06
Natco Pharma,758.80,716.95,752.95,714.65,38.3,5.36
Linde India,"4,617.95","4,350.50","4,593.95","4,369.20",224.75,5.14
Mazagon Dock,"1,819.65","1,726.00","1,819.65","1,733.00",86.65,5
Guj Amb Exports,262.35,248.80,260.80,248.85,11.95,4.8
Nippon,312.95,297.05,311.30,297.05,14.25,4.8
Suzlon Energy,18.70,17.85,18.70,17.85,0.85,4.76
HDFC AMC,"2,589.35","2,405.45","2,520.15","2,408.10",112.05,4.65
Jyothy Labs,252.00,236.30,248.40,237.70,10.7,4.5
Angel One,"1,578.45","1,515.10","1,570.50","1,504.05",66.45,4.42
Ceat,"2,554.70","2,365.00","2,483.35","2,383.05",100.3,4.21
PB Fintech,782.00,746.00,776.45,745.15,31.3,4.2
Asahi India,562.00,530.00,558.65,536.35,22.3,4.16
Gland,"1,243.15","1,198.50","1,237.05","1,191.15",45.9,3.85
Bank of India,83.90,80.00,83.20,80.25,2.95,3.68
Delhivery,422.00,403.10,419.15,404.40,14.75,3.65
NHPC,48.65,46.40,48.35,46.75,1.6,3.42
SJVN,50.85,48.20,50.30,48.70,1.6,3.29
Brightcom Group,27.50,25.60,27.05,26.20,0.85,3.24
Kajaria Ceramic,"1,490.00","1,423.00","1,463.50","1,419.35",44.15,3.11
RBL Bank,221.50,213.10,219.65,213.10,6.55,3.07
Century,990.90,945.00,971.75,943.40,28.35,3.01
Sun Pharma Adv,234.00,220.05,227.35,220.85,6.5,2.94
Restaurant Bran,115.30,110.35,114.10,110.85,3.25,2.93
Shree Renuka,45.50,43.40,44.45,43.20,1.25,2.89
Aurobindo Pharm,774.40,748.05,772.60,751.10,21.5,2.86
Glenmark,746.40,715.20,740.65,720.10,20.55,2.85
ITC,493.70,476.30,492.15,478.85,13.3,2.78
UTI AMC,828.00,802.30,825.10,803.50,21.6,2.69
Kotak Mahindra,"1,962.40","1,892.90","1,956.90","1,906.60",50.3,2.64
Balrampur Chini,395.30,382.00,389.95,380.20,9.75,2.56
ICICI Lombard ,"1,406.90","1,347.05","1,398.70","1,366.45",32.25,2.36
Sterling Wilson,367.95,346.00,362.20,354.10,8.1,2.29
ICICI Bank,998.15,972.10,995.60,973.45,22.15,2.28
Five-Star Busin,667.95,651.05,661.65,646.95,14.7,2.27
Dr Reddys Labs,"5,394.70","5,240.00","5,339.30","5,221.35",117.95,2.26
ICICI Securitie,633.45,613.10,631.75,618.00,13.75,2.22
Union Bank,87.90,85.20,86.90,85.05,1.85,2.18
PNC Infratech,368.55,347.20,350.75,343.30,7.45,2.17
Indiabulls Real,68.90,65.50,67.10,65.70,1.4,2.13
Mastek,"2,245.00","2,151.10","2,217.10","2,170.85",46.25,2.13
Shoppers Stop,799.40,773.20,788.70,772.85,15.85,2.05
MphasiS,"2,220.95","2,160.00","2,213.90","2,169.80",44.1,2.03
Cipla,"1,057.90","1,027.00","1,056.55","1,035.80",20.75,2
Mahindra Logist,412.70,379.15,408.45,400.45,8,2
Finolex Ind,186.60,180.20,184.45,180.85,3.6,1.99
Grasim,"1,823.10","1,777.05","1,819.45","1,784.20",35.25,1.98
Finolex Cables,"1,004.15",974.20,996.95,977.65,19.3,1.97
EID Parry,466.05,455.75,462.65,453.95,8.7,1.92
PNB Housing Fin,655.95,637.30,652.45,640.50,11.95,1.87
Fortis Health,337.50,329.35,334.95,329.05,5.9,1.79
TTK Prestige,800.35,774.00,798.90,785.05,13.85,1.76
Cochin Shipyard,687.60,653.20,667.05,655.65,11.4,1.74
MTAR Tech,"2,155.00","2,112.75","2,137.85","2,101.75",36.1,1.72
Maruti Suzuki,"9,785.00","9,575.45","9,772.50","9,607.55",164.95,1.72
IOB,27.10,26.10,26.70,26.25,0.45,1.71
Sona BLW,565.00,555.00,563.40,553.95,9.45,1.71
AAVAS Financier,"1,570.10","1,522.20","1,567.75","1,542.35",25.4,1.65
Zydus Life,618.90,605.60,617.55,607.50,10.05,1.65
Indiabulls Hsg,124.00,121.05,123.55,121.55,2,1.65
TMB,435.95,426.25,433.30,426.25,7.05,1.65
Bharti Airtel,886.70,868.00,884.85,870.75,14.1,1.62
Godrej Consumer,"1,062.00","1,040.40","1,060.40","1,043.90",16.5,1.58
Apar Ind,"3,789.00","3,682.00","3,725.15","3,667.65",57.5,1.57
Can Fin Homes,843.40,809.65,831.10,818.30,12.8,1.56
Syngene Intl,791.20,765.95,781.65,769.80,11.85,1.54
Zydus Wellness,"1,522.00","1,473.75","1,498.25","1,475.65",22.6,1.53
Chambal Fert,270.80,265.20,269.80,265.85,3.95,1.49
TataTeleservice,87.25,79.10,82.15,80.95,1.2,1.48
Grindwell Norto,"2,210.00","2,165.60","2,203.85","2,171.90",31.95,1.47
TATA Cons. Prod,875.00,854.55,873.10,860.45,12.65,1.47
Sun Pharma,"1,104.50","1,082.30","1,097.65","1,081.85",15.8,1.46
Karur Vysya,130.95,126.50,129.75,127.90,1.85,1.45
Ashok Leyland,176.40,171.45,175.70,173.20,2.5,1.44
Coromandel Int,966.20,947.30,964.65,951.00,13.65,1.44
Lupin,947.45,933.60,946.10,932.75,13.35,1.43
Rainbow Child,"1,127.00","1,098.80","1,119.75","1,103.95",15.8,1.43
SBI,610.80,598.75,610.05,601.45,8.6,1.43
Yes Bank,18.10,17.35,17.70,17.45,0.25,1.43
UCO Bank,29.30,28.35,28.85,28.45,0.4,1.41
Axis Bank,979.90,957.60,977.90,964.30,13.6,1.41
Alkem Lab,"3,747.30","3,635.00","3,690.10","3,639.45",50.65,1.39
Galaxy Surfacta,"2,722.00","2,650.15","2,705.25","2,668.50",36.75,1.38
Marico,541.00,530.10,539.15,531.85,7.3,1.37
Bikaji Foods,467.70,450.00,454.70,448.65,6.05,1.35
Data Patterns,"2,099.00","2,042.65","2,079.80","2,052.30",27.5,1.34
NLC India,119.60,116.95,119.15,117.60,1.55,1.32
Navin Fluorine,"4,488.00","4,384.60","4,474.95","4,417.90",57.05,1.29
LIC India,629.45,619.05,628.25,620.35,7.9,1.27
Latent View,396.80,381.00,387.85,383.00,4.85,1.27
Solar Ind,"3,750.00","3,679.55","3,746.40","3,699.55",46.85,1.27
PCBL,161.80,158.60,160.60,158.65,1.95,1.23
Triveni Turbine,406.00,398.05,404.80,399.90,4.9,1.23
IRFC,33.65,32.80,33.25,32.85,0.4,1.22
KRBL,382.20,374.15,378.15,373.60,4.55,1.22
CIEINDIA,537.80,519.25,524.10,517.85,6.25,1.21
IIFL Finance,566.00,554.15,562.15,555.50,6.65,1.2
KSB Pumps,"2,209.90","2,151.75","2,203.30","2,177.15",26.15,1.2
RITES,429.70,418.55,424.20,419.15,5.05,1.2
HUL,"2,716.30","2,658.20","2,703.25","2,671.60",31.65,1.18
Patanjali Foods,"1,373.70","1,328.00","1,338.45","1,323.00",15.45,1.17
Global Health,729.00,699.00,711.10,703.05,8.05,1.15
