company_name,high,low,last_price,prev_close,change,percent_gain
Mazagon Dock,"1,006.00",840.40,986.10,838.40,147.7,17.62
Cochin Shipyard,575.00,497.20,558.90,501.30,57.6,11.49
Shipping Corp,104.60,96.70,103.30,96.60,6.7,6.94
eClerx Services,"1,720.00","1,605.15","1,714.80","1,612.80",102,6.32
NLC India,98.90,92.85,98.25,92.55,5.7,6.16
Fine Organics,"4,800.00","4,545.00","4,769.65","4,498.95",270.7,6.02
Vardhman Text,360.70,340.00,358.70,338.80,19.9,5.87
Rossari,819.90,770.00,805.25,760.75,44.5,5.85
KPR Mill,614.90,582.30,611.25,580.10,31.15,5.37
Trident,34.50,32.50,34.00,32.30,1.7,5.26
Angel One,"1,405.00","1,314.05","1,381.15","1,313.00",68.15,5.19
Prestige Estate,520.00,492.20,514.90,490.15,24.75,5.05
Edelweiss,38.55,38.55,38.55,36.75,1.8,4.9
Sudarshan Chem,495.00,466.95,487.30,465.15,22.15,4.76
HFCL,68.15,64.95,67.50,64.65,2.85,4.41
Torrent Power,591.95,564.00,588.55,563.80,24.75,4.39
Rajesh Exports,617.25,580.00,604.05,578.90,25.15,4.34
HLE Glascoat,672.00,645.00,665.45,638.00,27.45,4.3
HLE Glascoat,672.00,645.00,665.45,638.00,27.45,4.3
Ajanta Pharma,"1,395.00","1,322.40","1,379.35","1,322.75",56.6,4.28
Adani Trans,834.35,796.00,828.00,794.65,33.35,4.2
M&M,"1,401.00","1,346.35","1,395.40","1,341.40",54,4.03
Zee Entertain,202.50,193.75,201.20,193.50,7.7,3.98
Tata Inv Corp,"2,350.00","2,250.00","2,325.30","2,242.35",82.95,3.7
Hindustan Aeron,"3,326.00","3,175.30","3,283.50","3,167.95",115.55,3.65
Suzlon Energy,11.50,11.00,11.40,11.00,0.4,3.64
Galaxy Surfacta,"2,619.95","2,494.20","2,551.00","2,463.05",87.95,3.57
Rain Industries,161.75,156.60,160.65,155.15,5.5,3.54
Pfizer,"4,023.00","3,874.90","3,984.85","3,850.70",134.15,3.48
Quess Corp,434.50,416.05,429.10,415.10,14,3.37
ZFCVINDIA,"11,129.10","10,839.85","11,069.00","10,715.05",353.95,3.3
SUMITOMO,418.00,402.50,415.55,402.30,13.25,3.29
Sharda Crop,508.40,486.95,501.80,486.20,15.6,3.21
ICICI Securitie,519.70,501.60,516.30,500.35,15.95,3.19
Aarti Drugs,473.85,458.05,470.60,456.35,14.25,3.12
GE Shipping,719.90,677.50,708.00,686.80,21.2,3.09
ITI,109.50,105.50,108.70,105.50,3.2,3.03
ICICI Prudentia,487.00,472.35,485.75,471.80,13.95,2.96
Go Fashion,"1,145.00","1,109.00","1,131.35","1,099.50",31.85,2.9
BHEL,86.00,83.35,85.60,83.20,2.4,2.88
Olectra Greente,820.00,775.05,791.80,769.80,22,2.86
APL Apollo,"1,175.00","1,140.75","1,167.50","1,135.45",32.05,2.82
Bayer CropScien,"4,429.90","4,310.00","4,412.30","4,294.90",117.4,2.73
Axis Bank,953.90,927.60,950.85,926.10,24.75,2.67
Tata Chemicals,"1,017.95",976.85,995.55,969.80,25.75,2.66
Rashtriya Chem,106.50,103.40,105.65,103.00,2.65,2.57
CG Consumer,283.00,272.50,279.60,272.75,6.85,2.51
Affle India,988.45,966.00,986.35,963.35,23,2.39
RBL Bank,175.15,168.55,173.20,169.15,4.05,2.39
CHEMPLAST SANMA,462.55,447.05,460.05,449.55,10.5,2.34
India Cements,223.25,214.20,217.90,212.95,4.95,2.32
Bharat Dynamics,"1,164.50","1,123.75","1,147.80","1,121.85",25.95,2.31
PVR INOX,"1,443.50","1,408.05","1,430.70","1,399.90",30.8,2.2
Sanofi India,"7,195.85","7,024.55","7,160.10","7,007.00",153.1,2.18
P and G,"14,040.95","13,598.30","13,994.65","13,701.20",293.45,2.14
3M India,"26,897.00","26,200.00","26,804.20","26,253.95",550.25,2.1
