company_name,high,low,last_price,prev_close,change,percent_gain
KPR Mill,950.00,865.00,934.95,859.10,75.85,8.83
Rainbow Child,"1,409.55","1,286.00","1,386.25","1,292.10",94.15,7.29
Asahi India,720.45,671.05,708.45,673.60,34.85,5.17
PB Fintech,"1,900.00","1,821.40","1,877.45","1,805.60",71.85,3.98
United Brewerie,"2,150.00","2,076.00","2,130.50","2,049.20",81.30,3.97
AU Small Financ,755.40,725.00,752.50,724.25,28.25,3.9
Campus Active,353.90,340.70,350.35,337.75,12.60,3.73
Concord Biotech,"2,299.95","2,132.50","2,250.55","2,181.55",69.00,3.16
Endurance Techn,"2,554.95","2,401.00","2,530.00","2,453.60",76.40,3.11
Suven Pharma,"1,246.80","1,143.00","1,179.50","1,144.75",34.75,3.04
Jubilant Food,697.00,674.40,695.45,675.65,19.80,2.93
ICICI Lombard ,"2,220.00","2,148.05","2,200.00","2,140.45",59.55,2.78
Century,"2,844.50","2,661.75","2,790.75","2,715.50",75.25,2.77
AAVAS Financier,"1,875.00","1,801.45","1,869.30","1,819.55",49.75,2.73
Sundram,"1,430.00","1,371.50","1,413.80","1,376.55",37.25,2.71
UNO Minda,"1,068.00","1,033.05","1,058.10","1,030.55",27.55,2.67
Chalet Hotels,888.50,845.80,881.35,858.55,22.80,2.66
Godfrey Phillip,"8,170.00","7,460.00","7,777.55","7,580.55",197.00,2.6
APTUS VALUE,348.00,337.05,347.25,338.70,8.55,2.52
Phoenix Mills,"3,555.00","3,373.70","3,531.80","3,445.70",86.10,2.5
Ajanta Pharma,"3,225.35","3,123.60","3,198.50","3,121.15",77.35,2.48
CreditAccess Gr,"1,281.00","1,215.50","1,269.75","1,240.40",29.35,2.37
NTPC,431.85,420.55,423.95,414.15,9.80,2.37
Max Healthcare,999.00,942.05,984.85,962.95,21.90,2.27
Firstsource Sol,315.00,303.00,308.45,301.95,6.50,2.15
Voltas,"1,935.00","1,882.95","1,929.20","1,889.40",39.80,2.11
Finolex Ind,309.50,297.00,307.90,301.60,6.30,2.09
Info Edge,"8,151.00","7,755.00","7,902.10","7,741.55",160.55,2.07
Persistent,"5,362.45","5,153.20","5,283.55","5,179.70",103.85,2
Persistent,"5,362.45","5,153.20","5,283.55","5,179.70",103.85,2
SBI Card,804.90,777.85,795.15,779.85,15.30,1.96
Oberoi Realty,"1,863.00","1,781.35","1,841.65","1,808.40",33.25,1.84
Balkrishna Ind,"3,101.00","3,026.85","3,090.05","3,035.55",54.50,1.8
Balrampur Chini,592.80,568.80,583.50,573.25,10.25,1.79
Kotak Mahindra,"1,875.00","1,845.10","1,871.95","1,839.70",32.25,1.75
Mahanagar Gas,"1,932.40","1,846.10","1,915.25","1,883.30",31.95,1.7
Prince Pipes,586.00,567.80,576.55,567.05,9.50,1.68
Pidilite Ind,"3,249.60","3,185.00","3,244.00","3,192.30",51.70,1.62
ICICI Securitie,922.45,870.50,882.55,868.60,13.95,1.61
ZFCVINDIA,"16,575.00","16,125.00","16,534.00","16,274.00",260.00,1.6
JB Chemicals,"1,900.00","1,847.00","1,886.50","1,857.00",29.50,1.59
JB Chemicals,"1,900.00","1,847.00","1,886.50","1,857.00",29.50,1.59
Dabur India,666.80,654.40,664.70,654.40,10.30,1.57
MRF,"136,850.00","134,122.95","136,347.60","134,242.70","2,104.90",1.57
Kalyan Jeweller,711.15,684.35,708.25,697.40,10.85,1.56
Sona BLW,738.80,698.00,728.50,717.55,10.95,1.53
Timken,"3,850.00","3,700.00","3,815.90","3,759.05",56.85,1.51
Titan Company,"3,795.00","3,741.10","3,780.95","3,725.35",55.60,1.49
Apollo Tyres,519.85,505.65,518.45,510.90,7.55,1.48
Avenue Supermar,"5,443.95","5,180.00","5,342.50","5,265.20",77.30,1.47
Bikaji Foods,942.90,895.50,932.65,919.15,13.50,1.47
Nestle,"2,677.00","2,597.15","2,634.20","2,597.15",37.05,1.43
Nestle,"2,677.00","2,597.15","2,634.20","2,597.15",37.05,1.43
IDFC First Bank,74.25,71.16,73.82,72.79,1.03,1.42
Indian Hotels,693.60,670.80,690.85,681.40,9.45,1.39
Westlife Food,863.00,840.00,860.15,848.75,11.40,1.34
Prestige Estate,"1,950.95","1,846.00","1,899.50","1,874.40",25.10,1.34
IGL,547.35,533.50,542.60,535.50,7.10,1.33
Mankind Pharma,"2,445.00","2,378.10","2,426.05","2,395.60",30.45,1.27
HUL,"2,934.30","2,873.35","2,911.75","2,875.85",35.90,1.25
Max Financial,"1,161.90","1,142.10","1,154.50","1,140.55",13.95,1.22
Maruti Suzuki,"12,410.00","12,206.40","12,351.50","12,204.10",147.40,1.21
Hind Copper,327.00,311.40,324.10,320.25,3.85,1.2
TATA Cons. Prod,"1,225.60","1,204.05","1,215.25","1,200.85",14.40,1.2
Dr Lal PathLab,"3,295.95","3,240.00","3,274.80","3,236.25",38.55,1.19
Macrotech Dev,"1,320.95","1,261.05","1,303.50","1,288.40",15.10,1.17
Solar Ind,"10,950.00","10,605.00","10,865.50","10,741.25",124.25,1.16
Sundaram Fin,"5,061.65","4,833.55","5,000.50","4,944.35",56.15,1.14
Godawari Power,940.00,904.85,935.45,925.35,10.10,1.09
Zomato,280.95,272.25,278.85,275.85,3.00,1.09
CCL Products,760.00,732.00,756.05,748.00,8.05,1.08
Krishna Inst.,566.50,544.15,550.75,545.00,5.75,1.06
Krishna Inst.,566.50,544.15,550.75,545.00,5.75,1.06
AB Capital,240.00,222.85,229.54,227.15,2.39,1.05
Syngene Intl,914.60,889.75,902.10,892.80,9.30,1.04
Cello World,904.80,865.00,888.45,879.50,8.95,1.02
Kajaria Ceramic,"1,494.90","1,470.00","1,491.00","1,475.90",15.10,1.02
Mahindra Life,546.25,530.10,535.30,530.00,5.30,1
Grindwell Norto,"2,418.85","2,325.20","2,391.55","2,367.90",23.65,1
Navin Fluorine,"3,263.85","3,160.40","3,245.25","3,213.30",31.95,0.99
Supreme Ind,"5,475.00","5,269.55","5,408.55","5,357.80",50.75,0.95
Godrej Prop,"2,940.00","2,797.50","2,911.10","2,884.70",26.40,0.92
Hind Zinc,496.00,478.55,489.45,485.00,4.45,0.92
Muthoot Finance,"2,060.00","2,009.15","2,035.45","2,017.00",18.45,0.91
