company_name,high,low,last_price,prev_close,change,percent_gain
KFin Tech,439.70,404.00,427.85,384.45,43.4,11.29
Vodafone Idea,8.85,8.00,8.70,7.95,0.75,9.43
Asahi India,566.00,509.85,558.70,510.60,48.1,9.42
Indiabulls Hsg,174.65,158.10,172.95,158.80,14.15,8.91
Firstsource Sol,169.00,156.75,168.20,156.55,11.65,7.44
Cera Sanitary,"9,444.40","8,760.25","9,337.55","8,830.15",507.4,5.75
Rattanindia Ent,58.35,52.65,55.85,53.35,2.5,4.69
CenturyPlyboard,668.00,634.50,663.30,635.05,28.25,4.45
Suzlon Energy,22.55,21.55,22.40,21.50,0.9,4.19
Tube Investment,"2,898.00","2,773.90","2,882.75","2,769.85",112.9,4.08
Sun TV Network,615.85,578.30,604.25,582.55,21.7,3.73
HFCL,72.85,68.65,71.50,68.95,2.55,3.7
Campus Active,306.50,294.60,305.05,294.55,10.5,3.56
Indiabulls Real,72.00,68.05,71.55,69.25,2.3,3.32
INDUS TOWERS,170.70,164.30,168.35,163.55,4.8,2.93
Jyothy Labs,339.50,326.00,337.00,327.65,9.35,2.85
Greenpanel Ind,373.85,357.15,367.25,357.15,10.1,2.83
JB Chemicals,"2,860.00","2,730.00","2,841.90","2,764.45",77.45,2.8
TV18 Broadcast,48.60,45.35,47.45,46.25,1.2,2.59
Mastek,"2,344.00","2,195.30","2,256.75","2,200.45",56.3,2.56
TataTeleservice,86.65,81.90,84.40,82.35,2.05,2.49
Bajaj Finserv,"1,509.50","1,465.65","1,503.90","1,468.60",35.3,2.4
Bajaj Finserv,"1,509.50","1,465.65","1,503.90","1,468.60",35.3,2.4
APL Apollo,"1,709.00","1,633.35","1,694.70","1,655.60",39.1,2.36
Go Fashion,"1,294.90","1,245.05","1,280.65","1,251.65",29,2.32
Castrol,148.25,141.70,144.95,141.80,3.15,2.22
Linde India,"5,974.50","5,677.00","5,915.70","5,791.05",124.65,2.15
Century,"1,009.00",980.00,"1,005.25",984.20,21.05,2.14
Apar Ind,"5,049.00","4,865.05","5,000.00","4,896.15",103.85,2.12
Escorts Kubota,"3,125.00","2,965.05","3,051.50","2,988.20",63.3,2.12
KSB Pumps,"2,698.00","2,620.00","2,683.90","2,629.15",54.75,2.08
Archean Chem,598.00,582.95,593.85,581.90,11.95,2.05
Chola Fin Hold,943.20,896.15,929.95,911.25,18.7,2.05
Solar Ind,"4,615.50","4,473.05","4,597.40","4,505.55",91.85,2.04
Birlasoft,487.65,476.85,484.55,474.90,9.65,2.03
CHEMPLAST SANMA,529.90,506.05,520.45,510.30,10.15,1.99
C. E. Info Syst,"1,788.00","1,711.00","1,775.30","1,741.05",34.25,1.97
Rossari,823.90,800.05,818.70,802.85,15.85,1.97
Narayana Hruda,"1,045.00","1,010.35","1,037.70","1,017.95",19.75,1.94
Vaibhav Global,403.20,377.25,393.30,385.95,7.35,1.9
Olectra Greente,"1,244.00","1,172.00","1,211.95","1,190.10",21.85,1.84
JBM Auto,"1,588.90","1,471.25","1,526.90","1,500.25",26.65,1.78
Redington,159.50,153.05,156.60,154.00,2.6,1.69
Suven Pharma,521.15,501.55,516.40,508.00,8.4,1.65
Fortis Health,335.15,327.85,333.45,328.15,5.3,1.62
Prince Pipes,710.00,675.05,695.85,685.00,10.85,1.58
Radico Khaitan,"1,262.00","1,223.10","1,242.85","1,223.55",19.3,1.58
Mahindra Holida,418.40,386.10,401.70,395.60,6.1,1.54
Ingersoll Rand,"3,293.00","3,221.00","3,265.65","3,221.75",43.9,1.36
TMB,530.45,516.95,525.50,519.55,5.95,1.15
MOTHERSON,97.20,94.30,95.90,94.85,1.05,1.11
Supreme Ind,"4,566.40","4,471.05","4,498.20","4,449.40",48.8,1.1
Shyam Metalics,488.00,471.00,476.25,471.05,5.2,1.1
J. K. Cement,"3,187.90","3,105.00","3,176.00","3,142.15",33.85,1.08
Rashtriya Chem,124.40,118.00,122.95,121.65,1.3,1.07
Asian Paints,"3,265.00","3,216.20","3,259.30","3,225.60",33.7,1.04
Bajaj Finance,"7,278.10","7,101.00","7,211.50","7,137.45",74.05,1.04
Anupam Rasayan,"1,018.00",990.00,"1,014.85","1,004.85",10,1
Bajaj Holdings,"7,238.40","7,095.80","7,223.10","7,152.20",70.9,0.99
Global Health,707.65,690.25,704.00,697.35,6.65,0.95
Kennametal,"2,744.80","2,661.05","2,731.35","2,705.90",25.45,0.94
Mahindra Life,535.10,525.25,532.55,527.65,4.9,0.93
Mahanagar Gas,"1,016.00",994.50,"1,008.30",999.05,9.25,0.93
Alembic Pharma,759.55,740.85,754.15,747.25,6.9,0.92
ONGC,175.25,172.85,174.70,173.10,1.6,0.92
CreditAccess Gr,"1,439.00","1,385.10","1,410.30","1,397.85",12.45,0.89
Jamna Auto,109.45,106.60,108.50,107.55,0.95,0.88
Galaxy Surfacta,"2,704.90","2,656.60","2,690.15","2,667.85",22.3,0.84
Sapphire Foods,"1,391.00","1,351.85","1,375.45","1,364.15",11.3,0.83
Network 18,68.80,65.50,67.50,66.95,0.55,0.82
Vardhman Text,376.95,370.05,374.50,371.60,2.9,0.78
CG Power ,421.40,412.45,417.95,414.75,3.2,0.77
MRPL,93.45,90.50,93.00,92.35,0.65,0.7
Tejas Networks,860.00,831.25,846.85,841.15,5.7,0.68
APTUS VALUE,272.50,265.90,269.45,267.65,1.8,0.67
Metropolis,"1,325.60","1,296.00","1,322.30","1,313.50",8.8,0.67
Tanla Platforms,"1,007.00",981.15,997.25,990.60,6.65,0.67
TTK Prestige,784.00,763.05,778.10,773.10,5,0.65
Easy Trip,40.40,39.30,40.05,39.80,0.25,0.63
Easy Trip,40.40,39.30,40.05,39.80,0.25,0.63
GlaxoSmithKline,"1,425.00","1,397.10","1,420.40","1,411.45",8.95,0.63
ICICI Prudentia,550.45,540.00,548.05,544.75,3.3,0.61
Gujarat Fluoro,"2,983.00","2,901.00","2,924.45","2,907.20",17.25,0.59
Brigade Ent,589.55,576.45,587.40,584.00,3.4,0.58
GNFC,574.90,562.60,568.20,565.00,3.2,0.57
TeamLease Ser.,"2,344.00","2,280.15","2,327.90","2,314.85",13.05,0.56
Atul,"6,950.00","6,823.15","6,929.50","6,892.20",37.3,0.54
Mahindra Logist,395.00,379.20,384.00,381.95,2.05,0.54
Balaji Amines,"2,139.00","2,095.00","2,127.30","2,116.00",11.3,0.53
AAVAS Financier,"1,609.00","1,573.35","1,591.25","1,583.00",8.25,0.52
RBL Bank,231.50,222.25,230.35,229.20,1.15,0.5
Bharti Airtel,875.95,861.10,873.50,869.45,4.05,0.47
