company_name,high,low,last_price,prev_close,change,percent_gain
Piramal Pharma,259.90,224.01,255.84,217.99,37.85,17.36
Sona BLW,744.90,663.75,729.45,644.10,85.35,13.25
Aster DM Health,457.90,422.35,443.45,402.00,41.45,10.31
Adani Total Gas,773.80,695.55,754.95,700.45,54.5,7.78
Adani Wilmar,344.65,317.45,340.30,318.25,22.05,6.93
Syngene Intl,895.00,833.25,879.75,836.85,42.9,5.13
Railtel,420.75,392.05,414.05,396.75,17.3,4.36
IDBI Bank,82.50,78.50,81.31,77.94,3.37,4.32
Bombay Burmah,"2,920.00","2,677.00","2,797.05","2,697.40",99.65,3.69
Power Finance,455.70,436.05,453.10,438.35,14.75,3.36
CRISIL,"5,119.45","4,855.00","5,084.05","4,926.85",157.2,3.19
Cyient,"1,809.70","1,730.00","1,777.55","1,722.70",54.85,3.18
Godrej Ind,"1,042.50","1,006.45","1,038.30","1,006.45",31.85,3.16
GE Shipping,"1,258.50","1,194.10","1,252.70","1,214.50",38.2,3.15
Navin Fluorine,"3,545.00","3,368.00","3,411.50","3,307.45",104.05,3.15
Honasa Consumer,417.15,399.40,412.10,399.65,12.45,3.12
REC,527.60,506.40,521.30,505.70,15.6,3.08
Hind Zinc,549.00,526.45,539.50,523.70,15.8,3.02
Dalmia Bharat,"1,834.40","1,751.00","1,812.95","1,760.85",52.1,2.96
Adani Power,612.00,585.00,604.85,587.85,17,2.89
ICICI Prudentia,776.85,744.65,768.00,746.45,21.55,2.89
BLS Internation,394.70,377.65,391.90,380.95,10.95,2.87
Bank of Baroda,245.70,236.30,244.77,237.96,6.81,2.86
UCO Bank,45.29,43.42,44.77,43.54,1.23,2.82
360 ONE WAM,"1,051.95","1,017.00","1,035.85","1,008.00",27.85,2.76
360 ONE WAM,"1,051.95","1,017.00","1,035.85","1,008.00",27.85,2.76
Thermax,"5,218.00","4,980.05","5,183.85","5,044.55",139.3,2.76
Lupin,"2,137.45","2,062.20","2,131.55","2,074.55",57,2.75
Radico Khaitan,"2,389.00","2,231.35","2,296.10","2,235.00",61.1,2.73
UltraTechCement,"11,085.00","10,718.40","11,043.60","10,753.05",290.55,2.7
One 97 Paytm,790.00,739.35,764.45,745.10,19.35,2.6
Rajesh Exports,257.80,247.85,248.85,242.70,6.15,2.53
Five-Star Busin,943.75,861.05,885.40,864.30,21.1,2.44
Aarti Ind,507.85,490.85,504.85,492.95,11.9,2.41
CCL Products,647.05,626.50,642.85,627.85,15,2.39
NHPC,81.95,78.31,80.05,78.18,1.87,2.39
Coromandel Int,"1,660.00","1,587.05","1,639.80","1,602.65",37.15,2.32
Karur Vysya,220.59,213.36,219.81,214.95,4.86,2.26
Asahi India,719.00,683.10,710.55,695.20,15.35,2.21
IDFC First Bank,69.07,66.55,68.05,66.58,1.47,2.21
Gland,"1,660.00","1,604.00","1,641.95","1,607.35",34.6,2.15
PNB,100.60,96.13,98.75,96.68,2.07,2.14
CSB Bank,311.50,301.05,309.25,303.15,6.1,2.01
HUDCO,208.85,198.34,204.36,200.42,3.94,1.97
Global Health,"1,076.95","1,044.95","1,065.95","1,045.45",20.5,1.96
Caplin Labs,"1,871.00","1,825.00","1,864.45","1,829.20",35.25,1.93
COFORGE LTD.,"7,783.10","7,515.25","7,699.05","7,557.80",141.25,1.87
Varroc Engineer,535.00,522.35,532.85,523.25,9.6,1.83
Alkem Lab,"5,984.95","5,864.05","5,960.95","5,854.55",106.4,1.82
Berger Paints,551.50,535.65,544.00,534.60,9.4,1.76
CHEMPLAST SANMA,467.40,446.15,456.95,449.05,7.9,1.76
Tube Investment,"4,755.05","4,466.00","4,716.60","4,634.95",81.65,1.76
Bharat Forge,"1,432.90","1,397.30","1,429.65","1,405.00",24.65,1.75
HINDPETRO,405.40,393.45,404.75,397.85,6.9,1.73
Carborundum,"1,444.00","1,383.20","1,424.20","1,401.55",22.65,1.62
BHEL,229.80,222.05,227.30,223.70,3.6,1.61
