company_name,high,low,last_price,prev_close,change,percent_gain
Welspun India,145.00,120.25,142.20,127.85,14.35,11.22
Aster DM Health,371.25,329.60,356.90,330.55,26.35,7.97
Amber Enterpris,"3,009.00","2,826.05","2,975.25","2,793.90",181.35,6.49
BSE Limited,"1,828.00","1,695.10","1,788.70","1,707.15",81.55,4.78
IOB,39.75,36.85,38.90,37.15,1.75,4.71
C. E. Info Syst,"1,989.00","1,872.00","1,962.50","1,891.15",71.35,3.77
Delta Corp,140.65,131.00,134.80,130.00,4.8,3.69
Angel One,"2,332.30","2,207.30","2,304.10","2,235.05",69.05,3.09
Motilal Oswal,967.70,902.05,949.85,921.65,28.2,3.06
Poly Medicure,"1,350.00","1,250.10","1,343.35","1,304.10",39.25,3.01
General Insuran,223.60,215.85,222.20,215.75,6.45,2.99
Bank of Mah,42.40,39.50,41.50,40.35,1.15,2.85
Tata Elxsi,"7,590.00","7,381.50","7,545.25","7,336.45",208.8,2.85
TataTeleservice,92.55,86.40,87.55,85.20,2.35,2.76
Emami,514.95,497.00,510.45,497.05,13.4,2.7
UCO Bank,37.70,35.10,36.65,35.75,0.9,2.52
TTK Prestige,796.75,765.05,792.85,774.30,18.55,2.4
Torrent Pharma,"1,954.05","1,822.55","1,922.25","1,877.30",44.95,2.39
Swan Energy,315.80,295.30,310.25,303.30,6.95,2.29
Kalyan Jeweller,299.30,282.25,293.75,287.35,6.4,2.23
CIEINDIA,461.50,443.05,459.25,449.30,9.95,2.21
NALCO,92.55,89.85,91.65,89.70,1.95,2.17
Fert and Chem,706.90,643.20,670.60,656.65,13.95,2.12
Tejas Networks,875.00,836.00,845.50,827.95,17.55,2.12
Deepak Fert,628.25,608.00,623.40,610.80,12.6,2.06
Avenue Supermar,"3,755.00","3,620.10","3,740.55","3,668.95",71.6,1.95
IGL,401.75,392.15,399.50,392.30,7.2,1.84
NBCC (India),65.30,61.20,63.55,62.40,1.15,1.84
Capri Global,759.00,732.10,752.15,739.00,13.15,1.78
Jindal Steel,661.90,646.25,651.45,640.15,11.3,1.77
Central Bank,44.80,41.60,43.30,42.55,0.75,1.76
IDBI Bank,64.80,60.85,64.10,63.00,1.1,1.75
Century,"1,086.30","1,046.45","1,080.20","1,061.85",18.35,1.73
Rainbow Child,"1,142.00","1,093.00","1,130.45","1,111.35",19.1,1.72
GSFC,199.90,187.05,193.05,189.80,3.25,1.71
CG Consumer,286.30,279.65,284.45,279.75,4.7,1.68
Jindal Worldwid,382.00,342.00,360.85,355.05,5.8,1.63
P and G,"17,544.25","16,740.00","17,181.75","16,906.05",275.7,1.63
Mahindra Life,513.55,497.10,507.25,499.15,8.1,1.62
Elgi Equipments,491.00,469.75,484.70,477.00,7.7,1.61
Interglobe Avi,"2,482.00","2,410.70","2,428.95","2,390.95",38,1.59
Persistent,"5,935.00","5,821.90","5,898.55","5,806.25",92.3,1.59
IRB Infra,33.50,31.50,32.55,32.05,0.5,1.56
IRB Infra,33.50,31.50,32.55,32.05,0.5,1.56
Shree Renuka,51.25,47.90,48.95,48.20,0.75,1.56
AU Small Financ,709.00,693.10,706.25,695.45,10.8,1.55
Prestige Estate,809.80,715.05,757.85,746.40,11.45,1.53
Supreme Ind,"4,455.00","4,191.05","4,388.25","4,322.05",66.2,1.53
CCL Products,637.95,608.30,630.80,621.35,9.45,1.52
Pfizer,"4,050.10","3,838.00","3,986.60","3,928.75",57.85,1.47
Alkem Lab,"3,592.45","3,531.80","3,585.35","3,533.85",51.5,1.46
