company_name,high,low,last_price,prev_close,change,percent_gain
Varroc Engineer,618.80,538.00,604.90,536.00,68.90,12.85
Kalyan Jeweller,605.00,571.65,596.40,544.45,51.95,9.54
Jubilant Ing.,713.75,646.90,692.00,639.80,52.20,8.16
Archean Chem,832.00,765.00,821.00,762.45,58.55,7.68
Raymond,"2,062.00","1,891.00","2,025.45","1,888.45",137.00,7.25
Fert and Chem,"1,064.15",957.00,"1,012.60",952.70,59.90,6.29
Shyam Metalics,844.50,801.75,810.20,763.25,46.95,6.15
Natco Pharma,"1,574.90","1,461.95","1,551.35","1,471.95",79.40,5.39
Rashtriya Chem,207.50,192.50,202.69,192.37,10.32,5.36
Phoenix Mills,"3,710.00","3,496.65","3,690.05","3,508.60",181.45,5.17
Sundaram Fin,"4,437.95","4,201.20","4,416.45","4,201.20",215.25,5.12
Jindal Saw,695.00,658.55,688.00,656.25,31.75,4.84
APL Apollo,"1,422.65","1,345.55","1,417.15","1,358.70",58.45,4.3
Interglobe Avi,"4,490.00","4,376.00","4,483.15","4,299.85",183.30,4.26
Laxmi Organic,286.90,273.50,283.00,271.85,11.15,4.1
CenturyPlyboard,767.25,727.05,760.10,730.60,29.50,4.04
Westlife Food,855.00,816.10,846.75,815.25,31.50,3.86
Alok Industries,29.50,27.88,29.17,28.10,1.07,3.81
GMM Pfaudler,"1,399.00","1,328.00","1,376.55","1,326.25",50.30,3.79
Indian Hotels,647.05,620.80,644.60,621.15,23.45,3.78
Inox Wind,232.00,214.05,223.29,215.34,7.95,3.69
Suven Pharma,"1,070.00","1,022.35","1,058.25","1,020.60",37.65,3.69
Devyani Int,182.95,176.50,181.39,175.12,6.27,3.58
DOMS Industries,"2,459.00","2,367.60","2,428.35","2,345.25",83.10,3.54
Godrej Consumer,"1,444.50","1,391.50","1,440.30","1,391.25",49.05,3.53
Astral Ltd,"1,961.00","1,895.05","1,955.95","1,890.25",65.70,3.48
KNR Construct,345.60,334.00,343.35,331.85,11.50,3.47
Alkyl Amines,"2,147.85","2,030.20","2,098.95","2,028.95",70.00,3.45
Balrampur Chini,585.40,557.00,579.15,560.05,19.10,3.41
TataTeleservice,97.70,92.41,95.48,92.39,3.09,3.34
Vaibhav Global,343.05,330.85,341.35,330.35,11.00,3.33
Piramal Enter,"1,040.05",997.50,"1,037.45","1,004.65",32.80,3.26
RamkrishnaForge,961.00,920.05,957.15,927.10,30.05,3.24
Varun Beverages,"1,609.45","1,553.35","1,594.20","1,546.10",48.10,3.11
Varun Beverages,"1,609.45","1,553.35","1,594.20","1,546.10",48.10,3.11
IDBI Bank,101.75,97.00,99.75,96.79,2.96,3.06
Trent,"7,010.05","6,790.00","6,989.80","6,783.20",206.60,3.05
TVS Motor,"2,715.20","2,629.35","2,706.25","2,631.50",74.75,2.84
KPR Mill,898.00,867.15,891.05,867.15,23.90,2.76
Endurance Techn,"2,602.00","2,514.00","2,592.70","2,523.70",69.00,2.73
Chalet Hotels,797.90,774.45,794.45,774.20,20.25,2.62
Grasim,"2,772.95","2,691.05","2,755.15","2,684.85",70.30,2.62
GSFC,242.75,232.51,236.93,231.16,5.77,2.5
Dalmia Bharat,"1,803.45","1,756.75","1,799.40","1,755.45",43.95,2.5
Apar Ind,"8,587.90","8,303.50","8,518.50","8,317.80",200.70,2.41
