company_name,high,low,last_price,prev_close,change,percent_gain
Garden Reach Sh,"1,424.80","1,300.00","1,403.50","1,192.60",210.9,17.68
Cochin Shipyard,"1,848.90","1,658.70","1,839.65","1,633.30",206.35,12.63
Cochin Shipyard,"1,848.90","1,658.70","1,839.65","1,633.30",206.35,12.63
Saregama India,465.00,404.00,460.10,410.85,49.25,11.99
Mazagon Dock,"3,140.00","2,916.00","3,132.15","2,878.50",253.65,8.81
PNB Housing Fin,814.00,750.60,805.75,745.35,60.4,8.1
Rail Vikas,374.00,341.50,368.30,341.40,26.9,7.88
Hitachi Energy,"11,200.00","10,361.30","11,093.85","10,334.60",759.25,7.35
Bharat Dynamics,"2,843.75","2,641.85","2,830.45","2,638.85",191.6,7.26
IRFC,191.65,175.90,187.70,175.65,12.05,6.86
Adani Enterpris,"3,377.50","3,135.55","3,336.90","3,140.95",195.95,6.24
Brigade Ent,"1,284.45","1,195.80","1,263.45","1,193.80",69.65,5.83
Sunteck Realty,464.55,441.00,464.00,439.40,24.6,5.6
Engineers India,288.00,267.35,283.95,269.15,14.8,5.5
Syrma SGS,456.40,432.05,452.40,430.55,21.85,5.07
Gland,"1,989.90","1,861.20","1,881.00","1,793.05",87.95,4.91
GlaxoSmithKline,"2,495.10","2,361.50","2,487.05","2,370.85",116.2,4.9
Sobha,"1,890.00","1,803.85","1,881.60","1,801.10",80.5,4.47
SUMITOMO,442.90,421.50,437.95,419.65,18.3,4.36
PNC Infratech,556.45,516.05,538.25,517.60,20.65,3.99
Happy Forgings,"1,117.80","1,060.05","1,102.80","1,060.90",41.9,3.95
Chennai Petro,936.00,898.00,927.40,892.45,34.95,3.92
Thermax,"5,243.00","4,927.00","5,224.35","5,031.90",192.45,3.82
Suzlon Energy,47.80,45.70,47.75,46.00,1.75,3.8
Nippon,618.00,593.40,615.70,593.40,22.3,3.76
MOTHERSON,138.50,131.00,138.20,133.30,4.9,3.68
Adani Ports,"1,430.70","1,369.90","1,427.25","1,378.20",49.05,3.56
Voltas,"1,345.50","1,289.65","1,343.55","1,297.65",45.9,3.54
Vodafone Idea,14.10,13.45,13.95,13.50,0.45,3.33
Adani Total Gas,976.00,926.20,964.40,934.85,29.55,3.16
Maruti Suzuki,"12,940.00","12,473.05","12,927.40","12,531.35",396.05,3.16
CAMS,"3,636.45","3,477.95","3,591.75","3,482.80",108.95,3.13
Jio Financial,376.00,357.40,368.85,357.65,11.2,3.13
Larsen,"3,576.00","3,455.00","3,567.80","3,460.85",106.95,3.09
Axis Bank,"1,169.65","1,125.75","1,160.75","1,126.00",34.75,3.09
