company_name,high,low,last_price,prev_close,change,percent_gain
Tanla Platforms,772.65,672.15,750.25,672.15,78.10,11.62
Mah Seamless,769.20,697.30,760.25,700.95,59.30,8.46
Clean Science,"1,558.95","1,408.10","1,543.05","1,423.10",119.95,8.43
CenturyPlyboard,816.50,733.15,797.60,738.35,59.25,8.02
Techno Electric,"1,720.00","1,562.40","1,690.15","1,570.70",119.45,7.6
Hitachi Energy,"15,685.70","14,297.70","15,428.50","14,412.20","1,016.30",7.05
Adani Wilmar,329.60,308.00,328.70,308.05,20.65,6.7
Minda Corp,526.75,487.00,521.50,489.50,32.00,6.54
SJVN,112.33,106.50,110.85,104.41,6.44,6.17
Bombay Burmah,"2,295.95","2,105.85","2,250.75","2,120.65",130.10,6.13
Netweb,"2,899.00","2,729.95","2,889.95","2,725.65",164.30,6.03
Syrma SGS,642.30,589.00,625.00,590.15,34.85,5.91
V-Guard Ind,450.00,426.50,446.55,422.50,24.05,5.69
Blue Star,"2,387.70","2,086.50","2,259.80","2,139.15",120.65,5.64
Godawari Power,214.45,200.00,213.33,202.08,11.25,5.57
Godawari Power,214.45,200.00,213.33,202.08,11.25,5.57
Endurance Techn,"2,280.00","2,130.00","2,262.95","2,150.05",112.90,5.25
Valor Estate,184.50,172.26,181.80,173.02,8.78,5.07
Suzlon Energy,65.33,62.07,65.33,62.22,3.11,5
Sapphire Foods,350.00,330.85,345.65,329.50,16.15,4.9
Sapphire Foods,350.00,330.85,345.65,329.50,16.15,4.9
Chalet Hotels,"1,022.00",973.55,"1,014.70",974.20,40.50,4.16
IRB Infra,59.73,57.25,59.54,57.24,2.30,4.02
IRB Infra,59.73,57.25,59.54,57.24,2.30,4.02
DOMS Industries,"2,740.00","2,592.95","2,725.40","2,621.40",104.00,3.97
Lemon Tree,159.90,151.68,159.00,152.96,6.04,3.95
HEG,534.00,509.00,530.30,510.20,20.10,3.94
HEG,534.00,509.00,530.30,510.20,20.10,3.94
Karur Vysya,227.00,215.70,225.63,217.13,8.50,3.91
Amber Enterpris,"7,917.45","7,353.00","7,671.70","7,387.55",284.15,3.85
Saregama India,486.00,459.00,480.60,462.80,17.80,3.85
Rashtriya Chem,181.35,173.38,180.27,173.80,6.47,3.72
Nippon,756.85,718.80,753.95,727.00,26.95,3.71
Muthoot Finance,"2,220.25","2,131.00","2,215.05","2,136.15",78.90,3.69
Rainbow Child,"1,567.15","1,499.55","1,554.60","1,499.55",55.05,3.67
GSFC,205.96,197.62,204.72,197.64,7.08,3.58
Inox Wind,188.81,180.40,187.35,181.02,6.33,3.5
PNB Housing Fin,913.95,873.30,908.10,877.70,30.40,3.46
CIEINDIA,498.35,467.00,486.25,470.75,15.50,3.29
General Insuran,471.20,444.40,458.55,444.25,14.30,3.22
Maruti Suzuki,"11,273.95","10,800.20","11,208.30","10,858.40",349.90,3.22
Castrol,206.77,196.87,203.72,197.42,6.30,3.19
