company_name,high,low,last_price,prev_close,change,percent_gain
TML - D,437.00,417.45,419.45,374.40,45.05,12.03
TML - D,437.00,417.45,419.45,374.40,45.05,12.03
Vodafone Idea,9.05,7.95,8.75,7.90,0.85,10.76
Sobha,648.70,579.15,637.45,579.10,58.35,10.08
Olectra Greente,"1,190.10","1,053.10","1,190.10","1,081.95",108.15,10
Piramal Enter,"1,094.90","1,018.05","1,084.20","1,004.00",80.2,7.99
Jyothy Labs,321.80,297.35,313.95,290.90,23.05,7.92
RBL Bank,242.20,225.10,239.20,223.30,15.9,7.12
Motilal Oswal,854.90,782.00,836.00,782.40,53.6,6.85
Five-Star Busin,733.75,669.55,720.95,675.55,45.4,6.72
Amber Enterpris,"2,425.00","2,192.95","2,411.50","2,264.60",146.9,6.49
Castrol,146.40,136.30,145.00,137.15,7.85,5.72
TCI Express,"1,655.00","1,474.80","1,543.95","1,467.40",76.55,5.22
INDUS TOWERS,183.00,172.10,180.70,171.80,8.9,5.18
Balkrishna Ind,"2,516.65","2,395.30","2,502.35","2,385.30",117.05,4.91
Adani Green Ene,"1,184.85","1,100.00","1,140.40","1,088.05",52.35,4.81
Indiabulls Hsg,126.10,120.35,125.70,120.30,5.4,4.49
Torrent Power,642.00,613.50,638.95,611.55,27.4,4.48
Lux Industries,"1,609.00","1,481.00","1,558.20","1,491.50",66.7,4.47
BSE Limited,774.00,738.85,768.85,737.75,31.1,4.22
Nazara,668.85,638.45,665.95,639.45,26.5,4.14
Tata Inv Corp,"2,545.10","2,354.30","2,452.80","2,356.65",96.15,4.08
KEC Intl,680.00,644.80,674.50,648.10,26.4,4.07
PNB,63.75,60.15,63.15,60.70,2.45,4.04
Varroc Engineer,354.30,340.50,352.10,338.85,13.25,3.91
Affle India,"1,086.85","1,032.00","1,076.70","1,036.30",40.4,3.9
Manappuram Fin,135.95,129.90,135.10,130.10,5,3.84
Rail Vikas,135.55,130.55,134.25,129.55,4.7,3.63
BHEL,101.85,97.80,101.20,97.75,3.45,3.53
CreditAccess Gr,"1,433.00","1,376.00","1,417.95","1,369.65",48.3,3.53
Tata Comm,"1,694.00","1,614.00","1,667.55","1,611.30",56.25,3.49
Union Bank,91.45,88.30,91.00,88.00,3,3.41
Delta Corp,197.40,189.90,195.60,189.20,6.4,3.38
G R Infra,"1,300.00","1,253.95","1,296.30","1,253.90",42.4,3.38
Larsen,"2,673.85","2,585.00","2,646.25","2,560.90",85.35,3.33
PVR INOX,"1,533.40","1,480.05","1,530.15","1,483.85",46.3,3.12
Rashtriya Chem,116.50,112.20,115.50,112.20,3.3,2.94
Oil India,271.00,263.55,270.05,262.45,7.6,2.9
Glenmark,808.50,784.05,806.30,784.05,22.25,2.84
Godrej Agrovet,494.45,478.50,489.75,476.45,13.3,2.79
Route,"1,536.80","1,485.05","1,527.75","1,486.60",41.15,2.77
Escorts Kubota,"2,444.25","2,352.05","2,430.35","2,366.00",64.35,2.72
JM Financial,74.50,72.00,74.10,72.15,1.95,2.7
Mahindra Life,494.90,472.90,491.00,478.30,12.7,2.66
Coromandel Int,999.90,967.00,992.80,967.30,25.5,2.64
Emami,437.90,422.15,434.55,423.55,11,2.6
CSB Bank,301.00,288.20,297.30,289.80,7.5,2.59
Shree Cements,"24,340.00","23,564.40","24,274.50","23,681.80",592.7,2.5
Finolex Cables,"1,018.95",980.75,"1,012.15",987.65,24.5,2.48
Dalmia Bharat,"1,960.15","1,907.70","1,955.75","1,908.45",47.3,2.48
Raymond,"1,817.95","1,768.00","1,802.50","1,760.05",42.45,2.41
Sun Pharma Adv,229.50,223.15,227.45,222.10,5.35,2.41
IRFC,36.25,34.60,35.25,34.45,0.8,2.32
P and G,"15,599.00","15,165.10","15,555.55","15,205.25",350.3,2.3
EID Parry,504.65,490.75,497.45,486.65,10.8,2.22
Grindwell Norto,"2,172.60","2,120.20","2,162.25","2,115.60",46.65,2.21
L&T Finance,130.35,127.40,129.80,127.00,2.8,2.2
Tata Chemicals,"1,002.00",977.10,998.20,977.10,21.1,2.16
Chambal Fert,278.50,269.30,275.70,269.90,5.8,2.15
Godfrey Phillip,"1,740.00","1,696.00","1,723.55","1,687.20",36.35,2.15
ITC,473.00,462.05,472.25,462.30,9.95,2.15
Home First,847.55,819.05,840.50,823.05,17.45,2.12
Alembic Pharma,718.00,701.00,708.20,693.70,14.5,2.09
Oberoi Realty,"1,092.80","1,065.20","1,086.90","1,064.60",22.3,2.09
Britannia,"4,994.95","4,880.00","4,983.60","4,885.60",98,2.01
