company_name,high,low,last_price,prev_close,change,percent_gain
Shree Renuka,53.88,49.29,53.05,48.12,4.93,10.25
Balrampur Chini,664.85,620.00,654.80,612.75,42.05,6.86
KPIL,"1,438.05","1,310.40","1,407.55","1,321.05",86.50,6.55
BPCL,370.50,346.35,367.30,345.10,22.20,6.43
SJVN,134.89,127.11,133.84,125.99,7.85,6.23
Westlife Food,957.00,879.90,930.45,876.70,53.75,6.13
Bombay Burmah,"2,878.00","2,699.95","2,858.90","2,694.55",164.35,6.1
PCBL,577.75,538.00,572.05,542.20,29.85,5.51
Praj Industries,825.00,760.65,801.55,760.15,41.40,5.45
Exide Ind,500.40,470.05,497.30,471.75,25.55,5.42
Brigade Ent,"1,448.70","1,340.45","1,414.50","1,344.75",69.75,5.19
IOC,180.75,171.50,180.01,171.36,8.65,5.05
NBCC (India),179.40,169.47,177.41,169.09,8.32,4.92
NLC India,292.00,276.15,289.40,275.90,13.50,4.89
Sundaram Fin,"5,535.85","5,035.30","5,339.00","5,092.30",246.70,4.84
Ajanta Pharma,"3,405.55","3,146.15","3,333.05","3,184.05",149.00,4.68
Amara Raja,"1,398.35","1,317.20","1,392.15","1,329.95",62.20,4.68
Polycab,"7,119.00","6,735.90","7,054.80","6,747.40",307.40,4.56
EPL,259.80,242.50,255.05,245.00,10.05,4.1
Oil India,595.00,558.00,586.75,564.20,22.55,4
HINDPETRO,439.80,421.20,437.95,421.95,16.00,3.79
C. E. Info Syst,"2,172.00","2,095.25","2,162.50","2,087.35",75.15,3.6
JSW Infra,355.00,344.00,352.70,341.00,11.70,3.43
Chambal Fert,532.90,510.00,525.25,508.10,17.15,3.38
Cipla,"1,679.05","1,630.00","1,672.50","1,621.80",50.70,3.13
SBFC Finance,96.50,92.36,93.73,90.91,2.82,3.1
Guj State Petro,422.25,405.60,418.65,406.15,12.50,3.08
Siemens,"7,324.00","7,035.00","7,295.20","7,077.25",217.95,3.08
REC,561.50,545.00,560.20,544.10,16.10,2.96
Aditya Birla F,364.40,343.45,352.10,342.05,10.05,2.94
Info Edge,"8,227.05","8,000.45","8,170.75","7,947.70",223.05,2.81
Power Finance,495.95,478.60,493.85,480.45,13.40,2.79
GAIL,237.90,232.00,236.98,230.57,6.41,2.78
Deepak Nitrite,"2,914.80","2,823.50","2,896.50","2,819.45",77.05,2.73
Vodafone Idea,10.97,10.50,10.66,10.38,0.28,2.7
Canara Bank,113.30,110.06,113.10,110.17,2.93,2.66
Canara Bank,113.30,110.06,113.10,110.17,2.93,2.66
EIH,382.15,367.80,379.80,369.95,9.85,2.66
Jio Financial,363.00,349.10,359.15,349.85,9.30,2.66
Sun Pharma,"1,959.30","1,915.25","1,948.70","1,898.40",50.30,2.65
Ceat,"3,263.00","3,126.80","3,250.25","3,170.75",79.50,2.51
Phoenix Mills,"1,968.00","1,701.60","1,858.55","1,813.10",45.45,2.51
BHEL,291.10,283.20,287.55,280.65,6.90,2.46
IRB Infra,63.46,61.02,62.91,61.41,1.50,2.44
IRB Infra,63.46,61.02,62.91,61.41,1.50,2.44
NMDC Steel,53.64,51.89,52.84,51.58,1.26,2.44
Hindustan Aeron,"4,484.35","4,374.45","4,474.15","4,369.30",104.85,2.4
Hindustan Aeron,"4,484.35","4,374.45","4,474.15","4,369.30",104.85,2.4
Tata Tech,"1,134.70","1,098.70","1,121.00","1,094.95",26.05,2.38
Prestige Estate,"1,879.80","1,781.35","1,868.50","1,825.95",42.55,2.33
Angel One,"2,568.00","2,468.00","2,532.30","2,475.65",56.65,2.29
Granules India,564.00,546.20,556.10,543.70,12.40,2.28
Bosch,"38,179.90","36,900.00","37,976.10","37,141.90",834.20,2.25
Pidilite Ind,"3,370.50","3,274.65","3,363.45","3,289.65",73.80,2.24
Vedanta,515.90,506.00,513.00,501.75,11.25,2.24
Natco Pharma,"1,423.00","1,385.85","1,413.15","1,382.90",30.25,2.19
Container Corp,916.50,892.00,911.25,891.95,19.30,2.16
Whirlpool,"2,220.00","2,150.95","2,201.45","2,155.60",45.85,2.13
SUMITOMO,568.50,546.10,560.10,548.65,11.45,2.09
Welspun Corp,752.90,725.45,740.50,725.45,15.05,2.07
Torrent Pharma,"3,498.60","3,395.30","3,482.60","3,412.30",70.30,2.06
NHPC,96.00,93.15,95.34,93.43,1.91,2.04
TVS Motor,"2,958.00","2,869.15","2,949.70","2,891.10",58.60,2.03
IRCTC,928.00,902.05,924.90,906.75,18.15,2
Tata Power,494.85,477.50,485.50,476.05,9.45,1.99
NALCO,212.40,205.25,207.04,203.02,4.02,1.98
Coal India,517.85,504.90,516.10,506.55,9.55,1.89
DOMS Industries,"2,702.95","2,610.00","2,689.65","2,640.10",49.55,1.88
Reliance,"3,066.95","2,984.00","3,052.35","2,995.90",56.45,1.88
Cummins,"3,878.00","3,780.25","3,864.80","3,794.20",70.60,1.86
EID Parry,870.80,836.00,843.70,828.30,15.40,1.86
Bank of Baroda,250.00,244.60,249.60,245.15,4.45,1.82
PNB,109.60,107.29,109.22,107.29,1.93,1.8
Colgate,"3,840.95","3,669.10","3,764.05","3,698.40",65.65,1.78
Kansai Nerolac,311.85,301.35,309.35,304.05,5.30,1.74
Hindalco,757.70,742.10,747.15,734.65,12.50,1.7
Bata India,"1,462.00","1,422.00","1,449.55","1,426.00",23.55,1.65
HEG,"2,477.00","2,407.00","2,453.30","2,413.70",39.60,1.64
HUDCO,240.00,233.05,238.45,234.60,3.85,1.64
Interglobe Avi,"4,957.00","4,870.65","4,945.70","4,867.55",78.15,1.61
UPL,616.50,600.00,610.65,601.10,9.55,1.59
Titan Company,"3,867.00","3,751.20","3,816.70","3,757.55",59.15,1.57
MRF,"142,383.90","138,377.00","140,973.90","138,852.15","2,121.75",1.53
Divis Labs,"5,523.30","5,315.65","5,457.90","5,379.30",78.60,1.46
ZFCVINDIA,"16,600.00","15,751.00","16,317.80","16,082.20",235.60,1.46
Railtel,478.80,466.00,468.30,461.60,6.70,1.45
Ambuja Cements,636.45,623.15,634.00,625.15,8.85,1.42
Bajaj Finserv,"2,029.90","1,966.30","2,010.70","1,982.80",27.90,1.41
Bajaj Finserv,"2,029.90","1,966.30","2,010.70","1,982.80",27.90,1.41
Coromandel Int,"1,682.00","1,627.90","1,657.00","1,634.15",22.85,1.4
Century,"2,799.00","2,710.00","2,748.05","2,710.20",37.85,1.4
Lupin,"2,227.00","2,163.75","2,218.50","2,188.15",30.35,1.39
Vedant Fashions,"1,360.00","1,318.00","1,350.70","1,332.15",18.55,1.39
HCL Tech,"1,828.55","1,796.55","1,808.40","1,783.85",24.55,1.38
Eicher Motors,"5,105.00","4,953.35","5,062.60","4,994.25",68.35,1.37
Grasim,"2,807.00","2,745.85","2,783.15","2,745.85",37.30,1.36
Navin Fluorine,"3,474.00","3,385.00","3,429.25","3,383.30",45.95,1.36
Atul,"7,750.00","7,555.00","7,665.70","7,563.30",102.40,1.35
Cochin Shipyard,"1,781.85","1,670.00","1,727.20","1,704.90",22.30,1.31
Cochin Shipyard,"1,781.85","1,670.00","1,727.20","1,704.90",22.30,1.31
Jindal Saw,759.80,736.50,745.50,735.85,9.65,1.31
VIP Industries,568.70,546.00,555.25,548.05,7.20,1.31
Indian Bank,541.80,529.25,539.45,532.65,6.80,1.28
Emami,758.70,740.00,751.65,742.25,9.40,1.27
Kaynes Tech,"5,619.70","5,475.05","5,552.85","5,483.20",69.65,1.27
Tata Chemicals,"1,089.80","1,056.15","1,067.20","1,054.45",12.75,1.21
Chalet Hotels,899.00,878.60,890.35,880.00,10.35,1.18
J. K. Cement,"4,696.70","4,536.20","4,636.25","4,582.20",54.05,1.18
Hind Zinc,525.40,516.55,523.05,517.00,6.05,1.17
JM Financial,152.00,139.09,142.89,141.24,1.65,1.17
Alok Industries,25.67,25.05,25.35,25.06,0.29,1.16
Dabur India,634.80,622.00,633.00,625.75,7.25,1.16
Timken,"3,834.80","3,751.20","3,812.35","3,769.45",42.90,1.14
Ircon Internati,230.40,225.00,227.35,224.80,2.55,1.13
Ircon Internati,230.40,225.00,227.35,224.80,2.55,1.13
HBL Power,612.70,602.20,609.70,602.95,6.75,1.12
United Brewerie,"2,204.90","2,152.05","2,180.90","2,156.80",24.10,1.12
MRPL,185.90,178.55,179.76,177.79,1.97,1.11
APTUS VALUE,367.45,360.00,364.45,360.50,3.95,1.1
eClerx Services,"3,065.00","2,971.15","2,997.30","2,965.00",32.30,1.09
GNFC,686.20,668.85,675.25,668.00,7.25,1.09
Aster DM Health,417.20,409.05,415.55,411.10,4.45,1.08
Glenmark Life,"1,075.00","1,015.85","1,030.30","1,019.55",10.75,1.05
APL Apollo,"1,539.45","1,513.20","1,532.40","1,516.70",15.70,1.04
GMR Airports,95.84,93.89,95.09,94.11,0.98,1.04
Asian Paints,"3,337.95","3,277.05","3,310.75","3,277.05",33.70,1.03
Bharat Elec,294.85,289.20,293.45,290.50,2.95,1.02
Metropolis,"2,205.80","2,151.90","2,183.20","2,161.10",22.10,1.02
MOTHERSON,216.99,213.54,215.10,212.98,2.12,1
Oracle Fin Serv,"11,645.00","11,326.80","11,392.80","11,279.65",113.15,1
Indiamart Inter,"2,950.90","2,890.00","2,918.20","2,889.50",28.70,0.99
Star Health,618.70,606.10,614.95,609.00,5.95,0.98
Sterling Wilson,665.00,623.00,648.75,642.45,6.30,0.98
Hitachi Energy,"14,231.20","13,328.25","13,647.70","13,516.00",131.70,0.97
Balkrishna Ind,"3,084.75","2,982.35","3,042.70","3,013.35",29.35,0.97
Torrent Power,"1,957.30","1,895.05","1,907.80","1,889.40",18.40,0.97
IDFC,113.63,111.25,111.90,110.84,1.06,0.96
SAIL,144.20,139.66,140.54,139.20,1.34,0.96
MphasiS,"3,159.00","3,051.15","3,082.60","3,053.70",28.90,0.95
ICICI Prudentia,794.00,770.00,789.50,782.20,7.30,0.93
Apollo Hospital,"7,279.90","7,110.00","7,234.00","7,167.85",66.15,0.92
Just Dial,"1,191.90","1,145.05","1,164.75","1,154.15",10.60,0.92
Usha Martin,357.30,349.30,354.95,351.70,3.25,0.92
Petronet LNG,342.40,335.70,339.35,336.30,3.05,0.91
Gujarat Fluoro,"4,312.35","4,172.00","4,299.60","4,261.65",37.95,0.89
COFORGE LTD.,"7,149.00","6,921.30","6,935.35","6,874.25",61.10,0.89
Gujarat Gas,616.50,601.00,610.80,605.45,5.35,0.88
Jyothy Labs,545.00,535.35,543.25,538.50,4.75,0.88
RamkrishnaForge,"1,022.00","1,003.20","1,018.70","1,009.85",8.85,0.88
Nuvama Wealth,"7,074.00","6,810.05","6,842.65","6,783.90",58.75,0.87
Rail Vikas,531.00,522.60,526.35,521.85,4.50,0.86
CG Consumer,426.30,417.35,422.80,419.25,3.55,0.85
Maruti Suzuki,"13,541.65","13,274.45","13,495.60","13,383.80",111.80,0.84
Archean Chem,707.25,690.25,696.75,691.20,5.55,0.8
ABB India,"8,187.25","8,065.00","8,133.45","8,070.40",63.05,0.78
Cello World,897.95,865.85,880.55,874.00,6.55,0.75
Zydus Life,"1,078.50","1,042.65","1,075.95","1,068.00",7.95,0.74
Tube Investment,"4,206.95","4,110.25","4,146.95","4,116.55",30.40,0.74
Rashtriya Chem,185.65,181.82,182.88,181.56,1.32,0.73
IndusInd Bank,"1,481.00","1,454.00","1,462.70","1,452.70",10.00,0.69
ONGC,298.45,289.70,297.20,295.20,2.00,0.68
KFin Tech,"1,049.00","1,027.65","1,044.50","1,037.75",6.75,0.65
SBI Card,802.00,782.55,786.30,781.25,5.05,0.65
Bayer CropScien,"6,386.50","6,252.00","6,301.70","6,262.50",39.20,0.63
PI Industries,"4,681.00","4,590.05","4,652.95","4,624.05",28.90,0.62
Redington,190.00,182.40,186.93,185.79,1.14,0.61
TataTeleservice,87.18,84.75,85.05,84.54,0.51,0.6
Bharat Dynamics,"1,147.90","1,121.95","1,130.25","1,123.65",6.60,0.59
Bharat Dynamics,"1,147.90","1,121.95","1,130.25","1,123.65",6.60,0.59
Berger Paints,629.15,613.80,617.55,613.90,3.65,0.59
Federal Bank,195.50,191.01,193.71,192.57,1.14,0.59
L&T Finance,189.29,185.51,187.90,186.82,1.08,0.58
Tata Steel,169.01,165.89,166.55,165.61,0.94,0.57
Tata Steel,169.01,165.89,166.55,165.61,0.94,0.57
Five-Star Busin,817.00,795.45,801.55,797.25,4.30,0.54
UCO Bank,49.48,48.50,48.81,48.55,0.26,0.54
NTPC,442.50,433.50,436.90,434.60,2.30,0.53
Action Const,"1,432.00","1,410.00","1,418.80","1,411.60",7.20,0.51
Grindwell Norto,"2,419.95","2,382.05","2,400.15","2,388.30",11.85,0.5
Muthoot Finance,"2,069.80","2,032.20","2,057.75","2,047.50",10.25,0.5
Affle India,"1,605.60","1,578.05","1,597.85","1,590.10",7.75,0.49
Voltas,"1,878.00","1,841.85","1,866.70","1,857.55",9.15,0.49
Shree Cements,"26,550.00","25,942.70","26,247.90","26,123.10",124.80,0.48
Aether Ind,948.30,912.30,923.25,918.95,4.30,0.47
Havells India,"2,037.00","2,000.55","2,031.30","2,022.05",9.25,0.46
Krishna Inst.,547.20,540.00,545.10,542.65,2.45,0.45
Krishna Inst.,547.20,540.00,545.10,542.65,2.45,0.45
ACC,"2,514.85","2,440.00","2,483.30","2,472.40",10.90,0.44
Glenmark,"1,704.50","1,671.00","1,685.70","1,678.30",7.40,0.44
Piramal Enter,"1,107.85","1,078.15","1,093.70","1,088.95",4.75,0.44
Syngene Intl,895.10,877.65,884.15,880.35,3.80,0.43
KPR Mill,"1,012.80",959.05,972.60,968.50,4.10,0.42
IDBI Bank,89.89,88.15,88.64,88.28,0.36,0.41
NMDC,239.80,234.30,235.18,234.29,0.89,0.38
TCS,"4,378.00","4,300.05","4,308.70","4,292.50",16.20,0.38
Central Bank,60.39,59.21,59.68,59.46,0.22,0.37
Gujarat Pipavav,221.50,216.55,219.52,218.74,0.78,0.36
Bajaj Auto,"12,774.00","12,551.60","12,666.40","12,621.65",44.75,0.35
Fine Organics,"5,349.60","5,230.05","5,284.80","5,266.70",18.10,0.34
General Insuran,403.85,394.80,401.30,399.95,1.35,0.34
Infosys,"1,974.60","1,903.30","1,906.75","1,900.25",6.50,0.34
GE Shipping,"1,228.70","1,202.40","1,209.70","1,206.10",3.60,0.3
Abbott India,"29,499.95","29,092.70","29,271.65","29,184.70",86.95,0.3
Laurus Labs,472.90,459.05,464.50,463.20,1.30,0.28
Ramco Cements,877.00,853.55,863.35,861.00,2.35,0.27
KEC Intl,"1,032.00","1,004.60","1,025.10","1,022.45",2.65,0.26
Ratnamani Metal,"3,773.00","3,630.15","3,646.00","3,636.65",9.35,0.26
Adani Enterpris,"3,179.00","3,116.00","3,130.30","3,122.65",7.65,0.24
Britannia,"6,332.95","6,180.80","6,268.80","6,254.10",14.70,0.24
Bank of India,111.44,110.18,110.77,110.51,0.26,0.24
Apar Ind,"9,613.15","9,330.25","9,492.60","9,470.40",22.20,0.23
Hind Copper,352.30,343.00,344.50,343.75,0.75,0.22
IDFC First Bank,74.89,73.80,74.19,74.03,0.16,0.22
Motherson SWI,72.80,71.55,72.44,72.29,0.15,0.21
Persistent,"5,585.95","5,425.65","5,437.00","5,426.45",10.55,0.19
Persistent,"5,585.95","5,425.65","5,437.00","5,426.45",10.55,0.19
Sun TV Network,853.70,829.20,835.05,833.55,1.50,0.18
Aarti Ind,593.85,581.70,583.40,582.45,0.95,0.16
Tech Mahindra,"1,664.80","1,604.55","1,609.25","1,606.95",2.30,0.14
Tejas Networks,"1,237.90","1,212.00","1,214.05","1,212.35",1.70,0.14
SRF,"2,498.85","2,450.15","2,461.55","2,458.25",3.30,0.13
Rajesh Exports,290.70,287.35,288.05,287.70,0.35,0.12
Engineers India,215.23,209.92,211.90,211.66,0.24,0.11
IGL,556.00,547.50,549.50,548.90,0.60,0.11
Chennai Petro,933.85,913.15,920.65,919.75,0.90,0.1
SBI,808.00,798.45,802.65,801.85,0.80,0.1
HDFC Life,740.65,726.35,730.20,729.55,0.65,0.09
Dr Reddys Labs,"6,772.40","6,666.50","6,749.90","6,744.40",5.50,0.08
KEI Industries,"4,254.95","4,190.00","4,200.20","4,196.80",3.40,0.08
M&M,"3,222.10","3,152.55","3,183.65","3,181.10",2.55,0.08
Schaeffler Ind,"3,915.00","3,830.00","3,860.25","3,857.75",2.50,0.06
Indian Hotels,715.60,699.30,710.30,709.90,0.40,0.06
Jubilant Food,698.60,685.00,688.25,687.90,0.35,0.05
GSFC,223.20,218.01,218.71,218.62,0.09,0.04
Latent View,488.00,474.00,475.35,475.15,0.20,0.04
AB Capital,240.19,235.10,236.30,236.24,0.06,0.03
Happiest Minds ,810.00,793.30,798.90,798.65,0.25,0.03
Mastek,"2,699.70","2,621.00","2,641.45","2,640.65",0.80,0.03
V-Guard Ind,453.10,442.55,446.35,446.20,0.15,0.03
Lemon Tree,123.50,121.60,121.96,121.93,0.03,0.02
Himadri Special,666.00,648.15,656.95,656.90,0.05,0.01
