company_name,high,low,last_price,prev_close,change,percent_gain
Prism Johnson,199.00,170.10,183.00,170.10,12.9,7.58
Swan Energy,711.40,653.20,708.20,658.45,49.75,7.56
Birla Corp,"1,770.00","1,595.05","1,696.15","1,592.85",103.3,6.49
Welspun Living,160.00,148.10,157.50,147.90,9.6,6.49
Olectra Greente,"2,048.00","1,885.65","1,999.75","1,879.80",119.95,6.38
Grasim,"2,182.00","2,046.90","2,168.50","2,057.30",111.2,5.41
Zee Entertain,206.40,185.25,203.25,193.30,9.95,5.15
Vodafone Idea,15.65,14.40,15.50,14.80,0.7,4.73
Aarti Ind,666.00,623.00,663.35,633.50,29.85,4.71
ACC,"2,645.00","2,506.80","2,628.05","2,510.85",117.2,4.67
Yes Bank,32.85,29.25,31.40,30.00,1.4,4.67
Thermax,"3,364.20","3,206.00","3,350.20","3,208.75",141.45,4.41
India Cements,249.75,228.50,247.20,237.35,9.85,4.15
Bank of Baroda,266.50,247.50,263.50,253.10,10.4,4.11
Oracle Fin Serv,"7,590.00","7,075.00","7,525.75","7,233.15",292.6,4.05
Zomato,151.40,142.25,149.45,144.10,5.35,3.71
SBI,728.35,694.20,725.25,699.55,25.7,3.67
Apollo Hospital,"6,473.95","6,213.60","6,437.35","6,231.00",206.35,3.31
KPIL,884.95,845.50,877.70,849.80,27.9,3.28
Go Fashion,"1,264.80","1,120.00","1,176.40","1,140.40",36,3.16
CreditAccess Gr,"1,600.00","1,520.00","1,596.05","1,550.40",45.65,2.94
Adani Green Ene,"1,918.00","1,805.55","1,880.70","1,827.95",52.75,2.89
KEI Industries,"3,339.00","3,184.50","3,320.00","3,228.35",91.65,2.84
United Spirits,"1,113.00","1,071.05","1,111.50","1,081.05",30.45,2.82
NCC,229.50,210.85,225.10,219.20,5.9,2.69
CenturyPlyboard,735.00,716.10,732.95,714.90,18.05,2.52
Bharat Forge,"1,321.25","1,272.80","1,314.05","1,282.30",31.75,2.48
Clean Science,"1,427.70","1,381.10","1,405.70","1,372.10",33.6,2.45
Sun Pharma,"1,539.00","1,492.25","1,534.80","1,499.60",35.2,2.35
Chalet Hotels,839.00,803.35,819.15,800.90,18.25,2.28
Castrol,206.00,191.60,201.60,197.10,4.5,2.28
Ambuja Cements,582.25,552.55,576.20,563.35,12.85,2.28
Atul,"6,398.00","6,133.80","6,374.50","6,234.70",139.8,2.24
Craftsman,"4,189.70","4,028.05","4,157.05","4,066.70",90.35,2.22
ICICI Bank,"1,013.75",985.50,"1,010.70",989.30,21.4,2.16
PNB Housing Fin,835.00,804.65,825.85,808.55,17.3,2.14
Adani Ports,"1,275.50","1,232.10","1,271.50","1,245.20",26.3,2.11
Hero Motocorp,"4,924.00","4,792.10","4,908.85","4,807.90",100.95,2.1
Archean Chem,642.40,608.00,639.10,626.15,12.95,2.07
JK Lakshmi Cem,999.90,902.10,935.95,917.30,18.65,2.03
KFin Tech,694.50,647.20,679.30,666.05,13.25,1.99
Britannia,"4,978.05","4,860.05","4,971.50","4,875.55",95.95,1.97
Krishna Inst.,"2,193.50","2,096.95","2,169.35","2,127.85",41.5,1.95
RHI Magnesita,716.90,687.20,702.85,689.40,13.45,1.95
Sona BLW,621.85,590.70,619.35,607.55,11.8,1.94
Finolex Ind,220.50,210.15,218.60,214.55,4.05,1.89
Godrej Prop,"2,265.45","2,175.35","2,256.80","2,216.75",40.05,1.81
Grindwell Norto,"2,224.80","2,165.40","2,218.00","2,179.10",38.9,1.79
Ingersoll Rand,"3,443.30","3,264.05","3,411.15","3,351.90",59.25,1.77
Syngene Intl,751.95,722.45,748.30,735.35,12.95,1.76
RBL Bank,262.55,252.15,259.90,255.45,4.45,1.74
JBM Auto,"2,048.00","1,938.05","2,013.45","1,979.30",34.15,1.73
Kalyan Jeweller,362.00,345.00,357.95,352.05,5.9,1.68
KSB Pumps,"4,032.20","3,860.10","4,004.15","3,938.70",65.45,1.66
Jubilant Food,484.00,475.05,482.05,474.70,7.35,1.55
PB Fintech,943.00,902.70,933.60,919.35,14.25,1.55
Axis Bank,"1,054.90","1,034.55","1,051.40","1,035.90",15.5,1.5
Indian Hotels,537.00,523.45,532.95,525.10,7.85,1.49
Anupam Rasayan,929.80,900.20,922.50,909.05,13.45,1.48
Adani Enterpris,"3,224.95","3,121.20","3,215.20","3,168.60",46.6,1.47
Colgate,"2,541.90","2,488.00","2,534.15","2,498.25",35.9,1.44
Asahi India,549.85,532.55,546.65,539.05,7.6,1.41
Dr Lal PathLab,"2,462.05","2,405.90","2,451.90","2,418.00",33.9,1.4
