company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,575.00,517.25,566.80,516.25,50.55,9.79
UCO Bank,40.95,36.75,40.40,37.15,3.25,8.75
Triveni Turbine,444.35,403.00,433.35,398.70,34.65,8.69
Mazagon Dock,"2,290.00","2,095.00","2,270.00","2,098.80",171.2,8.16
Vodafone Idea,11.95,10.90,11.70,10.90,0.8,7.34
General Insuran,238.00,219.60,235.15,219.55,15.6,7.11
IOB,40.35,36.30,39.50,37.00,2.5,6.76
New India Assur,148.70,134.30,143.20,134.15,9.05,6.75
Restaurant Bran,137.70,127.00,128.35,120.30,8.05,6.69
Angel One,"1,902.45","1,803.00","1,893.55","1,788.05",105.5,5.9
Bajaj Auto,"5,149.00","4,893.00","5,130.50","4,844.50",286,5.9
Suven Pharma,559.50,527.00,557.30,528.75,28.55,5.4
Central Bank,48.00,44.05,47.10,44.80,2.3,5.13
Olectra Greente,"1,272.00","1,191.50","1,254.55","1,195.50",59.05,4.94
Brightcom Group,17.50,16.70,17.50,16.70,0.8,4.79
Intellect Desig,734.20,689.05,717.40,685.40,32,4.67
eClerx Services,"1,924.00","1,770.00","1,850.95","1,769.20",81.75,4.62
Yes Bank,18.40,17.45,18.30,17.50,0.8,4.57
ICICI Prudentia,598.20,569.30,595.00,569.50,25.5,4.48
GMM Pfaudler,"1,864.95","1,785.00","1,839.45","1,765.35",74.1,4.2
Asahi India,607.00,570.50,600.50,576.70,23.8,4.13
Bandhan Bank,250.20,239.90,249.35,239.55,9.8,4.09
Suzlon Energy,24.40,23.15,24.20,23.25,0.95,4.09
GlaxoSmithKline,"1,615.05","1,499.25","1,600.25","1,538.55",61.7,4.01
Tanla Platforms,"1,071.55","1,027.05","1,063.10","1,022.15",40.95,4.01
G R Infra,"1,282.00","1,227.00","1,263.25","1,216.50",46.75,3.84
Guj Amb Exports,305.95,279.50,290.35,279.85,10.5,3.75
APTUS VALUE,280.80,268.85,278.45,268.65,9.8,3.65
Amber Enterpris,"2,998.00","2,900.05","2,974.60","2,871.05",103.55,3.61
Welspun Corp,402.00,383.50,397.40,383.80,13.6,3.54
Zomato,104.45,100.35,102.95,99.45,3.5,3.52
One 97 Paytm,896.20,858.00,885.15,856.55,28.6,3.34
Engineers India,153.40,148.25,153.15,148.25,4.9,3.31
Ipca Labs,939.00,901.65,930.75,901.40,29.35,3.26
Endurance Techn,"1,628.40","1,570.25","1,621.30","1,570.25",51.05,3.25
EID Parry,572.40,547.65,562.30,544.75,17.55,3.22
Sapphire Foods,"1,497.70","1,435.20","1,471.75","1,426.50",45.25,3.17
TataTeleservice,109.10,105.20,107.90,104.60,3.3,3.15
COFORGE LTD.,"5,630.00","5,494.85","5,618.90","5,456.65",162.25,2.97
GE Shipping,842.35,811.10,836.25,812.20,24.05,2.96
CIEINDIA,512.00,489.80,508.25,493.80,14.45,2.93
Rajesh Exports,533.00,513.50,528.85,513.95,14.9,2.9
AIA Engineering,"3,755.00","3,527.10","3,688.30","3,586.75",101.55,2.83
Havells India,"1,438.20","1,384.50","1,431.05","1,391.90",39.15,2.81
PNC Infratech,373.80,354.55,370.95,361.00,9.95,2.76
Muthoot Finance,"1,336.00","1,288.05","1,325.55","1,290.50",35.05,2.72
