company_name,high,low,last_price,prev_close,change,percent_gain
Ceat,"2,512.20","2,088.35","2,485.30","2,093.50",391.80,18.72
Hind Zinc,338.35,316.00,335.95,311.50,24.45,7.85
SJVN,47.70,44.10,47.35,44.00,3.35,7.61
MCX India,"1,670.90","1,512.00","1,628.60","1,519.00",109.60,7.22
Olectra Greente,"1,077.00",985.10,"1,044.40",988.45,55.95,5.66
Suprajit Eng,440.00,413.85,436.95,415.20,21.75,5.24
Jamna Auto,110.50,104.10,108.80,103.45,5.35,5.17
Deepak Fert,605.40,572.35,602.35,572.80,29.55,5.16
Sunteck Realty,302.15,284.80,298.50,284.10,14.40,5.07
Torrent Power,644.90,612.00,640.35,609.70,30.65,5.03
M&M,"1,552.90","1,472.65","1,548.80","1,475.35",73.45,4.98
CCL Products,729.75,693.05,726.30,692.05,34.25,4.95
NCC,130.50,122.90,129.20,123.15,6.05,4.91
Hind Copper,123.00,116.05,122.00,116.30,5.70,4.9
PNC Infratech,368.00,337.90,354.35,337.85,16.50,4.88
Brightcom Group,30.20,29.55,30.20,28.80,1.40,4.86
Sun TV Network,465.00,442.00,463.75,443.45,20.30,4.58
Bank of Mah,32.50,30.90,32.30,30.90,1.40,4.53
Aurobindo Pharm,765.00,725.00,761.30,731.60,29.70,4.06
Apollo Hospital,"5,310.00","5,070.20","5,283.05","5,077.65",205.40,4.05
Avanti Feeds,416.00,386.00,409.50,393.75,15.75,4
Varroc Engineer,350.00,333.70,348.05,334.85,13.20,3.94
eClerx Services,"1,690.00","1,601.05","1,677.45","1,615.10",62.35,3.86
HINDPETRO,307.00,290.05,301.95,290.80,11.15,3.83
Indiabulls Real,63.00,60.15,62.35,60.05,2.30,3.83
KEC Intl,603.80,588.00,597.55,575.50,22.05,3.83
Yes Bank,17.95,17.25,17.80,17.15,0.65,3.79
Laurus Labs,370.00,354.65,367.70,354.35,13.35,3.77
Macrotech Dev,740.00,703.05,728.10,701.70,26.40,3.76
Power Grid Corp,263.60,254.40,262.70,253.25,9.45,3.73
BSE Limited,710.65,671.50,705.50,680.35,25.15,3.7
Kalyan Jeweller,154.90,147.30,153.85,148.45,5.40,3.64
CESC,76.65,72.80,75.80,73.15,2.65,3.62
Tata Power,230.30,223.55,229.60,221.70,7.90,3.56
NHPC,47.30,45.15,46.95,45.40,1.55,3.41
Zee Entertain,193.10,182.70,189.35,183.10,6.25,3.41
Graphite India,413.65,392.90,410.30,396.85,13.45,3.39
Jindal Stainles,368.50,350.00,365.40,353.65,11.75,3.32
Metro Brands,"1,003.00",960.25,998.05,966.00,32.05,3.32
Rainbow Child,996.00,958.00,995.40,963.90,31.50,3.27
IOC,98.80,96.00,98.60,95.50,3.10,3.25
PNB Housing Fin,585.00,559.00,579.85,561.80,18.05,3.21
GAIL,111.40,106.10,110.80,107.40,3.40,3.17
Bombay Burmah,"1,148.75","1,100.00","1,135.65","1,102.05",33.60,3.05
Engineers India,123.85,116.20,119.70,116.20,3.50,3.01
Apollo Tyres,413.25,396.85,410.90,399.05,11.85,2.97
PB Fintech,716.90,693.60,712.05,691.60,20.45,2.96
KPIT Tech,"1,090.00","1,057.00","1,085.75","1,055.60",30.15,2.86
Oberoi Realty,"1,057.90","1,015.50","1,040.05","1,011.65",28.40,2.81
Anupam Rasayan,"1,009.90",971.95,997.00,970.05,26.95,2.78
DLF,517.55,503.00,513.60,499.70,13.90,2.78
JSW Energy,311.80,303.00,310.00,301.75,8.25,2.73
AU Small Financ,792.00,766.05,789.85,769.05,20.80,2.7
Amber Enterpris,"2,291.00","2,226.00","2,279.90","2,220.25",59.65,2.69
APTUS VALUE,254.85,246.85,252.75,246.15,6.60,2.68
Cochin Shipyard,582.00,560.65,576.85,562.00,14.85,2.64
Union Bank,80.00,77.65,79.70,77.65,2.05,2.64
Intellect Desig,625.00,607.10,623.55,607.80,15.75,2.59
Prestige Estate,598.60,580.70,592.00,577.10,14.90,2.58
Bandhan Bank,231.35,225.60,230.70,224.95,5.75,2.56
Container Corp,691.55,671.00,690.00,673.05,16.95,2.52
Natco Pharma,699.00,679.60,696.70,679.60,17.10,2.52
Bharat Elec,125.10,121.90,124.80,121.75,3.05,2.51
Godrej Prop,"1,621.00","1,568.05","1,598.70","1,559.50",39.20,2.51
Amara Raja Batt,709.00,685.80,703.35,686.40,16.95,2.47
