company_name,high,low,last_price,prev_close,change,percent_gain
Capri Global,289.25,256.00,289.25,241.04,48.21,20
Capri Global,289.25,256.00,289.25,241.04,48.21,20
IOB,69.45,62.55,69.25,63.15,6.1,9.66
Balaji Amines,"2,426.95","2,189.50","2,393.90","2,196.35",197.55,8.99
Westlife Food,804.90,722.55,795.20,736.05,59.15,8.04
UCO Bank,60.90,55.60,60.30,56.10,4.2,7.49
Central Bank,67.95,62.30,67.40,62.95,4.45,7.07
Solar Ind,"7,820.00","7,221.10","7,760.15","7,288.40",471.75,6.47
Union Bank,158.70,147.85,157.90,148.85,9.05,6.08
Tata Chemicals,"1,085.00","1,011.00","1,061.30","1,003.00",58.3,5.81
CSB Bank,374.55,346.00,369.20,348.95,20.25,5.8
Infibeam Avenue,38.50,36.55,37.05,35.10,1.95,5.56
Tata Inv Corp,"8,849.80","8,600.00","8,849.80","8,428.40",421.4,5
MOTHERSON,126.50,119.50,125.45,119.60,5.85,4.89
Engineers India,237.90,221.30,233.15,222.30,10.85,4.88
Alkyl Amines,"2,264.00","2,120.85","2,227.50","2,124.30",103.2,4.86
NCC,263.40,247.75,261.85,250.25,11.6,4.64
MRPL,248.40,228.70,239.70,229.15,10.55,4.6
Bank of Mah,64.00,60.65,63.60,61.10,2.5,4.09
MMTC Ltd,80.95,77.10,80.65,77.50,3.15,4.06
Rajesh Exports,328.40,312.20,325.70,313.30,12.4,3.96
NHPC,93.20,88.20,92.45,89.10,3.35,3.76
Hitachi Energy,"6,412.85","6,116.10","6,327.30","6,101.90",225.4,3.69
Polyplex Corp,903.85,858.45,891.95,860.45,31.5,3.66
Kaynes Tech,"3,248.85","3,080.50","3,215.00","3,104.25",110.75,3.57
Lux Industries,"1,222.95","1,160.00","1,197.40","1,156.15",41.25,3.57
Tata Motors,"1,065.60","1,005.35","1,021.90",987.20,34.7,3.51
Tata Motors,"1,065.60","1,005.35","1,021.90",987.20,34.7,3.51
Jubilant Pharmo,599.00,565.75,588.95,569.05,19.9,3.5
Vedanta,288.40,274.60,285.70,276.35,9.35,3.38
EIH,431.00,413.65,426.90,413.65,13.25,3.2
Deepak Fert,528.80,505.00,521.95,505.85,16.1,3.18
Elgi Equipments,713.90,672.00,703.05,681.35,21.7,3.18
Gujarat Fluoro,"3,610.00","3,482.35","3,600.55","3,491.05",109.5,3.14
Bharti Airtel,"1,179.75","1,133.05","1,168.90","1,133.50",35.4,3.12
Campus Active,259.20,245.60,252.45,244.90,7.55,3.08
Bank of India,145.20,138.05,143.70,139.45,4.25,3.05
PNB,130.00,125.50,129.70,126.05,3.65,2.9
Sun Pharma Adv,394.90,375.00,391.85,381.05,10.8,2.83
Gland,"1,782.40","1,707.95","1,755.85","1,707.95",47.9,2.8
Tata Motors DVR,712.60,670.55,678.55,660.30,18.25,2.76
Tata Motors DVR,712.60,670.55,678.55,660.30,18.25,2.76
IGL,460.00,447.25,458.55,446.60,11.95,2.68
Brightcom Group,18.25,17.25,18.15,17.70,0.45,2.54
Polycab,"4,954.00","4,752.00","4,913.30","4,792.20",121.1,2.53
Bosch,"30,250.00","29,280.10","30,047.90","29,313.40",734.5,2.51
Adani Power,580.00,555.30,573.85,559.90,13.95,2.49
Alembic Pharma,"1,033.00","1,001.00","1,029.70","1,004.75",24.95,2.48
Shoppers Stop,742.30,715.55,738.50,720.60,17.9,2.48
GE Shipping,"1,052.00",997.00,"1,021.00",996.40,24.6,2.47
Redington,221.80,207.00,213.80,208.75,5.05,2.42
Vardhman Text,446.55,427.05,441.15,430.80,10.35,2.4
Carborundum,"1,108.00","1,068.10","1,097.70","1,072.25",25.45,2.37
HUDCO,205.60,195.05,200.15,195.60,4.55,2.33
Rain Industries,185.70,176.45,180.70,176.70,4,2.26
Rossari,755.30,722.00,740.80,724.40,16.4,2.26
Godfrey Phillip,"3,102.00","2,997.05","3,087.00","3,020.10",66.9,2.22
TVS Motor,"2,289.90","2,232.05","2,280.90","2,232.35",48.55,2.17
IDBI Bank,89.90,86.45,89.10,87.25,1.85,2.12
Quess Corp,521.90,507.00,516.00,505.65,10.35,2.05
KPR Mill,792.90,768.00,790.40,774.75,15.65,2.02
Phoenix Mills,"2,804.20","2,660.85","2,753.90","2,701.80",52.1,1.93
Muthoot Finance,"1,527.00","1,355.45","1,362.40","1,337.90",24.5,1.83
Macrotech Dev,"1,221.90","1,179.90","1,206.55","1,185.00",21.55,1.82
Bank of Baroda,278.60,272.25,278.10,273.20,4.9,1.79
Canara Bank,604.00,588.10,602.45,591.90,10.55,1.78
