company_name,high,low,last_price,prev_close,change,percent_gain
Chalet Hotels,"1,045.00",927.10,"1,017.00",927.10,89.9,9.7
Adani Green Ene,"1,249.00","1,124.20","1,217.95","1,148.05",69.9,6.09
BLS Internation,480.00,443.10,477.55,450.30,27.25,6.05
TataTeleservice,88.90,80.37,85.39,80.84,4.55,5.63
CenturyPlyboard,879.75,814.35,852.65,814.15,38.5,4.73
Aadhar Housing ,438.60,418.05,435.70,418.50,17.2,4.11
Adani Power,561.80,513.50,539.85,519.25,20.6,3.97
Hitachi Energy,"13,238.95","12,656.55","13,130.70","12,645.30",485.4,3.84
Anant Raj,758.20,724.75,752.80,727.05,25.75,3.54
EID Parry,947.30,904.95,941.75,910.40,31.35,3.44
Adani Energy,832.80,783.25,818.15,791.50,26.65,3.37
Max Healthcare,"1,171.00","1,126.20","1,167.70","1,132.20",35.5,3.14
Muthoot Finance,"2,132.90","2,057.00","2,127.35","2,064.50",62.85,3.04
SignatureGlobal,"1,264.00","1,215.00","1,257.25","1,222.00",35.25,2.88
Lemon Tree,148.80,143.37,146.66,142.81,3.85,2.7
Five-Star Busin,658.20,634.65,650.30,634.65,15.65,2.47
COFORGE LTD.,"9,351.00","9,030.45","9,195.95","8,996.20",199.75,2.22
Garden Reach Sh,"1,806.00","1,711.00","1,770.15","1,733.70",36.45,2.1
Adani Enterpris,"2,534.80","2,446.25","2,504.10","2,457.25",46.85,1.91
SAIL,130.09,125.53,129.26,126.95,2.31,1.82
Adani Total Gas,755.65,712.30,730.40,717.50,12.9,1.8
Macrotech Dev,"1,442.10","1,406.00","1,436.30","1,411.00",25.3,1.79
TITAGARH,"1,357.80","1,315.15","1,335.00","1,312.85",22.15,1.69
Indegene,605.10,584.00,600.65,590.90,9.75,1.65
Ajanta Pharma,"2,875.75","2,790.05","2,838.95","2,793.70",45.25,1.62
Jupiter Wagons,588.00,555.10,561.10,552.30,8.8,1.59
Bharti Airtel,"1,617.90","1,578.50","1,610.55","1,586.00",24.55,1.55
Tech Mahindra,"1,807.70","1,761.05","1,789.60","1,762.80",26.8,1.52
Vedanta,526.60,516.00,522.00,514.35,7.65,1.49
CRISIL,"5,570.00","5,424.65","5,526.65","5,448.25",78.4,1.44
JB Chemicals,"1,845.00","1,802.70","1,840.75","1,814.70",26.05,1.44
JB Chemicals,"1,845.00","1,802.70","1,840.75","1,814.70",26.05,1.44
Kaynes Tech,"6,795.55","6,476.90","6,597.15","6,506.95",90.2,1.39
IndusInd Bank,"1,005.50",986.00,997.95,984.85,13.1,1.33
Bharat Dynamics,"1,241.90","1,196.30","1,227.00","1,212.05",14.95,1.23
Bharat Dynamics,"1,241.90","1,196.30","1,227.00","1,212.05",14.95,1.23
Cochin Shipyard,"1,678.90","1,600.05","1,647.40","1,627.80",19.6,1.2
Cochin Shipyard,"1,678.90","1,600.05","1,647.40","1,627.80",19.6,1.2
General Insuran,434.95,421.25,430.45,425.35,5.1,1.2
Persistent,"6,509.00","6,390.00","6,435.95","6,359.75",76.2,1.2
Persistent,"6,509.00","6,390.00","6,435.95","6,359.75",76.2,1.2
Torrent Power,"1,713.75","1,625.50","1,688.10","1,668.10",20,1.2
Brigade Ent,"1,255.70","1,227.20","1,250.35","1,235.95",14.4,1.17
Ceat,"3,336.00","3,149.05","3,185.80","3,149.00",36.8,1.17
ITI,379.20,346.00,365.45,361.25,4.2,1.16
Polycab,"7,524.80","7,385.00","7,486.40","7,401.25",85.15,1.15
Narayana Hruda,"1,299.00","1,275.10","1,294.70","1,280.05",14.65,1.14
JSW Energy,687.30,671.25,685.25,677.60,7.65,1.13
Star Health,465.60,457.30,463.50,458.35,5.15,1.12
Techno Electric,"1,445.45","1,407.90","1,439.40","1,423.55",15.85,1.11
Bharti Hexacom,"1,440.00","1,401.30","1,421.80","1,406.65",15.15,1.08
