company_name,high,low,last_price,prev_close,change,percent_gain
Tejas Networks,864.15,739.00,820.15,737.30,82.85,11.24
Phoenix Mills,"1,703.00","1,574.60","1,677.90","1,574.55",103.35,6.56
Zomato,84.50,77.65,82.20,77.50,4.7,6.06
Finolex Cables,912.75,820.90,865.00,820.45,44.55,5.43
Tanla Platforms,"1,142.25","1,028.05","1,074.10","1,026.95",47.15,4.59
Supreme Ind,"3,414.00","3,225.00","3,375.90","3,237.40",138.5,4.28
Fert and Chem,510.75,471.75,489.35,470.25,19.1,4.06
Rattanindia Ent,43.15,39.75,41.30,39.70,1.6,4.03
PB Fintech,779.90,735.00,762.85,734.40,28.45,3.87
Data Patterns,"2,250.00","2,040.05","2,095.45","2,019.75",75.7,3.75
Info Edge,"4,646.00","4,465.10","4,625.50","4,460.70",164.8,3.69
Birlasoft,366.45,348.15,361.90,349.30,12.6,3.61
Metro Brands,"1,080.00","1,019.45","1,061.65","1,024.75",36.9,3.6
MTAR Tech,"2,157.55","2,048.95","2,099.20","2,031.65",67.55,3.32
Mahindra Holida,326.25,311.60,319.55,310.05,9.5,3.06
Zensar Tech,425.90,397.25,408.05,396.40,11.65,2.94
APL Apollo,"1,360.00","1,313.05","1,347.55","1,310.75",36.8,2.81
MMTC Ltd,33.85,32.10,33.00,32.10,0.9,2.8
KEC Intl,607.00,585.00,601.65,586.60,15.05,2.57
TCS,"3,367.45","3,272.75","3,340.55","3,259.90",80.65,2.47
Hindalco,439.50,430.20,435.20,424.85,10.35,2.44
Infosys,"1,376.80","1,330.85","1,365.10","1,333.30",31.8,2.39
COFORGE LTD.,"4,816.20","4,656.25","4,755.50","4,649.80",105.7,2.27
Macrotech Dev,725.95,672.00,698.00,683.30,14.7,2.15
MOTHERSON,97.05,94.20,95.05,93.15,1.9,2.04
Rallis India,212.45,203.45,208.55,204.50,4.05,1.98
Triveni Turbine,405.25,396.00,402.25,394.45,7.8,1.98
