company_name,high,low,last_price,prev_close,change,percent_gain
TMB,581.00,487.20,572.30,484.20,88.1,18.19
NMDC Steel,53.10,46.95,52.25,46.45,5.8,12.49
JBM Auto,"1,553.00","1,400.35","1,537.30","1,388.35",148.95,10.73
Trident,36.15,32.55,35.70,32.40,3.3,10.19
Data Patterns,"2,415.00","2,172.65","2,364.60","2,158.55",206.05,9.55
BLS Internation,286.40,259.35,283.85,259.35,24.5,9.45
MRPL,92.40,86.00,91.90,85.75,6.15,7.17
Adani Power,328.00,305.55,324.85,304.60,20.25,6.65
Poly Medicure,"1,453.85","1,321.05","1,428.90","1,340.95",87.95,6.56
Thermax,"2,848.15","2,596.20","2,766.50","2,599.50",167,6.42
Adani Trans,932.00,878.00,923.55,871.90,51.65,5.92
EIH,238.80,223.60,236.65,224.20,12.45,5.55
Linde India,"5,299.80","4,999.90","5,248.35","5,001.40",246.95,4.94
KNR Construct,257.90,245.00,255.50,243.55,11.95,4.91
Swan Energy,283.40,270.00,279.65,267.15,12.5,4.68
HEG,"1,797.95","1,725.05","1,777.95","1,700.05",77.9,4.58
RITES,476.00,448.10,473.35,452.70,20.65,4.56
KEC Intl,674.90,647.30,652.20,624.40,27.8,4.45
Anupam Rasayan,"1,000.00",943.30,984.45,943.30,41.15,4.36
Praj Industries,504.80,478.05,498.90,478.05,20.85,4.36
Sona BLW,594.90,570.05,590.90,566.85,24.05,4.24
Firstsource Sol,156.00,148.35,155.25,148.95,6.3,4.23
Tata Power,240.40,230.10,239.35,230.10,9.25,4.02
Triveni Engg,305.00,290.00,303.90,292.30,11.6,3.97
EPL,204.80,197.30,204.00,196.25,7.75,3.95
GMR Airports,55.70,53.45,55.40,53.30,2.1,3.94
CHEMPLAST SANMA,485.10,445.55,469.80,452.90,16.9,3.73
CRISIL,"3,997.95","3,814.55","3,955.95","3,815.75",140.2,3.67
CIEINDIA,505.00,478.10,500.50,483.25,17.25,3.57
PNB Housing Fin,688.00,654.00,657.90,635.35,22.55,3.55
India Cements,247.20,237.25,245.00,236.95,8.05,3.4
Karur Vysya,121.50,115.60,120.75,116.85,3.9,3.34
Graphite India,450.85,439.30,445.95,431.65,14.3,3.31
Max Healthcare,554.80,530.00,551.00,533.40,17.6,3.3
Dixon Technolog,"4,909.90","4,730.10","4,893.75","4,737.80",155.95,3.29
IRB Infra,27.25,25.60,26.70,25.85,0.85,3.29
IRB Infra,27.25,25.60,26.70,25.85,0.85,3.29
Persistent,"5,032.85","4,853.95","5,010.70","4,851.70",159,3.28
Birla Corp,"1,135.00","1,091.95","1,126.65","1,090.95",35.7,3.27
Rainbow Child,"1,111.00","1,066.15","1,101.30","1,066.45",34.85,3.27
Campus Active,320.00,309.80,315.65,306.25,9.4,3.07
GSFC,157.90,151.50,156.15,151.50,4.65,3.07
Carborundum,"1,149.95","1,100.00","1,122.65","1,089.50",33.15,3.04
Olectra Greente,"1,247.00","1,194.00","1,229.00","1,192.80",36.2,3.03
BSE Limited,895.90,863.65,890.05,864.00,26.05,3.02
BHEL,101.20,97.50,100.95,98.00,2.95,3.01
Lemon Tree Hote,106.45,102.65,105.20,102.15,3.05,2.99
Sonata,"1,045.00",966.55,"1,033.90","1,003.90",30,2.99
Nuvoco Vistas,349.90,330.75,340.10,330.30,9.8,2.97
Hitachi Energy,"4,420.00","4,207.20","4,385.30","4,262.85",122.45,2.87
Grindwell Norto,"2,267.20","2,191.00","2,253.40","2,190.65",62.75,2.86
Latent View,446.00,423.25,437.45,425.45,12,2.82
NMDC,118.80,115.35,118.50,115.25,3.25,2.82
KEI Industries,"2,529.00","2,474.60","2,522.90","2,454.75",68.15,2.78
Chola Invest.,"1,052.25","1,018.25","1,044.85","1,016.95",27.9,2.74
TV18 Broadcast,47.40,45.35,46.80,45.55,1.25,2.74
Granules India,299.85,290.35,298.30,290.35,7.95,2.74
Bajaj Finance,"7,063.00","6,801.00","7,048.20","6,862.10",186.1,2.71
Ambuja Cements,469.00,453.60,465.25,453.05,12.2,2.69
KPR Mill,722.00,690.00,703.20,684.95,18.25,2.66
Mahindra Holida,373.00,357.85,370.85,361.25,9.6,2.66
Adani Ports,864.10,838.50,858.15,835.90,22.25,2.66
Chalet Hotels,507.45,491.05,503.30,490.45,12.85,2.62
G R Infra,"1,259.60","1,225.30","1,256.00","1,224.50",31.5,2.57
Power Grid Corp,247.70,241.70,247.20,241.00,6.2,2.57
Adani Green Ene,"1,035.00","1,003.40","1,020.05",994.75,25.3,2.54
Kalyan Jeweller,227.00,210.60,219.85,214.60,5.25,2.45
Adani Enterpris,"2,655.00","2,580.50","2,639.75","2,577.40",62.35,2.42
Guj Amb Exports,248.30,239.00,244.80,239.25,5.55,2.32
Hindalco,450.85,439.90,449.40,439.50,9.9,2.25
CreditAccess Gr,"1,400.00","1,369.00","1,399.05","1,368.45",30.6,2.24
Apar Ind,"5,349.95","4,875.05","4,971.35","4,862.70",108.65,2.23
IGL,439.75,429.25,438.70,429.20,9.5,2.21
Sundram,"1,281.95","1,237.00","1,267.55","1,240.25",27.3,2.2
Astral Ltd,"2,000.00","1,935.00","1,981.20","1,940.10",41.1,2.12
Can Fin Homes,746.80,727.00,741.85,726.55,15.3,2.11
BEML,"2,076.60","2,030.00","2,069.30","2,027.20",42.1,2.08
CSB Bank,325.40,311.20,322.25,315.70,6.55,2.07
Rain Industries,158.40,154.40,157.55,154.35,3.2,2.07
Amber Enterpris,"2,929.00","2,831.05","2,874.05","2,816.10",57.95,2.06
Transport Corp,804.60,790.00,803.05,786.85,16.2,2.06
Ingersoll Rand,"3,165.75","3,083.00","3,153.65","3,091.10",62.55,2.02
SAIL,86.25,84.00,86.05,84.35,1.7,2.02
Birlasoft,463.80,452.00,462.60,453.55,9.05,2
ACC,"1,979.00","1,934.15","1,971.95","1,934.10",37.85,1.96
Jindal Steel,655.00,643.40,653.60,641.05,12.55,1.96
Deepak Fert,556.30,543.95,554.20,543.65,10.55,1.94
Laurus Labs,390.50,381.75,388.75,381.35,7.4,1.94
Eris Life,880.00,822.15,846.25,830.25,16,1.93
Motilal Oswal,924.80,897.85,914.00,896.80,17.2,1.92
Welspun Corp,322.50,312.90,317.95,311.95,6,1.92
Kajaria Ceramic,"1,494.70","1,461.75","1,489.90","1,461.95",27.95,1.91
IndusInd Bank,"1,400.00","1,366.20","1,397.80","1,371.70",26.1,1.9
CenturyPlyboard,631.10,613.15,629.20,617.65,11.55,1.87
MMTC Ltd,39.30,38.00,38.55,37.85,0.7,1.85
Capri Global,839.80,746.10,760.20,746.50,13.7,1.84
Godrej Prop,"1,561.80","1,526.00","1,554.10","1,526.00",28.1,1.84
Apollo Tyres,399.80,390.15,398.80,391.65,7.15,1.83
Bharti Airtel,874.00,854.10,871.95,856.25,15.7,1.83
Fortis Health,322.85,316.00,322.00,316.20,5.8,1.83
Infibeam Avenue,14.10,13.80,14.05,13.80,0.25,1.81
REC,240.55,231.45,238.90,234.65,4.25,1.81
IDFC,121.55,119.30,121.30,119.15,2.15,1.8
Chola Fin Hold,928.85,885.10,918.55,902.30,16.25,1.8
Lupin,"1,090.00","1,064.25","1,086.35","1,067.60",18.75,1.76
L&T Technology,"4,399.00","4,257.65","4,344.75","4,270.10",74.65,1.75
Apollo Hospital,"4,945.45","4,840.00","4,932.65","4,848.35",84.3,1.74
Indigo Paints,"1,531.50","1,500.00","1,523.60","1,498.05",25.55,1.71
NTPC,219.55,215.70,218.80,215.15,3.65,1.7
Jubilant Pharmo,453.20,436.10,443.50,436.10,7.4,1.7
L&T Finance,120.55,116.50,120.05,118.05,2,1.69
Intellect Desig,695.00,678.00,689.90,678.50,11.4,1.68
JK Lakshmi Cem,662.10,645.05,658.10,647.25,10.85,1.68
Bharat Elec,129.70,127.15,129.25,127.15,2.1,1.65
DLF,483.35,474.05,481.85,474.05,7.8,1.65
LIC Housing Fin,422.90,411.45,420.55,413.75,6.8,1.64
Vijaya Diagnost,476.95,465.00,475.15,467.55,7.6,1.63
Muthoot Finance,"1,266.05","1,225.00","1,261.75","1,241.60",20.15,1.62
GAIL,114.75,112.35,114.40,112.60,1.8,1.6
Medplus Health,902.90,869.05,897.60,883.50,14.1,1.6
MOTHERSON,95.90,94.05,95.70,94.20,1.5,1.59
General Insuran,205.95,203.05,205.55,202.35,3.2,1.58
COFORGE LTD.,"5,020.50","4,918.60","4,996.50","4,920.15",76.35,1.55
Adani Total Gas,673.65,656.00,664.50,654.50,10,1.53
Zensar Tech,514.95,502.10,512.90,505.15,7.75,1.53
Polycab,"4,860.00","4,751.10","4,850.10","4,777.65",72.45,1.52
PNC Infratech,329.00,323.95,327.05,322.35,4.7,1.46
Brigade Ent,595.00,579.15,592.05,583.65,8.4,1.44
Cera Sanitary,"8,742.45","8,445.75","8,565.85","8,444.70",121.15,1.43
NLC India,127.65,123.60,125.05,123.30,1.75,1.42
ITC,448.50,441.35,447.80,441.65,6.15,1.39
TTK Prestige,777.50,758.15,775.40,764.80,10.6,1.39
VIP Industries,703.85,675.45,688.30,678.90,9.4,1.38
Gland,"1,599.00","1,545.00","1,589.85","1,568.70",21.15,1.35
Rail Vikas,125.20,122.80,124.50,122.85,1.65,1.34
UNO Minda,636.25,625.85,634.00,625.75,8.25,1.32
NALCO,88.45,86.90,87.95,86.80,1.15,1.32
Trent,"2,018.00","1,950.05","1,999.95","1,974.00",25.95,1.31
Dr Lal PathLab,"2,274.30","2,221.75","2,271.05","2,241.95",29.1,1.3
Go Fashion,"1,299.75","1,231.70","1,262.15","1,245.95",16.2,1.3
RBL Bank,219.85,215.20,218.60,215.80,2.8,1.3
Siemens,"3,666.45","3,613.30","3,652.85","3,606.10",46.75,1.3
Emami,537.80,525.15,535.40,528.60,6.8,1.29
Mahanagar Gas,996.95,981.00,993.45,980.75,12.7,1.29
Varroc Engineer,391.40,379.70,383.55,378.70,4.85,1.28
UPL,590.00,580.10,585.70,578.45,7.25,1.25
Shriram Finance,"1,855.00","1,814.65","1,843.25","1,820.45",22.8,1.25
Bajaj Finserv,"1,484.50","1,451.00","1,478.30","1,460.15",18.15,1.24
Bajaj Finserv,"1,484.50","1,451.00","1,478.30","1,460.15",18.15,1.24
LTIMindtree,"5,152.15","5,056.00","5,147.55","5,085.15",62.4,1.23
Cummins,"1,758.50","1,736.05","1,752.10","1,731.00",21.1,1.22
Easy Trip,38.50,37.50,37.80,37.35,0.45,1.2
Easy Trip,38.50,37.50,37.80,37.35,0.45,1.2
