company_name,high,low,last_price,prev_close,change,percent_gain
Engineers India,198.30,179.00,195.90,174.45,21.45,12.3
Sobha,"1,415.95","1,256.60","1,402.05","1,251.60",150.45,12.02
BSE Limited,"2,267.20","2,075.05","2,243.10","2,033.15",209.95,10.33
IRB Infra,59.30,54.85,58.90,53.95,4.95,9.18
IRB Infra,59.30,54.85,58.90,53.95,4.95,9.18
NCC,241.40,221.65,237.35,218.05,19.3,8.85
Hitachi Energy,"7,450.00","6,680.00","7,242.00","6,661.95",580.05,8.71
Intellect Desig,"1,108.00","1,025.00","1,093.95","1,013.20",80.75,7.97
CG Power ,549.95,510.00,541.40,502.25,39.15,7.79
Muthoot Finance,"1,443.00","1,350.90","1,434.45","1,338.85",95.6,7.14
Power Finance,388.50,368.00,386.75,361.50,25.25,6.98
Hind Copper,275.00,261.45,273.40,255.90,17.5,6.84
Jindal Saw,434.95,409.70,431.50,404.85,26.65,6.58
CDSL,"1,778.60","1,677.00","1,766.10","1,657.60",108.5,6.55
REC,452.45,430.00,450.25,423.00,27.25,6.44
Sona BLW,687.70,644.60,678.90,637.85,41.05,6.44
HEG,"1,933.00","1,821.90","1,913.40","1,801.35",112.05,6.22
CESC,121.50,113.70,120.55,113.55,7,6.16
GMR Airports,79.30,75.60,79.10,74.65,4.45,5.96
NALCO,147.25,140.40,145.75,137.80,7.95,5.77
Amber Enterpris,"3,430.00","3,235.65","3,406.35","3,222.70",183.65,5.7
Graphite India,634.65,596.60,620.80,587.85,32.95,5.61
BHEL,237.95,228.00,237.20,224.75,12.45,5.54
Swan Energy,628.90,598.10,621.90,590.70,31.2,5.28
Ujjivan Small,46.50,44.15,45.95,43.65,2.3,5.27
ICICI Securitie,769.10,728.00,761.55,724.05,37.5,5.18
L&T Technology,"5,468.00","5,232.25","5,457.50","5,191.90",265.6,5.12
Polycab,"5,025.50","4,770.00","4,986.55","4,744.35",242.2,5.11
Chola Fin Hold,"1,053.00","1,003.50","1,050.80","1,000.45",50.35,5.03
Bharat Elec,197.50,190.00,196.85,187.45,9.4,5.01
Jindal Steel,823.40,778.10,821.55,782.35,39.2,5.01
Sterling Wilson,491.85,477.00,491.85,468.45,23.4,5
NBCC (India),114.80,111.50,114.80,109.35,5.45,4.98
BEML,"3,033.95","2,909.80","3,012.40","2,869.95",142.45,4.96
Siemens,"4,954.00","4,741.55","4,942.35","4,709.55",232.8,4.94
MMTC Ltd,66.05,64.00,66.05,62.95,3.1,4.92
Olectra Greente,"1,793.90","1,718.65","1,772.00","1,689.10",82.9,4.91
Indian Bank,496.40,474.50,492.35,469.70,22.65,4.82
PNB Housing Fin,645.40,623.00,642.50,613.25,29.25,4.77
Kaynes Tech,"2,725.00","2,592.50","2,712.20","2,589.45",122.75,4.74
Thermax,"3,985.00","3,666.45","3,859.85","3,685.10",174.75,4.74
Hindustan Aeron,"3,128.45","3,020.00","3,121.35","2,980.50",140.85,4.73
Hindustan Aeron,"3,128.45","3,020.00","3,121.35","2,980.50",140.85,4.73
L&T Finance,157.00,150.30,156.00,149.00,7,4.7
Solar Ind,"8,969.00","8,562.00","8,898.75","8,504.35",394.4,4.64
Lemon Tree,134.75,129.30,133.65,127.80,5.85,4.58
Oil India,596.60,568.50,590.95,565.20,25.75,4.56
Tube Investment,"3,720.00","3,541.15","3,707.10","3,551.55",155.55,4.38
SAIL,132.10,127.00,129.00,123.65,5.35,4.33
Data Patterns,"2,386.60","2,265.00","2,352.10","2,254.60",97.5,4.32
FSN E-Co Nykaa,160.80,153.95,159.20,152.65,6.55,4.29
NLC India,213.40,206.60,212.30,203.65,8.65,4.25
HINDPETRO,473.90,458.45,472.50,453.65,18.85,4.16
Latent View,467.85,452.00,465.25,446.80,18.45,4.13
Sun Pharma Adv,368.30,356.85,367.25,352.80,14.45,4.1
LIC India,909.55,877.50,901.80,866.90,34.9,4.03
Navin Fluorine,"3,099.00","2,973.65","3,086.05","2,966.55",119.5,4.03
Container Corp,877.55,846.30,873.20,839.60,33.6,4
CCL Products,603.25,571.00,596.30,573.60,22.7,3.96
Vaibhav Global,375.95,363.00,371.90,357.75,14.15,3.96
IOC,164.75,159.80,164.50,158.25,6.25,3.95
Info Edge,"5,318.95","5,130.00","5,302.55","5,101.45",201.1,3.94
RBL Bank,243.70,235.85,242.50,233.30,9.2,3.94
