company_name,high,low,last_price,prev_close,change,percent_gain
Allcargo,87.50,74.60,85.30,75.00,10.3,13.73
Zee Entertain,205.25,184.00,192.65,178.50,14.15,7.93
EID Parry,653.45,621.95,637.95,599.55,38.4,6.4
Guj Amb Exports,397.95,362.90,386.10,364.10,22,6.04
Home First,937.00,889.05,928.90,882.90,46,5.21
One 97 Paytm,376.25,376.25,376.25,358.35,17.9,5
TV18 Broadcast,64.40,62.10,64.40,61.35,3.05,4.97
MMTC Ltd,86.30,84.15,86.25,82.20,4.05,4.93
Shree Renuka,51.20,47.80,49.95,47.75,2.2,4.61
Epigral,"1,144.00","1,065.25","1,132.45","1,084.10",48.35,4.46
Alembic Pharma,"1,060.50","1,001.65","1,048.00","1,004.20",43.8,4.36
Sunteck Realty,485.90,464.15,483.10,463.50,19.6,4.23
Power Grid Corp,288.75,277.70,287.90,276.35,11.55,4.18
Deepak Fert,546.70,508.00,514.55,494.45,20.1,4.07
Sona BLW,656.50,618.60,639.85,614.80,25.05,4.07
eClerx Services,"2,424.90","2,301.15","2,404.15","2,312.30",91.85,3.97
Glenmark,905.00,867.20,894.15,862.55,31.6,3.66
Sapphire Foods,"1,422.65","1,360.00","1,408.00","1,360.00",48,3.53
HFCL,113.30,107.50,110.85,107.30,3.55,3.31
Deepak Nitrite,"2,368.05","2,276.70","2,356.60","2,281.60",75,3.29
Swan Energy,756.00,729.25,751.30,728.45,22.85,3.14
Archean Chem,749.00,704.15,739.85,717.70,22.15,3.09
Craftsman,"4,493.90","4,326.25","4,453.25","4,331.85",121.4,2.8
Max Healthcare,869.55,840.00,866.15,842.75,23.4,2.78
HUDCO,201.30,190.85,198.45,193.10,5.35,2.77
Firstsource Sol,207.90,198.55,203.45,198.20,5.25,2.65
HDFC Bank,"1,457.25","1,411.80","1,454.30","1,417.10",37.2,2.63
Welspun Living,158.80,151.90,157.10,153.10,4,2.61
Just Dial,920.00,875.10,900.30,878.45,21.85,2.49
Axis Bank,"1,090.50","1,057.70","1,088.60","1,062.95",25.65,2.41
Fortis Health,448.00,433.20,443.25,433.20,10.05,2.32
BHEL,233.80,225.95,230.90,225.70,5.2,2.3
Jindal Saw,558.45,528.70,537.25,525.20,12.05,2.29
Tata Inv Corp,"5,892.95","5,728.30","5,852.00","5,721.50",130.5,2.28
Jubilant Food,515.00,493.50,507.70,496.50,11.2,2.26
Macrotech Dev,"1,157.00","1,105.00","1,117.55","1,093.00",24.55,2.25
Zomato,163.80,158.70,161.05,157.50,3.55,2.25
Aarti Ind,709.00,682.00,703.90,689.05,14.85,2.16
Indiabulls Hsg,194.80,188.40,191.80,187.90,3.9,2.08
FDC,454.85,436.55,449.95,440.90,9.05,2.05
NTPC,346.50,337.80,345.70,338.75,6.95,2.05
Aster DM Health,480.00,465.10,475.65,466.50,9.15,1.96
Marico,537.40,524.75,536.20,526.50,9.7,1.84
DLF,869.50,846.20,863.90,848.60,15.3,1.8
Kotak Mahindra,"1,768.65","1,737.35","1,762.50","1,731.40",31.1,1.8
Oil India,630.00,574.00,604.70,594.20,10.5,1.77
SBI Life Insura,"1,517.65","1,473.35","1,513.55","1,488.85",24.7,1.66
SKF India,"4,505.00","4,425.05","4,480.95","4,408.65",72.3,1.64
Cera Sanitary,"7,639.00","7,436.10","7,580.50","7,460.60",119.9,1.61
SAIL,131.40,126.30,130.35,128.30,2.05,1.6
SBI Card,741.35,723.05,739.75,728.40,11.35,1.56
ICICI Securitie,804.80,785.30,797.50,785.30,12.2,1.55
Apollo Hospital,"6,785.00","6,637.85","6,759.45","6,657.15",102.3,1.54
SRF,"2,389.00","2,325.30","2,383.20","2,347.05",36.15,1.54
Interglobe Avi,"3,136.35","3,053.90","3,114.90","3,068.05",46.85,1.53
3M India,"31,516.15","31,000.00","31,384.60","30,918.40",466.2,1.51
HINDPETRO,567.50,538.90,563.10,554.70,8.4,1.51
Redington,216.40,205.25,211.00,207.90,3.1,1.49
GlaxoSmithKline,"2,312.15","2,245.00","2,289.05","2,255.75",33.3,1.48
Phoenix Mills,"2,890.00","2,781.80","2,826.65","2,785.70",40.95,1.47
NLC India,258.30,250.40,255.30,251.70,3.6,1.43
IndusInd Bank,"1,508.00","1,475.05","1,504.20","1,483.60",20.6,1.39
