company_name,high,low,last_price,prev_close,change,percent_gain
Aditya Birla F,247.50,230.00,236.15,211.65,24.50,11.58
Tanla Platforms,949.00,842.00,933.80,841.95,91.85,10.91
AB Capital,204.50,186.00,201.05,181.85,19.20,10.56
Varroc Engineer,564.50,512.00,558.60,512.30,46.30,9.04
Godfrey Phillip,"3,379.00","3,101.40","3,352.10","3,098.85",253.25,8.17
NCC,264.00,240.20,261.75,243.05,18.70,7.69
Linde India,"7,014.20","6,360.00","6,897.40","6,434.65",462.75,7.19
MTAR Tech,"1,943.00","1,775.20","1,896.05","1,771.50",124.55,7.03
Oil India,635.00,590.15,630.10,591.00,39.10,6.62
CAMS,"3,225.00","2,971.80","3,186.20","2,992.20",194.00,6.48
HEG,"2,115.00","1,970.05","2,079.00","1,960.00",119.00,6.07
Bikaji Foods,529.50,496.50,526.00,496.00,30.00,6.05
TVS Supply,173.85,162.95,172.45,162.90,9.55,5.86
Data Patterns,"2,814.70","2,657.65","2,713.30","2,563.55",149.75,5.84
Redington,226.00,210.00,222.15,209.95,12.20,5.81
SJVN,134.65,124.10,132.50,125.40,7.10,5.66
Saregama India,382.60,360.00,378.90,359.40,19.50,5.43
Prince Pipes,607.00,567.55,601.00,571.65,29.35,5.13
SAIL,150.65,139.55,147.85,140.75,7.10,5.04
Adani Power,588.45,574.00,588.45,560.45,28.00,5
Schneider Infra,817.00,790.50,817.00,778.10,38.90,5
Tata Inv Corp,"6,883.90","6,764.00","6,883.90","6,556.10",327.80,5
Alok Industries,28.45,27.50,28.45,27.10,1.35,4.98
MMTC Ltd,73.20,70.10,73.20,69.75,3.45,4.95
Castrol,211.95,201.00,211.25,201.40,9.85,4.89
Ujjivan Small,51.30,47.35,50.80,48.45,2.35,4.85
Vedanta,301.95,285.85,301.30,287.50,13.80,4.8
APL Apollo,"1,584.00","1,510.00","1,574.70","1,503.30",71.40,4.75
Bharat Elec,222.65,212.60,221.00,211.10,9.90,4.69
JSW Energy,543.00,519.55,542.20,518.45,23.75,4.58
Godrej Prop,"2,508.75","2,396.70","2,497.75","2,389.70",108.05,4.52
Dixon Technolog,"7,950.00","7,554.15","7,915.50","7,592.05",323.45,4.26
Zee Entertain,154.75,147.05,153.35,147.10,6.25,4.25
Adani Wilmar,362.50,337.25,354.15,340.20,13.95,4.1
Hindustan Aeron,"3,584.00","3,412.00","3,543.00","3,403.35",139.65,4.1
Hindustan Aeron,"3,584.00","3,412.00","3,543.00","3,403.35",139.65,4.1
ACC,"2,658.00","2,545.85","2,648.65","2,544.55",104.10,4.09
Nuvama Wealth,"4,974.95","4,702.00","4,816.40","4,627.90",188.50,4.07
TATA Cons. Prod,"1,133.40","1,085.10","1,131.15","1,086.90",44.25,4.07
Guj Mineral,392.85,371.00,390.20,375.05,15.15,4.04
Tata Tech,"1,127.00","1,048.05","1,092.00","1,049.80",42.20,4.02
IRB Infra,64.90,60.85,63.75,61.30,2.45,4
IRB Infra,64.90,60.85,63.75,61.30,2.45,4
Tejas Networks,767.00,720.55,757.65,728.50,29.15,4
Quess Corp,545.00,519.80,541.40,520.75,20.65,3.97
MRPL,239.90,231.00,237.80,228.75,9.05,3.96
Endurance Techn,"1,930.00","1,826.00","1,898.35","1,826.30",72.05,3.95
Schaeffler Ind,"3,110.00","2,942.85","3,095.50","2,979.60",115.90,3.89
Grindwell Norto,"2,029.95","1,944.05","2,020.90","1,948.80",72.10,3.7
BLS Internation,341.55,325.05,340.00,327.90,12.10,3.69
Prestige Estate,"1,344.50","1,279.25","1,313.65","1,267.05",46.60,3.68
Kajaria Ceramic,"1,290.00","1,227.75","1,270.25","1,226.10",44.15,3.6
Usha Martin,347.00,335.00,345.20,333.25,11.95,3.59
Engineers India,218.90,208.40,218.25,210.75,7.50,3.56
Mah Seamless,924.20,880.00,918.45,886.95,31.50,3.55
Mankind Pharma,"2,410.00","2,311.90","2,393.40","2,311.90",81.50,3.53
Sterlite Techno,130.75,121.30,127.55,123.20,4.35,3.53
CG Consumer,283.00,270.75,279.60,270.15,9.45,3.5
City Union Bank,145.00,139.85,144.75,139.85,4.90,3.5
GSFC,224.00,213.05,220.95,213.50,7.45,3.49
EPL,191.50,183.25,188.80,182.45,6.35,3.48
IRCTC,"1,012.30",964.10,"1,003.80",970.15,33.65,3.47
Oberoi Realty,"1,573.40","1,495.05","1,554.65","1,503.35",51.30,3.41
Voltas,"1,214.80","1,159.00","1,190.40","1,151.60",38.80,3.37
Sanofi India,"8,415.00","8,113.95","8,379.95","8,108.95",271.00,3.34
Jindal Steel,900.00,857.30,896.90,868.35,28.55,3.29
India Cements,229.50,218.45,227.40,220.40,7.00,3.18
M&M Financial,299.00,284.95,296.05,286.95,9.10,3.17
Hind Zinc,319.90,304.35,315.65,306.15,9.50,3.1
CSB Bank,386.50,375.00,379.10,367.75,11.35,3.09
Just Dial,868.70,833.25,862.20,836.40,25.80,3.08
Honeywell Autom,"39,849.75","38,549.80","39,725.10","38,549.80","1,175.30",3.05
Torrent Power,"1,485.00","1,408.35","1,465.45","1,422.50",42.95,3.02
KPR Mill,854.30,825.35,852.15,827.35,24.80,3
Jindal Saw,490.00,467.45,487.00,472.95,14.05,2.97
IOC,174.50,169.30,174.20,169.25,4.95,2.92
M&M,"1,977.50","1,901.45","1,971.95","1,915.95",56.00,2.92
NALCO,166.70,158.50,166.20,161.50,4.70,2.91
HINDPETRO,484.70,467.50,482.20,468.80,13.40,2.86
LIC India,"1,001.80",961.30,998.40,970.60,27.80,2.86
KNR Construct,267.30,254.00,261.65,254.40,7.25,2.85
TataTeleservice,82.30,78.30,81.40,79.15,2.25,2.84
Deepak Nitrite,"2,214.05","2,140.50","2,202.95","2,142.30",60.65,2.83
Bandhan Bank,193.60,187.65,193.10,187.85,5.25,2.79
Home First,951.00,910.00,945.45,919.75,25.70,2.79
Petronet LNG,273.50,265.90,272.80,265.40,7.40,2.79
Suzlon Energy,43.00,40.40,42.50,41.35,1.15,2.78
Piramal Pharma,135.40,129.55,133.45,129.90,3.55,2.73
NBCC (India),131.00,125.20,128.20,124.80,3.40,2.72
Vaibhav Global,389.30,378.55,386.10,376.10,10.00,2.66
Blue Star,"1,317.35","1,282.70","1,310.80","1,276.90",33.90,2.65
JK Paper,347.30,332.20,342.70,333.90,8.80,2.64
Natco Pharma,"1,012.00",976.85,999.30,973.70,25.60,2.63
Avanti Feeds,519.70,499.10,515.00,501.90,13.10,2.61
Bajaj Auto,"9,357.95","9,139.50","9,276.10","9,042.15",233.95,2.59
Jubilant Pharmo,596.20,566.60,589.45,574.60,14.85,2.58
One 97 Paytm,422.00,405.00,416.35,406.05,10.30,2.54
L&T Finance,167.80,162.80,166.85,162.75,4.10,2.52
BPCL,620.30,600.00,615.80,600.70,15.10,2.51
Laurus Labs,416.95,405.00,415.25,405.25,10.00,2.47
Colgate,"2,806.70","2,709.10","2,782.60","2,716.20",66.40,2.44
Birla Corp,"1,529.85","1,469.65","1,514.80","1,479.15",35.65,2.41
Kansai Nerolac,279.30,271.70,278.45,271.90,6.55,2.41
Indigo Paints,"1,349.90","1,312.00","1,344.75","1,313.30",31.45,2.39
Latent View,546.05,520.55,534.80,522.50,12.30,2.35
Aether Ind,820.00,793.30,816.75,798.45,18.30,2.29
Himadri Special,324.15,305.55,322.80,315.70,7.10,2.25
GNFC,662.00,644.40,659.00,644.80,14.20,2.2
SignatureGlobal,"1,358.00","1,327.00","1,355.05","1,325.85",29.20,2.2
Garden Reach Sh,829.50,802.00,825.05,807.40,17.65,2.19
Ircon Internati,235.75,225.75,232.15,227.20,4.95,2.18
Ircon Internati,235.75,225.75,232.15,227.20,4.95,2.18
KEC Intl,741.95,712.35,735.00,719.40,15.60,2.17
GMM Pfaudler,"1,329.00","1,281.05","1,322.30","1,294.75",27.55,2.13
IDFC First Bank,79.45,77.05,79.15,77.50,1.65,2.13
Ambuja Cements,637.10,619.65,634.70,621.50,13.20,2.12
Syngene Intl,729.75,704.65,723.40,708.40,15.00,2.12
Whirlpool,"1,289.90","1,243.75","1,277.80","1,251.25",26.55,2.12
CDSL,"1,889.20","1,809.00","1,876.20","1,837.70",38.50,2.1
Balkrishna Ind,"2,346.00","2,284.00","2,332.45","2,284.75",47.70,2.09
