company_name,high,low,last_price,prev_close,change,percent_gain
Hitachi Energy,"16,380.00","14,760.40","15,960.15","14,480.80","1,479.35",10.22
Mazagon Dock,"4,510.00","4,150.00","4,428.35","4,086.95",341.40,8.35
Elecon Eng,709.40,655.55,702.00,655.55,46.45,7.09
Elecon Eng,709.40,655.55,702.00,655.55,46.45,7.09
Usha Martin,370.00,343.90,367.15,343.05,24.10,7.03
Rashtriya Chem,185.31,175.12,182.66,171.01,11.65,6.81
Gujarat Fluoro,"4,695.00","4,393.55","4,659.75","4,364.75",295.00,6.76
Garden Reach Sh,"1,788.80","1,651.85","1,742.80","1,636.35",106.45,6.51
Apar Ind,"10,720.00","9,937.65","10,649.70","10,030.85",618.85,6.17
EIH,441.60,406.00,431.40,407.40,24.00,5.89
TataTeleservice,86.33,78.05,83.79,79.22,4.57,5.77
Tata Inv Corp,"7,545.00","6,460.45","6,923.25","6,548.75",374.50,5.72
Fert and Chem,947.65,884.85,932.35,885.20,47.15,5.33
BEML,"3,799.95","3,587.90","3,763.20","3,577.50",185.70,5.19
Sterling Wilson,567.65,541.25,567.65,540.65,27.00,4.99
CG Power ,844.95,802.95,841.75,803.50,38.25,4.76
Bharat Dynamics,"1,221.00","1,175.00","1,217.70","1,163.10",54.60,4.69
Bharat Dynamics,"1,221.00","1,175.00","1,217.70","1,163.10",54.60,4.69
Schneider Infra,871.00,827.80,863.95,825.85,38.10,4.61
RamkrishnaForge,975.70,923.50,967.40,926.60,40.80,4.4
Kotak Mahindra,"1,884.00","1,805.30","1,876.10","1,800.80",75.30,4.18
Tata Chemicals,"1,204.45","1,132.65","1,151.20","1,105.35",45.85,4.15
Data Patterns,"2,525.00","2,391.15","2,497.05","2,398.05",99.00,4.13
Global Health,"1,040.30",992.85,"1,038.05","1,001.50",36.55,3.65
Lemon Tree,125.95,120.70,125.26,121.04,4.22,3.49
PNC Infratech,458.90,440.15,443.20,428.65,14.55,3.39
KEI Industries,"4,553.00","4,375.05","4,528.80","4,394.95",133.85,3.05
Laxmi Organic,284.95,276.55,283.75,276.20,7.55,2.73
Kaynes Tech,"5,742.00","5,362.00","5,538.20","5,391.60",146.60,2.72
Mahanagar Gas,"1,909.80","1,826.50","1,869.50","1,820.30",49.20,2.7
BHEL,273.15,265.15,271.35,264.30,7.05,2.67
Bajaj Holdings,"10,801.90","10,434.30","10,747.05","10,473.40",273.65,2.61
JM Financial,146.45,141.22,144.99,141.33,3.66,2.59
Grindwell Norto,"2,469.55","2,392.00","2,450.65","2,390.00",60.65,2.54
Laurus Labs,466.95,451.85,465.25,453.90,11.35,2.5
APL Apollo,"1,582.25","1,526.45","1,573.75","1,536.00",37.75,2.46
Oberoi Realty,"1,893.60","1,845.20","1,879.25","1,834.65",44.60,2.43
PCBL,527.50,510.70,519.45,507.20,12.25,2.42
CenturyPlyboard,903.75,867.90,898.05,877.00,21.05,2.4
Cochin Shipyard,"1,724.70","1,640.00","1,694.55","1,654.80",39.75,2.4
Cochin Shipyard,"1,724.70","1,640.00","1,694.55","1,654.80",39.75,2.4
RBL Bank,202.33,195.65,200.70,196.08,4.62,2.36
Jai Balaji Ind,"1,177.00","1,114.75","1,147.45","1,121.25",26.20,2.34
Finolex Ind,294.00,286.35,293.00,286.45,6.55,2.29
Cello World,900.00,878.90,892.15,872.65,19.50,2.23
Just Dial,"1,285.40","1,237.60","1,270.20","1,242.45",27.75,2.23
REC,550.35,534.60,544.25,532.40,11.85,2.23
Hindustan Aeron,"4,538.00","4,365.05","4,482.25","4,386.55",95.70,2.18
Hindustan Aeron,"4,538.00","4,365.05","4,482.25","4,386.55",95.70,2.18
Aether Ind,977.70,943.05,966.15,946.50,19.65,2.08
Piramal Enter,"1,059.00","1,034.65","1,052.40","1,031.00",21.40,2.08
Patanjali Foods,"1,748.00","1,694.85","1,740.30","1,706.15",34.15,2
MOTHERSON,215.00,207.30,210.02,206.05,3.97,1.93
DOMS Industries,"2,764.95","2,671.00","2,734.75","2,683.35",51.40,1.92
Tata Elxsi,"8,027.00","7,627.00","7,759.30","7,614.30",145.00,1.9
Medplus Health,666.80,648.50,662.35,650.05,12.30,1.89
FDC,553.40,526.00,542.25,532.35,9.90,1.86
Praj Industries,794.00,765.75,781.70,767.60,14.10,1.84
CAMS,"4,528.95","4,405.55","4,490.45","4,410.35",80.10,1.82
Indian Hotels,715.40,697.00,706.25,693.65,12.60,1.82
HDFC Bank,"1,665.45","1,632.50","1,662.40","1,633.15",29.25,1.79
Amara Raja,"1,413.00","1,381.00","1,399.60","1,375.15",24.45,1.78
Ashok Leyland,226.42,219.49,225.70,221.82,3.88,1.75
Adani Power,648.40,631.05,645.40,634.30,11.10,1.75
Route,"1,575.00","1,542.00","1,565.50","1,538.85",26.65,1.73
Jindal Stainles,760.85,739.30,756.05,743.55,12.50,1.68
Bharat Elec,289.60,283.40,286.90,282.40,4.50,1.59
IGL,542.00,533.90,540.90,532.50,8.40,1.58
CHEMPLAST SANMA,521.40,497.75,502.45,494.80,7.65,1.55
GMM Pfaudler,"1,405.05","1,363.05","1,401.05","1,380.00",21.05,1.53
Tata Tech,"1,089.15","1,045.10","1,064.70","1,048.70",16.00,1.53
MCX India,"6,219.00","6,119.45","6,193.15","6,101.40",91.75,1.5
INDUS TOWERS,383.25,376.00,378.90,373.50,5.40,1.45
Maruti Suzuki,"12,965.00","12,711.50","12,944.10","12,760.70",183.40,1.44
BLS Internation,368.90,360.90,363.45,358.35,5.10,1.42
Honeywell Autom,"50,549.90","49,320.65","50,120.75","49,417.10",703.65,1.42
Mah Seamless,632.45,618.80,624.35,615.65,8.70,1.41
Power Grid Corp,338.10,330.10,334.35,329.75,4.60,1.39
CCL Products,687.45,668.15,678.15,669.00,9.15,1.37
GAIL,229.47,223.58,225.62,222.56,3.06,1.37
GMR Airports,90.78,88.57,88.85,87.69,1.16,1.32
Vodafone Idea,9.44,9.19,9.31,9.19,0.12,1.31
M&M,"3,220.30","3,155.00","3,194.30","3,153.00",41.30,1.31
Linde India,"8,425.00","8,198.25","8,323.75","8,216.90",106.85,1.3
JSW Steel,"1,012.95",996.75,"1,007.40",994.50,12.90,1.3
JB Chemicals,"1,845.00","1,789.70","1,812.55","1,789.70",22.85,1.28
JB Chemicals,"1,845.00","1,789.70","1,812.55","1,789.70",22.85,1.28
360 ONE WAM,"1,065.00","1,012.00","1,022.85","1,010.00",12.85,1.27
360 ONE WAM,"1,065.00","1,012.00","1,022.85","1,010.00",12.85,1.27
Sapphire Foods,360.10,346.10,357.45,353.20,4.25,1.2
Sapphire Foods,360.10,346.10,357.45,353.20,4.25,1.2
Axis Bank,"1,191.00","1,175.05","1,184.25","1,170.15",14.10,1.2
Dabur India,576.40,564.20,571.70,565.05,6.65,1.18
Krishna Inst.,543.30,527.10,541.25,534.95,6.30,1.18
Krishna Inst.,543.30,527.10,541.25,534.95,6.30,1.18
UPL,593.65,580.00,584.40,577.60,6.80,1.18
Jubilant Pharmo,"1,192.65","1,158.20","1,177.40","1,163.65",13.75,1.18
Carborundum,"1,471.15","1,439.40","1,464.50","1,447.55",16.95,1.17
Fortis Health,622.50,610.05,614.40,607.45,6.95,1.14
IndusInd Bank,"1,362.00","1,344.30","1,356.40","1,341.55",14.85,1.11
Coromandel Int,"1,647.00","1,610.55","1,628.05","1,610.55",17.50,1.09
Poly Medicure,"2,391.00","2,313.05","2,369.20","2,344.25",24.95,1.06
DLF,878.70,854.50,860.80,851.95,8.85,1.04
IDFC First Bank,73.66,72.24,73.14,72.39,0.75,1.04
Tata Power,477.90,456.20,465.65,460.85,4.80,1.04
MTAR Tech,"1,841.95","1,782.05","1,801.75","1,783.55",18.20,1.02
NTPC,429.90,420.50,422.70,418.45,4.25,1.02
Godrej Prop,"3,058.65","3,000.25","3,014.40","2,984.35",30.05,1.01
CG Consumer,442.00,437.05,440.90,436.55,4.35,1
Jyothy Labs,536.30,528.10,534.95,529.65,5.30,1
KEC Intl,"1,024.75","1,007.05","1,017.45","1,007.35",10.10,1
GSFC,221.50,212.90,214.23,212.16,2.07,0.98
C. E. Info Syst,"2,128.55","2,082.00","2,117.40","2,097.10",20.30,0.97
Sammaan Capital,155.09,151.60,152.62,151.15,1.47,0.97
NCC,311.95,300.15,301.80,298.90,2.90,0.97
NMDC,231.17,225.35,226.36,224.18,2.18,0.97
Westlife Food,916.90,895.00,900.50,892.10,8.40,0.94
HDFC AMC,"4,443.55","4,352.25","4,410.45","4,369.80",40.65,0.93
Syrma SGS,419.80,409.20,412.60,408.85,3.75,0.92
TMB,453.75,449.85,452.70,448.60,4.10,0.91
Gujarat Gas,605.35,590.05,602.90,597.55,5.35,0.9
HDFC Life,726.20,713.30,723.65,717.30,6.35,0.89
Dixon Technolog,"15,100.00","14,815.00","14,933.55","14,805.20",128.35,0.87
VIP Industries,564.00,546.55,559.75,554.90,4.85,0.87
SUMITOMO,552.60,539.60,544.10,539.50,4.60,0.85
BSE Limited,"4,349.00","4,165.65","4,216.15","4,181.05",35.10,0.84
Granules India,589.00,563.30,578.40,573.65,4.75,0.83
CDSL,"1,515.00","1,461.10","1,483.65","1,471.85",11.80,0.8
Ramco Cements,872.45,857.00,862.05,855.20,6.85,0.8
Atul,"8,180.00","7,863.65","7,971.25","7,908.95",62.30,0.79
Easy Trip,34.75,34.10,34.36,34.09,0.27,0.79
Easy Trip,34.75,34.10,34.36,34.09,0.27,0.79
Tejas Networks,"1,233.95","1,181.30","1,188.60","1,179.40",9.20,0.78
Bombay Burmah,"2,743.95","2,665.45","2,693.90","2,673.25",20.65,0.77
Navin Fluorine,"3,435.00","3,369.00","3,390.55","3,364.65",25.90,0.77
IDBI Bank,84.60,83.41,83.87,83.24,0.63,0.76
Polycab,"7,585.50","7,381.70","7,452.85","7,396.65",56.20,0.76
KNR Construct,327.00,319.25,321.75,319.45,2.30,0.72
NBCC (India),118.00,114.03,116.98,116.16,0.82,0.71
PVR INOX,"1,626.95","1,588.45","1,608.25","1,596.95",11.30,0.71
Balkrishna Ind,"3,069.00","3,018.00","3,059.85","3,038.65",21.20,0.7
Cera Sanitary,"8,027.95","7,880.00","7,997.10","7,941.55",55.55,0.7
UltraTechCement,"11,459.00","11,353.55","11,430.05","11,350.15",79.90,0.7
Adani Energy,"1,001.60",963.60,989.85,983.30,6.55,0.67
Hind Zinc,513.00,506.00,508.80,505.45,3.35,0.66
KFin Tech,"1,063.85","1,027.05","1,036.45","1,029.70",6.75,0.66
Adani Enterpris,"3,211.00","3,056.10","3,174.20","3,153.75",20.45,0.65
Adani Ports,"1,430.05","1,406.85","1,417.20","1,408.15",9.05,0.64
ABB India,"8,619.70","8,444.00","8,510.30","8,458.05",52.25,0.62
Restaurant Bran,107.50,106.20,106.66,106.00,0.66,0.62
SKF India,"5,443.45","5,301.10","5,407.45","5,374.55",32.90,0.61
JK Lakshmi Cem,822.00,810.00,813.60,808.80,4.80,0.59
Cummins,"3,811.00","3,747.05","3,782.65","3,761.80",20.85,0.55
Minda Corp,593.00,578.65,581.15,577.95,3.20,0.55
