company_name,high,low,last_price,prev_close,change,percent_gain
MMTC Ltd,52.50,44.15,52.50,43.75,8.75,20
IRFC,66.90,57.15,66.70,55.75,10.95,19.64
Rail Vikas,163.45,142.60,154.40,138.30,16.10,11.64
Shree Renuka,52.30,47.50,51.85,47.10,4.75,10.08
Nazara,854.00,770.50,834.80,759.55,75.25,9.91
Guj Amb Exports,289.00,262.05,284.60,260.65,23.95,9.19
Bank of Mah,41.85,38.50,41.65,38.35,3.30,8.6
Rattanindia Ent,67.35,60.35,66.40,61.15,5.25,8.59
Prism Johnson,142.90,130.75,141.75,130.75,11.00,8.41
Bombay Burmah,"1,072.30",980.10,"1,059.55",979.50,80.05,8.17
IDBI Bank,65.50,62.90,64.90,60.05,4.85,8.08
Yes Bank,19.00,17.45,18.60,17.35,1.25,7.2
Triveni Engg,340.60,317.60,335.70,315.20,20.50,6.5
Dalmia Bharat,"2,273.00","2,127.30","2,261.00","2,123.55",137.45,6.47
Birla Corp,"1,251.00","1,171.10","1,246.25","1,171.10",75.15,6.42
Shree Cements,"25,793.70","24,449.00","25,671.55","24,139.35","1,532.20",6.35
ITI,129.65,121.00,127.90,120.40,7.50,6.23
NBCC (India),57.70,52.85,56.00,52.75,3.25,6.16
NALCO,106.35,99.05,104.35,98.35,6.00,6.1
Torrent Power,713.55,662.50,705.50,665.20,40.30,6.06
SAIL,103.65,97.70,102.75,96.95,5.80,5.98
Brigade Ent,642.50,610.20,630.35,595.00,35.35,5.94
NMDC,140.25,133.00,138.00,130.50,7.50,5.75
Tejas Networks,914.90,850.40,902.85,854.90,47.95,5.61
BSE Limited,"1,203.05","1,085.60","1,188.25","1,126.15",62.10,5.51
IOB,32.00,30.45,31.75,30.10,1.65,5.48
GSFC,188.00,179.00,187.30,177.60,9.70,5.46
UCO Bank,33.05,31.35,32.90,31.20,1.70,5.45
CESC,91.90,87.10,91.15,86.45,4.70,5.44
IDFC First Bank,99.00,94.60,98.45,93.40,5.05,5.41
3M India,"33,250.00","31,150.05","32,820.85","31,151.35","1,669.50",5.36
Ratnamani Metal,"2,775.00","2,600.10","2,729.75","2,593.70",136.05,5.25
Central Bank,37.00,35.25,36.75,34.95,1.80,5.15
EPL,207.00,196.55,205.55,195.90,9.65,4.93
360 ONE WAM,504.00,483.00,500.45,477.60,22.85,4.78
360 ONE WAM,504.00,483.00,500.45,477.60,22.85,4.78
IDFC,131.50,125.05,129.25,123.50,5.75,4.66
MOTHERSON,103.00,98.10,102.35,97.80,4.55,4.65
Coal India,248.95,238.15,247.80,236.90,10.90,4.6
Carborundum,"1,194.25","1,127.00","1,187.10","1,136.35",50.75,4.47
Mahindra Holida,422.35,394.15,414.85,397.55,17.30,4.35
Rain Industries,172.85,164.70,171.30,164.20,7.10,4.32
Persistent,"5,800.00","5,551.25","5,782.55","5,543.30",239.25,4.32
Aarti Drugs,598.00,572.35,593.90,569.60,24.30,4.27
JK Lakshmi Cem,698.30,668.10,695.85,667.35,28.50,4.27
NLC India,145.85,138.00,142.70,136.85,5.85,4.27
Wipro,436.50,416.00,434.10,416.35,17.75,4.26
JM Financial,90.40,86.25,89.65,86.10,3.55,4.12
Engineers India,166.00,158.55,164.15,157.75,6.40,4.06
IEX,137.90,131.60,137.10,131.75,5.35,4.06
TeamLease Ser.,"2,561.00","2,459.45","2,552.30","2,453.45",98.85,4.03
HCL Tech,"1,235.00","1,185.00","1,232.50","1,185.80",46.70,3.94
UltraTechCement,"8,594.00","8,282.55","8,582.55","8,262.40",320.15,3.87
Chola Fin Hold,"1,008.95",959.45,"1,000.80",963.85,36.95,3.83
Ramco Cements,925.90,889.00,921.90,888.30,33.60,3.78
KPIL,689.90,659.75,680.80,656.10,24.70,3.76
Tata Steel,132.90,128.85,131.75,127.05,4.70,3.7
Tata Steel,132.90,128.85,131.75,127.05,4.70,3.7
Cyient,"1,779.00","1,706.85","1,772.35","1,709.75",62.60,3.66
Adani Power,345.20,332.00,341.75,330.25,11.50,3.48
CreditAccess Gr,"1,470.00","1,411.25","1,458.30","1,409.20",49.10,3.48
AB Capital,191.50,184.05,190.40,184.10,6.30,3.42
LIC Housing Fin,455.55,436.00,447.80,433.20,14.60,3.37
TMB,567.95,550.70,565.35,546.90,18.45,3.37
Krishna Inst.,"2,099.00","1,968.95","1,997.95","1,933.55",64.40,3.33
Deepak Fert,627.55,609.45,623.60,603.75,19.85,3.29
Nuvoco Vistas,358.45,345.50,356.05,344.80,11.25,3.26
IFB Industries,997.00,967.00,991.05,960.35,30.70,3.2
Vardhman Text,408.40,394.25,404.15,391.70,12.45,3.18
Macrotech Dev,709.90,678.10,701.75,680.75,21.00,3.08
PNB,67.80,65.70,67.40,65.40,2.00,3.06
Bharat Dynamics,"1,207.65","1,147.80","1,177.55","1,143.50",34.05,2.98
General Insuran,228.45,220.65,226.05,219.55,6.50,2.96
IRB Infra,31.50,30.60,31.30,30.40,0.90,2.96
IRB Infra,31.50,30.60,31.30,30.40,0.90,2.96
Balrampur Chini,409.10,395.50,407.10,395.50,11.60,2.93
Schaeffler Ind,"3,260.00","3,165.80","3,246.85","3,157.60",89.25,2.83
Hindalco,492.30,475.00,486.65,473.25,13.40,2.83
SJVN,67.35,63.60,65.00,63.25,1.75,2.77
Meghmani Finech,"1,052.85","1,006.35","1,031.40","1,003.85",27.55,2.74
Jindal Stainles,494.00,465.00,476.10,463.65,12.45,2.69
Hind Copper,174.75,165.55,171.55,167.10,4.45,2.66
Exide Ind,276.80,265.75,272.80,265.75,7.05,2.65
JSW Energy,367.00,352.55,363.60,354.25,9.35,2.64
Power Finance,264.75,256.90,264.20,257.40,6.80,2.64
Jamna Auto,127.10,122.20,124.85,121.65,3.20,2.63
New India Assur,135.55,131.65,133.35,129.95,3.40,2.62
CG Power ,440.00,420.55,434.95,423.95,11.00,2.59
TV18 Broadcast,50.85,48.30,50.30,49.05,1.25,2.55
PNC Infratech,342.30,333.00,339.50,331.05,8.45,2.55
Bank of Baroda,195.90,190.20,195.45,190.60,4.85,2.54
Canara Bank,338.60,327.30,336.55,328.40,8.15,2.48
L&T Finance,129.80,126.15,129.55,126.45,3.10,2.45
GMM Pfaudler,"1,717.00","1,677.45","1,711.00","1,670.30",40.70,2.44
MphasiS,"2,509.85","2,409.25","2,492.40","2,433.20",59.20,2.43
Mahindra Logist,411.00,400.00,403.30,393.80,9.50,2.41
ACC,"2,064.95","2,012.15","2,058.65","2,011.25",47.40,2.36
Vedanta,244.50,236.15,241.70,236.15,5.55,2.35
Sonata,"1,081.00","1,045.10","1,067.20","1,042.65",24.55,2.35
Tech Mahindra,"1,266.00","1,225.55","1,256.75","1,228.05",28.70,2.34
Delta Corp,189.70,182.00,186.95,182.70,4.25,2.33
Union Bank,88.30,86.60,88.10,86.10,2.00,2.32
Network 18,71.55,68.70,70.75,69.15,1.60,2.31
Torrent Pharma,"1,851.85","1,795.40","1,827.00","1,785.80",41.20,2.31
Welspun India,128.40,124.25,126.30,123.45,2.85,2.31
eClerx Services,"1,669.00","1,609.00","1,661.90","1,624.75",37.15,2.29
Godrej Agrovet,492.90,481.95,491.30,480.65,10.65,2.22
Tube Investment,"3,059.80","2,962.00","3,054.45","2,988.15",66.30,2.22
NTPC,236.50,230.50,235.80,230.70,5.10,2.21
Rajesh Exports,512.95,504.70,511.05,500.05,11.00,2.2
Kalyan Jeweller,261.60,247.05,250.85,245.50,5.35,2.18
Laxmi Organic,305.80,300.90,304.30,297.85,6.45,2.17
Star Health,652.45,636.05,650.20,636.40,13.80,2.17
IRCTC,708.00,692.05,703.25,688.35,14.90,2.16
Syngene Intl,796.45,775.55,795.10,778.55,16.55,2.13
DLF,517.00,504.00,513.90,503.25,10.65,2.12
Finolex Ind,259.95,250.30,253.25,248.05,5.20,2.1
NHPC,52.35,50.60,51.30,50.25,1.05,2.09
REC,244.80,237.00,243.60,238.80,4.80,2.01
GNFC,639.40,626.00,635.85,623.40,12.45,2
Fortis Health,333.65,326.20,330.85,324.40,6.45,1.99
LIC India,664.00,647.00,658.60,645.75,12.85,1.99
Amber Enterpris,"3,044.30","2,975.00","3,030.65","2,972.20",58.45,1.97
Bharat Elec,142.35,139.20,140.55,137.85,2.70,1.96
Praj Industries,508.00,486.85,504.60,494.90,9.70,1.96
BHEL,140.65,134.60,138.75,136.15,2.60,1.91
Sterlite Techno,173.30,169.40,171.60,168.40,3.20,1.9
CCL Products,616.00,602.55,615.35,604.25,11.10,1.84
Clean Science,"1,474.50","1,415.70","1,437.50","1,412.15",25.35,1.8
Oil India,283.00,275.10,277.95,273.05,4.90,1.79
Delhivery,450.00,435.50,445.95,438.15,7.80,1.78
Garware Technic,"3,280.00","3,175.05","3,243.90","3,187.25",56.65,1.78
Aarti Ind,504.00,491.10,499.60,491.05,8.55,1.74
Five-Star Busin,743.15,732.80,740.95,728.25,12.70,1.74
Tata Chemicals,"1,098.00","1,070.50","1,089.75","1,071.15",18.60,1.74
Indian Bank,386.00,378.15,383.60,377.10,6.50,1.72
Firstsource Sol,173.75,167.50,170.65,167.80,2.85,1.7
Ambuja Cements,443.95,435.15,441.15,433.90,7.25,1.67
C. E. Info Syst,"1,770.00","1,731.45","1,759.35","1,730.70",28.65,1.66
PNB Housing Fin,674.70,652.35,662.45,651.65,10.80,1.66
Tata Comm,"1,887.85","1,831.25","1,882.90","1,852.40",30.50,1.65
Grasim,"1,850.70","1,815.00","1,841.05","1,811.50",29.55,1.63
MRPL,98.90,95.05,97.90,96.35,1.55,1.61
Rashtriya Chem,125.40,122.40,123.75,121.80,1.95,1.6
Bank of India,90.80,88.20,89.40,88.00,1.40,1.59
