company_name,high,low,last_price,prev_close,change,percent_gain
Tanla Platforms,"1,287.00","1,138.35","1,266.10","1,117.25",148.85,13.32
Indiamart Inter,"3,335.55","2,940.00","3,151.00","2,900.50",250.5,8.64
RITES,464.40,421.50,454.70,424.20,30.5,7.19
Triveni Engg,309.00,284.45,304.10,284.95,19.15,6.72
Atul,"7,049.90","6,466.75","7,014.15","6,582.35",431.8,6.56
United Spirits,"1,044.00",975.10,"1,039.05",975.05,64,6.56
Rail Vikas,139.00,130.10,136.65,128.70,7.95,6.18
MphasiS,"2,350.00","2,112.10","2,330.85","2,213.90",116.95,5.28
IRFC,35.20,33.20,34.95,33.25,1.7,5.11
Zensar Tech,493.70,458.00,485.25,461.85,23.4,5.07
Shree Renuka,46.95,44.00,46.70,44.45,2.25,5.06
BEML,"1,693.70","1,596.00","1,682.90","1,605.40",77.5,4.83
Suzlon Energy,19.60,19.10,19.60,18.70,0.9,4.81
Radico Khaitan,"1,409.00","1,326.00","1,400.30","1,336.35",63.95,4.79
Bank of Mah,34.45,32.60,34.25,32.75,1.5,4.58
Piramal Pharma,105.55,98.65,104.40,100.10,4.3,4.3
Engineers India,136.80,128.00,135.00,129.60,5.4,4.17
Vodafone Idea,7.95,7.55,7.85,7.55,0.3,3.97
Union Bank,91.35,88.95,90.35,86.90,3.45,3.97
Larsen,"2,595.00","2,521.10","2,586.25","2,489.70",96.55,3.88
PVR INOX,"1,517.00","1,444.50","1,504.10","1,448.45",55.65,3.84
General Insuran,199.50,185.25,194.15,187.30,6.85,3.66
Ashok Leyland,183.20,174.65,181.85,175.70,6.15,3.5
Zomato,80.70,77.40,80.30,77.60,2.7,3.48
KEC Intl,624.85,600.85,621.05,600.20,20.85,3.47
Angel One,"1,630.00","1,547.85","1,623.85","1,570.50",53.35,3.4
Macrotech Dev,719.90,680.00,706.15,685.00,21.15,3.09
MMTC Ltd,34.40,32.80,34.15,33.15,1,3.02
Bandhan Bank,218.85,210.00,218.00,211.65,6.35,3
Metro Brands,"1,091.00","1,056.95","1,086.45","1,055.35",31.1,2.95
Shriram Finance,"1,868.15","1,775.00","1,831.50","1,782.85",48.65,2.73
Castrol,135.50,129.65,134.45,131.05,3.4,2.59
CCL Products,629.80,610.20,627.55,611.80,15.75,2.57
Sun TV Network,545.45,514.20,526.75,513.70,13.05,2.54
Medplus Health,975.00,910.00,941.25,918.45,22.8,2.48
Mazagon Dock,"1,909.70","1,831.40","1,864.60","1,819.65",44.95,2.47
New India Assur,120.90,115.85,118.95,116.15,2.8,2.41
EPL,226.00,218.50,223.95,219.10,4.85,2.21
Lakshmi Machine,"13,990.50","13,580.00","13,907.10","13,611.65",295.45,2.17
Finolex Ind,189.90,182.80,188.40,184.45,3.95,2.14
Manappuram Fin,129.50,125.80,129.05,126.35,2.7,2.14
FDC,336.55,326.20,335.25,328.25,7,2.13
Natco Pharma,780.00,750.00,768.50,752.95,15.55,2.07
APTUS VALUE,279.40,265.00,272.15,266.70,5.45,2.04
Poly Medicure,"1,133.90","1,100.00","1,128.55","1,106.25",22.3,2.02
ONGC,171.00,166.50,170.55,167.20,3.35,2
Yes Bank,18.20,17.60,18.05,17.70,0.35,1.98
Piramal Enter,"1,002.95",972.60,995.05,976.05,19,1.95
Amara Raja Batt,626.55,614.30,624.15,612.30,11.85,1.94
Kalyan Jeweller,175.50,168.00,174.05,170.85,3.2,1.87
Vaibhav Global,352.50,331.35,341.40,335.20,6.2,1.85
Astral Ltd,"1,939.00","1,855.85","1,922.40","1,888.70",33.7,1.78
IDFC First Bank,83.15,81.00,82.85,81.40,1.45,1.78
Bikaji Foods,464.95,448.00,462.70,454.70,8,1.76
Tube Investment,"3,247.85","3,164.85","3,219.35","3,164.85",54.5,1.72
Glenmark,755.00,736.45,753.15,740.65,12.5,1.69
Firstsource Sol,140.50,134.30,139.10,136.80,2.3,1.68
Mahindra Holida,363.00,344.55,361.05,355.20,5.85,1.65
Coromandel Int,985.00,954.05,980.40,964.65,15.75,1.63
Sundaram Fin,"2,630.00","2,552.05","2,612.15","2,570.80",41.35,1.61
EID Parry,472.50,457.80,469.80,462.65,7.15,1.55
Sona BLW,581.00,560.55,572.10,563.40,8.7,1.54
Amber Enterpris,"2,235.00","2,180.00","2,230.70","2,197.50",33.2,1.51
Bank of India,84.90,83.60,84.45,83.20,1.25,1.5
Thermax,"2,499.95","2,388.05","2,469.75","2,433.45",36.3,1.49
TML - D,354.00,342.30,351.20,346.30,4.9,1.41
TML - D,354.00,342.30,351.20,346.30,4.9,1.41
Kansai Nerolac,325.40,317.00,322.80,318.40,4.4,1.38
Trident,34.00,32.60,33.25,32.80,0.45,1.37
HEG,"1,638.00","1,584.05","1,614.70","1,592.80",21.9,1.37
Devyani Int,200.90,193.00,198.05,195.45,2.6,1.33
SUMITOMO,415.80,406.00,414.10,409.15,4.95,1.21
Gujarat Pipavav,122.75,119.70,122.20,120.75,1.45,1.2
Ipca Labs,797.85,780.10,794.65,785.25,9.4,1.2
City Union Bank,133.65,129.10,131.35,129.80,1.55,1.19
LIC India,642.90,623.50,635.75,628.25,7.5,1.19
United Brewerie,"1,538.00","1,498.05","1,521.70","1,503.85",17.85,1.19
NTPC,196.35,192.10,195.10,192.90,2.2,1.14
IDFC,114.25,111.55,113.35,112.10,1.25,1.12
Jindal Stainles,374.60,365.25,371.65,367.55,4.1,1.12
NCC,141.15,138.10,140.15,138.60,1.55,1.12
APL Apollo,"1,438.80","1,402.10","1,424.80","1,409.10",15.7,1.11
Sun Pharma Adv,231.40,224.00,229.85,227.35,2.5,1.1
Adani Green Ene,"1,000.00",979.70,995.55,985.00,10.55,1.07
IIFL Finance,572.80,560.00,568.10,562.15,5.95,1.06
Emami,423.00,413.55,420.65,416.30,4.35,1.04
Ratnamani Metal,"2,610.00","2,558.30","2,608.35","2,582.10",26.25,1.02
Berger Paints,695.45,677.40,691.15,684.50,6.65,0.97
Central Bank,31.35,30.60,31.15,30.85,0.3,0.97
GAIL,112.30,109.65,111.50,110.45,1.05,0.95
CAMS,"2,313.60","2,264.00","2,295.30","2,273.85",21.45,0.94
Eris Life,749.55,734.85,745.05,738.10,6.95,0.94
Aarti Ind,473.70,460.95,470.40,466.15,4.25,0.91
Aurobindo Pharm,791.55,771.00,779.55,772.60,6.95,0.9
RBL Bank,223.90,216.00,221.60,219.65,1.95,0.89
Aether Ind,"1,074.40","1,053.15","1,067.05","1,058.20",8.85,0.84
ITI,111.40,108.15,109.80,108.90,0.9,0.83
SBI,619.50,609.00,615.10,610.05,5.05,0.83
Hitachi Energy,"4,239.95","4,151.25","4,202.45","4,168.25",34.2,0.82
Sunteck Realty,386.90,365.00,377.05,374.00,3.05,0.82
PI Industries,"3,697.75","3,635.00","3,675.00","3,644.95",30.05,0.82
Can Fin Homes,845.45,824.70,837.65,831.10,6.55,0.79
Solar Ind,"3,809.20","3,721.20","3,775.95","3,746.40",29.55,0.79
Sterling Wilson,372.95,354.60,365.05,362.20,2.85,0.79
ICICI Lombard ,"1,423.30","1,388.35","1,409.55","1,398.70",10.85,0.78
Shyam Metalics,389.00,374.00,386.65,383.65,3,0.78
HUDCO,61.35,59.60,60.35,59.90,0.45,0.75
IOB,27.45,26.50,26.90,26.70,0.2,0.75
Supreme Ind,"3,500.00","3,461.50","3,493.50","3,467.35",26.15,0.75
Poonawalla Fin,378.70,371.15,375.25,372.55,2.7,0.72
BPCL,393.00,386.00,390.65,387.95,2.7,0.7
Kotak Mahindra,"1,987.75","1,950.60","1,970.20","1,956.90",13.3,0.68
Tata Motors,631.00,617.70,625.75,621.65,4.1,0.66
Tata Motors,631.00,617.70,625.75,621.65,4.1,0.66
Transport Corp,756.00,738.35,754.75,749.95,4.8,0.64
Finolex Cables,"1,014.65",981.10,"1,003.15",996.95,6.2,0.62
IGL,499.00,488.20,494.30,491.30,3,0.61
IOC,99.85,98.60,99.35,98.75,0.6,0.61
ICICI Prudentia,554.50,545.05,551.05,547.75,3.3,0.6
Divis Labs,"3,747.00","3,638.45","3,688.30","3,666.55",21.75,0.59
INDUS TOWERS,170.55,163.60,169.10,168.15,0.95,0.56
TataTeleservice,83.70,81.05,82.60,82.15,0.45,0.55
ABB India,"4,317.65","4,199.20","4,225.80","4,204.00",21.8,0.52
Bharat Dynamics,"1,195.00","1,164.20","1,178.95","1,172.80",6.15,0.52
UCO Bank,29.50,28.70,29.00,28.85,0.15,0.52
CSB Bank,293.50,283.20,290.75,289.30,1.45,0.5
Hero Motocorp,"3,124.60","3,049.50","3,102.05","3,087.15",14.9,0.48
Oil India,258.50,255.55,258.05,256.85,1.2,0.47
Hindustan Aeron,"3,894.00","3,843.00","3,854.45","3,836.95",17.5,0.46
Balrampur Chini,394.55,383.25,391.70,389.95,1.75,0.45
Gujarat Gas,471.45,463.05,469.00,466.90,2.1,0.45
AAVAS Financier,"1,582.00","1,556.05","1,574.60","1,567.75",6.85,0.44
Torrent Pharma,"1,983.10","1,915.00","1,938.75","1,930.35",8.4,0.44
Godrej Ind,489.55,474.10,478.70,476.70,2,0.42
SKF India,"5,274.60","5,210.00","5,258.90","5,237.30",21.6,0.41
Westlife Food,911.00,885.25,891.00,887.45,3.55,0.4
Cyient,"1,492.35","1,440.45","1,476.15","1,470.20",5.95,0.4
IFB Industries,845.05,831.20,835.40,832.15,3.25,0.39
HINDPETRO,304.80,298.40,301.55,300.40,1.15,0.38
Capri Global,810.00,790.45,803.05,800.15,2.9,0.36
JB Chemicals,"2,521.10","2,490.00","2,511.25","2,502.55",8.7,0.35
Power Finance,228.35,224.85,227.00,226.20,0.8,0.35
Welspun India,100.65,98.60,100.00,99.65,0.35,0.35
GlaxoSmithKline,"1,404.20","1,377.25","1,398.35","1,393.70",4.65,0.33
Triveni Turbine,414.90,403.40,406.15,404.80,1.35,0.33
Borosil Renew,508.00,496.05,501.40,499.80,1.6,0.32
Exide Ind,254.70,249.15,251.80,251.00,0.8,0.32
Schaeffler Ind,"3,117.35","3,046.50","3,092.45","3,082.55",9.9,0.32
Nippon,315.70,307.00,312.30,311.30,1,0.32
Uflex,437.95,431.00,435.50,434.15,1.35,0.31
MOTHERSON,98.20,95.55,97.00,96.70,0.3,0.31
Godrej Prop,"1,638.90","1,592.70","1,627.05","1,622.20",4.85,0.3
Alkem Lab,"3,711.70","3,651.10","3,700.95","3,690.10",10.85,0.29
JBM Auto,"1,425.35","1,399.55","1,405.95","1,402.00",3.95,0.28
SAIL,91.25,89.10,90.15,89.90,0.25,0.28
Balkrishna Ind,"2,425.00","2,384.85","2,415.90","2,409.45",6.45,0.27
Endurance Techn,"1,698.00","1,675.05","1,688.80","1,684.30",4.5,0.27
Page Industries,"36,895.00","36,450.00","36,669.20","36,568.90",100.3,0.27
Phoenix Mills,"1,680.00","1,622.50","1,641.75","1,637.35",4.4,0.27
IDBI Bank,57.80,57.00,57.45,57.30,0.15,0.26
eClerx Services,"1,780.00","1,740.05","1,768.95","1,764.55",4.4,0.25
GMM Pfaudler,"1,477.05","1,450.00","1,461.45","1,457.95",3.5,0.24
Indian Bank,330.00,324.55,329.40,328.60,0.8,0.24
NBCC (India),42.00,41.25,41.40,41.30,0.1,0.24
Home First,829.50,805.00,812.25,810.35,1.9,0.23
Jindal Worldwid,322.90,314.00,320.50,319.75,0.75,0.23
MRPL,87.30,85.15,86.65,86.45,0.2,0.23
Vedant Fashions,"1,292.60","1,261.10","1,281.05","1,278.05",3,0.23
Chalet Hotels,470.30,454.55,458.80,457.85,0.95,0.21
Hind Copper,120.60,117.85,119.95,119.70,0.25,0.21
ICICI Securitie,637.95,629.00,633.00,631.75,1.25,0.2
Praj Industries,418.70,412.10,417.00,416.15,0.85,0.2
MRF,"102,300.30","101,550.00","102,089.25","101,896.20",193.05,0.19
Apollo Hospital,"5,253.00","5,125.05","5,204.90","5,195.45",9.45,0.18
Asahi India,562.90,549.00,559.55,558.65,0.9,0.16
ICICI Bank,"1,001.45",988.80,997.00,995.60,1.4,0.14
Bharti Airtel,891.90,874.80,886.00,884.85,1.15,0.13
KPIL,568.70,553.25,564.95,564.20,0.75,0.13
Mahindra Logist,412.10,399.50,409.00,408.45,0.55,0.13
BLS Internation,218.00,214.15,216.70,216.50,0.2,0.09
Mahindra Life,488.15,480.35,482.50,482.05,0.45,0.09
Prism Johnson,122.95,119.95,122.15,122.05,0.1,0.08
Honeywell Autom,"42,900.00","41,915.00","42,618.30","42,582.35",35.95,0.08
Fortis Health,335.95,331.25,335.20,334.95,0.25,0.07
Route,"1,496.05","1,478.65","1,490.40","1,489.35",1.05,0.07
Bharat Forge,855.45,844.00,852.15,851.60,0.55,0.06
Narayana Hruda,"1,037.05","1,021.30","1,030.05","1,029.45",0.6,0.06
REC,162.80,160.40,161.85,161.75,0.1,0.06
Archean Chem,533.45,529.15,529.90,529.80,0.1,0.02
Cochin Shipyard,678.55,656.30,667.20,667.05,0.15,0.02
Suven Pharma,485.40,478.60,483.45,483.35,0.1,0.02
