company_name,high,low,last_price,prev_close,change,percent_gain
Brightcom Group,21.10,18.30,20.15,17.90,2.25,12.57
PB Fintech,"1,045.30",950.00,"1,002.40",909.25,93.15,10.24
Ratnamani Metal,"3,600.00","3,248.00","3,574.45","3,245.70",328.75,10.13
Godfrey Phillip,"2,645.30","2,267.20","2,459.95","2,252.35",207.60,9.22
Vardhman Text,429.95,395.70,427.80,394.70,33.10,8.39
Voltas,"1,101.00",990.10,"1,092.75","1,016.90",75.85,7.46
Welspun Living,171.25,151.50,163.80,152.80,11.00,7.2
Alembic Pharma,974.70,905.00,960.50,901.20,59.30,6.58
Borosil Renew,637.30,577.00,630.60,592.35,38.25,6.46
KPIT Tech,"1,559.90","1,464.10","1,550.80","1,457.25",93.55,6.42
Clean Science,"1,507.00","1,401.00","1,493.55","1,404.70",88.85,6.33
UCO Bank,49.50,43.70,46.50,43.75,2.75,6.29
ICICI Securitie,866.45,765.00,820.50,772.20,48.30,6.25
BSE Limited,"2,342.85","2,185.00","2,323.60","2,187.80",135.80,6.21
Angel One,"3,299.00","3,071.30","3,285.35","3,093.75",191.60,6.19
Usha Martin,375.90,350.25,371.85,350.20,21.65,6.18
Amara Raja,900.00,840.25,889.05,838.20,50.85,6.07
Balaji Amines,"2,494.95","2,279.00","2,438.70","2,299.25",139.45,6.07
Max Healthcare,797.80,722.20,780.80,736.40,44.40,6.03
NMDC Steel,70.90,65.30,69.65,65.80,3.85,5.85
AIA Engineering,"4,235.00","3,893.20","4,107.35","3,884.65",222.70,5.73
Hitachi Energy,"5,946.00","5,614.50","5,929.85","5,614.45",315.40,5.62
KPR Mill,793.00,750.35,790.15,748.85,41.30,5.52
Exide Ind,336.00,318.70,334.95,318.00,16.95,5.33
Narayana Hruda,"1,338.00","1,252.20","1,316.85","1,250.50",66.35,5.31
Lakshmi Machine,"13,790.00","13,022.05","13,720.15","13,032.10",688.05,5.28
SUMITOMO,417.50,394.60,415.60,394.85,20.75,5.26
IRFC,176.80,166.00,175.15,166.65,8.50,5.1
Delhivery,454.95,430.00,449.45,427.95,21.50,5.02
Tejas Networks,789.20,750.00,785.45,748.15,37.30,4.99
Suzlon Energy,45.95,44.20,45.95,43.80,2.15,4.91
HUDCO,176.00,162.70,172.35,164.35,8.00,4.87
Alkyl Amines,"2,399.00","2,274.00","2,380.85","2,271.75",109.10,4.8
Dr Reddys Labs,"6,137.50","5,807.05","6,121.15","5,840.95",280.20,4.8
Gujarat Gas,582.75,555.65,581.30,554.65,26.65,4.8
Prism Johnson,182.45,172.95,180.75,172.55,8.20,4.75
Poly Medicure,"1,474.70","1,361.00","1,456.65","1,390.55",66.10,4.75
PNB,114.95,109.05,114.40,109.25,5.15,4.71
TataTeleservice,94.45,88.30,92.70,88.55,4.15,4.69
Syngene Intl,753.45,715.60,750.50,716.85,33.65,4.69
APTUS VALUE,376.00,356.40,374.65,357.95,16.70,4.67
Sheela Foam,"1,179.25","1,119.45","1,174.05","1,121.90",52.15,4.65
Allcargo,81.95,78.00,81.20,77.60,3.60,4.64
