company_name,high,low,last_price,prev_close,change,percent_gain
Minda Corp,645.65,538.05,631.15,538.05,93.1,17.3
PCBL,507.00,446.15,500.35,450.90,49.45,10.97
Himadri Special,530.00,480.50,527.15,483.65,43.5,8.99
FSN E-Co Nykaa,229.80,213.70,226.77,210.42,16.35,7.77
DOMS Industries,"2,650.00","2,415.05","2,612.10","2,428.35",183.75,7.57
Elgi Equipments,702.00,642.75,692.80,647.45,45.35,7
Craftsman,"6,030.00","5,568.65","5,891.55","5,576.90",314.65,5.64
Allcargo,72.50,67.90,71.45,67.66,3.79,5.6
Railtel,507.45,477.80,497.30,471.70,25.6,5.43
Apar Ind,"8,990.00","8,440.00","8,950.25","8,518.50",431.75,5.07
Interglobe Avi,"4,722.00","4,470.15","4,710.45","4,483.15",227.3,5.07
Bajaj Auto,"10,444.35","9,930.00","10,406.45","9,914.20",492.25,4.97
Radico Khaitan,"1,857.00","1,765.60","1,844.45","1,765.25",79.2,4.49
Prism Johnson,170.94,163.00,167.74,161.40,6.34,3.93
Fortis Health,562.75,527.10,551.20,531.00,20.2,3.8
KPIL,"1,317.35","1,259.00","1,298.25","1,251.95",46.3,3.7
Westlife Food,886.95,840.00,878.00,846.75,31.25,3.69
Sun Pharma Adv,229.66,213.78,222.80,214.90,7.9,3.68
Syrma SGS,462.95,437.00,454.30,439.15,15.15,3.45
Vardhman Text,529.00,489.00,500.25,484.00,16.25,3.36
Dixon Technolog,"13,394.90","12,800.00","13,270.55","12,859.75",410.8,3.19
HFCL,151.23,143.34,149.98,145.61,4.37,3
Sunteck Realty,635.00,610.55,625.50,607.35,18.15,2.99
Easy Trip,41.29,39.65,40.87,39.70,1.17,2.95
Easy Trip,41.29,39.65,40.87,39.70,1.17,2.95
Poly Medicure,"2,225.00","2,147.85","2,213.15","2,149.65",63.5,2.95
Tata Tech,"1,054.80","1,012.95","1,036.95","1,007.20",29.75,2.95
Chola Fin Hold,"1,709.00","1,634.40","1,698.15","1,650.40",47.75,2.89
Concord Biotech,"1,659.20","1,585.25","1,643.75","1,598.60",45.15,2.82
MTAR Tech,"1,845.00","1,744.50","1,803.90","1,755.40",48.5,2.76
Restaurant Bran,112.90,109.40,111.81,109.12,2.69,2.47
Godawari Power,"1,001.00",961.00,980.35,957.05,23.3,2.43
Chennai Petro,"1,039.00",991.10,"1,016.75",993.80,22.95,2.31
TVS Motor,"2,818.00","2,751.20","2,767.00","2,706.25",60.75,2.24
Solar Ind,"10,696.00","10,401.00","10,622.80","10,395.50",227.3,2.19
MOTHERSON,198.29,193.12,197.72,193.89,3.83,1.98
Devyani Int,191.33,181.45,184.92,181.39,3.53,1.95
Eris Life,"1,279.65","1,206.00","1,263.05","1,238.85",24.2,1.95
Rainbow Child,"1,259.25","1,216.95","1,235.60","1,212.55",23.05,1.9
Timken,"3,796.55","3,684.00","3,775.60","3,705.20",70.4,1.9
Borosil Renew,520.70,502.05,513.55,504.00,9.55,1.89
Coal India,541.15,528.85,538.85,528.85,10,1.89
Tata Motors DVR,756.00,731.95,749.20,735.30,13.9,1.89
Tata Motors DVR,756.00,731.95,749.20,735.30,13.9,1.89
Mankind Pharma,"2,375.75","2,296.30","2,362.45","2,319.60",42.85,1.85
Raymond,"2,150.00","2,045.00","2,062.40","2,025.45",36.95,1.82
Zomato,269.90,258.31,262.65,257.96,4.69,1.82
Tata Elxsi,"7,139.00","6,930.10","7,088.15","6,963.70",124.45,1.79
ICICI Securitie,818.50,793.00,809.45,795.45,14,1.76
Nuvama Wealth,"6,359.00","6,185.05","6,317.55","6,208.90",108.65,1.75
