company_name,high,low,last_price,prev_close,change,percent_gain
Poly Medicure,"3,244.00","2,917.45","3,198.75","2,874.30",324.45,11.29
Brigade Ent,"1,284.70","1,211.05","1,250.45","1,178.80",71.65,6.08
Piramal Pharma,284.50,271.45,283.00,268.47,14.53,5.41
Jubilant Pharmo,"1,279.75","1,225.00","1,273.00","1,211.75",61.25,5.05
Motilal Oswal,989.15,945.85,979.50,937.30,42.2,4.5
NCC,317.95,311.35,311.85,298.80,13.05,4.37
IIFL Finance,456.30,437.90,455.25,436.80,18.45,4.22
Vodafone Idea,8.53,8.23,8.46,8.12,0.34,4.19
Whirlpool,"2,095.00","1,986.00","2,069.35","1,989.30",80.05,4.02
PCBL,442.00,416.10,426.90,410.95,15.95,3.88
RBL Bank,176.49,170.01,176.14,169.75,6.39,3.76
EIH,380.10,365.15,377.90,364.45,13.45,3.69
M&M,"2,825.00","2,780.00","2,821.00","2,728.55",92.45,3.39
IRB Infra,53.59,52.90,53.59,51.85,1.74,3.36
IRB Infra,53.59,52.90,53.59,51.85,1.74,3.36
Zomato,250.00,244.15,249.44,241.75,7.69,3.18
PNB,101.17,98.61,100.90,97.90,3,3.06
Campus Active,304.40,297.20,303.95,295.00,8.95,3.03
Chalet Hotels,907.85,880.00,896.80,870.90,25.9,2.97
Bharat Dynamics,"1,119.90","1,089.00","1,117.00","1,085.30",31.7,2.92
Bharat Dynamics,"1,119.90","1,089.00","1,117.00","1,085.30",31.7,2.92
Sterling Wilson,603.35,587.95,601.65,584.70,16.95,2.9
NBCC (India),100.90,97.55,99.98,97.19,2.79,2.87
MRPL,151.99,148.61,151.70,147.76,3.94,2.67
Linde India,"7,890.00","7,700.00","7,857.95","7,654.65",203.3,2.66
Birla Corp,"1,199.95","1,171.00","1,199.00","1,168.05",30.95,2.65
Delhivery,366.00,356.20,365.30,356.10,9.2,2.58
Tanla Platforms,784.00,750.50,771.50,752.20,19.3,2.57
Aarti Ind,528.35,512.00,524.00,510.90,13.1,2.56
JK Lakshmi Cem,834.60,810.45,830.90,810.20,20.7,2.55
HEG,444.95,434.05,443.25,432.30,10.95,2.53
HEG,444.95,434.05,443.25,432.30,10.95,2.53
Blue Star,"1,924.40","1,880.00","1,917.10","1,871.05",46.05,2.46
Chennai Petro,656.60,647.05,655.00,639.70,15.3,2.39
SAIL,118.80,116.36,118.49,115.75,2.74,2.37
Borosil Renew,462.00,447.50,457.00,446.60,10.4,2.33
Westlife Food,779.95,758.00,777.95,760.20,17.75,2.33
DOMS Industries,"2,875.00","2,802.05","2,850.00","2,785.10",64.9,2.33
Nuvoco Vistas,362.65,353.70,360.80,352.70,8.1,2.3
CG Power ,721.60,711.90,720.50,704.40,16.1,2.29
Adani Green Ene,"1,639.55","1,614.45","1,634.50","1,598.30",36.2,2.26
