company_name,high,low,last_price,prev_close,change,percent_gain
3M India,"37,438.40","31,570.00","36,389.95","31,447.60","4,942.35",15.72
HUDCO,115.25,106.00,114.00,105.50,8.50,8.06
Sharda Crop,460.00,430.10,454.80,427.35,27.45,6.42
Sona BLW,625.70,581.00,614.50,578.85,35.65,6.16
Poly Medicure,"1,550.00","1,444.40","1,522.75","1,442.55",80.20,5.56
Amara Raja,820.40,769.00,811.80,769.50,42.30,5.5
LIC India,825.95,784.05,821.40,781.30,40.10,5.13
Polyplex Corp,"1,095.00","1,015.00","1,066.05","1,014.90",51.15,5.04
HEG,"1,935.00","1,782.00","1,885.60","1,798.20",87.40,4.86
Rain Industries,154.00,146.30,152.90,146.25,6.65,4.55
JK Paper,416.80,395.50,412.25,394.65,17.60,4.46
Hindalco,607.65,580.30,605.60,579.85,25.75,4.44
TeamLease Ser.,"3,150.00","3,005.55","3,100.00","2,971.00",129.00,4.34
UltraTechCement,"10,470.00","10,037.75","10,436.10","10,018.65",417.45,4.17
Bharat Dynamics,"1,810.95","1,693.95","1,765.10","1,694.80",70.30,4.15
Nuvoco Vistas,398.00,383.00,388.75,373.30,15.45,4.14
Fine Organics,"5,120.00","4,855.00","5,031.95","4,837.90",194.05,4.01
Bajaj Auto,"6,740.25","6,465.20","6,709.65","6,464.55",245.10,3.79
Kansai Nerolac,357.30,336.00,337.55,325.25,12.30,3.78
Bombay Burmah,"1,572.55","1,441.90","1,524.05","1,468.70",55.35,3.77
PNB,92.15,89.05,91.80,88.50,3.30,3.73
Dalmia Bharat,"2,362.00","2,241.55","2,320.05","2,239.05",81.00,3.62
360 ONE WAM,678.50,647.65,674.45,651.50,22.95,3.52
360 ONE WAM,678.50,647.65,674.45,651.50,22.95,3.52
Uflex,491.85,466.25,482.35,466.00,16.35,3.51
Mahindra Holida,378.00,369.00,375.80,363.45,12.35,3.4
JM Financial,103.25,97.05,99.95,96.80,3.15,3.25
Apar Ind,"5,906.10","5,591.20","5,796.35","5,622.10",174.25,3.1
Equitas Bank,109.80,104.90,108.25,105.10,3.15,3
Brigade Ent,914.00,855.60,885.15,859.50,25.65,2.98
Gland,"1,997.00","1,878.00","1,947.20","1,891.00",56.20,2.97
Tata Motors,741.85,725.15,740.90,719.55,21.35,2.97
Tata Motors,741.85,725.15,740.90,719.55,21.35,2.97
Bank of Baroda,233.75,225.15,232.00,225.35,6.65,2.95
Amber Enterpris,"3,180.00","3,077.60","3,130.30","3,041.15",89.15,2.93
Vijaya Diagnost,651.10,623.70,649.25,630.80,18.45,2.92
Ramco Cements,"1,037.40","1,002.00","1,016.00",987.80,28.20,2.85
Sundaram Fin,"3,667.50","3,472.00","3,596.60","3,498.00",98.60,2.82
JSW Steel,881.50,855.65,875.90,852.30,23.60,2.77
Max Financial,959.65,934.00,955.70,930.15,25.55,2.75
Grasim,"2,130.85","2,071.60","2,124.80","2,069.55",55.25,2.67
ACC,"2,174.90","2,134.00","2,168.55","2,113.55",55.00,2.6
Kalyan Jeweller,357.00,334.70,352.15,343.30,8.85,2.58
Tanla Platforms,"1,138.10","1,087.15","1,111.75","1,084.25",27.50,2.54
Sunteck Realty,438.00,424.55,431.65,421.25,10.40,2.47
GlaxoSmithKline,"1,848.00","1,762.95","1,809.75","1,766.85",42.90,2.43
Mazagon Dock,"2,383.00","2,258.00","2,342.35","2,287.85",54.50,2.38
Sun Pharma Adv,269.60,259.35,264.65,258.55,6.10,2.36
Brightcom Group,20.50,19.35,19.80,19.35,0.45,2.33
Ambuja Cements,523.00,513.15,517.00,505.35,11.65,2.31
M&M Financial,279.50,271.00,276.80,270.60,6.20,2.29
Radico Khaitan,"1,669.95","1,615.00","1,651.45","1,615.15",36.30,2.25
Grindwell Norto,"2,263.90","2,204.80","2,255.75","2,206.85",48.90,2.22
Tata Motors DVR,496.15,485.15,494.55,483.95,10.60,2.19
Tata Motors DVR,496.15,485.15,494.55,483.95,10.60,2.19
NALCO,118.80,115.70,117.85,115.35,2.50,2.17
CESC,127.50,122.45,126.05,123.40,2.65,2.15
Bharti Airtel,"1,024.05",998.00,"1,021.20",999.85,21.35,2.14
Balaji Amines,"2,725.00","2,615.00","2,669.95","2,614.60",55.35,2.12
NBCC (India),81.40,78.70,79.95,78.30,1.65,2.11
Adani Power,533.00,512.00,522.45,511.70,10.75,2.1
Alkem Lab,"5,090.00","4,992.45","5,075.30","4,972.50",102.80,2.07
Balrampur Chini,397.70,389.05,396.25,388.25,8.00,2.06
Indigo Paints,"1,504.45","1,464.20","1,498.40","1,468.55",29.85,2.03
KEI Industries,"3,199.00","3,067.35","3,123.30","3,061.75",61.55,2.01
Aarti Ind,649.65,626.25,645.75,633.10,12.65,2
TataTeleservice,94.05,90.60,92.05,90.25,1.80,1.99
L&T Finance,156.30,153.35,156.05,153.00,3.05,1.99
Voltas,992.80,965.35,985.20,966.00,19.20,1.99
LIC Housing Fin,525.00,515.45,523.95,513.80,10.15,1.98
Eicher Motors,"4,134.95","4,042.10","4,120.00","4,040.40",79.60,1.97
Suprajit Eng,376.90,366.10,371.70,364.60,7.10,1.95
TATA Cons. Prod,"1,029.00","1,010.10","1,026.75","1,007.35",19.40,1.93
Zydus Wellness,"1,642.05","1,600.05","1,634.05","1,604.10",29.95,1.87
SBI Life Insura,"1,424.00","1,399.10","1,421.35","1,395.30",26.05,1.87
Hitachi Energy,"5,322.00","5,166.00","5,254.80","5,158.90",95.90,1.86
Jubilant Ing.,517.45,493.00,512.15,502.85,9.30,1.85
Zydus Life,693.25,666.75,688.65,676.20,12.45,1.84
Prestige Estate,"1,147.55","1,118.00","1,141.95","1,121.30",20.65,1.84
P and G,"17,545.00","17,168.00","17,484.85","17,168.45",316.40,1.84
Greenpanel Ind,394.25,373.40,392.20,385.15,7.05,1.83
Muthoot Finance,"1,480.00","1,453.90","1,477.20","1,450.80",26.40,1.82
AAVAS Financier,"1,500.40","1,464.15","1,488.65","1,462.25",26.40,1.81
Laxmi Organic,302.70,291.65,294.30,289.10,5.20,1.8
UCO Bank,40.20,39.20,39.90,39.20,0.70,1.79
IndusInd Bank,"1,600.00","1,567.30","1,597.45","1,570.80",26.65,1.7
Canara Bank,435.25,426.50,432.50,425.40,7.10,1.67
SAIL,118.20,115.00,115.45,113.55,1.90,1.67
SBI,649.45,639.00,648.55,638.05,10.50,1.65
Adani Energy,"1,083.00","1,047.20","1,058.70","1,041.60",17.10,1.64
Zomato,127.60,125.55,127.05,125.00,2.05,1.64
JK Lakshmi Cem,903.00,877.00,900.00,885.55,14.45,1.63
Union Bank,120.15,117.30,119.05,117.15,1.90,1.62
Macrotech Dev,972.00,952.80,968.05,952.80,15.25,1.6
Exide Ind,301.75,295.65,301.05,296.35,4.70,1.59
FSN E-Co Nykaa,174.65,170.20,173.60,170.90,2.70,1.58
