company_name,high,low,last_price,prev_close,change,percent_gain
Kaynes Tech,"5,325.00","4,732.55","5,165.85","4,663.00",502.85,10.78
Syrma SGS,474.50,421.25,463.75,419.60,44.15,10.52
Engineers India,228.00,213.10,226.91,210.31,16.60,7.89
Gujarat Fluoro,"4,358.70","4,048.00","4,296.45","4,033.65",262.80,6.52
Century,"2,824.95","2,570.00","2,783.10","2,613.35",169.75,6.5
Sundaram Fin,"4,943.30","4,649.00","4,907.45","4,622.75",284.70,6.16
FDC,658.85,582.80,612.65,578.10,34.55,5.98
CG Power ,739.00,692.60,729.15,689.75,39.40,5.71
Prestige Estate,"1,919.40","1,775.00","1,884.90","1,789.25",95.65,5.35
Campus Active,318.90,298.90,315.10,300.05,15.05,5.02
Can Fin Homes,914.00,873.05,908.35,865.50,42.85,4.95
Kalyan Jeweller,694.70,660.55,689.30,656.80,32.50,4.95
L&T Finance,174.94,167.95,174.36,166.25,8.11,4.88
NALCO,179.85,172.34,179.43,171.44,7.99,4.66
KEC Intl,998.00,956.00,995.65,952.65,43.00,4.51
Zomato,286.00,274.30,283.90,271.75,12.15,4.47
Hindalco,677.90,651.50,676.20,647.70,28.50,4.4
Bharti Airtel,"1,652.80","1,590.10","1,646.75","1,577.80",68.95,4.37
BLS Internation,463.90,439.00,457.25,438.70,18.55,4.23
Max Healthcare,923.80,884.45,913.80,877.00,36.80,4.2
NMDC,216.80,208.50,215.48,206.79,8.69,4.2
Chola Fin Hold,"1,866.85","1,783.60","1,857.50","1,784.80",72.70,4.07
LIC Housing Fin,706.60,683.00,703.70,676.30,27.40,4.05
IIFL Finance,491.00,464.00,486.50,467.90,18.60,3.98
Jindal Steel,"1,014.00",972.15,"1,004.65",966.90,37.75,3.9
NTPC,406.25,390.65,404.85,389.65,15.20,3.9
Balrampur Chini,576.00,555.00,572.75,551.55,21.20,3.84
Thermax,"4,689.35","4,450.05","4,640.60","4,469.95",170.65,3.82
Adani Power,655.00,623.00,651.10,627.20,23.90,3.81
Vedanta,443.55,428.80,441.70,425.80,15.90,3.73
Shriram Finance,"3,412.40","3,295.55","3,400.75","3,279.90",120.85,3.68
Aurobindo Pharm,"1,578.00","1,521.50","1,561.45","1,507.40",54.05,3.59
Jindal Saw,709.00,685.25,704.85,680.45,24.40,3.59
Chola Invest.,"1,579.00","1,541.60","1,575.55","1,521.45",54.10,3.56
JBM Auto,"2,093.70","1,945.60","1,994.45","1,926.15",68.30,3.55
CreditAccess Gr,"1,266.75","1,208.25","1,253.65","1,211.45",42.20,3.48
KNR Construct,357.25,342.25,352.00,340.15,11.85,3.48
Inox Wind,251.39,240.90,246.73,238.53,8.20,3.44
Page Industries,"43,584.05","41,781.00","43,260.70","41,823.20","1,437.50",3.44
HUDCO,256.90,246.05,254.10,245.95,8.15,3.31
Concord Biotech,"2,063.05","1,926.10","2,004.75","1,941.00",63.75,3.28
M&M,"2,751.60","2,635.60","2,740.90","2,654.25",86.65,3.26
Narayana Hruda,"1,380.00","1,333.00","1,370.45","1,327.60",42.85,3.23
Eicher Motors,"4,895.00","4,717.70","4,875.00","4,726.65",148.35,3.14
AB Capital,221.64,214.83,220.49,213.86,6.63,3.1
ONGC,294.75,286.50,294.05,285.30,8.75,3.07
Wipro,532.00,517.75,530.05,514.35,15.70,3.05
Graphite India,516.00,497.50,513.25,498.50,14.75,2.96
Adani Ports,"1,475.00","1,440.20","1,472.60","1,430.60",42.00,2.94
SAIL,131.07,126.90,130.69,126.97,3.72,2.93
JSW Steel,957.60,929.00,954.80,927.75,27.05,2.92
New India Assur,247.90,240.20,244.65,237.75,6.90,2.9
Vodafone Idea,13.65,12.83,13.52,13.14,0.38,2.89
Varun Beverages,665.00,635.25,645.60,627.66,17.94,2.86
Varun Beverages,665.00,635.25,645.60,627.66,17.94,2.86
Varun Beverages,665.00,635.25,645.60,627.66,17.94,2.86
Aditya Birla F,327.40,315.65,326.40,317.35,9.05,2.85
