company_name,high,low,last_price,prev_close,change,percent_gain
JBM Auto,"1,539.60","1,439.05","1,466.60","1,316.00",150.6,11.44
Craftsman,"4,644.70","4,130.05","4,542.60","4,129.85",412.75,9.99
Mastek,"2,179.00","1,975.50","2,151.50","1,968.65",182.85,9.29
APTUS VALUE,289.00,263.95,285.40,262.55,22.85,8.7
Zee Entertain,217.40,196.10,216.00,198.90,17.1,8.6
Welspun India,104.40,96.00,103.15,95.65,7.5,7.84
MphasiS,"2,079.00","1,935.00","2,069.55","1,922.20",147.35,7.67
Just Dial,850.00,768.00,833.35,774.45,58.9,7.61
Sunteck Realty,362.90,338.00,359.00,334.55,24.45,7.31
RBL Bank,213.45,197.85,211.60,197.85,13.75,6.95
C. E. Info Syst,"1,476.70","1,345.00","1,427.50","1,338.90",88.6,6.62
Sonata,"1,075.00",982.00,"1,053.65",990.25,63.4,6.4
Century,955.90,896.45,951.20,896.95,54.25,6.05
Intellect Desig,644.50,608.05,640.85,605.90,34.95,5.77
NALCO,89.60,85.15,89.30,84.55,4.75,5.62
L&T Technology,"4,110.00","3,900.05","4,094.95","3,884.70",210.25,5.41
Kalyan Jeweller,184.20,175.10,182.65,173.35,9.3,5.36
Guj Amb Exports,253.85,238.80,251.50,238.80,12.7,5.32
TCS,"3,524.85","3,352.00","3,514.65","3,340.55",174.1,5.21
Brightcom Group,26.25,23.75,26.25,25.00,1.25,5
Patanjali Foods,"1,223.35","1,223.35","1,223.35","1,165.10",58.25,5
Birlasoft,381.00,362.60,379.70,361.90,17.8,4.92
Natco Pharma,721.95,687.50,714.00,681.40,32.6,4.78
Tejas Networks,880.00,826.20,858.85,820.15,38.7,4.72
HEG,"1,630.00","1,544.00","1,609.85","1,537.70",72.15,4.69
Aster DM Health,317.00,301.05,316.45,302.35,14.1,4.66
Oracle Fin Serv,"4,029.95","3,848.80","4,021.50","3,843.90",177.6,4.62
Medplus Health,889.90,828.75,870.30,832.05,38.25,4.6
Tech Mahindra,"1,232.00","1,183.00","1,228.65","1,175.25",53.4,4.54
Zensar Tech,429.20,405.40,426.55,408.05,18.5,4.53
Infosys,"1,430.00","1,380.65","1,425.95","1,365.10",60.85,4.46
NCC,139.00,130.90,137.15,131.40,5.75,4.38
Firstsource Sol,134.35,126.70,132.80,127.30,5.5,4.32
Bikaji Foods,432.70,410.10,429.20,411.50,17.7,4.3
Krishna Inst.,"1,940.00","1,836.00","1,922.40","1,843.25",79.15,4.29
India Cements,215.00,206.30,214.25,205.80,8.45,4.11
LTIMindtree,"5,114.40","4,902.00","5,093.10","4,893.30",199.8,4.08
Shyam Metalics,364.90,348.85,362.40,348.35,14.05,4.03
Delhivery,418.80,395.20,415.20,399.25,15.95,3.99
Tanla Platforms,"1,129.40","1,075.05","1,116.65","1,074.10",42.55,3.96
HCL Tech,"1,157.10","1,111.55","1,150.95","1,108.80",42.15,3.8
MMTC Ltd,34.50,32.65,34.25,33.00,1.25,3.79
Indiamart Inter,"2,896.90","2,734.50","2,849.30","2,748.60",100.7,3.66
COFORGE LTD.,"4,966.40","4,778.95","4,925.80","4,755.50",170.3,3.58
TataTeleservice,76.20,73.35,75.55,73.00,2.55,3.49
Manappuram Fin,128.85,122.60,127.95,123.65,4.3,3.48
Persistent,"4,939.00","4,774.00","4,924.00","4,760.10",163.9,3.44
GE Shipping,820.00,767.05,788.75,763.15,25.6,3.35
Rainbow Child,"1,105.00","1,055.60","1,097.15","1,062.00",35.15,3.31
Latent View,376.35,360.40,370.05,358.55,11.5,3.21
Engineers India,128.00,122.00,126.75,122.90,3.85,3.13
Oberoi Realty,"1,065.85","1,027.50","1,060.25","1,028.55",31.7,3.08
Jamna Auto,112.65,109.05,112.25,108.95,3.3,3.03
