company_name,high,low,last_price,prev_close,change,percent_gain
Dabur India,584.45,536.75,578.20,544.80,33.4,6.13
HUL,"2,510.05","2,342.10","2,496.30","2,355.90",140.4,5.96
Avenue Supermar,"4,590.00","4,355.65","4,548.75","4,349.35",199.4,4.58
Colgate,"2,819.00","2,670.70","2,809.75","2,687.15",122.6,4.56
Marico,620.00,588.25,614.55,594.10,20.45,3.44
Godrej Consumer,"1,357.60","1,251.70","1,348.45","1,306.50",41.95,3.21
Nestle,"2,438.00","2,327.45","2,427.75","2,355.05",72.7,3.09
Nestle,"2,438.00","2,327.45","2,427.75","2,355.05",72.7,3.09
Britannia,"5,414.40","5,127.05","5,325.10","5,167.80",157.3,3.04
Hero Motocorp,"5,349.00","4,920.25","5,310.70","5,160.60",150.1,2.91
Sun TV Network,712.90,631.60,692.10,672.60,19.5,2.9
United Brewerie,"1,979.10","1,830.60","1,925.75","1,876.30",49.45,2.64
Pidilite Ind,"3,086.35","2,907.25","3,062.20","2,984.60",77.6,2.6
Max Healthcare,792.00,749.25,780.75,765.20,15.55,2.03
United Spirits,"1,234.95","1,136.30","1,204.00","1,181.10",22.9,1.94
TATA Cons. Prod,"1,092.60","1,028.90","1,087.00","1,069.15",17.85,1.67
Abbott India,"26,360.00","25,588.55","26,292.25","25,941.65",350.6,1.35
Suven Pharma,629.00,600.05,618.20,610.50,7.7,1.26
Ipca Labs,"1,148.15","1,073.60","1,139.85","1,127.30",12.55,1.11
P and G,"16,250.00","15,655.30","16,190.25","16,015.25",175,1.09
UTI AMC,944.80,896.95,935.25,925.25,10,1.08
Page Industries,"37,050.00","35,800.65","36,723.95","36,338.40",385.55,1.06
KPR Mill,819.70,743.00,810.65,803.90,6.75,0.84
Krishna Inst.,"1,875.00","1,750.00","1,847.05","1,832.90",14.15,0.77
Cipla,"1,476.95","1,418.55","1,462.55","1,452.35",10.2,0.7
Bikaji Foods,586.00,540.55,578.55,574.95,3.6,0.63
CRISIL,"4,111.00","3,880.00","4,069.30","4,043.95",25.35,0.63
Torrent Pharma,"2,719.95","2,570.45","2,694.00","2,677.95",16.05,0.6
TCS,"3,745.00","3,591.50","3,715.00","3,702.85",12.15,0.33
Godrej Ind,803.30,725.00,793.15,790.65,2.5,0.32
TMB,464.90,446.00,458.85,457.40,1.45,0.32
AIA Engineering,"3,720.35","3,567.35","3,688.50","3,684.00",4.5,0.12
Blue Star,"1,689.55","1,489.05","1,601.65","1,599.85",1.8,0.11
Jubilant Food,504.40,468.70,498.25,497.80,0.45,0.09
Divis Labs,"4,422.60","4,180.50","4,324.15","4,321.90",2.25,0.05
